Quarter,Time,Down,ToGo,Location,WAS,DET,Detail,EPB,EPA
1,8:49,1,10,DET 22,0,0,Jason Campbell pass incomplete deep right intended for Santana Moss,4.110,3.560
1,8:43,2,10,DET 22,0,0,"Penalty on Stephon Heyer: False Start, 5 yards (no play)",3.560,2.890
1,8:43,2,15,DET 27,0,0,Jason Campbell pass complete deep right to Malcolm Kelly for 18 yards (tackle by Anthony Henry),2.890,5.140
1,8:19,1,9,DET 9,0,0,Jason Campbell pass incomplete short left intended for Malcolm Kelly (defended by Will Peterson),5.140,4.380
1,8:14,2,9,DET 9,0,0,Ladell Betts middle for 2 yards (tackle by DeAndre Levy),4.380,3.810
1,7:29,,,,0,0,Timeout #1 by Washington Redskins,0.000,3.810
1,7:29,3,7,DET 7,0,0,Jason Campbell pass complete short middle to Clinton Portis for 6 yards (tackle by Larry Foote and DeAndre Levy),3.810,3.550
1,7:14,,,,0,0,Timeout #1 by Detroit Lions,0.000,3.550
1,7:14,4,1,DET 1,0,0,Clinton Portis left end for no gain (tackle by DeAndre Levy and Larry Foote),3.550,0.380
1,7:10,1,10,DET 1,0,0,"Penalty on Kedric Golston: Encroachment, 5 yards (no play)",-0.380,-0.190
1,7:10,1,5,DET 6,0,0,Matthew Stafford pass complete short middle to Kevin Smith for 4 yards (tackle by Rocky McIntosh),-0.190,-0.120
1,6:40,2,1,DET 10,0,0,Jerome Felton middle for 2 yards (tackle by London Fletcher and Andre Carter),-0.120,-0.350
1,6:02,1,10,DET 12,0,0,Kevin Smith middle for 7 yards (tackle by London Fletcher),-0.350,0.100
1,5:24,2,3,DET 19,0,0,"Kevin Smith left end for -3 yards (tackle by Chris Horton). Penalty on Albert Haynesworth: Defensive Offside, 5 yards (no play)",0.100,0.540
1,5:03,1,10,DET 24,0,0,Matthew Stafford pass incomplete deep middle intended for Brandon Pettigrew,0.540,0.000
1,4:58,2,10,DET 24,0,0,Matthew Stafford pass incomplete short left intended for Bryant Johnson,0.000,-0.690
1,4:54,3,10,DET 24,0,0,Matthew Stafford pass complete deep right to Dennis Northcutt for 20 yards,-0.690,1.860
1,4:30,1,10,DET 44,0,0,Kevin Smith left end for 5 yards (tackle by Rocky McIntosh and Phillip Daniels),1.860,1.990
1,3:50,2,5,DET 49,0,0,Matthew Stafford pass complete short left to Maurice Morris for 12 yards (tackle by LaRon Landry),1.990,2.980
1,3:09,1,10,WAS 39,0,0,Matthew Stafford pass incomplete deep left intended for Bryant Johnson (defended by Chris Horton),2.980,2.440
1,3:02,2,10,WAS 39,0,0,Kevin Smith middle for 6 yards (tackle by Jeremy Jarmon),2.440,2.540
1,2:22,3,4,WAS 33,0,0,"Matthew Stafford pass incomplete short right intended for Will Heller. Penalty on Casey Fitzsimmons: Offensive Pass Interfere, 9 yards (no play)",2.540,1.360
1,2:13,3,13,WAS 42,0,0,Matthew Stafford left end for 21 yards (tackle by Chris Horton),1.360,4.170
1,1:26,1,10,WAS 21,0,6,"Matthew Stafford pass complete deep left to Bryant Johnson for 21 yards, touchdown",4.170,7.000
1,,,,WAS 2,0,7,Jason Hanson kicks extra point good,0.000,0.000
1,,,,DET 30,0,7,"Jason Hanson kicks off 67 yards, returned by Rock Cartwright for 22 yards (tackle by Jordon Dizon)",0.000,0.610
1,1:15,1,10,WAS 25,0,7,Clinton Portis left tackle for -2 yards (tackle by DeAndre Levy),0.610,-0.210
1,0:43,2,12,WAS 23,0,7,Jason Campbell pass complete short right to Fred Davis for 13 yards (tackle by Marquand Manuel),-0.210,1.330
Quarter,Time,Down,ToGo,Location,WAS,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 36,0,7,Jason Campbell pass incomplete deep right intended for Malcolm Kelly (defended by Dewayne White),1.330,0.790
2,14:52,2,10,WAS 36,0,7,Jason Campbell pass incomplete short right intended for Mike Sellers (defended by Anthony Henry),0.790,0.100
2,14:48,3,10,WAS 36,0,7,Jason Campbell pass complete short right to Santana Moss for 9 yards (tackle by Marquand Manuel),0.100,-0.390
2,14:03,4,1,WAS 45,0,7,"Hunter Smith punts 49 yards, fair catch by Dennis Northcutt",-0.390,0.380
2,13:56,1,10,DET 6,0,7,Kevin Smith right tackle for 19 yards (tackle by LaRon Landry),-0.380,0.610
2,13:19,1,10,DET 25,0,7,Matthew Stafford pass complete short right to Bryant Johnson for 6 yards (tackle by Fred Smoot),0.610,0.870
2,12:43,2,4,DET 31,0,7,Kevin Smith left end for 2 yards (tackle by London Fletcher),0.870,0.430
2,12:06,3,2,DET 33,0,7,Kevin Smith left end for 16 yards (tackle by Andre Carter),0.430,2.190
2,11:23,1,10,DET 49,0,7,"Matthew Stafford pass incomplete deep left intended for Bryant Johnson. Penalty on Fred Smoot: Illegal Contact, 5 yards (no play)",2.190,2.520
2,11:16,1,10,WAS 46,0,7,Maurice Morris left tackle for 3 yards (tackle by London Fletcher),2.520,2.380
2,10:36,2,7,WAS 43,0,7,Matthew Stafford pass incomplete deep left intended for Calvin Johnson,2.380,1.680
2,10:30,3,7,WAS 43,0,7,Matthew Stafford pass complete short middle to Bryant Johnson for 24 yards (tackle by London Fletcher),1.680,4.310
2,9:42,1,10,WAS 19,0,7,Kevin Smith right tackle for 5 yards (tackle by Chris Wilson),4.310,4.530
2,9:01,2,5,WAS 14,0,7,Matthew Stafford pass incomplete short left intended for Calvin Johnson,4.530,3.760
2,8:56,,,,0,7,Timeout #2 by Detroit Lions,0.000,3.760
2,8:56,3,5,WAS 14,0,7,Matthew Stafford sacked by Albert Haynesworth for -6 yards,3.760,2.120
2,8:34,4,11,WAS 20,0,10,Jason Hanson 39 yard field goal good,2.120,3.000
2,,,,DET 30,0,10,"Jason Hanson kicks off 68 yards, returned by Rock Cartwright for 21 yards (tackle by Jordon Dizon)",0.000,0.480
2,8:23,1,10,WAS 23,0,10,Jason Campbell pass incomplete short right intended for Devin Thomas (defended by Anthony Henry),0.480,-0.070
2,8:17,2,10,WAS 23,0,10,Clinton Portis left tackle for -3 yards (tackle by Grady Jackson),-0.070,-1.150
2,7:39,3,13,WAS 20,0,10,Jason Campbell pass complete short middle to Chris Cooley for 12 yards (tackle by Kevin Hobbs and Jordon Dizon),-1.150,-1.240
2,7:06,4,1,WAS 32,0,10,"Hunter Smith punts 58 yards (tackle by Todd Yoder). Penalty on Kalvin Pearson: Illegal Block Above the , 6 yards",-1.240,0.380
2,6:53,1,10,DET 6,0,10,"Penalty on Manuel Ramirez: False Start, 3 yards (no play)",-0.380,-0.490
2,6:53,1,13,DET 3,0,10,Kevin Smith right tackle for 6 yards (tackle by London Fletcher),-0.490,-0.560
2,6:18,2,7,DET 9,0,10,Kevin Smith left tackle for 2 yards (tackle by Kedric Golston),-0.560,-0.840
2,5:38,3,5,DET 11,0,10,Matthew Stafford pass complete short middle to Calvin Johnson for 7 yards (tackle by Carlos Rogers),-0.840,0.040
2,4:57,1,10,DET 18,0,10,Matthew Stafford pass complete short left to Kevin Smith for 9 yards (tackle by London Fletcher),0.040,0.820
2,4:13,2,1,DET 27,0,10,Maurice Morris right end for -3 yards (tackle by Reed Doughty),0.820,-0.400
2,3:28,3,4,DET 24,0,10,Matthew Stafford pass complete short left to Brandon Pettigrew for 15 yards (tackle by LaRon Landry),-0.400,1.530
2,2:40,1,10,DET 39,0,10,Maurice Morris middle for 4 yards (tackle by Andre Carter),1.530,1.530
2,2:00,2,6,DET 43,0,10,Aaron Brown middle for -2 yards (tackle by Reed Doughty),1.530,0.560
2,1:54,,,,0,10,Timeout #2 by Washington Redskins,0.000,0.560
2,1:54,3,8,DET 41,0,10,Matthew Stafford pass complete short right to Bryant Johnson for 22 yards (tackle by Carlos Rogers),0.560,3.120
2,1:21,1,10,WAS 37,0,10,Aaron Brown right tackle for 8 yards (tackle by Cornelius Griffin),3.120,3.650
2,0:57,2,2,WAS 29,0,10,Matthew Stafford pass complete short right to Aaron Brown for 9 yards (tackle by Reed Doughty),3.650,4.240
2,0:49,,,,0,10,Timeout #3 by Detroit Lions,0.000,4.240
2,0:49,1,10,WAS 20,0,10,Matthew Stafford pass incomplete deep middle intended for Dennis Northcutt,4.240,3.690
2,0:40,2,10,WAS 20,0,10,Matthew Stafford pass incomplete deep left intended for Bryant Johnson (defended by Fred Smoot),3.690,3.010
2,0:36,,,,0,10,Timeout #3 by Washington Redskins,0.000,3.010
2,0:36,3,10,WAS 20,0,10,Matthew Stafford pass complete short middle to Brandon Pettigrew for 12 yards (tackle by London Fletcher and Reed Doughty),3.010,5.370
2,0:22,1,8,WAS 8,0,10,Matthew Stafford spiked the ball,5.370,4.570
2,0:20,2,8,WAS 8,0,10,Matthew Stafford pass complete short left to Dennis Northcutt for no gain,4.570,3.580
2,0:04,3,8,WAS 8,0,10,Matthew Stafford spiked the ball,3.580,2.950
2,0:02,4,8,WAS 8,0,13,Jason Hanson 26 yard field goal good,2.950,3.000
Quarter,Time,Down,ToGo,Location,WAS,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,0,13,"Jason Hanson kicks off 68 yards, returned by Rock Cartwright for 25 yards (tackle by Darnell Bing)",0.000,0.740
3,14:54,1,10,WAS 27,0,13,"Clinton Portis right end for 4 yards (tackle by Dewayne White). Penalty on Malcolm Kelly: Illegal Motion, 5 yards (no play)",0.740,0.410
3,14:27,1,15,WAS 22,0,13,Clinton Portis right end for 12 yards (tackle by Larry Foote),0.410,1.140
3,13:55,2,3,WAS 34,0,13,Jason Campbell pass complete short right to Santana Moss for 9 yards (tackle by Anthony Henry),1.140,1.800
3,13:26,1,10,WAS 43,6,13,"Jason Campbell pass complete deep right to Santana Moss for 57 yards, touchdown",1.800,7.000
3,,,,DET 2,7,13,Shaun Suisham kicks extra point good,0.000,0.000
3,,,,WAS 30,7,13,"Shaun Suisham kicks off 66 yards, returned by Aaron Brown for 21 yards (tackle by Reed Doughty)",0.000,0.610
3,13:09,1,10,DET 25,7,13,Kevin Smith left tackle for 4 yards (tackle by Kedric Golston),0.610,0.600
3,12:31,2,6,DET 29,7,13,Matthew Stafford pass complete short right to Will Heller for 6 yards (tackle by Reed Doughty),0.600,1.270
3,11:50,1,10,DET 35,7,13,Kevin Smith left end for 4 yards (tackle by LaRon Landry),1.270,1.260
3,11:06,2,6,DET 39,7,13,"Matthew Stafford pass complete short left to Calvin Johnson for -36 yards (tackle by LaRon Landry). Penalty on Calvin Johnson: Offensive Pass Interfere, 10 yards (no play)",1.260,-0.090
3,10:34,2,16,DET 29,7,13,Kevin Smith right end for 7 yards (tackle by London Fletcher),-0.090,0.170
3,9:57,3,9,DET 36,7,13,Matthew Stafford pass complete short middle to Kevin Smith for 5 yards (tackle by London Fletcher),0.170,-0.650
3,9:17,4,4,DET 41,7,13,"Nick Harris punts 47 yards, fair catch by Antwaan Randle El",-0.650,0.350
3,9:07,1,10,WAS 12,7,13,"Jason Campbell pass complete deep right to Santana Moss for 22 yards (tackle by Louis Delmas). Jason Campbell fumbles, recovered by Jason Campbell at WAS-5",-0.350,1.200
3,8:45,1,10,WAS 34,7,13,Jason Campbell pass complete short right to Chris Cooley for 11 yards (tackle by Marquand Manuel),1.200,1.930
3,8:13,1,10,WAS 45,7,13,Clinton Portis right tackle for 4 yards (tackle by Jason Hunter),1.930,1.920
3,7:41,2,6,WAS 49,7,13,Clinton Portis left tackle for 1 yard (tackle by Marquand Manuel),1.920,1.360
3,7:03,3,5,,7,13,Jason Campbell pass incomplete short right intended for Santana Moss is intercepted by Ko Simpson at DET-46 and returned for 8 yards,1.360,-2.520
3,6:56,1,10,WAS 46,7,13,Kevin Smith left end for 4 yards (tackle by Chris Horton),2.520,2.520
3,6:30,2,6,WAS 42,7,13,Aaron Brown right tackle for no gain (tackle by Rocky McIntosh),2.520,1.820
3,5:53,3,6,WAS 42,7,13,Matthew Stafford sacked by Brian Orakpo for -8 yards,1.820,-0.060
3,5:18,4,14,,7,13,"Nick Harris punts 42 yards, returned by Antwaan Randle El for 10 yards (tackle by Darnell Bing). Penalty on Rock Cartwright: Illegal Block Above the , 9 yards",-0.060,0.380
3,5:07,1,10,WAS 9,7,13,Clinton Portis left end for 5 yards (tackle by Will Peterson),-0.380,-0.390
3,4:36,2,5,WAS 14,7,13,Clinton Portis left tackle for 6 yards (tackle by Sammie Lee Hill),-0.390,0.280
3,4:05,1,10,WAS 20,7,13,Jason Campbell pass incomplete deep left intended for Santana Moss,0.280,-0.270
3,3:59,2,10,WAS 20,7,13,"Jason Campbell sacked for -5 yards. Jason Campbell fumbles, recovered by Jason Campbell at WAS-12",-0.270,-2.360
3,3:25,3,18,WAS 12,7,13,"Jason Campbell pass complete short middle to Ladell Betts for 11 yards (tackle by DeAndre Levy). Penalty on Jason Hunter: Defensive Offside, 5 yards (no play)",-2.360,-1.510
3,3:01,3,13,WAS 17,7,13,Jason Campbell pass incomplete short left intended for Santana Moss (defended by Louis Delmas),-1.510,-2.320
3,2:54,4,13,WAS 17,7,13,"Hunter Smith punts 55 yards, fair catch by Dennis Northcutt",-2.320,-0.810
3,2:47,1,10,DET 28,7,13,Maurice Morris left end for 5 yards (tackle by London Fletcher and Andre Carter),0.810,0.940
3,2:10,2,5,DET 33,7,13,Matthew Stafford pass complete short right to Calvin Johnson for 11 yards (tackle by LaRon Landry),0.940,1.860
3,1:44,1,10,DET 44,7,13,Matthew Stafford pass incomplete deep middle intended for Bryant Johnson,1.860,1.320
3,1:38,2,10,DET 44,7,13,Maurice Morris middle for 5 yards (tackle by Chris Horton and Rocky McIntosh),1.320,1.290
3,0:55,3,5,DET 49,7,13,Matthew Stafford pass complete short left to Calvin Johnson for 4 yards (tackle by Chris Horton),1.290,0.130
3,0:20,4,1,WAS 47,7,13,"Nick Harris punts 32 yards, fair catch by Antwaan Randle El",0.130,0.220
3,0:12,1,10,WAS 15,7,13,Clinton Portis left end for 1 yard (tackle by DeAndre Levy and Jason Hunter),-0.220,-0.580
Quarter,Time,Down,ToGo,Location,WAS,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,WAS 16,7,13,Jason Campbell pass incomplete short right intended for Antwaan Randle El,-0.580,-1.250
4,14:56,3,9,WAS 16,7,13,Jason Campbell for 21 yards (tackle by Louis Delmas),-1.250,1.400
4,14:29,1,10,WAS 37,7,13,Clinton Portis right end for 14 yards (tackle by Ko Simpson),1.400,2.320
4,13:50,1,10,DET 49,7,13,"Jason Campbell pass complete short right to Devin Thomas for 15 yards (tackle by Ko Simpson). Penalty on Casey Rabach: Offensive Holding, 10 yards (no play)",2.320,1.660
4,13:26,1,20,WAS 41,7,13,"Penalty on Landon Cohen: Encroachment, 5 yards (no play)",1.660,1.990
4,13:00,1,15,WAS 46,7,13,Jason Campbell pass incomplete deep middle intended for Malcolm Kelly,1.990,1.110
4,12:51,2,15,WAS 46,7,13,"Penalty on Jason Campbell: Delay of Game, 6 yards (no play)",1.110,0.300
4,12:51,2,21,WAS 40,7,13,Jason Campbell pass incomplete short middle intended for Antwaan Randle El (defended by Julian Peterson),0.300,-0.360
4,12:47,3,21,WAS 40,7,13,Jason Campbell pass complete short right to Ladell Betts for 7 yards (tackle by Kevin Hobbs),-0.360,-0.260
4,12:11,4,14,WAS 47,7,13,Hunter Smith punts 38 yards,-0.260,0.220
4,12:01,1,10,DET 15,7,13,"Maurice Morris left tackle for -5 yards (tackle by Rocky McIntosh). Maurice Morris fumbles (forced by Rocky McIntosh), recovered by Maurice Morris at DET-10",-0.220,-1.150
4,11:20,2,15,DET 10,7,13,Matthew Stafford pass incomplete short right intended for Bryant Johnson,-1.150,-2.010
4,11:16,3,15,DET 10,7,13,Matthew Stafford pass incomplete deep middle intended for Bryant Johnson,-2.010,-2.490
4,11:09,4,15,DET 10,7,13,"Nick Harris punts 41 yards, fair catch by Antwaan Randle El",-2.490,-2.190
4,11:00,1,10,WAS 49,7,13,Jason Campbell pass complete short right to Mike Sellers for 4 yards (tackle by DeAndre Levy),2.190,2.190
4,10:23,2,6,DET 47,7,13,Clinton Portis right tackle for 1 yard (tackle by Larry Foote),2.190,1.620
4,9:42,3,5,DET 46,7,13,Jason Campbell pass complete short left to Santana Moss for 2 yards (tackle by Louis Delmas),1.620,0.330
4,9:14,4,3,DET 44,7,13,"Hunter Smith punts 29 yards, fair catch by Dennis Northcutt",0.330,0.220
4,9:10,1,10,DET 15,7,13,Matthew Stafford pass incomplete short right intended for Jerome Felton (defended by Kedric Golston),-0.220,-0.710
4,9:04,2,10,DET 15,7,13,Calvin Johnson left end for 9 yards (tackle by LaRon Landry),-0.710,-0.270
4,8:17,3,1,DET 24,7,13,Matthew Stafford pass complete short left to Calvin Johnson for 9 yards (tackle by LaRon Landry),-0.270,1.140
4,7:36,1,10,DET 33,7,13,Matthew Stafford pass complete deep right to Calvin Johnson for 18 yards,1.140,2.320
4,7:06,1,10,WAS 49,7,13,Aaron Brown left end for 1 yard (tackle by Kedric Golston and Brian Orakpo),2.320,1.920
4,6:24,2,9,WAS 48,7,13,Matthew Stafford pass incomplete deep left intended for Bryant Johnson,1.920,1.220
4,6:18,3,9,WAS 48,7,13,"Matthew Stafford pass incomplete deep left intended for Bryant Johnson (defended by Chris Horton). Penalty on Chris Horton: Defensive Pass Interfere, 47 yards (no play)",1.220,6.970
4,6:10,1,1,WAS 1,7,13,Maurice Morris right end for -1 yards (tackle by London Fletcher),6.970,5.720
4,5:31,2,2,WAS 2,7,19,"Maurice Morris left end for 2 yards, touchdown",5.720,7.000
4,,,,,7,19,"Two Point Attempt: Matthew Stafford pass incomplete intended for Bryant Johnson, conversion fails",1.000,-1.000
4,,,,DET 30,7,19,"Jason Hanson kicks off 66 yards, returned by Rock Cartwright for 24 yards (tackle by Jerome Felton)",0.000,0.810
4,5:20,1,10,WAS 28,7,19,Jason Campbell pass complete deep right to Santana Moss for 21 yards (tackle by Anthony Henry and Kevin Hobbs),0.810,2.190
4,4:51,1,10,WAS 49,7,19,Jason Campbell pass complete short right to Ladell Betts for 7 yards (tackle by Larry Foote),2.190,2.590
4,4:26,2,3,DET 44,7,19,Jason Campbell pass complete short middle to Ladell Betts for 9 yards (tackle by Larry Foote and Kevin Hobbs),2.590,3.250
4,4:02,1,10,DET 35,7,19,Jason Campbell pass complete short left to Antwaan Randle El for 15 yards (tackle by Louis Delmas),3.250,4.240
,,,,,,,"WAS challenged the incomplete pass ruling, and the original play was overturned.",,
4,3:50,1,10,DET 20,7,19,Jason Campbell pass complete short middle to Rock Cartwright for 8 yards (tackle by Kevin Hobbs),4.240,5.040
4,3:25,2,2,DET 12,7,19,Jason Campbell pass complete short middle to Rock Cartwright for no gain,5.040,4.340
4,3:05,3,2,DET 12,7,19,Jason Campbell pass complete short left to Antwaan Randle El for 8 yards (tackle by Ko Simpson),4.340,6.280
4,2:43,1,4,DET 4,13,19,"Jason Campbell pass complete short right to Rock Cartwright for 4 yards, touchdown",6.280,7.000
4,,,,DET 2,14,19,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,WAS 30,14,19,"Shaun Suisham kicks off 72 yards, touchback",0.000,0.280
4,2:36,1,10,DET 20,14,19,Jerome Felton right tackle for 1 yard (tackle by London Fletcher),0.280,-0.130
4,2:33,,,,14,19,Timeout #1 by Washington Redskins,0.000,-0.130
4,2:33,2,9,DET 21,14,19,Matthew Stafford pass complete deep left to Will Heller for 24 yards (tackle by Brian Orakpo),-0.130,1.930
4,2:21,,,,14,19,Timeout #2 by Washington Redskins,0.000,1.930
4,2:21,1,10,DET 45,14,19,Aaron Brown right end for -1 yards (tackle by Cornelius Griffin and Phillip Daniels),1.930,1.250
4,2:17,,,,14,19,Timeout #3 by Washington Redskins,0.000,1.250
4,2:17,2,11,DET 44,14,19,Jerome Felton left end for 1 yard (tackle by Rocky McIntosh),1.250,0.700
4,2:00,3,10,DET 45,14,19,Matthew Stafford right end for 2 yards (tackle by Phillip Daniels and London Fletcher),0.700,-0.260
4,1:12,,,,14,19,Timeout #1 by Detroit Lions,0.000,-0.260
4,1:12,4,8,DET 47,14,19,Nick Harris punts 31 yards,-0.260,-0.410
4,1:05,1,10,WAS 22,14,19,Jason Campbell pass complete short middle to Chris Cooley for 15 yards (tackle by Larry Foote),0.410,1.400
4,0:44,1,10,WAS 37,14,19,Jason Campbell pass complete short middle to Ladell Betts for 11 yards (tackle by Julian Peterson),1.400,2.130
4,0:36,1,10,WAS 48,14,19,Jason Campbell pass complete deep left to Santana Moss for 16 yards (tackle by Jordon Dizon),2.130,3.180
4,0:23,1,10,DET 36,14,19,Jason Campbell spiked the ball,3.180,2.640
4,0:21,2,10,DET 36,14,19,Jason Campbell pass incomplete short middle intended for Chris Cooley,2.640,1.950
4,0:16,3,10,DET 36,14,19,Jason Campbell pass incomplete short left intended for Chris Cooley (defended by Jason Hunter),1.950,0.880
4,0:08,,,,14,19,Timeout #2 by Detroit Lions,0.000,0.880
4,0:08,4,10,DET 36,14,19,"Jason Campbell pass complete short middle to Santana Moss for 6 yards, lateral to Antwaan Randle El for -2 yards, lateral to Ladell Betts for 9 yards (tackle by Larry Foote)",0.880,1.730
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
