Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3,8:03,2,12,KAN 37,20,21,Kareem Hunt middle for no gain (tackle by Eddie Vanderdoes and Justin Ellis),0.720,0.040
3,7:17,3,12,KAN 37,26,21,"Alex Smith pass complete deep middle to Albert Wilson for 63 yards, touchdown",0.040,7.000
3,7:08,,,OAK 15,27,21,Harrison Butker kicks extra point good,0.000,0.000
3,7:08,,,KAN 35,27,21,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
3,7:08,1,10,OAK 25,27,21,Derek Carr pass complete short right to Jared Cook for 15 yards (tackle by Daniel Sorensen),0.610,1.600
3,6:44,1,10,OAK 40,27,21,Jalen Richard middle for -2 yards (tackle by Justin Houston),1.600,0.780
3,6:08,2,12,OAK 38,27,21,Derek Carr pass incomplete deep left intended for Amari Cooper,0.780,0.100
3,6:01,3,12,OAK 38,27,21,Derek Carr pass complete short middle to Jalen Richard for 4 yards (tackle by Chris Jones),0.100,-0.590
3,5:26,4,8,OAK 42,27,21,"Marquette King punts 39 yards, out of bounds. Penalty on Johnny Holton: Illegal Motion, 5 yards (no play)",-0.590,-0.910
3,5:18,4,13,OAK 37,27,21,"Marquette King punts 50 yards, returned by Tyreek Hill for 13 yards (tackle by Marquette King)",-0.910,-0.670
3,5:02,1,10,KAN 26,27,21,Alex Smith pass incomplete short right intended for Tyreek Hill,0.670,0.130
3,4:58,2,10,KAN 26,27,21,Alex Smith pass complete short right to Tyreek Hill for 4 yards (tackle by T.J. Carrie),0.130,-0.030
3,4:18,3,6,KAN 30,27,21,Alex Smith pass complete short left to Demarcus Robinson for 6 yards (tackle by T.J. Carrie),-0.030,1.330
,,,,,,,"KAN challenged the short of the line to gain ruling, and the original play was overturned.",,
3,3:45,1,10,KAN 36,27,21,Alex Smith pass complete deep left to Tyreek Hill for 31 yards (tackle by Reggie Nelson),1.330,3.380
3,3:29,1,10,OAK 33,27,21,Kareem Hunt right guard for 5 yards (tackle by Treyvon Hester and NaVorro Bowman),3.380,3.510
3,2:57,2,5,OAK 28,27,21,Kareem Hunt middle for 4 yards (tackle by Nicholas Morrow),3.510,3.340
3,2:16,3,1,OAK 24,27,21,Alex Smith pass complete short left to Ross Travis for 3 yards (tackle by T.J. Carrie),3.340,4.170
3,1:33,1,10,OAK 21,27,21,Kareem Hunt left end for 2 yards (tackle by Sean Smith),4.170,3.900
3,1:01,2,8,OAK 19,27,21,Alex Smith pass incomplete short right intended for Akeem Hunt,3.900,3.180
3,0:54,3,8,OAK 19,27,21,Alex Smith pass incomplete short middle intended for Demarcus Robinson,3.180,2.180
3,0:51,4,8,OAK 19,30,21,Harrison Butker 37 yard field goal good,2.180,3.000
3,0:47,,,KAN 35,30,21,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
3,0:47,1,10,OAK 25,30,21,DeAndre Washington middle for 4 yards (tackle by Bennie Logan),0.610,0.600
3,0:11,2,6,OAK 29,30,21,Derek Carr pass complete short left to Amari Cooper for 8 yards (tackle by Phillip Gaines),0.600,1.400
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 37,30,21,Derek Carr pass incomplete deep right intended for Seth Roberts (defended by Phillip Gaines),1.400,0.860
4,14:52,2,10,OAK 37,30,21,Derek Carr pass incomplete short right intended for Amari Cooper,0.860,0.170
4,14:48,3,10,OAK 37,30,21,Derek Carr pass complete short left to Jared Cook for 13 yards (tackle by Eric Murray),0.170,2.260
4,14:19,1,10,,30,21,Derek Carr pass incomplete short left intended for Michael Crabtree (defended by Terrance Mitchell),2.260,1.710
4,14:14,2,10,,30,21,Derek Carr pass complete short middle to Jalen Richard for 17 yards (tackle by Derrick Johnson),1.710,3.380
4,13:30,1,10,KAN 33,30,21,Derek Carr pass complete short left to Amari Cooper for 21 yards (tackle by Terrance Mitchell and Ron Parker),3.380,4.780
4,12:51,1,10,KAN 12,30,21,Derek Carr pass incomplete short left intended for Clive Walford,4.780,4.100
4,12:46,2,10,KAN 12,30,21,Jalen Richard middle for 4 yards (tackle by Allen Bailey),4.100,3.930
4,12:02,3,6,KAN 8,30,21,Derek Carr pass incomplete short left intended for Jared Cook (defended by Eric Murray),3.930,2.960
4,11:56,4,6,KAN 8,30,24,Giorgio Tavecchio 26 yard field goal good,2.960,3.000
4,11:53,,,OAK 35,30,24,"Giorgio Tavecchio kicks off 64 yards, returned by Akeem Hunt for 17 yards (tackle by Keith McGill). Penalty on Eric Murray: Offensive Holding, 9 yards",0.000,0.380
4,11:46,1,10,KAN 9,30,24,Kareem Hunt middle for 5 yards (tackle by Justin Ellis and NaVorro Bowman),-0.380,-0.390
4,11:00,2,5,KAN 14,30,24,Alex Smith pass complete short middle to Travis Kelce for 10 yards (tackle by Reggie Nelson),-0.390,0.540
4,10:26,1,10,KAN 24,30,24,Kareem Hunt middle for 4 yards (tackle by NaVorro Bowman and Justin Ellis),0.540,0.540
4,9:42,2,6,KAN 28,30,24,Alex Smith pass incomplete deep middle intended for Travis Kelce (defended by Karl Joseph),0.540,-0.160
4,9:38,3,6,KAN 28,30,24,Alex Smith pass complete short left to Tyreek Hill for 10 yards (tackle by T.J. Carrie),-0.160,1.470
4,8:55,1,10,KAN 38,30,24,Kareem Hunt left guard for 2 yards (tackle by Bruce Irvin and NaVorro Bowman),1.470,1.190
4,8:14,2,8,KAN 40,30,24,Kareem Hunt middle for 9 yards (tackle by Reggie Nelson and Nicholas Morrow),1.190,2.190
4,7:31,1,10,KAN 49,30,24,C.J. Spiller middle for 1 yard (tackle by Justin Ellis and Khalil Mack),2.190,1.780
4,6:47,2,9,,30,24,Alex Smith pass complete short middle to Travis Kelce for 5 yards (tackle by Karl Joseph),1.780,1.750
4,6:01,3,4,OAK 45,30,24,Alex Smith pass incomplete short left intended for Demarcus Robinson,1.750,0.270
4,5:54,4,4,OAK 45,30,24,"Dustin Colquitt punts 29 yards, out of bounds. Penalty on Jamize Olawale: Offensive Holding, 8 yards",0.270,0.380
4,5:48,1,10,OAK 8,30,24,DeAndre Washington right guard for 5 yards (tackle by Derrick Johnson),-0.380,-0.410
4,5:15,2,5,OAK 13,30,24,Derek Carr pass incomplete deep left intended for Michael Crabtree,-0.410,-0.840
4,5:07,3,5,OAK 13,30,24,Derek Carr pass complete short left to Amari Cooper for 2 yards (tackle by Terrance Mitchell),-0.840,-2.440
4,4:26,4,3,OAK 15,30,24,"Marquette King punts 51 yards, returned by Tyreek Hill for no gain",-2.440,-1.200
4,4:15,1,10,KAN 34,30,24,Kareem Hunt left guard for no gain (tackle by Denico Autry),1.200,0.660
4,3:30,2,10,KAN 34,30,24,Kareem Hunt middle for 6 yards (tackle by Reggie Nelson and Karl Joseph),0.660,0.760
4,2:46,3,4,KAN 40,30,24,Alex Smith sacked by Khalil Mack and Denico Autry for -11 yards,0.760,-1.440
4,2:38,4,15,KAN 29,30,24,"Dustin Colquitt punts 56 yards, returned by Jalen Richard for no gain",-1.440,0.000
4,2:38,,,,,,Timeout #2 by Oakland Raiders,0.000,0.220
4,2:25,1,10,OAK 15,30,24,Derek Carr pass complete short left to Amari Cooper for 15 yards (tackle by Phillip Gaines and Terrance Mitchell),-0.220,0.940
4,2:00,1,10,OAK 30,30,24,Derek Carr pass incomplete deep middle intended for Amari Cooper,0.940,0.390
4,1:54,2,10,OAK 30,30,24,"Derek Carr pass incomplete deep left intended for Johnny Holton. Penalty on Johnny Holton: Offensive Pass Interference, 10 yards (no play)",0.390,-0.960
4,1:47,2,20,OAK 20,30,24,Derek Carr pass complete deep middle to Amari Cooper for 39 yards (tackle by Ron Parker),-0.960,2.850
4,1:14,1,10,KAN 41,30,24,Derek Carr pass complete short right to DeAndre Washington for -1 yards (tackle by Daniel Sorensen),2.850,2.170
4,0:49,2,11,KAN 42,30,24,Derek Carr pass incomplete short middle intended for DeAndre Washington,2.170,0.000
4,0:46,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-1.490
4,0:46,3,11,KAN 42,30,24,Derek Carr pass incomplete short left intended for Seth Roberts,1.490,0.460
4,0:41,4,11,KAN 42,30,24,Derek Carr pass complete short middle to Jared Cook for 13 yards (tackle by Eric Murray),0.460,0.000
4,0:33,,,,,,Timeout #3 by Oakland Raiders,0.000,-3.640
4,0:33,1,10,KAN 29,30,24,Derek Carr pass incomplete deep left intended for Michael Crabtree (defended by Daniel Sorensen),3.640,3.100
4,0:27,2,10,KAN 29,30,24,Derek Carr pass incomplete short left intended for Seth Roberts,3.100,2.410
4,0:23,3,10,KAN 29,30,24,Derek Carr pass complete deep left to Jared Cook for 28 yards (tackle by Eric Murray),2.410,6.970
4,0:07,1,1,KAN 1,30,24,"Derek Carr pass complete short right to Michael Crabtree for 1 yard. Penalty on Michael Crabtree: Offensive Pass Interference, 9 yards (no play)",6.970,0.000
4,0:03,,,,,,Timeout #2 by Kansas City Chiefs,0.000,-4.910
4,0:03,1,10,KAN 10,30,24,"Derek Carr pass incomplete short middle intended for Jared Cook. Penalty on Ron Parker: Defensive Holding, 5 yards (no play)",4.910,0.000
4,0:00,,,,,,Timeout #3 by Kansas City Chiefs,0.000,-6.060
4,0:00,1,5,KAN 5,30,24,"Derek Carr pass incomplete short middle intended for Cordarrelle Patterson. Penalty on Eric Murray: Defensive Holding, 3 yards (no play)",6.060,6.740
4,0:00,1,2,KAN 2,30,30,"Derek Carr pass complete short left to Michael Crabtree for 2 yards, touchdown",6.740,7.000
4,0:00,,,KAN 15,30,31,Giorgio Tavecchio kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
