0,1
Game Info,Game Info
Won Toss,Titans
Roof,outdoors
Surface,grass
Duration,3:13
Attendance,68436
Weather,"4 degrees, relative humidity 46%, wind 10 mph, wind chill -10"
Vegas Line,New England Patriots -6.0
Over/Under,34.0 (under)
