Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Dylan Parham,G,72,100%,0,0%,3,10%
Kolton Miller,T,72,100%,0,0%,3,10%
Jermaine Eluemunor,T,72,100%,0,0%,3,10%
Andre James,C,72,100%,0,0%,0,0%
Jimmy Garoppolo,QB,72,100%,0,0%,0,0%
Greg Van Roten,G,71,99%,0,0%,3,10%
Davante Adams,WR,70,97%,0,0%,0,0%
Jakobi Meyers,WR,62,86%,0,0%,0,0%
Josh Jacobs,RB,59,82%,0,0%,0,0%
Austin Hooper,TE,55,76%,0,0%,0,0%
Hunter Renfrow,WR,37,51%,0,0%,0,0%
Michael Mayer,TE,34,47%,0,0%,3,10%
Ameer Abdullah,RB,12,17%,0,0%,18,62%
Tre Tucker,WR,12,17%,0,0%,5,17%
DeAndre Carter,WR,8,11%,0,0%,12,42%
Jakob Johnson,FB,7,10%,0,0%,11,38%
Thayer Munford,T,3,4%,0,0%,3,10%
Zamir White,RB,1,1%,0,0%,12,42%
Jordan Meredith,G,1,1%,0,0%,3,10%
Robert Spillane,LB,0,0%,62,100%,7,24%
Marcus Epps,SS,0,0%,62,100%,0,0%
Tre'von Moehrig,FS,0,0%,62,100%,0,0%
Jakorian Bennett,CB,0,0%,62,100%,0,0%
Marcus Peters,CB,0,0%,62,100%,0,0%
Maxx Crosby,DE,0,0%,59,95%,5,17%
Divine Deablo,LB,0,0%,52,84%,5,17%
Nate Hobbs,CB,0,0%,51,82%,9,31%
John Jenkins,DT,0,0%,42,68%,5,17%
Bilal Nichols,DT,0,0%,35,56%,5,17%
Jerry Tillery,DT,0,0%,33,53%,6,21%
Malcolm Koonce,DE,0,0%,25,40%,26,90%
Adam Butler,DT,0,0%,20,32%,3,10%
Byron Young,DT,0,0%,18,29%,5,17%
Isaac Rochell,DE,0,0%,17,27%,6,21%
Tyree Wilson,DE,0,0%,11,18%,0,0%
Luke Masterson,LB,0,0%,5,8%,26,90%
David Long,CB,0,0%,4,6%,6,21%
Roderic Teamer,SS,0,0%,0,0%,26,90%
Brandon Bolden,RB,0,0%,0,0%,26,90%
Jesper Horsted,TE,0,0%,0,0%,21,73%
Isaiah Pola-Mao,FS,0,0%,0,0%,20,69%
AJ Cole III,P,0,0%,0,0%,8,28%
Jacob Bobenmoyer,LS,0,0%,0,0%,8,28%
Daniel Carlson,K,0,0%,0,0%,7,24%
Amik Robertson,CB,0,0%,0,0%,6,21%
Curtis Bolton,LB,0,0%,0,0%,3,10%
