Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
1,9:13,4,7,CAR 37,0,7,"Jason Baker punts 42 yards, fair catch by Reggie Bush. Penalty on Tory Humphrey: Offensive Holding, 10 yards",-0.910,0.370
1,9:06,1,10,NOR 11,0,7,Mike Bell left end for 4 yards (tackle by Richard Marshall),-0.370,-0.430
1,8:32,2,6,NOR 15,0,7,"Mark Brunell pass incomplete deep left intended for Robert Meachem. Penalty on Captain Munnerlyn: Illegal Contact, 5 yards (no play)",-0.430,0.280
1,8:24,1,10,NOR 20,0,7,Reggie Bush for 17 yards (tackle by James Anderson and Chris Gamble),0.280,1.400
1,8:01,1,10,NOR 37,0,7,Mark Brunell pass complete short left to Darnell Dinkins for 4 yards (tackle by Julius Peppers),1.400,1.400
1,7:23,2,6,NOR 41,0,7,Mark Brunell pass complete short left to Lynell Hamilton for 10 yards (tackle by Nick Hayden),1.400,2.320
1,6:40,1,10,CAR 49,0,7,Mike Bell middle for 4 yards (tackle by James Anderson),2.320,2.320
1,6:01,2,6,CAR 45,0,7,Mike Bell left end for -5 yards (tackle by Everette Brown),2.320,0.960
1,5:17,3,11,,0,7,Reggie Bush middle for no gain (tackle by Richard Marshall),0.960,-0.060
1,4:44,4,11,,0,7,Thomas Morstead punts 41 yards,-0.060,0.380
1,4:34,1,10,CAR 9,0,7,Mike Goodson middle for no gain (tackle by Roman Harper),-0.380,-0.780
1,3:55,2,10,CAR 9,0,7,Mike Goodson middle for no gain (tackle by DeMario Pressley),-0.780,-1.420
1,3:14,3,10,CAR 9,0,7,Matt Moore sacked by Anthony Hargrove for -6 yards,-1.420,-2.490
,,,,,,,"CAR challenged the fumble ruling, and the original play was overturned.",,
1,3:04,4,16,CAR 3,0,7,"Jason Baker punts 41 yards, returned by Reggie Bush for 21 yards (tackle by Gary Barnidge). Penalty on Courtney Roby: Illegal Block Above the , 10 yards",-2.490,-1.990
1,2:50,1,10,NOR 46,0,7,Mark Brunell pass incomplete short left intended for Marques Colston,1.990,1.450
1,2:46,2,10,NOR 46,0,7,Lynell Hamilton right tackle for 3 yards (tackle by Jon Beason),1.450,1.160
1,2:03,3,7,NOR 49,0,7,Mark Brunell pass incomplete deep left intended for Devery Henderson (defended by Charles Godfrey),1.160,-0.130
1,1:56,4,7,NOR 49,0,7,"Thomas Morstead punts 39 yards, fair catch by Captain Munnerlyn",-0.130,0.350
1,1:49,1,10,CAR 12,0,7,Jonathan Stewart right tackle for 2 yards (tackle by Marvin Mitchell and Jonathan Casillas),-0.350,-0.610
1,1:12,2,8,CAR 14,0,7,Jonathan Stewart right tackle for 1 yard (tackle by Charles Grant),-0.610,-1.070
1,1:04,,,,0,7,Timeout #2 by New Orleans Saints,0.000,-1.070
1,1:04,3,7,CAR 15,0,7,Brad Hoover right end for 1 yard (tackle by Jabari Greer),-1.070,-2.390
1,0:29,4,6,CAR 16,0,7,"Jason Baker punts 36 yards, fair catch by Reggie Bush",-2.390,-2.130
1,0:21,1,10,NOR 48,0,7,Mark Brunell pass complete short left to Darnell Dinkins for 8 yards (tackle by Richard Marshall),2.130,2.660
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,CAR 44,0,7,Lynell Hamilton left tackle for 4 yards (tackle by Hollis Thomas),2.660,2.920
2,14:22,1,10,CAR 40,0,7,Reggie Bush middle for -1 yards (tackle by Jon Beason and Hollis Thomas),2.920,2.240
2,13:45,2,11,CAR 41,0,7,Reggie Bush middle for 16 yards (tackle by Chris Gamble),2.240,3.910
2,13:02,1,10,CAR 25,0,7,Lynell Hamilton middle for 5 yards (tackle by Julius Peppers),3.910,4.040
2,12:42,2,5,CAR 20,0,7,Lynell Hamilton right guard for 3 yards (tackle by Nick Hayden and James Anderson),4.040,3.850
2,12:02,3,2,CAR 17,0,7,Mark Brunell pass complete short right to Robert Meachem for no gain,3.850,2.440
2,11:19,4,2,CAR 17,3,7,Garrett Hartley 35 yard field goal good,2.440,3.000
2,,,,NOR 30,3,7,"Garrett Hartley kicks off 53 yards, returned by Mike Goodson for 11 yards (tackle by Anthony Hargrove)",0.000,0.810
2,11:10,1,10,CAR 28,3,7,Matt Moore pass incomplete short middle intended for Muhsin Muhammad (defended by Scott Fujita),0.810,0.260
2,11:06,2,10,CAR 28,3,7,Jonathan Stewart right tackle for 5 yards (tackle by Will Smith and Scott Fujita),0.260,0.230
2,10:29,3,5,CAR 33,3,7,Matt Moore pass complete short left to Muhsin Muhammad for 24 yards (tackle by Scott Fujita and Tracy Porter),0.230,2.720
2,9:45,1,10,NOR 43,3,7,Matt Moore pass complete short right to Muhsin Muhammad for 7 yards (tackle by Randall Gay),2.720,3.120
2,9:07,2,3,NOR 36,3,7,Matt Moore pass complete short right to Jeff King for 3 yards (tackle by Chris Reis),3.120,3.380
2,8:27,1,10,NOR 33,3,7,Jonathan Stewart middle for -1 yards (tackle by Marvin Mitchell),3.380,2.700
2,7:47,2,11,NOR 34,3,7,Jonathan Stewart middle for 1 yard (tackle by Scott Fujita),2.700,2.150
2,7:07,3,10,NOR 33,3,7,Matt Moore pass incomplete short left intended for Jonathan Stewart,2.150,1.150
2,7:03,4,10,NOR 33,3,7,Matt Moore sacked by Randall Gay for -7 yards,1.150,-1.600
2,6:58,1,10,NOR 40,3,7,Mike Bell middle for no gain (tackle by Na'il Diggs),1.600,1.050
2,6:23,2,10,NOR 40,3,7,Mike Bell left end for no gain (tackle by Tyler Brayton),1.050,0.370
2,5:44,3,10,NOR 40,3,7,Reggie Bush left end for 3 yards (tackle by Captain Munnerlyn),0.370,-0.520
2,5:10,4,7,NOR 43,3,7,Thomas Morstead punts 53 yards,-0.520,0.380
2,4:59,1,10,CAR 4,3,7,Jonathan Stewart middle for 4 yards (tackle by Troy Evans and Bobby McCray),-0.380,-0.490
2,4:30,2,6,CAR 8,3,7,Jonathan Stewart right tackle for 7 yards (tackle by Troy Evans and Chris Reis),-0.490,-0.220
2,3:58,1,10,CAR 15,3,7,Jonathan Stewart left tackle for 4 yards (tackle by Troy Evans),-0.220,-0.110
2,3:24,2,6,CAR 19,3,7,Brad Hoover middle for -1 yards (tackle by Bobby McCray),-0.110,-1.000
2,2:47,3,7,CAR 18,3,7,Matt Moore pass incomplete short left intended for Dante Rosario,-1.000,-2.240
2,2:42,4,7,CAR 18,3,7,"Jason Baker punts 51 yards, returned by Reggie Bush for 11 yards (tackle by Quinton Teal)",-2.240,-1.730
2,2:30,1,10,NOR 42,3,7,Mark Brunell pass complete short left to Mike Bell for no gain,1.730,1.190
2,2:04,2,10,NOR 42,3,7,Mark Brunell pass complete short right to Tory Humphrey for 7 yards (tackle by Chris Gamble and Na'il Diggs),1.190,1.420
2,1:56,3,3,NOR 49,3,7,Mark Brunell pass incomplete short left intended for Robert Meachem (defended by Chris Gamble),1.420,-0.130
2,1:52,4,3,NOR 49,3,7,Thomas Morstead punts 41 yards,-0.130,0.380
2,1:43,1,10,CAR 10,3,7,Matt Moore pass complete short left to Dwayne Jarrett for 11 yards (tackle by Jonathan Casillas),-0.380,0.340
2,1:37,1,10,CAR 21,3,7,"Matt Moore pass incomplete deep right intended for Muhsin Muhammad. Penalty on Jabari Greer: Illegal Contact, 5 yards (no play)",0.340,0.670
2,1:31,1,10,CAR 26,3,7,Matt Moore pass complete short middle to Muhsin Muhammad for 22 yards (tackle by Randall Gay and Chris Reis),0.670,2.130
2,1:23,,,,3,7,Timeout #1 by Carolina Panthers,0.000,2.130
2,1:23,1,10,CAR 48,3,7,Matt Moore pass complete short right to Muhsin Muhammad for 5 yards (tackle by Jabari Greer),2.130,2.260
2,1:03,2,5,NOR 47,3,7,Matt Moore pass complete short right to Brad Hoover for 6 yards (tackle by Jabari Greer),2.260,2.850
2,0:45,1,10,NOR 41,3,7,Matt Moore pass incomplete short right intended for Muhsin Muhammad,2.850,2.310
2,0:39,2,10,NOR 41,3,7,Matt Moore pass incomplete deep middle intended for Kenny Moore (defended by Tracy Porter),2.310,1.620
2,0:35,,,,3,7,Timeout #3 by New Orleans Saints,0.000,1.620
2,0:35,3,10,NOR 41,3,7,Matt Moore pass complete short right to Muhsin Muhammad for 6 yards (tackle by Jabari Greer),1.620,0.980
2,0:28,,,,3,7,Timeout #2 by Carolina Panthers,0.000,0.980
2,0:28,4,4,NOR 35,3,7,Matt Moore pass complete short left to Dwayne Jarrett for 5 yards (tackle by Randall Gay),0.980,3.580
2,0:20,,,,3,7,Timeout #3 by Carolina Panthers,0.000,3.580
2,0:20,1,10,NOR 30,3,13,"Matt Moore pass complete deep middle to Dwayne Jarrett for 30 yards, touchdown",3.580,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,,,,NOR 2,3,14,John Kasay kicks extra point good,0.000,0.000
2,,,,CAR 30,3,14,"Rhys Lloyd kicks off 69 yards, returned by Courtney Roby for 22 yards (tackle by Sherrod Martin). Courtney Roby fumbles (forced by Sherrod Martin), recovered by Dante Wesley at NOR-23 (tackle by Tory Humphrey)",0.000,-4.040
2,0:05,1,10,NOR 23,3,17,John Kasay 41 yard field goal good,4.040,3.000
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 30,3,17,"Rhys Lloyd kicks off 42 yards, returned by Jeff Charleston for 11 yards (tackle by Dan Connor)",0.000,1.530
3,14:56,1,10,NOR 39,3,17,Mark Brunell pass incomplete deep middle intended for Robert Meachem (defended by Richard Marshall),1.530,0.990
3,14:49,2,10,NOR 39,3,17,Mike Bell middle for 5 yards (tackle by Na'il Diggs),0.990,0.960
3,14:14,3,5,NOR 44,3,17,Mark Brunell pass incomplete short right intended for Robert Meachem (defended by Chris Gamble),0.960,-0.460
3,14:10,4,5,NOR 44,3,17,"Thomas Morstead punts 40 yards, returned by Captain Munnerlyn for 5 yards (tackle by Marvin Mitchell). Penalty on Chris Gamble: Offensive Holding, 10 yards",-0.460,0.370
3,14:01,1,10,CAR 11,3,17,Jonathan Stewart middle for 26 yards (tackle by Pierson Prioleau),-0.370,1.400
3,13:16,1,10,CAR 37,3,17,Matt Moore pass complete deep right to Dwayne Jarrett for 21 yards (tackle by Randall Gay),1.400,2.790
3,12:49,1,10,NOR 42,3,17,Mike Goodson middle for 2 yards (tackle by Troy Evans),2.790,2.510
3,12:11,2,8,NOR 40,3,17,Mike Goodson middle for 5 yards (tackle by Pierson Prioleau),2.510,2.480
3,11:31,3,3,NOR 35,3,17,Matt Moore pass incomplete short left intended for Charly Martin (defended by Anthony Hargrove),2.480,0.990
3,11:31,4,3,NOR 35,3,17,Penalty on Jason Baker: Delay of Game (Declined),0.990,0.990
3,11:18,4,3,NOR 35,3,17,Jason Baker punts 31 yards,0.990,0.380
3,11:18,1,10,NOR 4,3,17,Mike Bell left end for -3 yards (tackle by Tyler Brayton),-0.380,-1.000
3,10:40,2,13,NOR 1,3,17,Mark Brunell pass incomplete short left intended for Devery Henderson,-1.000,-1.770
3,10:37,3,13,NOR 1,3,17,Mark Brunell pass incomplete deep middle intended for Robert Meachem,-1.770,-2.490
3,10:31,4,13,NOR 1,3,17,"Thomas Morstead punts 55 yards, returned by Captain Munnerlyn for 31 yards (tackle by Chris Reis)",-2.490,-3.910
3,10:18,1,10,NOR 25,3,17,Jonathan Stewart middle for 1 yard (tackle by DeMario Pressley),3.910,3.500
3,9:35,2,9,NOR 24,3,17,Jonathan Stewart middle for -4 yards (tackle by Jonathan Casillas),3.500,2.280
3,8:53,3,13,NOR 28,3,17,Mike Goodson middle for 7 yards (tackle by Randall Gay),2.280,2.080
3,8:11,4,6,NOR 21,3,20,John Kasay 39 yard field goal good,2.080,3.000
3,,,,CAR 30,3,20,"Rhys Lloyd kicks off 67 yards, returned by Mike Bell for 21 yards (tackle by Charly Martin). Penalty on NOR: Illegal Formation, 10 yards",0.000,-0.380
3,7:59,1,10,NOR 10,3,20,Mike Bell middle for 1 yard (tackle by Hollis Thomas),-0.380,-0.710
3,7:23,2,9,NOR 11,3,20,"Mark Brunell pass complete short left to Robert Meachem for 12 yards (tackle by Charles Godfrey). Robert Meachem fumbles (forced by Charles Godfrey), recovered by Richard Marshall at NOR-27 (tackle by Robert Meachem)",-0.710,-3.780
3,7:17,1,10,NOR 27,3,20,Mike Goodson left tackle for 8 yards (tackle by Pierson Prioleau),3.780,4.350
3,6:31,2,2,NOR 19,3,20,Mike Goodson right tackle for no gain (tackle by Remi Ayodele),4.350,3.640
3,5:53,3,2,NOR 19,3,20,Mike Goodson right tackle for no gain (tackle by Anthony Hargrove),3.640,2.310
3,5:12,4,2,NOR 19,3,23,John Kasay 37 yard field goal good,2.310,3.000
3,,,,CAR 30,3,23,"Rhys Lloyd kicks off 62 yards, returned by Mike Bell for 28 yards (tackle by Quinton Culberson)",0.000,1.330
3,4:57,1,10,NOR 36,3,23,Mark Brunell pass complete short left to Lynell Hamilton for 16 yards (tackle by Na'il Diggs),1.330,2.390
3,4:16,1,10,CAR 48,3,23,Mark Brunell pass incomplete short right intended for Lynell Hamilton,2.390,1.850
3,4:10,2,10,CAR 48,3,23,Mike Bell left tackle for 7 yards (tackle by Jon Beason),1.850,2.080
3,3:31,3,3,CAR 41,3,23,Lynell Hamilton middle for 2 yards (tackle by Tyler Brayton and Na'il Diggs),2.080,0.660
3,2:46,4,1,CAR 39,3,23,Lynell Hamilton right tackle for 12 yards (tackle by Richard Marshall),0.660,3.780
3,2:07,1,10,CAR 27,3,23,"Mark Brunell pass incomplete deep left intended for Robert Meachem. Penalty on Captain Munnerlyn: Unnecessary Roughness, 14 yards",3.780,4.710
3,2:01,1,10,CAR 13,3,23,Mike Bell middle for 2 yards (tackle by Jon Beason),4.710,4.390
3,1:25,2,8,CAR 11,3,23,Mark Brunell pass complete short right to Darnell Dinkins for 8 yards (tackle by Chris Harris),4.390,6.510
3,1:15,1,3,CAR 3,3,23,Mike Bell middle for no gain (tackle by Tyler Brayton),6.510,5.530
3,0:37,2,3,CAR 3,3,23,Lynell Hamilton middle for 2 yards (tackle by James Anderson and Chris Harris),5.530,5.170
3,0:10,3,1,CAR 1,9,23,"Lynell Hamilton left tackle for 1 yard, touchdown",5.170,7.000
3,,,,CAR 2,10,23,Garrett Hartley kicks extra point good,0.000,0.000
3,,,,NOR 30,10,23,"Garrett Hartley kicks off 70 yards, touchback",0.000,0.280
3,0:07,1,10,CAR 20,10,23,Mike Goodson right end for 2 yards (tackle by Anthony Hargrove),0.280,0.000
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,CAR 22,10,23,Matt Moore pass incomplete short left intended for Jeff King,0.000,-0.690
4,14:56,3,8,CAR 22,10,23,Matt Moore pass complete short right to Muhsin Muhammad for 7 yards (tackle by Jabari Greer and Jonathan Casillas),-0.690,-1.440
4,14:15,4,1,CAR 29,10,23,"Jason Baker punts 43 yards, fair catch by Devery Henderson",-1.440,-0.810
4,14:08,1,10,NOR 28,10,23,Mike Bell right tackle for 1 yard (tackle by Na'il Diggs),0.810,0.400
4,13:30,2,9,NOR 29,10,23,Mark Brunell pass incomplete deep left intended for Robert Meachem,0.400,-0.300
4,13:23,3,9,NOR 29,10,23,Lynell Hamilton middle for 7 yards (tackle by Jon Beason),-0.300,-0.980
4,12:38,4,2,NOR 36,10,23,"Thomas Morstead punts 50 yards, returned by Captain Munnerlyn for no gain",-0.980,0.280
4,12:29,1,10,CAR 14,10,23,Brad Hoover middle for 3 yards (tackle by Pierson Prioleau and Chris Reis),-0.280,-0.370
4,11:49,2,7,CAR 17,10,23,Brad Hoover middle for 2 yards (tackle by Troy Evans),-0.370,-0.800
4,11:12,3,5,CAR 19,10,23,Brad Hoover left end for 2 yards (tackle by Jonathan Casillas),-0.800,-1.960
4,10:32,4,3,CAR 21,10,23,"Jason Baker punts 52 yards, fair catch by Devery Henderson",-1.960,-0.740
4,10:24,1,10,NOR 27,10,23,Mike Bell right tackle for -2 yards (tackle by Na'il Diggs),0.740,-0.070
4,9:50,2,12,NOR 25,10,23,Mark Brunell pass complete short left to Kyle Eckel for 6 yards (tackle by Richard Marshall),-0.070,0.040
4,9:07,3,6,NOR 31,10,23,Lynell Hamilton left tackle for 9 yards (tackle by Dante Wesley),0.040,1.600
4,8:31,1,10,NOR 40,10,23,Mark Brunell pass incomplete short right intended for Robert Meachem,1.600,1.050
4,8:26,2,10,NOR 40,10,23,Mike Bell middle for 2 yards (tackle by Chris Harris),1.050,0.630
4,7:48,3,8,NOR 42,10,23,Mark Brunell pass incomplete short right intended for Kyle Eckel,0.630,-0.590
4,7:40,4,8,NOR 42,10,23,Thomas Morstead punts 47 yards,-0.590,0.370
4,7:29,1,10,CAR 11,10,23,Brad Hoover middle for 3 yards (tackle by DeMario Pressley),-0.370,-0.530
4,6:45,2,7,CAR 14,10,23,Brad Hoover right tackle for no gain (tackle by Rodney Leisle),-0.530,-1.070
4,6:01,3,7,CAR 14,10,23,Matt Moore pass complete short right to Dwayne Jarrett for 1 yard (tackle by Jabari Greer),-1.070,-2.440
4,5:23,4,6,CAR 15,10,23,"Jason Baker punts 44 yards, fair catch by Devery Henderson",-2.440,-1.660
4,5:16,1,10,NOR 41,10,23,Mark Brunell pass complete short left to Mike Bell for -2 yards (tackle by Jon Beason),1.660,0.850
4,4:35,2,12,NOR 39,10,23,Mark Brunell pass complete short left to Lynell Hamilton for 12 yards (tackle by Jon Beason),0.850,2.320
4,3:54,1,10,CAR 49,10,23,Mark Brunell pass complete short left to Devery Henderson for 18 yards (tackle by James Anderson),2.320,3.510
4,3:47,1,10,CAR 31,10,23,Mike Bell right tackle for 9 yards (tackle by Charles Godfrey),3.510,4.180
4,3:22,2,1,CAR 22,10,23,Mike Bell left tackle for 2 yards (tackle by Na'il Diggs and James Anderson),4.180,4.240
4,2:47,1,10,CAR 20,10,23,Mark Brunell pass complete short right to Darnell Dinkins for no gain,4.240,3.690
4,2:34,,,,10,23,Timeout #1 by New Orleans Saints,0.000,3.690
4,2:34,2,10,CAR 20,10,23,Mark Brunell pass incomplete short middle intended for Lynell Hamilton is intercepted by Julius Peppers at CAR-23,3.690,-0.480
4,2:28,1,10,CAR 23,10,23,Mike Goodson right tackle for 6 yards (tackle by Chris Reis),0.480,0.740
4,2:00,2,4,CAR 29,10,23,Mike Goodson middle for no gain (tackle by Marvin Mitchell),0.740,0.040
4,1:15,3,4,CAR 29,10,23,Mike Goodson left end for 11 yards (tackle by Marvin Mitchell and Anthony Hargrove),0.040,1.600
4,0:29,1,10,CAR 40,10,23,Matt Moore kneels for -1 yards,1.600,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
