#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:50,CHI 37,5,2:57,29,Punt
2,1,4:49,CHI 16,3,2:01,-1,Punt
3,1,0:22,CHI 2,3,1:16,0,Punt
4,2,11:13,CHI 34,6,3:33,35,Punt
5,2,4:17,CHI 11,6,2:33,12,Punt
6,2,0:49,CHI 42,2,0:17,17,Interception
7,3,15:00,CHI 40,3,1:38,6,Punt
8,3,8:50,CHI 45,3,0:24,-5,Punt
9,3,4:29,CHI 18,3,1:30,8,Punt
10,3,0:57,CHI 33,8,3:55,67,Touchdown
11,4,9:19,CHI 20,3,0:57,0,Punt
12,4,7:22,CHI 10,3,1:18,5,Interception
13,4,6:04,CHI 40,4,1:21,60,Touchdown
14,4,2:53,CHI 29,12,2:16,42,Interception
