Player,Pos
Eli Manning,QB
Rashad Jennings,RB
Henry Hynoski,FB
Victor Cruz,WR
Rueben Randle,WR
Daniel Fells,TE
Will Beatty,LT
Weston Richburg,LG
J.D. Walton,C
John Jerry,RG
Justin Pugh,RT
Mathias Kiwanuka,LDE
Cullen Jenkins,LDT
Johnathan Hankins,RDT
Jason Pierre-Paul,RDE
Jon Beason,MLB
Jacquian Williams,WLB
Dominique Rodgers-Cromartie,LCB
Walter Thurmond,CB
Prince Amukamara,RCB
Antrel Rolle,SS
Stevie Brown,FS
