#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 23,3,1:01,6,Blocked Punt
2,1,13:59,TEN 44,8,4:51,52,Interception
3,1,6:50,TEN 22,1,0:05,-1,Fumble
4,1,4:39,TEN 18,3,1:36,7,Punt
5,2,15:00,TEN 17,14,7:15,69,Field Goal
6,2,5:20,TEN 19,5,1:57,40,Punt
7,2,1:04,TEN 20,7,1:00,61,Field Goal
8,3,13:40,TEN 9,7,3:21,25,Interception
9,3,8:50,BAL 46,3,1:05,-8,Punt
10,3,6:14,TEN 44,3,0:51,4,Interception
11,3,2:25,BAL 39,8,4:19,17,Field Goal
12,4,10:14,TEN 19,10,5:41,78,Field Goal
13,4,2:44,TEN 9,7,1:07,24,Downs
