Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,7:46,3,2,GNB 39,0,0,"Penalty on Randall Cobb: False Start, 5 yards (no play)",0.830,0.170
1,7:26,3,7,GNB 34,0,0,"Aaron Rodgers pass incomplete deep middle intended for Jordy Nelson. Penalty on Ndamukong Suh: Tripping, 10 yards (no play)",0.170,1.860
1,7:17,1,10,GNB 44,0,0,Aaron Rodgers pass complete short right to Randall Cobb for -3 yards (tackle by Bill Bentley),1.860,0.910
1,6:51,2,13,GNB 41,0,0,Eddie Lacy up the middle for 5 yards (tackle by Glover Quin),0.910,0.890
1,6:19,3,8,GNB 46,0,0,"Penalty on Ezekiel Ansah: Neutral Zone Infraction, 5 yards (no play)",0.890,1.550
1,5:55,3,3,DET 49,0,0,Aaron Rodgers pass complete short right to James Jones for 4 yards (tackle by Chris Houston),1.550,2.590
1,5:32,1,10,DET 45,0,0,Aaron Rodgers pass complete short middle to Jermichael Finley for 1 yard (tackle by Bill Bentley),2.590,2.180
1,5:03,2,9,DET 44,0,0,Eddie Lacy left tackle for 3 yards (tackle by Devin Taylor),2.180,1.880
1,4:25,3,6,DET 41,0,0,Aaron Rodgers pass complete deep right to Randall Cobb for 22 yards (tackle by Glover Quin),1.880,4.310
1,3:45,1,10,DET 19,0,0,Eddie Lacy up the middle for 7 yards (tackle by DeAndre Levy),4.310,4.920
1,3:18,2,3,DET 12,0,0,Aaron Rodgers pass complete short middle to Jordy Nelson for 8 yards (tackle by Rashean Mathis),4.920,6.280
1,2:45,1,4,DET 4,0,0,Aaron Rodgers sacked by Ezekiel Ansah for -5 yards,6.280,4.380
1,2:14,2,9,DET 9,0,0,Aaron Rodgers pass complete short left to James Jones for 1 yard (tackle by DeAndre Levy),4.380,3.580
1,1:35,3,8,DET 8,0,0,Aaron Rodgers pass incomplete short right intended for Randall Cobb,3.580,2.950
1,1:28,4,8,DET 8,0,3,Mason Crosby 26 yard field goal good,2.950,3.000
1,1:28,,,GNB 35,0,3,"Tim Masthay kicks off 66 yards, returned by Micheal Spurlock for 17 yards (tackle by Jerron McMillian). Penalty on M.D. Jennings: Illegal Formation, 5 yards",0.000,-0.340
1,1:18,1,10,DET 21,0,3,Reggie Bush left end for -4 yards (tackle by Brad Jones and Mike Neal),0.340,-0.860
1,0:35,2,14,DET 17,0,3,Matthew Stafford pass incomplete short left intended for Patrick Edwards,-0.860,-1.590
1,0:31,3,14,DET 17,0,3,Matthew Stafford pass incomplete deep right intended for Tony Scheffler,-1.590,-2.320
1,0:25,4,14,DET 17,0,3,"Sam Martin punts 58 yards, returned by Micah Hyde for 5 yards (tackle by DeJon Gomes)",-2.320,-0.940
1,0:14,1,10,GNB 30,0,3,Eddie Lacy right tackle for 3 yards (tackle by Stephen Tulloch and DeAndre Levy),0.940,0.800
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,GNB 33,0,3,Eddie Lacy left tackle for 4 yards (tackle by Stephen Tulloch and DeAndre Levy),0.800,0.630
2,14:31,3,3,GNB 37,0,3,Eddie Lacy left tackle for 4 yards (tackle by Stephen Tulloch and Chris Houston),0.630,1.660
2,13:57,1,10,GNB 41,0,3,Eddie Lacy left end for 3 yards (tackle by Louis Delmas),1.660,1.530
2,13:30,2,7,GNB 44,0,3,Aaron Rodgers pass complete short left to Jermichael Finley for 10 yards (tackle by DeAndre Levy),1.530,2.520
2,12:55,1,10,DET 46,0,3,Eddie Lacy left guard for 6 yards (tackle by Devin Taylor),2.520,2.790
2,12:23,2,4,DET 40,0,3,Aaron Rodgers pass incomplete short right intended for Randall Cobb,2.790,2.080
2,12:18,3,4,DET 40,0,3,Aaron Rodgers pass incomplete deep right intended for James Jones,2.080,0.590
2,12:13,4,4,DET 40,0,3,"Aaron Rodgers pass incomplete short middle intended for Jermichael Finley. Penalty on Bill Bentley: Defensive Holding, 5 yards (no play)",0.590,3.250
2,12:07,1,10,DET 35,0,3,Johnathan Franklin left guard for 1 yard (tackle by Stephen Tulloch),3.250,2.840
2,11:34,2,9,DET 34,0,3,Aaron Rodgers pass incomplete deep middle intended for Ryan Taylor,2.840,2.150
2,11:29,3,9,DET 34,0,3,Aaron Rodgers pass incomplete deep middle intended for Randall Cobb,2.150,1.060
2,11:24,4,9,DET 34,0,6,Mason Crosby 52 yard field goal good,1.060,3.000
2,11:24,,,GNB 35,0,6,"Tim Masthay kicks off 74 yards, touchback",0.000,-0.280
2,11:19,1,10,DET 20,0,6,Matthew Stafford pass complete short right to Tony Scheffler for 15 yards (tackle by Sam Shields),0.280,1.270
2,10:42,1,10,DET 35,0,6,Reggie Bush up the middle for no gain (tackle by Mike Daniels and A.J. Hawk),1.270,0.720
2,9:59,2,10,DET 35,0,6,Reggie Bush left guard for 4 yards (tackle by Clay Matthews and Johnny Jolly),0.720,0.560
2,9:13,3,6,DET 39,0,6,Matthew Stafford pass incomplete short middle intended for Kevin Ogletree,0.560,-0.780
2,9:04,4,6,DET 39,0,6,"Penalty on Sam Martin: Delay of Game, 5 yards (no play)",-0.780,-1.110
2,9:04,4,11,DET 34,0,6,"Sam Martin punts 58 yards, returned by Randall Cobb for no gain. Penalty on Andy Mulumba: Offensive Holding, 4 yards",-1.110,0.380
2,8:52,1,10,GNB 4,0,6,Aaron Rodgers right guard for 1 yard (tackle by C.J. Mosley),-0.380,-0.710
2,8:14,2,9,GNB 5,0,6,Johnathan Franklin left end for 3 yards (tackle by Louis Delmas),-0.710,-0.950
2,7:36,3,6,GNB 8,0,6,Aaron Rodgers pass complete short right to Jordy Nelson for 11 yards (tackle by Rashean Mathis),-0.950,0.150
2,7:06,1,10,GNB 19,0,6,"Johnathan Franklin up the middle for -7 yards (tackle by Ezekiel Ansah). Johnathan Franklin fumbles (forced by Ezekiel Ansah), recovered by Aaron Rodgers at GNB-12 and returned for 4 yards",0.150,-0.870
2,6:34,2,13,GNB 16,0,6,Aaron Rodgers pass complete short right to Eddie Lacy for -2 yards (tackle by DeAndre Levy),-0.870,-1.920
2,5:53,3,15,GNB 14,0,6,Aaron Rodgers pass complete deep right to Jordy Nelson for 25 yards (tackle by Glover Quin),-1.920,1.530
2,5:12,1,10,GNB 39,0,6,Eddie Lacy right end for 8 yards (tackle by Stephen Tulloch),1.530,2.070
2,4:44,2,2,GNB 47,0,6,Eddie Lacy right tackle for 1 yard (tackle by C.J. Mosley),2.070,1.490
2,3:59,3,1,GNB 48,0,6,Aaron Rodgers pass incomplete short left intended for Randall Cobb (defended by DeAndre Levy),1.490,-0.190
2,3:55,4,1,GNB 48,0,6,"Tim Masthay punts 41 yards, fair catch by Micheal Spurlock",-0.190,0.370
2,3:47,1,10,DET 11,0,6,Matthew Stafford pass complete short left to Reggie Bush for 4 yards (tackle by Tramon Williams and Morgan Burnett),-0.370,-0.430
2,3:04,2,6,DET 15,0,6,Reggie Bush up the middle for 5 yards (tackle by Clay Matthews),-0.430,-0.370
2,2:22,3,1,DET 20,0,6,Joique Bell left guard for 3 yards (tackle by Mike Neal and A.J. Hawk),-0.370,0.480
2,2:00,1,10,DET 23,0,6,Reggie Bush right tackle for 4 yards (tackle by A.J. Hawk),0.480,0.480
2,1:54,1,10,DET 23,0,6,Timeout #1 by Green Bay Packers,0.480,0.470
2,1:54,2,6,DET 27,0,6,Matthew Stafford sacked by Mike Neal for -4 yards,0.470,0.470
2,1:48,2,6,DET 27,0,6,Timeout #2 by Green Bay Packers,0.470,-0.760
2,1:48,3,10,DET 23,0,6,Matthew Stafford pass complete deep middle to Ryan Broyles for 22 yards (tackle by Morgan Burnett),-0.760,1.930
2,1:24,1,10,DET 45,0,6,Matthew Stafford pass incomplete short middle intended for Reggie Bush,1.930,1.380
2,1:19,2,10,DET 45,0,6,Matthew Stafford pass incomplete short middle intended for Patrick Edwards,1.380,0.700
2,1:15,3,10,DET 45,0,6,Matthew Stafford pass complete short left to Brandon Pettigrew for 25 yards (tackle by Davon House),0.700,0.700
2,1:05,3,10,DET 45,0,6,Timeout #1 by Detroit Lions,0.700,3.580
2,1:05,1,10,GNB 30,0,6,Matthew Stafford pass complete short left to Ryan Broyles for 5 yards (tackle by Jerron McMillian),3.580,3.710
2,0:39,2,5,GNB 25,0,6,Matthew Stafford pass incomplete deep middle intended for Kris Durham,3.710,3.010
2,0:35,3,5,GNB 25,0,6,"Matthew Stafford left end for 10 yards (tackle by A.J. Hawk). Penalty on Riley Reiff: Offensive Holding, 10 yards (no play)",3.010,1.680
2,0:27,3,15,GNB 35,0,6,Matthew Stafford pass incomplete deep right intended for Kris Durham (defended by Tramon Williams),1.680,0.970
2,0:20,4,15,GNB 35,3,6,David Akers 53 yard field goal good,0.970,3.000
2,0:20,,,DET 35,3,6,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
2,0:15,1,10,GNB 20,3,6,Eddie Lacy left guard for 1 yard (tackle by Ndamukong Suh),0.280,-0.130
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,3,6,"Sam Martin kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,GNB 20,3,6,Eddie Lacy up the middle for 9 yards (tackle by Louis Delmas),0.280,0.950
3,14:28,2,1,GNB 29,3,6,Aaron Rodgers pass complete short left to Jermichael Finley for 7 yards (tackle by Louis Delmas),0.950,1.330
3,14:01,1,10,GNB 36,3,6,Eddie Lacy up the middle for 3 yards (tackle by DeAndre Levy and Ndamukong Suh),1.330,1.200
3,14:01,2,7,GNB 39,3,6,"Penalty on Don Barclay: False Start, 5 yards (no play)",1.200,0.520
3,13:16,2,12,GNB 34,3,6,Aaron Rodgers pass complete short right to Jermichael Finley for 6 yards (tackle by Glover Quin),0.520,0.630
3,12:48,3,6,GNB 40,3,6,Aaron Rodgers pass incomplete,0.630,-0.720
3,12:43,4,6,GNB 40,3,6,"Tim Masthay punts 60 yards, touchback",-0.720,-0.280
3,12:35,1,10,DET 20,3,6,Matthew Stafford pass complete short left to Kevin Ogletree for 9 yards (tackle by Davon House),0.280,0.950
3,11:59,2,1,DET 29,3,6,Reggie Bush right tackle for 2 yards (tackle by Clay Matthews),0.950,1.000
3,11:14,1,10,DET 31,3,6,Matthew Stafford pass complete short left to Tony Scheffler for 4 yards (tackle by Morgan Burnett),1.000,1.000
3,10:35,2,6,DET 35,3,6,Joique Bell right tackle for 2 yards (tackle by Mike Neal),1.000,0.560
3,9:50,3,4,DET 37,3,6,Matthew Stafford pass complete short right to Reggie Bush for 10 yards (tackle by Jerron McMillian),0.560,2.060
3,9:20,1,10,DET 47,3,6,Reggie Bush left guard for no gain (tackle by Clay Matthews),2.060,1.520
3,8:32,2,10,DET 47,3,6,"Penalty on Matthew Stafford: Delay of Game, 5 yards (no play)",1.520,0.840
3,8:12,2,15,DET 42,3,6,Matthew Stafford sacked by Nick Perry for -7 yards,0.840,-0.760
3,7:40,3,22,DET 35,3,6,Matthew Stafford pass complete short middle to Joique Bell for 4 yards (tackle by A.J. Hawk). Penalty on Jason Fox: Ineligible Downfield Pass (Declined),-0.760,-0.780
3,7:34,4,18,DET 39,3,6,"Sam Martin punts 57 yards, returned by Randall Cobb for 7 yards (tackle by Tahir Whitehead)",-0.780,0.370
3,7:24,1,10,GNB 11,3,6,Randall Cobb left end for 67 yards (tackle by Stephen Tulloch),-0.370,4.110
3,6:32,1,10,DET 22,3,6,Randall Cobb right end for 5 yards (tackle by Rashean Mathis),4.110,4.290
3,5:58,2,5,DET 17,3,6,Aaron Rodgers pass complete short right to Jermichael Finley for 4 yards (tackle by Glover Quin),4.290,4.290
3,5:13,2,5,DET 17,3,6,Timeout #1 by Green Bay Packers,4.290,4.390
3,5:13,3,1,DET 13,3,6,Aaron Rodgers pass incomplete short right intended for Jordy Nelson,4.390,2.720
3,5:07,4,1,DET 13,3,9,Mason Crosby 31 yard field goal good,2.720,3.000
3,5:07,,,GNB 35,3,9,"Tim Masthay kicks off 65 yards, touchback",0.000,-0.280
3,5:04,1,10,DET 20,3,9,Reggie Bush right tackle for 3 yards (tackle by Nick Perry),0.280,0.140
3,4:23,2,7,DET 23,3,9,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew,0.140,-0.560
3,4:19,3,7,DET 23,3,9,Matthew Stafford pass incomplete short middle intended for Kris Durham,-0.560,-1.830
3,4:15,4,7,DET 23,3,9,"Sam Martin punts 47 yards, returned by Micah Hyde for 2 yards (tackle by Don Carey). Penalty on Davon House: Offensive Holding, 10 yards",-1.830,-0.410
3,4:06,1,10,GNB 22,3,9,"Aaron Rodgers pass incomplete deep right intended for James Jones. Penalty on David Bakhtiari: Offensive Holding, 10 yards (no play)",0.410,-0.660
3,3:58,1,20,GNB 12,3,9,Aaron Rodgers pass complete short right to Randall Cobb for 5 yards (tackle by DeAndre Levy),-0.660,-0.940
3,3:23,2,15,GNB 17,3,15,"Aaron Rodgers pass complete deep left to James Jones for 83 yards, touchdown",-0.940,7.000
3,3:23,,,DET 2,3,16,Mason Crosby kicks extra point good,0.000,0.000
3,3:23,,,GNB 35,3,16,"Tim Masthay kicks off 65 yards, touchback",0.000,-0.280
3,3:12,1,10,DET 20,3,16,Reggie Bush left end for 20 yards (tackle by M.D. Jennings),0.280,1.600
3,2:25,1,10,DET 40,3,16,Matthew Stafford pass complete short right to Kris Durham for 8 yards (tackle by Tramon Williams),1.600,2.130
3,1:52,2,2,DET 48,3,16,Reggie Bush right end for 12 yards (tackle by Mike Neal),2.130,2.920
3,1:16,1,10,GNB 40,3,16,"Matthew Stafford pass incomplete deep right intended for Kevin Ogletree. Penalty on Sam Shields: Illegal Contact, 5 yards (no play)",2.920,3.250
3,1:10,1,10,GNB 35,3,16,Reggie Bush left guard for 1 yard (tackle by Johnny Jolly),3.250,2.840
3,0:30,2,9,GNB 34,3,16,Matthew Stafford pass incomplete deep middle intended for Patrick Edwards (defended by Morgan Burnett),2.840,2.150
3,0:24,3,9,GNB 34,3,16,Matthew Stafford sacked by Clay Matthews for -12 yards,2.150,0.200
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,21,GNB 46,3,16,"Sam Martin punts 46 yards, touchback",0.200,-0.280
4,14:51,1,10,GNB 20,3,16,Eddie Lacy right guard for 7 yards (tackle by DeAndre Levy and Stephen Tulloch),0.280,0.680
4,14:15,2,3,GNB 27,3,16,Aaron Rodgers pass complete deep right to Jordy Nelson for 31 yards (tackle by Rashean Mathis),0.680,2.790
4,13:58,1,10,DET 42,3,16,Eddie Lacy right end for 3 yards (tackle by Rashean Mathis),2.790,2.650
4,13:22,2,7,DET 39,3,16,Aaron Rodgers up the middle for 2 yards (tackle by Willie Young),2.650,2.210
4,12:39,3,5,DET 37,3,16,Aaron Rodgers right end for 6 yards (tackle by Stephen Tulloch),2.210,3.510
4,11:51,1,10,DET 31,3,16,Eddie Lacy right tackle for 3 yards (tackle by Stephen Tulloch and Israel Idonije),3.510,3.510
4,11:03,1,10,DET 31,3,16,Timeout #2 by Green Bay Packers,3.510,3.370
4,11:03,2,7,DET 28,3,16,Aaron Rodgers pass incomplete short right intended for Jordy Nelson,3.370,2.680
4,11:00,3,7,DET 28,3,16,Aaron Rodgers pass complete short right to Jermichael Finley for 4 yards (tackle by DeAndre Levy),2.680,1.970
4,10:19,4,3,DET 24,3,19,Mason Crosby 42 yard field goal good,1.970,3.000
4,10:19,,,GNB 35,3,19,"Tim Masthay kicks off 74 yards, touchback",0.000,-0.280
4,10:16,1,10,DET 20,3,19,Reggie Bush right end for -3 yards (tackle by M.D. Jennings and Mike Neal),0.280,-0.790
4,9:49,2,13,DET 17,3,19,Matthew Stafford pass complete short right to Reggie Bush for 5 yards (tackle by Davon House),-0.790,-0.690
4,9:18,3,8,DET 22,3,19,Matthew Stafford pass complete short right to Kris Durham for 9 yards (tackle by Davon House),-0.690,1.000
4,8:49,1,10,DET 31,3,19,Matthew Stafford pass complete deep middle to Brandon Pettigrew for 19 yards (tackle by A.J. Hawk). Penalty on Mike Daniels: Defensive Offside (Declined),1.000,2.260
4,8:30,1,10,,3,19,Joique Bell right tackle for 3 yards (tackle by Jamari Lattimore),2.260,2.120
4,8:04,2,7,GNB 47,3,19,Matthew Stafford pass complete short right to Brandon Pettigrew for 10 yards (tackle by M.D. Jennings),2.120,3.120
4,7:45,1,10,GNB 37,3,19,Matthew Stafford pass complete short middle to Joique Bell for 7 yards (tackle by Tramon Williams),3.120,3.520
4,7:16,2,3,GNB 30,3,19,Matthew Stafford pass incomplete deep right intended for Kris Durham,3.520,2.810
4,7:11,3,3,GNB 30,3,19,Matthew Stafford pass incomplete short right intended for Tony Scheffler,2.810,1.480
4,7:05,4,3,GNB 30,3,19,Matthew Stafford pass incomplete short middle intended for Kris Durham,1.480,-0.940
4,7:01,1,10,GNB 30,3,19,Eddie Lacy left tackle for no gain (tackle by Ndamukong Suh),0.940,0.390
4,6:22,2,10,GNB 30,3,19,Aaron Rodgers pass complete short right to Jordy Nelson for 7 yards (tackle by Rashean Mathis),0.390,0.630
4,5:39,3,3,GNB 37,3,19,Aaron Rodgers pass complete deep right to James Jones for 39 yards (tackle by Chris Houston). Penalty on Chris Houston: Defensive Pass Interference (Declined),0.630,3.970
4,5:12,1,10,DET 24,3,19,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",3.970,3.640
4,4:50,1,15,DET 29,3,19,Eddie Lacy right end for 8 yards (tackle by Stephen Tulloch),3.640,3.840
4,4:05,2,7,DET 21,3,19,"Aaron Rodgers for no gain. Aaron Rodgers fumbles, recovered by Eddie Lacy at DET-27",3.840,3.840
4,3:59,2,7,DET 21,3,19,Timeout #1 by Detroit Lions,3.840,2.350
4,3:59,3,13,DET 27,3,19,Aaron Rodgers pass incomplete deep left intended for James Jones,2.350,1.670
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned.",,
4,3:54,4,13,DET 27,3,22,Mason Crosby 45 yard field goal good,1.670,3.000
4,3:54,,,GNB 35,3,22,"Tim Masthay kicks off 65 yards, touchback",0.000,-0.280
4,3:50,1,10,DET 20,3,22,Matthew Stafford pass complete short right to Brandon Pettigrew for 5 yards (tackle by A.J. Hawk),0.280,0.410
4,3:43,2,5,DET 25,3,22,Matthew Stafford pass complete short middle to Joique Bell for 16 yards (tackle by Tramon Williams and Andy Mulumba),0.410,1.660
4,3:18,1,10,DET 41,3,22,Matthew Stafford pass complete short left to Patrick Edwards for 8 yards (tackle by Sam Shields),1.660,2.200
4,2:56,2,2,DET 49,3,22,Matthew Stafford pass incomplete short middle intended for Tony Scheffler (defended by A.J. Hawk),2.200,1.490
4,2:51,3,2,DET 49,3,22,Matthew Stafford pass complete short right to Tony Scheffler for 17 yards (tackle by Andy Mulumba and Tramon Williams),1.490,3.310
4,2:24,1,10,GNB 34,3,22,"Matthew Stafford sacked by Nick Perry for -9 yards. Matthew Stafford fumbles (forced by Nick Perry), recovered by Riley Reiff at GNB-45",3.310,3.310
4,2:17,1,10,GNB 34,3,22,Timeout #2 by Detroit Lions,3.310,1.290
4,2:17,2,21,GNB 45,3,22,"Matthew Stafford pass complete deep middle to Tony Scheffler for 19 yards (tackle by A.J. Hawk). Penalty on Jerron McMillian: Unnecessary Roughness, 13 yards",1.290,4.710
4,2:10,1,10,GNB 13,9,22,"Matthew Stafford pass complete short middle to Kris Durham for 13 yards, touchdown",4.710,7.000
4,2:10,,,,9,22,"Two Point Attempt: Matthew Stafford pass incomplete intended for Kris Durham, conversion fails",0.000,-1.000
4,2:10,,,DET 35,9,22,"David Akers kicks onside 7 yards, recovered by Jordy Nelson",0.000,-2.790
4,2:04,1,10,DET 42,9,22,"Eddie Lacy right end for 13 yards (tackle by DeAndre Levy). Penalty on Jarrett Boykin: Offensive Holding, 10 yards",2.790,3.220
4,1:54,1,7,DET 39,9,22,Eddie Lacy right end for -3 yards (tackle by Ndamukong Suh),3.220,2.240
4,1:10,2,10,DET 42,9,22,Eddie Lacy right guard for 3 yards (tackle by Nick Fairley),2.240,1.950
4,0:26,3,7,DET 39,9,22,Aaron Rodgers kneels for -1 yards,1.950,1.950
4,0:24,3,7,DET 39,9,22,Timeout #3 by Detroit Lions,1.950,0.590
4,0:24,4,8,DET 40,9,22,"Tim Masthay punts 40 yards, touchback. Penalty on Tahir Whitehead: Unnecessary Roughness, 10 yards",0.590,0.380
4,0:17,1,10,DET 10,9,22,Matthew Stafford kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
