Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Russell Wilson,SEA,18,27,121,6,22.2,139,5.1,62,3.4,2.3,59,3.3,0,0.0%,6,23.1%,0,8,4,3,7,23.3%,3,18.3
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Dwayne Haskins,WAS,38,55,295,16,27.1,368,6.7,156,4.1,2.8,139,3.7,4,7.4%,6,11.1%,4,20,2,4,10,16.1%,3,9.3
