Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Orlando Franklin,T,64,100%,0,0%,5,19%
Zane Beadles,G,64,100%,0,0%,5,19%
Chris Kuper,G,64,100%,0,0%,5,19%
Ryan Clady,T,64,100%,0,0%,5,19%
Peyton Manning,QB,64,100%,0,0%,0,0%
Dan Koppen,C,64,100%,0,0%,0,0%
Eric Decker,WR,63,98%,0,0%,0,0%
Demaryius Thomas,WR,62,97%,0,0%,0,0%
Knowshon Moreno,RB,55,86%,0,0%,0,0%
Brandon Stokley,WR,52,81%,0,0%,0,0%
Joel Dreessen,TE,43,67%,0,0%,9,35%
Jacob Tamme,TE,23,36%,0,0%,8,31%
Matt Willis,WR,10,16%,0,0%,16,62%
Ronnie Hillman,RB,7,11%,0,0%,0,0%
Trindon Holliday,WR,2,3%,0,0%,5,19%
Virgil Green,TE,1,2%,0,0%,13,50%
Lance Ball,RB,1,2%,0,0%,12,46%
Chris Clark,T,1,2%,0,0%,5,19%
Chris Harris Jr.,CB,0,0%,61,100%,5,19%
Wesley Woodyard,LB,0,0%,61,100%,5,19%
Champ Bailey,CB,0,0%,61,100%,0,0%
Mike Adams,SS,0,0%,60,98%,5,19%
Rahim Moore,FS,0,0%,60,98%,3,12%
Elvis Dumervil,DE,0,0%,59,97%,1,4%
Von Miller,LB,0,0%,50,82%,0,0%
Derek Wolfe,DE,0,0%,47,77%,5,19%
Justin Bannan,NT,0,0%,42,69%,4,15%
Kevin Vickerson,DT,0,0%,37,61%,2,8%
Keith Brooking,LB,0,0%,31,51%,5,19%
Tony Carter,CB,0,0%,30,49%,13,50%
Robert Ayers,DE,0,0%,22,36%,3,12%
Mitch Unrein,NT,0,0%,15,25%,8,31%
D.J. Williams,LB,0,0%,11,18%,0,0%
Danny Trevathan,LB,0,0%,10,16%,12,46%
Jim Leonhard,FS,0,0%,10,16%,10,38%
David Bruton,SS,0,0%,4,7%,19,73%
Nate Irving,LB,0,0%,0,0%,21,81%
Chris Gronkowski,FB,0,0%,0,0%,16,62%
Steven Johnson,LB,0,0%,0,0%,16,62%
Omar Bolden,CB,0,0%,0,0%,12,46%
Matt Prater,K,0,0%,0,0%,9,35%
Aaron Brewer,LS,0,0%,0,0%,9,35%
Britton Colquitt,P,0,0%,0,0%,9,35%
C.J. Davis,C,0,0%,0,0%,5,19%
Malik Jackson,DE,0,0%,0,0%,1,4%
