Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
1,4:14,1,8,WAS 8,7,0,Brandon Jacobs right end for no gain (tackle by Chris Horton),5.370,4.570
1,3:33,2,8,WAS 8,7,0,Eli Manning up the middle for 1 yard (tackle by Lorenzo Alexander),4.570,3.810
1,2:53,3,7,WAS 7,7,0,Eli Manning sacked by Anthony Montgomery for -6 yards,3.810,2.570
1,2:15,4,13,WAS 13,10,0,John Carney 31 yard field goal good,2.570,3.000
1,,,,NYG 30,10,0,"John Carney kicks off 42 yards, fair catch by Ryan Boschetti. Penalty on Ryan Boschetti: Invalid Fair Catch Signal, 5 yards",0.000,0.480
1,2:11,1,10,WAS 23,10,0,Clinton Portis left tackle for 5 yards (tackle by Renaldo Wynn and Barry Cofield),0.480,0.610
1,1:37,2,5,WAS 28,10,0,Jason Campbell pass complete short right to Chris Cooley for 6 yards (tackle by James Butler),0.610,1.200
1,1:04,1,10,WAS 34,10,0,Jason Campbell pass complete deep left to Santana Moss for 23 yards (tackle by Michael Johnson),1.200,2.720
1,0:31,1,10,NYG 43,10,0,Jason Campbell pass incomplete deep middle intended for Santana Moss (defended by Corey Webster),2.720,2.180
1,0:25,2,10,NYG 43,10,0,Clinton Portis right tackle for -2 yards (tackle by Jay Alford and Michael Johnson),2.180,1.220
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,12,NYG 45,10,0,Jason Campbell pass incomplete short right intended for Antwaan Randle El,1.220,0.270
2,14:54,4,12,NYG 45,10,0,"Ryan Plackemeier punts 45 yards, touchback",0.270,-0.280
2,14:46,1,10,NYG 20,10,0,Eli Manning pass complete short right to Derrick Ward for 48 yards (tackle by London Fletcher),0.280,3.450
2,14:21,,,,10,0,Timeout #1 by Washington Redskins,0.000,3.450
2,14:21,1,10,WAS 32,10,0,Eli Manning pass complete short middle to Steve Smith for 11 yards (tackle by DeAngelo Hall),3.450,4.170
2,13:35,1,10,WAS 21,10,0,Eli Manning pass complete short left to Amani Toomer for 5 yards (tackle by Chris Horton),4.170,4.370
2,12:51,,,,10,0,Timeout #1 by New York Giants,0.000,4.370
2,12:51,2,5,WAS 16,10,0,Derrick Ward up the middle for -4 yards (tackle by Demetric Evans),4.370,3.070
2,12:13,3,9,WAS 20,10,0,Eli Manning pass incomplete deep left intended for Amani Toomer,3.070,2.120
2,12:06,4,9,WAS 20,13,0,John Carney 38 yard field goal good,2.120,3.000
2,,,,NYG 30,13,0,"John Carney kicks off 42 yards, returned by Mike Sellers for 15 yards (tackle by Zak DeOssie)",0.000,1.800
2,11:53,1,10,WAS 43,13,0,Clinton Portis left tackle for 5 yards (tackle by Danny Clark and James Butler),1.800,1.930
2,11:17,2,5,WAS 48,13,0,"Jason Campbell sacked by Barry Cofield and Jeremy Clark for -8 yards. Jason Campbell fumbles (forced by Barry Cofield), recovered by Randy Thomas at WAS-41",1.930,0.300
2,10:33,3,12,WAS 41,13,0,Jason Campbell pass complete short right to Clinton Portis for 15 yards (tackle by Kenny Phillips),0.300,2.650
2,10:05,1,10,NYG 44,13,0,Jason Campbell pass complete short middle to Ladell Betts for 8 yards (tackle by Michael Johnson),2.650,3.190
2,9:28,2,2,NYG 36,13,0,Ladell Betts left end for 3 yards (tackle by Barry Cofield),3.190,3.380
2,8:48,1,10,NYG 33,13,0,"Jason Campbell pass incomplete short right intended for Santana Moss is intercepted by Corey Webster at NYG-34. Penalty on Corey Webster: Illegal Use of Hands, 4 yards (no play)",3.380,3.640
2,8:40,1,10,NYG 29,13,6,"Devin Thomas right end for 29 yards, touchdown",3.640,7.000
2,,,,NYG 2,13,7,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,WAS 30,13,7,"Shaun Suisham kicks off 54 yards, returned by Sinorice Moss for 15 yards (tackle by Alfred Fincher)",0.000,1.000
2,8:25,1,10,NYG 31,13,7,Brandon Jacobs left end for no gain (tackle by Chris Horton and Cornelius Griffin),1.000,0.460
2,7:43,2,10,NYG 31,13,7,Eli Manning pass complete short middle to Derrick Ward for 7 yards (tackle by London Fletcher),0.460,0.700
2,7:02,3,3,NYG 38,13,7,Eli Manning pass complete short middle to Sinorice Moss for 7 yards (tackle by Shawn Springs),0.700,1.930
2,6:20,1,10,NYG 45,13,7,Eli Manning pass complete deep middle to Amani Toomer for 17 yards (tackle by LaRon Landry),1.930,3.050
2,5:38,1,10,WAS 38,13,7,Brandon Jacobs right tackle for 1 yard (tackle by Anthony Montgomery and Chris Horton),3.050,2.640
2,4:58,2,9,WAS 37,13,7,Brandon Jacobs right tackle for 3 yards (tackle by Demetric Evans and Rocky McIntosh),2.640,2.340
2,4:19,3,6,WAS 34,13,7,Eli Manning pass incomplete short right intended for Domenik Hixon is intercepted by DeAngelo Hall at WAS-25 and returned for 4 yards,2.340,-0.870
2,4:10,1,10,WAS 29,13,7,Clinton Portis left end for 2 yards (tackle by Justin Tuck and Chase Blackburn),0.870,0.600
2,3:32,2,8,WAS 31,13,7,Jason Campbell pass complete short right to Mike Sellers for 20 yards (tackle by Corey Webster),0.600,2.320
2,3:01,1,10,NYG 49,13,7,Jason Campbell pass incomplete short left intended for Santana Moss (defended by Corey Webster),2.320,1.780
2,2:54,2,10,NYG 49,13,7,Jason Campbell pass incomplete short left intended for Malcolm Kelly (defended by Antonio Pierce),1.780,1.090
2,2:50,3,10,NYG 49,13,7,Jason Campbell pass incomplete short middle intended for James Thrash,1.090,0.000
2,2:45,4,10,NYG 49,13,7,"Ryan Plackemeier punts 49 yards, touchback",0.000,-0.280
2,2:36,1,10,NYG 20,13,7,"Derrick Ward up the middle for 2 yards (tackle by Anthony Montgomery and Cornelius Griffin). Penalty on WAS: Defensive 12 On-field, 5 yards (no play)",0.280,1.010
2,2:03,1,5,NYG 25,13,7,Eli Manning pass complete short left to Steve Smith for 11 yards,1.010,1.330
,,,,,,,"NYG challenged the pass completion ruling, and the original play was overturned.",,
2,1:55,1,10,NYG 36,13,7,Derrick Ward right guard for 5 yards (tackle by London Fletcher),1.330,1.470
2,1:33,2,5,NYG 41,13,7,Eli Manning pass complete short right to Kevin Boss for 4 yards (tackle by Carlos Rogers),1.470,1.290
2,1:11,3,1,NYG 45,13,7,Derrick Ward up the middle for 8 yards (tackle by London Fletcher),1.290,2.460
2,0:53,1,10,WAS 47,13,7,Eli Manning pass complete short left to Derrick Ward for 1 yard (tackle by Jason Taylor),2.460,2.050
2,0:50,,,,13,7,Timeout #2 by New York Giants,0.000,2.050
2,0:50,2,9,WAS 46,13,7,Eli Manning pass incomplete short right intended for Amani Toomer,2.050,1.350
2,0:35,3,9,WAS 46,13,7,Eli Manning pass complete short left to Derrick Ward for 8 yards (tackle by Carlos Rogers),1.350,0.720
2,0:26,4,1,WAS 38,13,7,Eli Manning up the middle for no gain (tackle by Lorenzo Alexander and Chris Wilson),0.720,-1.400
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
2,0:26,1,10,WAS 37,13,7,Jason Campbell pass complete deep middle to Chris Cooley for 21 yards (tackle by Antonio Pierce),1.400,2.790
2,0:20,,,,13,7,Timeout #2 by Washington Redskins,0.000,2.790
2,0:20,1,10,NYG 42,13,7,"Penalty on Jon Jansen: False Start, 5 yards (no play)",2.790,2.460
2,0:20,1,15,NYG 47,13,7,Jason Campbell pass complete short left to Antwaan Randle El for 17 yards (tackle by Terrell Thomas),2.460,3.580
2,0:13,,,,13,7,Timeout #3 by Washington Redskins,0.000,3.580
2,0:13,1,10,NYG 30,13,7,Jason Campbell pass complete short left to Ladell Betts for 6 yards,3.580,3.840
2,0:08,2,4,NYG 24,13,7,Shaun Suisham 42 yard field goal no good,3.840,-1.070
2,0:04,1,10,NYG 32,13,7,Eli Manning kneels for -1 yards,1.070,0.390
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,13,7,"Shaun Suisham kicks off 65 yards, returned by Sinorice Moss for 22 yards (tackle by Khary Campbell)",0.000,0.740
3,14:54,1,10,NYG 27,13,7,Eli Manning pass complete short middle to Kevin Boss for 17 yards (tackle by LaRon Landry),0.740,1.860
3,14:16,1,10,NYG 44,13,7,Brandon Jacobs up the middle for 1 yard (tackle by Lorenzo Alexander and Anthony Montgomery),1.860,1.450
3,13:33,2,9,NYG 45,13,7,Eli Manning pass incomplete deep middle intended for Domenik Hixon,1.450,0.760
3,13:25,3,9,NYG 45,13,7,Eli Manning pass incomplete short middle intended for Derrick Ward,0.760,-0.390
3,13:20,4,9,NYG 45,13,7,"Jeff Feagles punts 35 yards, fair catch by Antwaan Randle El",-0.390,-0.280
3,13:12,1,10,WAS 20,13,7,Clinton Portis left end for 2 yards (tackle by Michael Johnson),0.280,0.000
3,12:39,2,8,WAS 22,13,7,Jason Campbell pass incomplete short right intended for Antwaan Randle El,0.000,-0.690
3,12:36,3,8,WAS 22,13,7,Jason Campbell pass incomplete deep left intended for Malcolm Kelly (defended by Corey Webster),-0.690,-1.900
3,12:29,4,8,WAS 22,13,7,"Ryan Plackemeier punts 50 yards, returned by Domenik Hixon for 9 yards (tackle by Justin Tryon). Penalty on Todd Yoder: Face Mask (15 Yards), 15 yards",-1.900,-2.390
3,12:18,1,10,WAS 48,13,7,Brandon Jacobs left tackle for 23 yards (tackle by H.B. Blades),2.390,3.910
3,11:32,1,10,WAS 25,13,7,Eli Manning pass incomplete deep right intended for Amani Toomer,3.910,3.360
3,11:26,2,10,WAS 25,13,7,Eli Manning pass complete short middle to Domenik Hixon for 12 yards (tackle by Shawn Springs),3.360,4.710
3,10:46,1,10,WAS 13,13,7,Eli Manning pass incomplete short middle intended for Kevin Boss,4.710,4.050
3,10:41,2,10,WAS 13,13,7,Derrick Ward right end for no gain (tackle by H.B. Blades and Chris Horton),4.050,3.120
3,10:01,3,10,WAS 13,13,7,Eli Manning pass complete short middle to Derrick Ward for 11 yards (tackle by LaRon Landry),3.120,6.740
3,9:18,1,2,WAS 2,13,7,Brandon Jacobs right end for 1 yard (tackle by London Fletcher),6.740,5.910
3,8:37,2,1,WAS 1,19,7,"Brandon Jacobs up the middle for 1 yard, touchdown",5.910,7.000
3,,,,WAS 2,20,7,John Carney kicks extra point good,0.000,0.000
3,,,,NYG 30,20,7,"John Carney kicks off 56 yards, returned by Rock Cartwright for 14 yards (tackle by Chase Blackburn)",0.000,0.810
3,8:29,1,10,WAS 28,20,7,Clinton Portis right tackle for 2 yards (tackle by Justin Tuck and Antonio Pierce),0.810,0.530
3,7:58,2,8,WAS 30,20,7,Jason Campbell right end for 2 yards (tackle by Danny Clark),0.530,0.100
3,7:29,3,6,WAS 32,20,7,Jason Campbell pass complete short left to Antwaan Randle El for 8 yards (tackle by Terrell Thomas),0.100,1.600
3,6:50,1,10,WAS 40,20,7,Antwaan Randle El pass complete short right to Chris Cooley for 17 yards (tackle by James Butler),1.600,2.720
3,5:59,1,10,NYG 43,20,7,Jason Campbell pass incomplete deep middle intended for Antwaan Randle El is intercepted by Aaron Ross at NYG-5 and returned for -2 yards (tackle by Antwaan Randle El),2.720,0.380
3,5:53,1,10,NYG 3,20,7,Eli Manning pass complete short middle to Domenik Hixon for 18 yards (tackle by Chris Horton),-0.380,0.340
3,5:15,1,10,NYG 21,20,7,Brandon Jacobs right end for no gain (tackle by London Fletcher),0.340,-0.200
3,4:35,2,10,NYG 21,20,7,Brandon Jacobs right guard for 6 yards (tackle by Andre Carter and Chris Wilson),-0.200,-0.100
3,3:55,3,4,NYG 27,20,7,"Eli Manning sacked by Jason Taylor for -5 yards. Penalty on Chris Wilson: Defensive Offside, 5 yards (no play)",-0.100,1.070
3,3:26,1,10,NYG 32,20,7,Eli Manning sacked by Andre Carter for -3 yards,1.070,0.120
3,2:50,2,13,NYG 29,20,7,Derrick Ward right guard for 11 yards (tackle by Chris Horton and Shawn Springs),0.120,0.890
3,2:07,3,2,NYG 40,20,7,Brandon Jacobs up the middle for 6 yards (tackle by London Fletcher),0.890,1.990
3,1:31,1,10,NYG 46,20,7,Eli Manning pass complete short right to Amani Toomer for 8 yards (tackle by LaRon Landry),1.990,2.530
3,0:48,2,2,WAS 46,20,7,Brandon Jacobs right end for 1 yard (tackle by LaRon Landry and Rocky McIntosh),2.530,1.950
3,0:06,3,1,WAS 45,20,7,Brandon Jacobs right guard for no gain (tackle by Anthony Montgomery and H.B. Blades),1.950,0.270
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,WAS 45,20,7,"Jeff Feagles punts 45 yards, touchback",0.270,-0.280
4,14:52,1,10,WAS 20,20,7,Clinton Portis right end for 3 yards (tackle by Terrell Thomas and Renaldo Wynn),0.280,0.140
4,14:12,2,7,WAS 23,20,7,Jason Campbell pass incomplete short right intended for Santana Moss (defended by Corey Webster),0.140,-0.560
4,14:07,3,7,WAS 23,20,7,Jason Campbell pass complete short left to Chris Cooley for 6 yards (tackle by Kevin Dockery),-0.560,-1.440
4,13:23,4,1,WAS 29,20,7,"Penalty on Justin Tryon: False Start, 4 yards (no play)",-1.440,-1.700
4,13:12,4,5,WAS 25,20,7,"Ryan Plackemeier punts 45 yards, fair catch by Domenik Hixon",-1.700,-0.940
4,13:03,1,10,NYG 30,20,7,Derrick Ward right end for -1 yards (tackle by Rocky McIntosh),0.940,0.260
4,12:19,2,11,NYG 29,20,7,Eli Manning right end for 7 yards (tackle by DeAngelo Hall),0.260,0.500
4,11:40,3,4,NYG 36,20,7,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",0.500,-0.160
4,11:15,3,9,NYG 31,20,7,Eli Manning pass incomplete short middle intended for Steve Smith (defended by Carlos Rogers),-0.160,-1.310
4,11:09,4,9,NYG 31,20,7,"Jeff Feagles punts 39 yards, fair catch by Antwaan Randle El",-1.310,-0.940
4,11:01,1,10,WAS 30,20,7,Jason Campbell up the middle for 1 yard (tackle by Renaldo Wynn),0.940,0.530
4,11:01,2,9,WAS 31,20,7,Jason Campbell sacked by Justin Tuck for 0 yards,0.530,-0.160
4,11:01,3,9,WAS 31,20,7,Jason Campbell pass complete short middle to Antwaan Randle El for 8 yards (tackle by Kevin Dockery),-0.160,-0.780
4,9:32,4,1,WAS 39,20,7,Clinton Portis left guard for no gain (tackle by Justin Tuck),-0.780,-2.980
4,9:24,1,10,WAS 39,20,7,Brandon Jacobs right end for 2 yards (tackle by London Fletcher),2.980,2.710
4,8:44,2,8,WAS 37,20,7,Brandon Jacobs right guard for 8 yards (tackle by Jason Taylor),2.710,3.640
4,8:01,1,10,WAS 29,20,7,Brandon Jacobs left end for 9 yards (tackle by Chris Horton),3.640,4.320
4,7:19,2,1,WAS 20,20,7,Derrick Ward right tackle for -1 yards (tackle by Ryan Boschetti),4.320,3.470
4,6:36,3,2,WAS 21,20,7,Eli Manning pass incomplete deep right intended for Domenik Hixon,3.470,2.180
4,6:31,4,2,WAS 21,23,7,John Carney 39 yard field goal good,2.180,3.000
4,,,,NYG 30,23,7,"John Carney kicks off 62 yards, returned by James Thrash for 17 yards (tackle by Kevin Dockery)",0.000,0.610
4,6:20,1,10,WAS 25,23,7,Jason Campbell right end for 9 yards (tackle by Corey Webster),0.610,1.280
4,5:53,2,1,WAS 34,23,7,Jason Campbell pass complete short middle to Chris Cooley for 15 yards (tackle by Justin Tuck),1.280,2.190
4,5:16,1,10,WAS 49,23,7,Jason Campbell pass complete short middle to Ladell Betts for 3 yards (tackle by Antonio Pierce),2.190,2.050
4,4:57,2,7,NYG 48,23,7,Jason Campbell right end for 10 yards (tackle by Corey Webster),2.050,3.050
4,4:27,1,10,NYG 38,23,7,Jason Campbell sacked by Renaldo Wynn for -3 yards,3.050,2.100
4,4:04,2,13,NYG 41,23,7,Jason Campbell pass incomplete deep middle intended for Chris Cooley (defended by James Butler),2.100,1.420
4,3:58,3,13,NYG 41,23,7,Jason Campbell pass complete short left to Santana Moss for 7 yards (tackle by Mathias Kiwanuka),1.420,1.070
4,3:30,4,6,NYG 34,23,7,Jason Campbell pass incomplete short middle intended for Antwaan Randle El,1.070,-1.270
4,3:25,1,10,NYG 35,23,7,Derrick Ward right end for 2 yards (tackle by Demetric Evans and London Fletcher),1.270,0.990
4,3:18,,,,23,7,Timeout #1 by Washington Redskins,0.000,0.990
4,3:18,2,8,NYG 37,23,7,"Derrick Ward right end for 5 yards (tackle by LaRon Landry). Penalty on Michael Matthews: Offensive Holding, 10 yards",0.990,0.320
4,3:05,2,13,NYG 32,23,7,Brandon Jacobs left end for -1 yards (tackle by Cornelius Griffin),0.320,-0.490
4,3:01,,,,23,7,Timeout #2 by Washington Redskins,0.000,-0.490
4,3:01,3,14,NYG 31,23,7,Eli Manning pass incomplete short middle intended for Derrick Ward (defended by Jason Taylor),-0.490,-1.310
4,2:56,4,14,NYG 31,23,7,Jeff Feagles punts 39 yards,-1.310,-0.940
4,2:43,1,10,WAS 30,23,7,Jason Campbell pass complete short left to Antwaan Randle El for 4 yards (tackle by Aaron Ross),0.940,0.930
4,2:23,2,6,WAS 34,23,7,Jason Campbell pass incomplete deep right intended for Devin Thomas (defended by Corey Webster),0.930,0.230
4,2:18,3,6,WAS 34,23,7,Jason Campbell pass complete short right to Todd Yoder for 9 yards (tackle by Antonio Pierce),0.230,1.800
4,2:00,1,10,WAS 43,23,7,Jason Campbell pass complete short left to Santana Moss for 14 yards (tackle by Antonio Pierce),1.800,2.720
4,1:37,1,10,NYG 43,23,7,Jason Campbell sacked by Justin Tuck for -11 yards,2.720,0.690
4,1:11,2,21,WAS 46,23,7,Jason Campbell pass complete short right to Todd Yoder for 8 yards (tackle by Michael Johnson),0.690,1.090
4,0:49,3,13,NYG 46,23,7,Jason Campbell right end for 16 yards (tackle by Kenny Phillips),1.090,3.580
4,0:41,1,10,NYG 30,23,7,Jason Campbell pass complete short right to Ladell Betts for 5 yards (tackle by Michael Johnson),3.580,3.710
4,0:36,2,5,NYG 25,23,7,Jason Campbell pass complete short middle to Todd Yoder for 8 yards (tackle by Chase Blackburn),3.710,4.440
4,0:15,1,10,NYG 17,23,7,Jason Campbell pass incomplete deep right intended for Malcolm Kelly,4.440,3.850
4,0:08,2,10,NYG 17,23,7,Jason Campbell pass incomplete short left intended for Antwaan Randle El,3.850,3.070
4,0:03,3,10,NYG 17,23,7,"Jason Campbell pass complete short middle to Santana Moss for 11 yards (tackle by Terrell Thomas). Santana Moss fumbles (forced by Terrell Thomas), recovered by James Butler at NYG-6 (tackle by Santana Moss)",3.070,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
