0,1
Game Info,Game Info
Won Toss,Patriots (deferred)
Roof,outdoors
Surface,grass
Duration,2:51
Attendance,69090
Weather,"80 degrees, relative humidity 60%, wind 15 mph, wind chill 0"
Vegas Line,New England Patriots -1.0
Over/Under,48.0 (over)
