#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 32,7,2:45,40,Field Goal
2,1,12:15,NOR 43,8,3:42,57,Touchdown
3,1,7:32,NOR 32,4,1:15,19,Punt
4,1,2:01,NOR 21,4,1:49,79,Touchdown
5,2,15:00,NOR 24,9,3:26,45,Fumble
6,2,9:49,NOR 25,9,4:18,75,Touchdown
7,2,3:34,NOR 27,3,1:05,4,Punt
8,2,1:43,NOR 35,5,0:53,41,Missed FG
9,2,0:42,NOR 24,4,0:39,42,Missed FG
10,3,6:56,NOR 33,9,4:54,67,Touchdown
11,4,13:39,NOR 27,4,2:30,14,Punt
12,4,9:32,NOR 30,12,6:31,54,Field Goal
13,4,0:07,NOR 14,1,0:07,-1,End of Game
