Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Maurice Jones-Drew,JAX,3,142,47.3,1,0,1,0,0.0,0,0
John Broussard,JAX,1,20,20.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lance Moore,NOR,0,0,,0,0,2,11,5.5,0,0
Reggie Bush,NOR,0,0,,0,0,1,0,0.0,0,0
Pierre Thomas,NOR,3,61,20.3,0,0,0,0,,0,0
Aaron Stecker,NOR,2,36,18.0,0,0,0,0,,0,0
