Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
1,3:35,1,10,DEN 31,3,3,Royce Freeman left end for no gain (tackle by Dee Ford),1.000,0.460
1,2:57,2,10,DEN 31,3,3,Case Keenum pass complete short right to Emmanuel Sanders for 4 yards (tackle by Kendall Fuller),0.460,0.300
1,2:20,3,6,DEN 35,3,3,Case Keenum pass complete short left to Demaryius Thomas for 12 yards (tackle by Eric Murray),0.300,2.060
1,1:41,1,10,DEN 47,3,3,Phillip Lindsay up the middle for 4 yards (tackle by Kendall Fuller),2.060,2.060
1,1:06,2,6,KAN 49,3,3,Phillip Lindsay left guard for 1 yard (tackle by Dee Ford),2.060,1.490
1,0:24,3,5,KAN 48,3,3,Case Keenum pass incomplete short left intended for Courtland Sutton,1.490,0.070
1,0:18,4,5,KAN 48,3,3,Marquette King punts 37 yards out of bounds,0.070,0.370
1,0:12,1,10,KAN 11,3,3,Kareem Hunt up the middle for 5 yards (tackle by Todd Davis),-0.370,-0.300
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,KAN 16,3,3,Patrick Mahomes pass complete short left to Tyreek Hill for 5 yards (tackle by Domata Peko),-0.300,0.340
2,14:17,1,10,KAN 21,3,3,De'Anthony Thomas right end for 6 yards (tackle by Brandon Marshall),0.340,0.610
2,13:37,2,4,KAN 27,3,3,Kareem Hunt up the middle for 6 yards (tackle by Josey Jewell and Shelby Harris),0.610,1.140
2,12:56,1,10,KAN 33,3,3,Patrick Mahomes pass incomplete short right intended for Kareem Hunt,1.140,0.590
2,12:48,2,10,KAN 33,3,3,Kareem Hunt left tackle for 45 yards (tackle by Adam Jones),0.590,4.110
2,12:27,1,10,DEN 22,3,3,Kareem Hunt right tackle for 4 yards (tackle by Brandon Marshall and Shaquil Barrett),4.110,4.130
2,11:49,2,6,DEN 18,3,3,Spencer Ware up the middle for 2 yards (tackle by Shaquil Barrett),4.130,3.740
2,11:09,3,4,DEN 16,3,3,Patrick Mahomes pass complete short right to Demarcus Robinson for 8 yards (tackle by Justin Simmons),3.740,5.370
2,10:29,1,8,DEN 8,3,3,Patrick Mahomes sacked by Todd Davis and Zach Kerr for no gain,5.370,4.570
2,9:45,2,8,DEN 8,3,3,Patrick Mahomes pass incomplete short left intended for Tyreek Hill,4.570,3.580
2,9:42,3,8,DEN 8,9,3,"Patrick Mahomes left end for 8 yards, touchdown",3.580,7.000
2,9:33,,,DEN 15,10,3,Harrison Butker kicks extra point good,0.000,0.000
2,9:33,,,KAN 35,10,3,"Harrison Butker kicks off 51 yards, returned by Andy Janovich for no gain (tackle by Charvarius Ward)",0.000,0.410
2,9:29,1,10,DEN 22,10,3,Phillip Lindsay right guard for 13 yards (tackle by Steven Nelson),0.410,1.270
2,8:48,1,10,DEN 35,10,3,Case Keenum pass complete deep right to Courtland Sutton for 42 yards (tackle by Kendall Fuller),1.270,4.040
2,8:01,1,10,KAN 23,10,3,Case Keenum pass complete short middle to Phillip Lindsay for 5 yards (tackle by Eric Murray),4.040,4.210
2,7:27,2,5,KAN 18,10,3,Royce Freeman up the middle for 4 yards (tackle by Xavier Williams),4.210,4.280
2,6:47,3,1,KAN 14,10,9,"Royce Freeman right end for 14 yards, touchdown",4.280,7.000
2,6:37,,,KAN 15,10,10,Brandon McManus kicks extra point good,0.000,0.000
2,6:37,,,DEN 35,10,10,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,6:37,1,10,KAN 25,10,10,Kareem Hunt up the middle for 7 yards (tackle by Josey Jewell),0.610,1.010
2,6:00,2,3,KAN 32,10,10,Kareem Hunt up the middle for 4 yards (tackle by Bradley Chubb),1.010,1.330
2,5:14,1,10,KAN 36,10,10,"Patrick Mahomes pass complete short right to De'Anthony Thomas for -2 yards (tackle by Justin Simmons). Penalty on Bradley Chubb: Defensive Offside, 5 yards (no play)",1.330,2.060
2,4:45,1,5,KAN 41,10,10,"Patrick Mahomes pass complete short right to Chris Conley for 3 yards (tackle by Brandon Marshall). Penalty on Tyreek Hill: Illegal Formation, 5 yards (no play)",2.060,1.330
2,4:12,,,,,,Timeout #1 by Kansas City Chiefs,,
2,4:12,1,10,KAN 36,10,10,Patrick Mahomes pass complete short right to Tyreek Hill for 11 yards (tackle by Chris Harris),1.330,2.060
2,3:38,1,10,KAN 47,10,10,"Tyreek Hill left end for 2 yards (tackle by Chris Harris). Penalty on Demarcus Robinson: Face Mask (15 Yards), 15 yards",2.060,1.200
2,3:20,1,23,KAN 34,10,10,Patrick Mahomes pass incomplete short middle intended for Travis Kelce,1.200,-0.240
2,3:15,2,23,KAN 34,10,10,Kareem Hunt right tackle for 3 yards (tackle by Derek Wolfe and Justin Simmons),-0.240,-0.490
2,2:32,3,20,KAN 37,10,10,Patrick Mahomes pass incomplete deep left intended for Chris Conley,-0.490,-0.910
2,2:26,4,20,KAN 37,10,10,"Dustin Colquitt punts 41 yards, returned by Adam Jones for 2 yards (tackle by Demetrius Harris and Charvarius Ward)",-0.910,-0.540
2,2:17,1,10,DEN 24,10,10,Case Keenum pass complete short right to Emmanuel Sanders for 12 yards (tackle by Eric Murray),0.540,1.330
2,2:00,1,10,DEN 36,10,10,Case Keenum pass complete deep right to Emmanuel Sanders for 17 yards,1.330,2.460
2,1:52,1,10,KAN 47,10,10,Case Keenum pass complete short left to Devontae Booker for 9 yards (tackle by Justin Houston),2.460,3.130
2,1:28,2,1,KAN 38,10,10,Devontae Booker up the middle for 5 yards (tackle by Terrance Smith),3.130,3.380
2,1:22,,,,,,Timeout #1 by Denver Broncos,,
2,1:22,1,10,KAN 33,10,10,Case Keenum pass incomplete short right intended for Emmanuel Sanders (defended by Orlando Scandrick),3.380,2.840
2,1:17,2,10,KAN 33,10,10,Case Keenum pass incomplete short left intended for Jeff Heuerman,2.840,2.150
2,1:13,3,10,KAN 33,10,10,Case Keenum pass complete short right to Courtland Sutton for 9 yards (tackle by Orlando Scandrick),2.150,2.020
2,0:55,4,1,KAN 24,10,10,Case Keenum pass complete short right to Demaryius Thomas for 3 yards (tackle by Kendall Fuller),2.020,4.170
2,0:48,,,,,,Timeout #2 by Denver Broncos,,
2,0:48,1,10,KAN 21,10,10,Case Keenum pass complete short left to Demaryius Thomas for no gain (tackle by Orlando Scandrick),4.170,3.630
2,0:40,,,,,,Timeout #3 by Denver Broncos,,
2,0:40,2,10,KAN 21,10,10,Case Keenum pass incomplete deep right intended for Courtland Sutton,3.630,2.940
2,0:34,3,10,KAN 21,10,10,Case Keenum pass complete short middle to Phillip Lindsay for 5 yards (tackle by Anthony Hitchens),2.940,2.430
2,0:04,4,5,KAN 16,10,13,Brandon McManus 34 yard field goal good,2.430,3.000
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,10,13,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,10,13,Patrick Mahomes pass incomplete short right intended for Travis Kelce,0.610,0.060
3,14:56,2,10,KAN 25,10,13,Patrick Mahomes pass complete short right to Chris Conley for 1 yard (tackle by Chris Harris),0.060,-0.490
3,14:09,,,,,,Timeout #1 by Kansas City Chiefs,,
3,14:09,3,9,KAN 26,10,13,Patrick Mahomes pass complete deep right to Demetrius Harris for 24 yards (tackle by Darian Stewart),-0.490,2.260
3,13:29,1,10,KAN 50,10,13,Kareem Hunt up the middle for 4 yards (tackle by Shelby Harris),2.260,2.250
3,12:45,2,6,DEN 46,10,13,Patrick Mahomes pass complete short left to De'Anthony Thomas for 15 yards (tackle by Shane Ray and Todd Davis),2.250,3.510
3,12:15,1,10,DEN 31,10,13,Kareem Hunt up the middle for 4 yards (tackle by Zach Kerr),3.510,3.510
3,11:38,2,6,DEN 27,10,13,Patrick Mahomes pass incomplete short middle intended for Travis Kelce (defended by Chris Harris),3.510,2.810
3,11:34,3,6,DEN 27,10,13,"Penalty on Eric Fisher: False Start, 5 yards (no play)",2.810,2.150
3,11:34,3,11,DEN 32,10,13,Patrick Mahomes pass complete deep middle to Travis Kelce for 29 yards (tackle by Bradley Roby),2.150,6.510
3,10:58,1,3,DEN 3,10,13,Kareem Hunt up the middle for 2 yards (tackle by Bradley Chubb),6.510,5.910
3,10:19,2,1,DEN 1,10,13,Kareem Hunt up the middle for -2 yards (tackle by Von Miller),5.910,4.720
3,9:41,3,3,DEN 3,10,13,Patrick Mahomes pass incomplete short middle intended for Demarcus Robinson (defended by Adam Jones),4.720,3.040
3,9:35,4,3,DEN 3,13,13,Harrison Butker 21 yard field goal good,3.040,3.000
3,9:32,,,KAN 35,13,13,"Harrison Butker kicks off 65 yards, returned by Phillip Lindsay for no gain (tackle by Charvarius Ward)",0.000,1.070
3,9:25,1,10,DEN 32,13,13,Case Keenum pass deep right intended for Jeff Heuerman is intercepted by Eric Murray at KC-43 and returned for no gain,1.070,-1.800
3,9:16,1,10,KAN 43,13,13,Kareem Hunt up the middle for 7 yards (tackle by Brandon Marshall),1.800,2.200
3,8:38,2,3,KAN 50,13,13,Kareem Hunt left tackle for 13 yards (tackle by Brandon Marshall),2.200,3.120
3,8:02,1,10,DEN 37,13,13,Patrick Mahomes pass complete short left to Chris Conley for 2 yards (tackle by Shaquil Barrett),3.120,2.840
3,7:30,2,8,DEN 35,13,13,"Patrick Mahomes pass complete short left to Travis Kelce for 6 yards (tackle by Justin Simmons). Penalty on Cameron Erving: Offensive Holding, 10 yards",2.840,2.300
3,7:04,2,12,DEN 39,13,13,Patrick Mahomes pass incomplete deep right intended for De'Anthony Thomas,2.300,1.620
3,6:55,3,12,DEN 39,13,13,"Penalty on Eric Fisher: False Start, 5 yards (no play)",1.620,0.960
3,6:55,3,17,DEN 44,13,13,Patrick Mahomes pass incomplete deep right intended for Chris Conley,0.960,0.330
3,6:47,4,17,DEN 44,13,13,"Dustin Colquitt punts 44 yards, touchback.",0.330,-0.280
3,6:38,1,10,DEN 20,13,13,Royce Freeman right end for 6 yards (tackle by Eric Murray),0.280,0.540
3,6:02,2,4,DEN 26,13,13,Emmanuel Sanders left end for 18 yards (tackle by Ron Parker),0.540,1.860
3,5:23,1,10,DEN 44,13,13,Phillip Lindsay right guard for 2 yards (tackle by Reggie Ragland),1.860,1.590
3,4:45,2,8,DEN 46,13,13,Case Keenum pass complete short left to Matt LaCosse for 17 yards (tackle by Breeland Speaks),1.590,3.120
3,4:02,1,10,KAN 37,13,13,Phillip Lindsay left end for 19 yards (tackle by Eric Murray),3.120,4.370
3,3:19,1,10,KAN 18,13,13,Phillip Lindsay right guard for no gain (tackle by Reggie Ragland),4.370,3.800
3,2:41,2,10,KAN 18,13,13,Case Keenum pass incomplete short right intended for Jeff Heuerman,3.800,3.050
3,2:37,3,10,KAN 18,13,13,"Case Keenum pass incomplete deep right intended for Courtland Sutton (defended by Orlando Scandrick). Penalty on Orlando Scandrick: Defensive Pass Interference, 13 yards (no play)",3.050,6.060
3,2:31,1,5,KAN 5,13,13,Phillip Lindsay right guard for 4 yards (tackle by Orlando Scandrick),6.060,5.910
3,2:09,2,1,KAN 1,13,19,"Phillip Lindsay up the middle for 1 yard, touchdown. Penalty on Eric Murray: Defensive Offside (Declined)",5.910,7.000
3,2:05,,,KAN 15,13,20,Brandon McManus kicks extra point good,0.000,0.000
3,2:05,,,DEN 35,13,20,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,2:05,1,10,KAN 25,13,20,Patrick Mahomes pass complete short right to Travis Kelce for 6 yards (tackle by Todd Davis),0.610,0.870
3,1:28,2,4,KAN 31,13,20,Patrick Mahomes pass complete short right to Tyreek Hill for 3 yards (tackle by Adam Jones),0.870,0.560
3,0:45,3,1,KAN 34,13,20,Patrick Mahomes pass incomplete deep right intended for Demetrius Harris (defended by Shaquil Barrett),0.560,-1.110
3,0:38,4,1,KAN 34,13,20,"Dustin Colquitt punts 42 yards, fair catch by DaeSean Hamilton at DEN-24",-1.110,-0.540
3,0:30,1,10,DEN 24,13,20,Royce Freeman right guard for 10 yards (tackle by Breeland Speaks),0.540,1.200
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 34,13,20,Case Keenum pass complete deep right to Andy Janovich for 32 yards (tackle by Ron Parker),1.200,3.310
4,14:16,1,10,KAN 34,13,20,Royce Freeman up the middle for 4 yards (tackle by Derrick Nnadi),3.310,3.310
4,13:37,2,6,KAN 30,13,20,Phillip Lindsay up the middle for 2 yards (tackle by Anthony Hitchens and Eric Murray),3.310,2.870
4,12:57,3,4,KAN 28,13,20,Case Keenum pass incomplete deep left intended for Demaryius Thomas,2.870,1.650
4,12:52,4,4,KAN 28,13,23,Brandon McManus 46 yard field goal good,1.650,3.000
4,12:47,,,DEN 35,13,23,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,12:47,1,10,KAN 25,13,23,Patrick Mahomes pass complete short right to Travis Kelce for 7 yards (tackle by Darian Stewart),0.610,1.010
4,12:23,2,3,KAN 32,13,23,Patrick Mahomes pass complete short left to Kareem Hunt for 5 yards (tackle by Justin Simmons),1.010,1.400
4,12:03,1,10,KAN 37,13,23,Patrick Mahomes pass incomplete short right intended for Tyreek Hill,1.400,0.860
4,11:58,2,10,KAN 37,13,23,Spencer Ware left end for 4 yards (tackle by Adam Gotsis and Todd Davis),0.860,0.700
4,11:18,3,6,KAN 41,13,23,"Patrick Mahomes pass complete short right to Demetrius Harris for 11 yards (tackle by Brandon Marshall). Penalty on Laurent Duvernay-Tardif: Illegal Use of Hands, 10 yards (no play)",0.700,-0.620
4,10:53,3,16,KAN 31,13,23,Patrick Mahomes pass complete short middle to Tyreek Hill for 15 yards (tackle by Chris Harris),-0.620,-0.320
4,10:18,4,1,KAN 46,13,23,Patrick Mahomes pass complete short right to Kareem Hunt for 22 yards (tackle by Justin Simmons),-0.320,3.450
4,9:37,1,10,DEN 32,13,23,"Patrick Mahomes pass complete short left to Chris Conley for 14 yards (tackle by Justin Simmons). Penalty on Travis Kelce: Offensive Pass Interference, 10 yards (no play)",3.450,2.790
4,9:05,1,20,DEN 42,13,23,Patrick Mahomes pass complete short left to Travis Kelce for 19 yards (tackle by Darian Stewart),2.790,4.120
4,8:35,2,1,DEN 23,13,23,Patrick Mahomes pass incomplete short left intended for Tyreek Hill,4.120,3.400
4,8:31,3,1,DEN 23,13,23,Patrick Mahomes pass complete short right to Chris Conley for 5 yards (tackle by Adam Jones),3.400,4.370
4,7:52,1,10,DEN 18,13,23,Patrick Mahomes pass complete short middle to Travis Kelce for 9 yards (tackle by Justin Simmons),4.370,5.420
4,7:13,2,1,DEN 9,13,23,Kareem Hunt up the middle for 7 yards (tackle by Todd Davis),5.420,6.740
4,6:30,,,,,,Timeout #1 by Denver Broncos,,
4,6:30,1,2,DEN 2,19,23,"Patrick Mahomes pass complete short right to Travis Kelce for 2 yards, touchdown",6.740,7.000
4,6:27,,,DEN 15,20,23,Harrison Butker kicks extra point good,0.000,0.000
4,6:27,,,KAN 35,20,23,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,6:27,1,10,DEN 25,20,23,Phillip Lindsay left guard for no gain (tackle by Xavier Williams),0.610,0.060
4,5:50,2,10,DEN 25,20,23,Case Keenum pass complete short right to Emmanuel Sanders for no gain (tackle by Orlando Scandrick),0.060,-0.620
4,5:19,3,10,DEN 25,20,23,Case Keenum sacked by Allen Bailey for no gain,-0.620,-1.700
4,4:43,4,10,DEN 25,20,23,Marquette King punts 35 yards out of bounds,-1.700,-1.600
4,4:35,1,10,KAN 40,20,23,Patrick Mahomes pass complete short middle to Tyreek Hill for 8 yards (tackle by Chris Harris),1.600,2.130
4,3:56,2,2,KAN 48,20,23,Patrick Mahomes pass complete short left to Tyreek Hill for -3 yards (tackle by Adam Jones),2.130,1.030
4,3:14,3,5,KAN 45,20,23,Patrick Mahomes pass complete short left to Tyreek Hill for 6 yards (tackle by Chris Harris),1.030,2.320
4,3:07,1,10,DEN 49,20,23,"Patrick Mahomes pass incomplete short right. Penalty on Patrick Mahomes: Intentional Grounding, 10 yards",2.320,0.430
4,2:59,2,20,KAN 41,20,23,"Patrick Mahomes pass complete short left to Kareem Hunt for 8 yards (tackle by Josey Jewell). Penalty on Mitch Morse: Offensive Holding, 10 yards (no play)",0.430,-0.920
4,2:53,2,30,KAN 31,20,23,Patrick Mahomes pass complete deep right to Demarcus Robinson for 23 yards (tackle by Justin Simmons),-0.920,1.490
4,2:03,3,7,DEN 46,20,23,Patrick Mahomes pass complete deep right to Demetrius Harris for 35 yards,1.490,4.840
4,1:54,1,10,DEN 11,20,23,"Patrick Mahomes pass incomplete short right intended for Travis Kelce (defended by Darian Stewart). Penalty on Von Miller: Defensive Offside, 5 yards (no play)",4.840,5.990
4,1:49,,,,,,Timeout #2 by Kansas City Chiefs,,
4,1:49,1,5,DEN 6,20,23,Kareem Hunt right tackle for 2 yards (tackle by Brandon Marshall and Derek Wolfe),5.990,5.470
4,1:43,,,,,,Timeout #2 by Denver Broncos,,
4,1:43,2,3,DEN 4,26,23,"Kareem Hunt left tackle for 4 yards, touchdown",5.470,7.000
4,1:39,,,DEN 15,27,23,Harrison Butker kicks extra point good,0.000,0.000
4,1:39,,,KAN 35,27,23,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,1:39,1,10,DEN 25,27,23,Case Keenum sacked by Armani Watts for -10 yards,0.610,-1.430
4,1:29,,,,,,Timeout #3 by Denver Broncos,,
4,1:29,2,20,DEN 15,27,23,Case Keenum pass complete short left to Demaryius Thomas for 9 yards (tackle by Steven Nelson),-1.430,-0.760
4,1:09,3,11,DEN 24,27,23,Case Keenum pass complete short left to Courtland Sutton for no gain,-0.760,-1.770
4,1:02,4,11,DEN 24,27,23,Case Keenum pass complete short right to Emmanuel Sanders for 12 yards (tackle by Orlando Scandrick),-1.770,1.330
4,0:56,1,10,DEN 36,27,23,Case Keenum pass complete deep middle to Jeff Heuerman for 36 yards (tackle by Ron Parker),1.330,3.710
4,0:32,1,10,KAN 28,27,23,Case Keenum pass incomplete short middle intended for Devontae Booker,3.710,3.170
4,0:28,2,10,KAN 28,27,23,Case Keenum pass incomplete short left intended for Emmanuel Sanders (defended by Kendall Fuller),3.170,2.480
4,0:22,3,10,KAN 28,27,23,Case Keenum pass incomplete deep right intended for Demaryius Thomas,2.480,1.590
4,0:16,,,,,,Timeout #3 by Kansas City Chiefs,,
4,0:16,4,10,KAN 28,27,23,Case Keenum pass incomplete short left intended for Courtland Sutton,1.590,-0.810
4,0:12,1,10,KAN 28,27,23,Patrick Mahomes kneels for -1 yards,0.810,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
