Player,Pos
Taylor Heinicke,QB
Antonio Gibson,RB
DeAndre Carter,WR
Adam Humphries,WR
Terry McLaurin,WR
Ricky Seals-Jones,TE
Samuel Cosmi,T
Charles Leno Jr.,T
Ereck Flowers,G
Wes Schweitzer,G
Chase Roullier,C
Chase Young,DE
Montez Sweat,DE
Matthew Ioannidis,DT
Daron Payne,DT
Jonathan Allen,DT
Cole Holcomb,LB
William Jackson III,CB
Bobby McCain,CB
Kendall Fuller,CB
Kamren Curl,S
Landon Collins,S
