#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:01,CLE 42,9,3:21,19,Field Goal
2,1,6:08,CLE 47,2,0:49,47,Touchdown
3,1,5:05,BAL 20,12,5:37,46,Punt
4,2,12:56,,4,1:27,14,Punt
5,2,5:50,BAL 20,12,5:21,66,Field Goal
6,2,0:03,,0,0:03,0,End of Half
7,3,15:00,BAL 15,3,1:47,5,Punt
8,3,13:05,BAL 26,3,2:01,9,Punt
9,3,6:07,BAL 21,11,4:57,79,Touchdown
10,4,15:00,CLE 42,3,1:03,42,Touchdown
11,4,12:13,BAL 23,3,2:16,4,Punt
12,4,7:30,BAL 37,5,1:54,59,Field Goal
13,4,4:30,BAL 7,3,1:05,6,Punt
14,4,2:04,BAL 42,5,2:04,9,End of Game
