Quarter,Time,Down,ToGo,Location,NWE,IND,Detail,EPB,EPA
2,1:51,3,2,IND 37,17,21,Tom Brady pass complete short left to Dion Lewis for 1 yard (tackle by Jerrell Freeman),2.410,0.890
2,1:46,4,1,IND 36,17,21,Julian Edelman right tackle for 2 yards (tackle by D'Qwell Jackson),0.890,3.310
2,1:18,1,10,IND 34,17,21,LeGarrette Blount middle for 3 yards (tackle by Jerrell Freeman),3.310,3.180
2,0:38,2,7,IND 31,17,21,Tom Brady pass incomplete short right intended for Dion Lewis,3.180,2.480
2,0:33,3,7,IND 31,17,21,"Tom Brady pass complete short middle to Julian Edelman for 19 yards (tackle by Dwight Lowery). Penalty on Sebastian Vollmer: Illegal Use of Hands, 10 yards (no play)",2.480,1.160
2,0:24,3,17,IND 41,17,21,Tom Brady pass complete short left to Danny Amendola for 19 yards (tackle by D'Qwell Jackson and Mike Adams),1.160,1.160
2,0:17,3,17,IND 41,17,21,Timeout #3 by New England Patriots,1.160,4.110
2,0:17,1,10,IND 22,17,21,"Tom Brady pass incomplete deep right intended for Keshawn Martin. Penalty on Greg Toler: Defensive Pass Interference, 15 yards (no play)",4.110,5.600
2,0:12,1,7,IND 7,17,21,"Tom Brady pass complete short right to Scott Chandler for 7 yards. Penalty on Scott Chandler: Offensive Pass Interference, 10 yards (no play)",5.600,4.260
2,0:06,1,17,IND 17,20,21,Stephen Gostkowski 35 yard field goal good,4.260,3.000
2,0:06,,,NWE 35,20,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
2,0:02,1,10,IND 20,20,21,Andrew Luck kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,NWE,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,20,21,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NWE 20,20,21,Tom Brady pass complete short left to Danny Amendola for 11 yards (tackle by Trent Cole),0.280,1.000
3,14:25,1,10,NWE 31,20,21,Tom Brady pass complete deep middle to Scott Chandler for 25 yards (tackle by Colt Anderson),1.000,2.650
3,13:43,1,10,IND 44,20,21,LeGarrette Blount left tackle for 1 yard (tackle by D'Qwell Jackson and Henry Anderson),2.650,2.250
3,13:05,2,9,IND 43,20,21,Dion Lewis right guard for 3 yards (tackle by Erik Walden),2.250,1.950
3,12:25,3,6,IND 40,20,21,Tom Brady pass complete short right to Rob Gronkowski for 10 yards (tackle by Dwight Lowery),1.950,3.580
3,11:38,1,10,IND 30,20,21,Tom Brady pass complete short middle to Dion Lewis for 5 yards (tackle by Jerrell Freeman),3.580,3.710
3,11:04,2,5,IND 25,26,21,"Tom Brady pass complete short middle to Rob Gronkowski for 25 yards, touchdown",3.710,7.000
3,11:04,,,IND 25,27,21,Stephen Gostkowski kicks extra point good,0.000,0.000
3,11:04,,,NWE 35,27,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,10:56,1,10,IND 20,27,21,Andrew Luck pass incomplete short left intended for Donte Moncrief (defended by Jamie Collins),0.280,-0.270
3,10:52,2,10,IND 20,27,21,Andrew Luck pass incomplete short right intended for T.Y. Hilton,-0.270,-0.960
3,10:47,3,10,IND 20,27,21,Andrew Luck pass complete short right to Donte Moncrief for 9 yards (tackle by Malcolm Butler),-0.960,-1.440
3,10:31,4,1,IND 29,27,21,"Pat McAfee punts 45 yards, fair catch by Julian Edelman",-1.440,-0.670
3,10:20,1,10,NWE 26,27,21,Tom Brady pass complete short left to Rob Gronkowski for 15 yards (tackle by Dwight Lowery and Colt Anderson),0.670,1.660
3,9:42,1,10,NWE 41,27,21,Dion Lewis middle for 3 yards (tackle by Jerrell Freeman and D'Qwell Jackson),1.660,1.530
3,9:04,2,7,NWE 44,27,21,Tom Brady pass incomplete short left intended for Dion Lewis (defended by Trent Cole),1.530,0.830
3,8:58,3,7,NWE 44,27,21,Tom Brady pass incomplete short middle intended for Scott Chandler (defended by Greg Toler),0.830,-0.460
3,8:54,4,7,NWE 44,27,21,"Ryan Allen punts 32 yards, out of bounds",-0.460,-0.540
3,8:47,1,10,IND 24,27,21,"Frank Gore right tackle for 2 yards (tackle by Patrick Chung). Penalty on Anthony Castonzo: Offensive Holding, 10 yards",0.540,-0.270
3,8:23,1,18,IND 16,27,21,Frank Gore middle for 6 yards (tackle by Devin McCourty),-0.270,-0.270
3,7:44,2,12,IND 22,27,21,Andrew Luck pass complete deep left to T.Y. Hilton for 20 yards (tackle by Jonathan Freeny),-0.270,1.730
3,7:13,1,10,IND 42,27,21,"Andrew Luck pass complete short right to Ahmad Bradshaw for 7 yards (tackle by Logan Ryan). Penalty on Patrick Chung: Illegal Contact, 5 yards (no play)",1.730,2.060
3,6:44,1,10,IND 47,27,21,Ahmad Bradshaw left guard for 2 yards (tackle by Jonathan Freeny and Devin McCourty),2.060,1.790
3,6:03,2,8,IND 49,27,21,Andrew Luck pass incomplete deep left intended for Andre Johnson (defended by Logan Ryan),1.790,1.090
3,5:57,3,8,IND 49,27,21,Andrew Luck sacked by Chandler Jones and Dominique Easley for -11 yards,1.090,-0.850
3,5:11,4,19,IND 38,27,21,"Pat McAfee punts 52 yards, fair catch by Danny Amendola",-0.850,0.380
3,5:02,1,10,NWE 10,27,21,Tom Brady pass incomplete short right intended for James White (defended by Greg Toler),-0.380,-0.780
3,4:55,2,10,NWE 10,27,21,Tom Brady pass incomplete deep left intended for Keshawn Martin,-0.780,-1.420
3,4:50,3,10,NWE 10,27,21,Tom Brady pass complete short right to Danny Amendola for 7 yards (tackle by Colt Anderson),-1.420,-2.320
3,4:08,4,3,NWE 17,27,21,"Ryan Allen punts 56 yards, returned by Griff Whalen for 8 yards (tackle by Nate Ebner). Penalty on Winston Guy: Illegal Block Above the Waist, 10 yards",-2.320,-0.150
3,3:56,1,10,IND 19,27,21,Frank Gore left guard for 6 yards (tackle by Malcom Brown),0.150,0.480
3,3:21,2,4,IND 25,27,21,Frank Gore left guard for 5 yards (tackle by Malcom Brown and Devin McCourty),0.480,0.940
3,2:42,1,10,IND 30,27,21,Frank Gore left guard for 6 yards (tackle by Rob Ninkovich),0.940,1.200
3,2:03,2,4,IND 36,27,21,Ahmad Bradshaw middle for 1 yard (tackle by Malcom Brown and Sealver Siliga),1.200,0.630
3,1:21,3,3,IND 37,27,21,Andrew Luck pass incomplete deep middle intended for Donte Moncrief,0.630,-0.910
3,1:14,4,3,IND 37,27,21,Colt Anderson middle for -1 yards (tackle by Brandon Bolden). Penalty on IND: Illegal Formation (Declined),-0.910,-3.250
3,1:12,1,10,IND 35,27,21,LeGarrette Blount right tackle for 11 yards (tackle by Erik Walden),3.250,3.970
3,0:44,1,10,IND 24,27,21,LeGarrette Blount middle for 1 yard (tackle by D'Qwell Jackson and Dwight Lowery),3.970,3.570
Quarter,Time,Down,ToGo,Location,NWE,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,IND 23,27,21,LeGarrette Blount middle for 3 yards (tackle by Jerrell Freeman),3.570,3.270
4,14:16,3,6,IND 20,27,21,Dion Lewis middle for 7 yards (tackle by Colt Anderson and D'Qwell Jackson),3.270,4.710
4,13:38,1,10,IND 13,27,21,Tom Brady pass complete short right to Julian Edelman for 2 yards (tackle by Greg Toler),4.710,4.390
4,12:56,2,8,IND 11,33,21,"Tom Brady pass complete short right to LeGarrette Blount for 11 yards, touchdown",4.390,7.000
4,12:56,,,IND 11,34,21,Stephen Gostkowski kicks extra point good,0.000,0.000
4,12:56,,,NWE 35,34,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
4,12:48,1,10,IND 20,34,21,Andrew Luck pass incomplete short middle intended for Donte Moncrief,0.280,-0.270
4,12:43,2,10,IND 20,34,21,Andrew Luck sacked by Chandler Jones for -4 yards. Penalty on Joe Reitz: Offensive Holding (Declined),-0.270,-1.690
4,12:15,3,14,IND 16,34,21,"Andrew Luck pass complete deep right to T.Y. Hilton for 16 yards (tackle by Justin Coleman). Penalty on Anthony Castonzo: Offensive Holding, 8 yards (no play)",-1.690,-2.820
4,11:57,3,22,IND 8,34,21,Andrew Luck pass complete short left to Donte Moncrief for 5 yards (tackle by Jordan Richards),-2.820,-2.490
4,11:37,4,17,IND 13,34,21,"Pat McAfee punts 55 yards, returned by Julian Edelman for 11 yards (tackle by Matt Overton). Penalty on Brandon King: Illegal Block Above the Waist, 10 yards",-2.490,-0.810
4,11:24,1,10,NWE 28,34,21,LeGarrette Blount right tackle for 8 yards (tackle by Greg Toler and Josh McNary),0.810,1.340
4,10:46,2,2,NWE 36,34,21,LeGarrette Blount right tackle for 1 yard (tackle by Jonathan Newsome),1.340,0.760
4,10:03,3,1,NWE 37,34,21,Tom Brady left guard for no gain (tackle by Josh McNary),0.760,-0.910
4,9:34,4,1,NWE 37,34,21,"Ryan Allen punts 47 yards, fair catch by Griff Whalen",-0.910,0.140
4,9:26,1,10,IND 16,34,21,Andrew Luck pass incomplete deep middle intended for Coby Fleener (defended by Duron Harmon),-0.140,-0.660
4,9:20,2,10,IND 16,34,21,Andrew Luck pass complete short left to Coby Fleener for 7 yards (tackle by Devin McCourty),-0.660,-0.450
4,8:40,3,3,IND 23,34,21,Andrew Luck pass complete short right to Andre Johnson for 5 yards (tackle by Logan Ryan),-0.450,0.810
4,8:09,1,10,IND 28,34,21,"Andrew Luck pass incomplete short left intended for T.Y. Hilton. Penalty on Joe Reitz: Offensive Holding, 10 yards (no play)",0.810,-0.040
4,8:04,1,20,IND 18,34,21,Andrew Luck pass complete short left to Phillip Dorsett for 13 yards (tackle by Logan Ryan),-0.040,0.670
4,7:24,2,7,IND 31,34,21,Andrew Luck pass incomplete deep left intended for Andre Johnson,0.670,-0.030
4,7:19,3,7,IND 31,34,21,Andrew Luck sacked by Chandler Jones for -8 yards,-0.030,-1.830
4,6:45,4,15,IND 23,34,21,"Pat McAfee punts 36 yards, out of bounds",-1.830,-1.660
4,6:39,1,10,NWE 41,34,21,LeGarrette Blount middle for 3 yards (tackle by Kendall Langford and Dwight Lowery),1.660,1.530
4,5:58,2,7,NWE 44,34,21,Tom Brady pass incomplete short left intended for Rob Gronkowski (defended by Henry Anderson),1.530,0.830
4,5:54,3,7,NWE 44,34,21,Tom Brady sacked by Dwight Lowery for -7 yards,0.830,-0.910
4,5:20,4,14,NWE 37,34,21,"Penalty on Brandon King: False Start, 5 yards (no play)",-0.910,-1.240
4,5:19,4,19,NWE 32,34,21,"Ryan Allen punts 57 yards, returned by Griff Whalen for 5 yards (tackle by Brandon King)",-1.240,0.140
4,5:05,1,10,IND 16,34,21,Andrew Luck pass complete short left to Andre Johnson for 14 yards (tackle by Logan Ryan),-0.140,0.940
4,4:40,1,10,IND 30,34,21,Andrew Luck pass complete deep left to Phillip Dorsett for 17 yards (tackle by Malcolm Butler),0.940,2.060
4,4:35,1,10,IND 47,34,21,Andrew Luck pass incomplete deep left intended for Phillip Dorsett,2.060,1.520
4,4:30,2,10,IND 47,34,21,Andrew Luck pass incomplete short left intended for Donte Moncrief,1.520,0.830
4,4:24,3,10,IND 47,34,21,Andrew Luck middle for 25 yards (tackle by Duron Harmon),0.830,3.710
4,3:54,1,10,NWE 28,34,21,Andrew Luck pass incomplete short right intended for Coby Fleener,3.710,3.170
4,3:47,2,10,NWE 28,34,21,Andrew Luck pass incomplete short left intended for Griff Whalen (defended by Malcolm Butler),3.170,2.480
4,3:40,3,10,NWE 28,34,21,Andrew Luck pass incomplete short middle intended for Phillip Dorsett,2.480,2.480
4,3:36,3,10,NWE 28,34,21,Timeout #1 by New England Patriots,2.480,1.590
4,3:36,4,10,NWE 28,34,21,Andrew Luck pass incomplete short middle intended for T.Y. Hilton,1.590,-0.870
4,3:31,1,10,NWE 29,34,21,LeGarrette Blount left tackle for 6 yards (tackle by D'Qwell Jackson),0.870,0.870
4,3:24,1,10,NWE 29,34,21,Timeout #1 by Indianapolis Colts,0.870,1.140
4,3:24,2,4,NWE 35,34,21,"Penalty on Tom Brady: Delay of Game, 5 yards (no play)",1.140,1.140
4,3:24,2,4,NWE 35,34,21,Timeout #2 by New England Patriots,1.140,0.460
4,3:24,2,9,NWE 30,34,21,LeGarrette Blount right guard for 2 yards (tackle by D'Qwell Jackson),0.460,0.460
4,3:19,2,9,NWE 30,34,21,Timeout #2 by Indianapolis Colts,0.460,0.040
4,3:19,3,7,NWE 32,34,21,LeGarrette Blount middle for 4 yards (tackle by Jonathan Newsome and Erik Walden),0.040,0.040
4,3:13,3,7,NWE 32,34,21,Timeout #3 by Indianapolis Colts,0.040,-0.980
4,3:13,4,3,NWE 36,34,21,"Ryan Allen punts 47 yards, returned by Griff Whalen for 16 yards (tackle by Nate Ebner). Penalty on Josh Thomas: Offensive Holding, 10 yards",-0.980,0.220
4,3:03,1,10,IND 15,34,21,Andrew Luck pass complete short left to Donte Moncrief for 17 yards (tackle by Malcolm Butler),-0.220,1.070
4,2:36,1,10,IND 32,34,21,Andrew Luck pass complete short left to Ahmad Bradshaw for 8 yards (tackle by Patrick Chung),1.070,1.610
4,2:12,2,2,IND 40,34,21,Andrew Luck pass incomplete,1.610,0.890
4,2:05,3,2,IND 40,34,21,Andrew Luck for 3 yards (tackle by Tavon Wilson),0.890,1.800
4,1:58,1,10,IND 43,34,21,Andrew Luck pass complete deep right to T.Y. Hilton for 27 yards (tackle by Justin Coleman),1.800,3.580
4,1:52,1,10,NWE 30,34,21,Andrew Luck pass incomplete deep left intended for Donte Moncrief,3.580,3.030
4,1:45,2,10,NWE 30,34,21,Andrew Luck pass complete short left to Griff Whalen for 12 yards (tackle by Devin McCourty),3.030,4.370
4,1:26,1,10,NWE 18,34,27,"Andrew Luck pass complete deep middle to Griff Whalen for 18 yards, touchdown",4.370,7.000
4,1:26,,,NWE 18,34,27,"Adam Vinatieri kicks extra point no good, blocked by Jamie Collins",0.000,-1.000
4,1:26,,,IND 35,34,27,"Pat McAfee kicks onside 9 yards, recovered by Rob Gronkowski and returned for 5 yards",0.000,-2.980
4,1:16,1,10,IND 39,34,27,Tom Brady kneels for -1 yards,2.980,2.300
4,0:39,2,11,IND 40,34,27,Tom Brady kneels for -1 yards,2.300,1.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
