Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2,11:32,,,WAS 30,7,7,"James Tuthill kicks off 60 yards, returned by Woodrow Dantzler for 15 yards (tackle by Andre Lott)",0.000,0.610
2,11:22,1,10,DAL 25,7,7,"Chad Hutchinson pass complete to Antonio Bryant for 12 yards (tackle by Fred Smoot). Antonio Bryant fumbles (forced by Fred Smoot), recovered by James Whalen at DAL-37",0.610,1.400
2,10:39,1,10,DAL 37,7,7,Emmitt Smith right end for 11 yards (tackle by Delbert Cowsette),1.400,2.130
2,9:59,1,10,DAL 48,7,7,Chad Hutchinson pass complete to Joey Galloway for 5 yards (tackle by Fred Smoot),2.130,2.260
2,9:33,2,5,WAS 47,7,7,Emmitt Smith left end for 18 yards (tackle by Champ Bailey),2.260,3.640
2,8:47,1,10,WAS 29,7,7,Chad Hutchinson sacked by Bruce Smith for -7 yards,3.640,2.160
2,8:22,2,17,WAS 36,7,7,Chad Hutchinson pass complete to Tony McGee for 10 yards (tackle by Lemar Marshall),2.160,2.810
2,7:47,3,7,WAS 26,7,7,Michael Wiley left tackle for 16 yards (tackle by Champ Bailey),2.810,4.910
2,7:28,3,7,WAS 26,,,Timeout #1 by Dallas Cowboys,2.810,4.910
2,7:28,1,10,WAS 10,7,7,Chad Hutchinson sacked by Carl Powell for -3 yards,4.910,3.720
2,7:00,2,13,WAS 13,7,7,Troy Hambrick right end for -4 yards (tackle by Fred Smoot),3.720,2.740
2,6:32,3,17,WAS 17,7,7,Michael Wiley middle for 15 yards (tackle by Rashad Bauman),2.740,3.250
2,5:58,4,2,WAS 2,7,10,Billy Cundiff 21 yard field goal good,3.250,3.000
2,5:58,,,DAL 30,7,10,"Billy Cundiff kicks off 52 yards, returned by Rock Cartwright for 15 yards (tackle by James Whalen)",0.000,1.140
2,5:30,1,10,WAS 33,7,10,Danny Wuerffel pass complete to Bryan Johnson for 6 yards (tackle by Tony Dixon),1.140,1.400
2,5:01,2,4,WAS 39,7,10,Stephen Davis middle for 10 yards (tackle by Dat Nguyen and Tony Dixon),1.400,2.190
2,4:26,1,10,WAS 49,7,10,"Danny Wuerffel pass incomplete intended for Rod Gardner (defended by Mario Edwards). Penalty on Mario Edwards: Defensive Pass Interference, 13 yards (no play)",2.190,3.050
2,4:21,1,10,DAL 38,7,10,Danny Wuerffel pass complete to Derrius Thompson for 11 yards (tackle by Derek Ross),3.050,3.780
2,3:44,1,10,DAL 27,7,10,Danny Wuerffel pass complete to Rod Gardner for 4 yards (tackle by Mario Edwards),3.780,3.770
2,3:06,2,6,DAL 23,7,10,Danny Wuerffel pass complete to Kenny Watson for 8 yards (tackle by Kevin Hardy),3.770,4.580
2,2:31,1,10,DAL 15,7,10,Stephen Davis middle for -1 yards (tackle by Pete Hunter and Peppi Zellner),4.580,3.810
2,2:00,2,11,DAL 16,13,10,"Danny Wuerffel pass complete to Zeron Flemister for 16 yards, touchdown",3.810,7.000
2,2:00,,,DAL 16,14,10,James Tuthill kicks extra point good,0.000,0.000
2,2:00,,,WAS 30,14,10,"James Tuthill kicks off 49 yards, returned by Brandon Noble for 17 yards (tackle by Bryan Johnson)",0.000,1.470
2,1:50,2,11,DAL 16,,,Timeout #1 by Washington Redskins,3.810,-1.470
2,1:50,1,10,DAL 38,14,10,Chad Hutchinson pass incomplete intended for Joey Galloway,1.470,0.920
2,1:45,2,10,DAL 38,14,10,Chad Hutchinson pass complete to Troy Hambrick for 1 yard (tackle by Kevin Mitchell),0.920,0.370
2,1:30,2,10,DAL 38,,,Timeout #2 by Washington Redskins,0.920,0.370
2,1:30,3,9,DAL 39,14,10,Chad Hutchinson pass incomplete intended for Joey Galloway (defended by Champ Bailey),0.370,-0.780
2,1:24,4,9,DAL 39,14,10,"Filip Filipovic punts 52 yards, returned by Champ Bailey for 10 yards (tackle by Robert Thomas)",-0.780,-0.150
2,1:09,1,10,WAS 19,14,10,Stephen Davis middle for 8 yards (tackle by Mario Edwards),0.150,0.750
2,0:34,2,2,WAS 27,14,10,Stephen Davis middle for 1 yard (tackle by Dat Nguyen),0.750,0.100
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,14,10,"Billy Cundiff kicks off 59 yards, returned by Kenny Watson for 26 yards (tackle by Troy Hambrick)",0.000,1.400
3,14:55,1,10,WAS 37,14,10,Danny Wuerffel pass complete to Bryan Johnson for 7 yards (tackle by Dexter Coakley),1.400,1.800
3,14:15,2,3,WAS 44,14,10,Danny Wuerffel pass incomplete intended for Willie Jackson,1.800,1.090
3,14:08,3,3,WAS 44,14,10,Danny Wuerffel pass complete to Derrius Thompson for 10 yards (tackle by Pete Hunter),1.090,2.520
3,13:33,1,10,DAL 46,14,10,Danny Wuerffel pass complete to Derrius Thompson for 35 yards (tackle by Tony Dixon),2.520,4.840
3,12:58,1,10,DAL 46,,,Timeout #1 by Washington Redskins,2.520,4.840
3,12:58,1,10,DAL 11,20,10,"Danny Wuerffel pass complete to Derrius Thompson for 11 yards, touchdown",4.840,7.000
3,12:58,,,DAL 11,20,10,James Tuthill kicks extra point no good,0.000,-1.000
3,12:58,,,WAS 30,20,10,"James Tuthill kicks off 59 yards, returned by Woodrow Dantzler for 16 yards (tackle by Antonio Pierce)",0.000,0.740
3,12:47,1,10,DAL 27,20,10,Chad Hutchinson pass incomplete,0.740,0.200
3,12:42,2,10,DAL 27,20,10,Emmitt Smith right tackle for 15 yards (tackle by David Terrell and Bruce Smith),0.200,1.730
3,12:07,1,10,DAL 42,20,10,Joey Galloway right end for 6 yards (tackle by LaVar Arrington),1.730,2.000
3,11:31,1,10,DAL 42,,,Timeout #1 by Dallas Cowboys,1.730,2.000
3,11:31,2,4,DAL 48,20,10,Emmitt Smith left tackle for -1 yards (tackle by Kevin Mitchell),2.000,1.160
3,10:52,3,5,DAL 47,20,10,"Chad Hutchinson pass incomplete intended for Tony McGee (defended by David Terrell). Penalty on David Terrell: Defensive Pass Interference, 11 yards (no play)",1.160,2.790
3,10:41,1,10,WAS 42,20,10,Chad Hutchinson pass incomplete intended for Joey Galloway,2.790,2.240
3,10:41,2,10,WAS 42,20,10,Chad Hutchinson pass complete to Emmitt Smith for -4 yards (tackle by Jessie Armstead),2.240,1.030
3,9:57,3,14,WAS 46,20,10,Chad Hutchinson pass incomplete intended for Ken-Yon Rambo,1.030,0.200
3,9:52,4,14,WAS 46,20,10,Filip Filipovic punts 43 yards,0.200,0.380
3,9:40,1,10,WAS 3,20,10,Stephen Davis middle for -2 yards (tackle by Dat Nguyen),-0.380,-0.930
3,9:05,2,12,WAS 1,20,10,Danny Wuerffel pass incomplete,-0.930,-1.650
3,8:58,2,12,WAS 1,,,Timeout #2 by Washington Redskins,-0.930,-1.650
3,8:54,3,12,WAS 1,20,16,"Danny Wuerffel pass incomplete intended for Kenny Watson is intercepted by Roy Williams at WAS-5 and returned for 5 yards, touchdown",-1.650,-7.000
3,8:53,,,WAS 1,20,17,Billy Cundiff kicks extra point good,0.000,0.000
3,8:53,,,DAL 30,20,17,"Billy Cundiff kicks off 55 yards, returned by Rock Cartwright for 17 yards (tackle by Markus Steele)",0.000,1.070
3,8:48,1,10,WAS 32,20,17,Stephen Davis left guard for 7 yards (tackle by Michael Myers),1.070,1.470
3,8:15,2,3,WAS 39,20,17,Stephen Davis left end for 2 yards (tackle by Peppi Zellner),1.470,1.030
3,7:53,3,1,WAS 41,20,17,Danny Wuerffel middle for 2 yards (tackle by Dat Nguyen),1.030,1.800
3,7:14,1,10,WAS 43,20,17,Danny Wuerffel pass incomplete intended for Stephen Davis (defended by Dexter Coakley),1.800,1.250
3,7:03,2,10,WAS 43,20,17,Danny Wuerffel pass complete to Bryan Johnson for 4 yards (tackle by Kevin Hardy),1.250,1.090
3,6:17,3,6,WAS 47,20,17,Danny Wuerffel pass incomplete intended for Kenny Watson,1.090,-0.260
3,6:17,4,6,WAS 47,20,17,"James Tuthill punts 53 yards, touchback",-0.260,-0.280
3,6:04,1,10,DAL 20,20,17,Emmitt Smith left end for 4 yards (tackle by David Terrell),0.280,0.270
3,5:27,2,6,DAL 24,20,17,Emmitt Smith left tackle for 5 yards (tackle by Jessie Armstead),0.270,0.230
3,4:49,3,1,DAL 29,20,17,Chad Hutchinson pass complete to Robert Thomas for 23 yards (tackle by David Terrell),0.230,2.390
3,4:05,1,10,WAS 48,20,17,Troy Hambrick right tackle for 8 yards (tackle by Ifeanyi Ohalete and Fred Smoot),2.390,2.930
3,3:28,2,2,WAS 40,20,17,Troy Hambrick middle for 10 yards (tackle by Ifeanyi Ohalete),2.930,3.580
3,2:55,1,10,WAS 30,20,17,Emmitt Smith left end for 12 yards (tackle by Champ Bailey),3.580,4.370
3,2:26,1,10,WAS 18,20,17,Troy Hambrick right end for -1 yards (tackle by Ifeanyi Ohalete),4.370,3.670
3,1:50,2,11,WAS 19,20,17,Chad Hutchinson pass incomplete intended for Joey Galloway,3.670,2.970
3,1:41,3,11,WAS 19,20,17,Chad Hutchinson pass incomplete intended for Ken-Yon Rambo (defended by LaVar Arrington),2.970,2.180
3,1:36,4,11,WAS 19,20,17,Billy Cundiff 37 yard field goal no good,2.180,-0.740
3,1:32,1,10,WAS 27,20,17,Stephen Davis middle for 2 yards (tackle by Dexter Coakley),0.740,0.470
3,0:42,2,8,WAS 29,20,17,Stephen Davis right guard for 4 yards (tackle by La'Roi Glover),0.470,0.300
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,WAS 33,20,17,Danny Wuerffel pass incomplete intended for Chris Doering,0.300,-1.180
4,14:55,4,4,WAS 33,20,17,"James Tuthill punts 50 yards, returned by Joey Galloway for 30 yards",-1.180,-2.060
4,14:41,1,10,DAL 47,20,17,Chad Hutchinson pass incomplete intended for Joey Galloway (defended by Champ Bailey),2.060,1.520
4,14:37,2,10,DAL 47,20,17,"Emmitt Smith right tackle for 4 yards (tackle by Jessie Armstead). Penalty on Antonio Bryant: Offensive Holding, 10 yards",1.520,0.710
4,14:14,2,16,DAL 41,20,17,"Penalty on DAL: False Start, 5 yards (no play)",0.710,0.030
4,13:52,2,21,DAL 36,20,17,Chad Hutchinson pass incomplete intended for Antonio Bryant,0.030,-0.620
4,13:45,3,21,DAL 36,20,17,Chad Hutchinson pass complete to Michael Wiley for 8 yards (tackle by Rashad Bauman),-0.620,-0.460
4,12:59,4,13,DAL 44,20,17,Filip Filipovic punts 44 yards,-0.460,0.350
4,12:44,1,10,WAS 12,20,17,Stephen Davis left end for -2 yards (tackle by Michael Myers and Peppi Zellner),-0.350,-0.930
4,12:05,2,12,WAS 10,20,17,Stephen Davis middle for -3 yards (tackle by Greg Ellis and La'Roi Glover),-0.930,-2.010
4,11:24,3,15,WAS 7,20,17,Danny Wuerffel pass complete to Rod Gardner for 8 yards (tackle by Derek Ross),-2.010,-2.440
4,11:09,4,7,WAS 15,20,17,"James Tuthill punts 39 yards, out of bounds",-2.440,-1.990
4,11:01,1,10,DAL 46,20,17,Chad Hutchinson pass incomplete intended for Joey Galloway,1.990,1.450
4,10:50,2,10,DAL 46,20,17,Emmitt Smith middle for 13 yards (tackle by Ifeanyi Ohalete and Carl Powell),1.450,2.850
4,10:16,1,10,WAS 41,20,23,"Chad Hutchinson pass complete to Joey Galloway for 41 yards, touchdown",2.850,7.000
4,10:16,,,WAS 41,20,24,Billy Cundiff kicks extra point good,0.000,0.000
4,10:16,,,DAL 30,20,24,"Billy Cundiff kicks off 63 yards, returned by Kenny Watson for 13 yards (tackle by James Whalen). Penalty on DAL: Offensive Offside, 5 yards (no play)",0.000,0.000
4,10:16,,,DAL 25,20,24,"Billy Cundiff kicks off 64 yards, returned by Rock Cartwright for 15 yards (tackle by James Whalen). Rock Cartwright fumbles, recovered by Rock Cartwright at WAS-27",0.000,0.740
4,9:56,1,10,WAS 27,20,24,Danny Wuerffel right end for 9 yards (tackle by Dexter Coakley),0.740,1.410
4,9:09,2,1,WAS 36,20,24,Stephen Davis right guard for no gain (tackle by Brandon Noble),1.410,0.700
4,8:23,3,1,WAS 36,20,24,Danny Wuerffel sacked by La'Roi Glover for -11 yards,0.700,-1.700
4,8:06,4,12,WAS 25,20,24,"James Tuthill punts 18 yards, out of bounds",-1.700,-2.720
4,7:50,1,10,WAS 43,20,24,Emmitt Smith right guard for 8 yards (tackle by Jessie Armstead),2.720,3.260
4,7:10,2,2,WAS 35,20,24,Emmitt Smith left tackle for 1 yard (tackle by Daryl Gardener),3.260,2.680
4,6:27,3,1,WAS 34,20,24,Emmitt Smith middle for 2 yards (tackle by Carl Powell),2.680,3.450
4,5:47,1,10,WAS 32,20,24,Chad Hutchinson pass complete to Joey Galloway for 8 yards (tackle by Champ Bailey),3.450,3.980
4,5:05,2,2,WAS 24,20,24,Emmitt Smith middle for -3 yards (tackle by Carl Powell),3.980,2.870
4,4:33,3,5,WAS 27,20,24,Troy Hambrick left end for 4 yards (tackle by Antonio Pierce),2.870,2.080
4,4:27,4,1,WAS 23,20,27,Billy Cundiff 42 yard field goal good,2.080,3.000
4,4:27,,,DAL 30,20,27,"Billy Cundiff kicks off 62 yards, returned by Rock Cartwright for 32 yards (tackle by Keith Davis)",0.000,1.600
4,4:16,1,10,WAS 40,20,27,Danny Wuerffel pass incomplete intended for Rod Gardner,1.600,1.050
4,4:11,2,10,WAS 40,20,27,Danny Wuerffel pass incomplete intended for Willie Jackson,1.050,0.370
4,4:06,3,10,WAS 40,20,27,Danny Wuerffel left end for 17 yards (tackle by Roy Williams),0.370,2.720
4,4:00,1,10,DAL 43,20,27,Danny Wuerffel pass complete to Chris Doering for 9 yards,2.720,3.390
4,3:56,2,1,DAL 34,20,27,Danny Wuerffel pass incomplete intended for Rod Gardner (defended by Derek Ross),3.390,2.680
4,3:50,3,1,DAL 34,20,27,Danny Wuerffel middle for no gain (tackle by La'Roi Glover),2.680,1.100
4,3:11,4,1,DAL 34,20,27,Stephen Davis middle for no gain (tackle by La'Roi Glover),1.100,-1.200
4,3:09,1,10,DAL 34,20,27,Emmitt Smith left end for 21 yards (tackle by David Terrell),1.200,2.590
4,2:20,1,10,WAS 45,20,27,Emmitt Smith left tackle for 7 yards (tackle by LaVar Arrington),2.590,2.990
4,2:00,2,3,WAS 38,20,27,Emmitt Smith middle for -2 yards (tackle by Renaldo Wynn),2.990,2.010
4,1:55,2,3,WAS 38,,,Timeout #3 by Washington Redskins,2.990,2.010
4,1:55,3,5,WAS 40,20,27,Troy Hambrick left tackle for no gain (tackle by Carl Powell),2.010,0.590
4,1:07,4,5,WAS 40,20,27,Penalty on Filip Filipovic: Delay of Game (Declined),0.590,0.590
4,1:07,4,5,WAS 40,20,27,"Penalty on Robert Thomas: Offensive Holding, 10 yards (no play)",0.590,-0.060
4,0:49,4,15,,20,27,"Filip Filipovic punts 37 yards, returned by Champ Bailey for 3 yards (tackle by Dexter Coakley)",-0.060,0.140
4,0:44,1,10,WAS 16,20,27,Danny Wuerffel pass complete to Chris Doering for 6 yards,-0.140,0.280
4,0:37,2,4,WAS 22,20,27,Danny Wuerffel pass incomplete intended for Darnerien McCants (defended by Lynn Scott),0.280,-0.570
4,0:33,3,4,WAS 22,20,27,Danny Wuerffel pass incomplete intended for Chris Doering,-0.570,-1.900
4,0:25,4,4,WAS 22,20,27,Danny Wuerffel pass complete to Kenny Watson for 6 yards (tackle by Dat Nguyen),-1.900,0.810
4,0:06,1,10,WAS 28,20,27,"Danny Wuerffel pass incomplete. Penalty on Darnerien McCants: Illegal Formation, 5 yards (no play)",0.810,0.480
4,0:06,1,15,WAS 23,20,27,Patrick Ramsey pass incomplete is intercepted by Mario Edwards at DAL-31,0.480,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
