Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
1,9:37,1,10,TEN 45,0,0,Chris Johnson right guard for 3 yards (tackle by J.J. Watt),1.930,1.790
1,9:04,2,7,TEN 48,0,0,Matt Hasselbeck pass incomplete deep right intended for Damian Williams (defended by Johnathan Joseph),1.790,1.090
1,8:56,3,7,TEN 48,0,0,Matt Hasselbeck pass incomplete deep middle intended for Lavelle Hawkins,1.090,-0.190
1,8:51,4,7,TEN 48,0,0,"Brett Kern punts 44 yards, fair catch by Trindon Holliday",-0.190,0.380
1,8:43,1,10,HOU 8,0,0,Arian Foster right tackle for 4 yards (tackle by Jordan Babineaux),-0.380,-0.490
1,8:07,2,6,HOU 12,0,0,Matt Schaub pass complete short left to Jacoby Jones for 7 yards,-0.490,0.150
1,7:44,1,10,HOU 19,0,0,Matt Schaub pass complete short middle to Arian Foster for 6 yards (tackle by Will Witherspoon),0.150,0.480
1,7:05,2,4,HOU 25,0,0,Jacoby Jones left end for -4 yards (tackle by Cortland Finnegan),0.480,-0.810
1,6:29,3,8,HOU 21,0,0,Matt Schaub pass complete short left to Arian Foster for 26 yards (tackle by Barrett Ruud),-0.810,2.060
1,5:47,1,10,HOU 47,0,0,"Ben Tate left end for 11 yards (tackle by Michael Griffin). Penalty on Jason Jones: Unnecessary Roughness, 15 yards",2.060,3.780
1,5:25,1,10,TEN 27,0,0,Ben Tate left tackle for 3 yards (tackle by Dave Ball),3.780,3.640
1,4:43,2,7,TEN 24,0,0,Arian Foster right end for 5 yards (tackle by Barrett Ruud),3.640,3.640
1,4:00,3,2,TEN 19,0,0,Arian Foster up the middle for 3 yards (tackle by Barrett Ruud),3.640,4.510
1,3:24,1,10,TEN 16,0,0,Ben Tate right end for -1 yards (tackle by Jurrell Casey),4.510,3.770
1,2:40,2,11,TEN 17,0,0,"Matt Schaub pass complete short right to Arian Foster for 5 yards (tackle by Jason McCourty and Cortland Finnegan). Penalty on Duane Brown: Illegal Use of Hands, 10 yards (no play)",3.770,2.470
1,2:16,2,21,TEN 27,0,0,Matt Schaub pass incomplete short left intended for Owen Daniels,2.470,1.820
1,2:11,3,21,TEN 27,0,0,Arian Foster up the middle for 13 yards (tackle by Michael Griffin),1.820,2.510
1,1:29,4,8,TEN 14,3,0,Neil Rackers 32 yard field goal good,2.510,3.000
1,,,,HOU 35,3,0,"Neil Rackers kicks off 70 yards, returned by Marc Mariani for 14 yards (tackle by Shiloh Keo)",0.000,-0.380
1,1:20,1,10,TEN 9,3,0,"Penalty on Jake Scott: False Start, 4 yards (no play)",-0.380,-0.530
1,1:20,1,14,TEN 5,3,0,"Penalty on J.J. Watt: Neutral Zone Infraction, 5 yards (no play)",-0.530,-0.340
1,1:20,1,9,TEN 10,3,0,Matt Hasselbeck pass complete short left to Damian Williams for 5 yards (tackle by Darryl Sharpton),-0.340,-0.280
1,0:51,2,4,TEN 15,3,0,"Chris Johnson right tackle for 1 yard (tackle by Johnathan Joseph). Chris Johnson fumbles (forced by Johnathan Joseph), recovered by Chris Johnson at TEN-16",-0.280,-0.600
1,0:08,3,3,TEN 16,3,0,"Penalty on Antonio Smith: Neutral Zone Infraction, 5 yards (no play)",-0.600,0.340
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TEN 21,3,0,Chris Johnson up the middle for 2 yards (tackle by Brian Cushing and Antonio Smith),0.340,0.070
2,14:23,2,8,TEN 23,3,0,Matt Hasselbeck pass complete short left to Chris Johnson for 17 yards (tackle by Glover Quin and Connor Barwin),0.070,1.600
2,13:44,1,10,TEN 40,3,0,Chris Johnson left tackle for 2 yards (tackle by Brooks Reed),1.600,1.320
2,13:00,2,8,TEN 42,3,0,"Matt Hasselbeck pass complete deep right to Nate Washington for 51 yards. Penalty on Damian Williams: Offensive Pass Interference, 11 yards (no play)",1.320,-0.160
2,12:32,2,19,TEN 31,3,0,Matt Hasselbeck pass complete short right to Craig Stevens for 11 yards (tackle by Brooks Reed),-0.160,0.630
2,11:47,3,8,TEN 42,3,0,Matt Hasselbeck pass complete short middle to Nate Washington for 10 yards (tackle by Brice McCain),0.630,2.390
2,11:01,1,10,HOU 48,3,0,Matt Hasselbeck pass incomplete deep right intended for Lavelle Hawkins is intercepted by Danieal Manning at HOU-13,2.390,0.320
2,10:53,1,10,HOU 13,3,0,Matt Schaub pass complete deep left to Owen Daniels for 34 yards (tackle by Jordan Babineaux),-0.320,2.060
2,10:23,1,10,HOU 47,3,0,Arian Foster left guard for 7 yards (tackle by Jordan Babineaux),2.060,2.460
2,9:47,2,3,TEN 46,3,0,Arian Foster up the middle for 10 yards (tackle by Michael Griffin),2.460,3.180
2,9:09,1,10,TEN 36,3,0,Ben Tate right tackle for 3 yards (tackle by Barrett Ruud),3.180,3.040
2,8:33,2,7,TEN 33,3,0,"Matt Schaub pass complete short middle to Owen Daniels for 10 yards (tackle by Will Witherspoon). Penalty on Akeem Ayers: Unnecessary Roughness, 11 yards",3.040,4.780
2,8:07,1,10,TEN 12,3,0,Arian Foster right end for 2 yards (tackle by Jason McCourty),4.780,4.450
2,7:29,,,,3,0,Timeout #1 by Houston Texans,0.000,4.450
2,7:29,2,8,TEN 10,9,0,"Matt Schaub pass complete short left to Joel Dreessen for 10 yards, touchdown",4.450,7.000
2,,,,TEN 2,10,0,Neil Rackers kicks extra point good,0.000,0.000
2,,,,HOU 35,10,0,"Neil Rackers kicks off 65 yards, touchback",0.000,0.280
2,7:22,1,10,TEN 20,10,0,Chris Johnson left end for 3 yards (tackle by Connor Barwin),0.280,0.140
2,6:46,2,7,TEN 23,10,0,Matt Hasselbeck pass complete short left to Jared Cook for 17 yards (tackle by Troy Nolan),0.140,1.600
2,6:10,1,10,TEN 40,10,0,Matt Hasselbeck pass incomplete short left intended for Ahmard Hall,1.600,1.050
2,6:04,2,10,TEN 40,10,0,Matt Hasselbeck pass incomplete short right intended for Daniel Graham,1.050,0.370
2,5:59,3,10,TEN 40,10,0,Matt Hasselbeck pass incomplete deep middle intended for Damian Williams,0.370,-0.720
2,5:52,4,10,TEN 40,10,0,Brett Kern punts 54 yards,-0.720,0.380
2,5:41,1,10,HOU 6,10,0,Arian Foster right guard for 1 yard (tackle by Karl Klug),-0.380,-0.710
2,5:07,2,9,HOU 7,10,0,Matt Schaub pass complete short right to Kevin Walter for 8 yards (tackle by Jason McCourty),-0.710,-0.370
2,4:29,3,1,HOU 15,10,0,Matt Schaub pass complete short left to Derrick Mason for 7 yards (tackle by Cortland Finnegan). Penalty on Cortland Finnegan: Defensive Holding (Declined),-0.370,0.410
2,4:08,1,10,HOU 22,16,0,"Matt Schaub pass complete short left to Arian Foster for 78 yards, touchdown",0.410,7.000
2,,,,TEN 2,17,0,Neil Rackers kicks extra point good,0.000,0.000
2,,,,HOU 35,17,0,"Neil Rackers kicks off 65 yards, touchback",0.000,0.280
2,3:53,1,10,TEN 20,17,0,Chris Johnson right tackle for no gain (tackle by Brian Cushing),0.280,-0.270
2,3:20,2,10,TEN 20,17,0,Matt Hasselbeck pass complete short left to Chris Johnson for -9 yards (tackle by Johnathan Joseph),-0.270,-2.470
2,2:38,3,19,TEN 11,17,0,Matt Hasselbeck pass complete short left to Chris Johnson for 6 yards (tackle by Antonio Smith),-2.470,-2.320
2,2:00,4,13,TEN 17,17,0,"Brett Kern punts 36 yards, fair catch by Trindon Holliday. Penalty on Tommie Campbell: Player Out of Bounds on Punt, 5 yards",-2.320,-2.390
2,1:52,1,10,TEN 48,17,0,Matt Schaub pass complete short right to Owen Daniels for 18 yards (tackle by Jordan Babineaux and Jason McCourty),2.390,3.580
2,1:32,1,10,TEN 30,17,0,Arian Foster up the middle for 3 yards (tackle by Karl Klug),3.580,3.440
2,1:13,2,7,TEN 27,17,0,Matt Schaub pass complete short right to Kevin Walter for 7 yards (tackle by Jordan Babineaux),3.440,4.240
2,1:05,,,,17,0,Timeout #2 by Houston Texans,0.000,4.240
2,1:05,1,10,TEN 20,17,0,Matt Schaub pass complete short right to Arian Foster for 5 yards (tackle by Jason McCourty),4.240,4.450
2,0:42,2,5,TEN 15,17,0,Matt Schaub pass incomplete,4.450,3.700
2,0:34,3,5,TEN 15,17,0,Matt Schaub pass complete short right to Arian Foster for 4 yards (tackle by Jason McCourty),3.700,2.850
2,0:04,,,,17,0,Timeout #3 by Houston Texans,0.000,2.850
2,0:04,4,1,TEN 11,20,0,Neil Rackers 29 yard field goal good,2.850,3.000
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,20,0,"Neil Rackers kicks off 68 yards, returned by Marc Mariani for 23 yards (tackle by Jesse Nading). Marc Mariani fumbles (forced by Jesse Nading), recovered by Jamie Harper at TEN-16",0.000,-0.140
3,14:53,1,10,TEN 16,20,0,Matt Hasselbeck pass incomplete short right intended for Ahmard Hall (defended by Connor Barwin),-0.140,-0.660
3,14:49,2,10,TEN 16,20,0,Matt Hasselbeck pass complete short right to Chris Johnson for 9 yards (tackle by Brian Cushing),-0.660,-0.200
3,14:16,3,1,TEN 25,20,0,Chris Johnson up the middle for 2 yards (tackle by Brooks Reed),-0.200,0.740
3,13:35,1,10,TEN 27,20,0,Matt Hasselbeck pass incomplete deep left intended for Donnie Avery,0.740,0.200
3,13:29,2,10,TEN 27,20,0,Matt Hasselbeck pass incomplete short left intended for Donnie Avery (defended by Brian Cushing),0.200,-0.490
3,13:25,3,10,TEN 27,20,0,Matt Hasselbeck pass complete short right to Chris Johnson for -1 yards (tackle by Brian Cushing),-0.490,-1.630
3,12:48,4,11,TEN 26,20,0,"Brett Kern punts 53 yards, returned by Trindon Holliday for -2 yards (tackle by Ahmard Hall). Penalty on Sherrick McManis: Illegal Block Above the Waist, 8 yards",-1.630,0.380
3,12:34,1,10,HOU 8,20,0,Matt Schaub pass complete deep middle to Kevin Walter for 20 yards (tackle by Jordan Babineaux),-0.380,0.810
3,12:00,1,10,HOU 28,20,0,Arian Foster right tackle for 17 yards (tackle by Jason McCourty),0.810,1.930
3,11:30,1,10,HOU 45,20,0,Ben Tate right tackle for 17 yards (tackle by Jordan Babineaux),1.930,3.050
3,10:58,1,10,TEN 38,20,0,Ben Tate up the middle for 24 yards (tackle by Barrett Ruud),3.050,4.650
3,10:14,1,10,TEN 14,20,0,Arian Foster up the middle for 4 yards (tackle by Karl Klug),4.650,4.710
3,9:46,2,6,TEN 10,20,0,Matt Schaub pass complete short right to Owen Daniels for 9 yards (tackle by Jason McCourty),4.710,6.970
3,9:10,1,1,TEN 1,26,0,"Arian Foster right tackle for 1 yard, touchdown",6.970,7.000
3,,,,TEN 2,27,0,Neil Rackers kicks extra point good,0.000,0.000
3,,,,HOU 35,27,0,"Neil Rackers kicks off 65 yards, returned by Marc Mariani for 24 yards (tackle by Bryan Braman)",0.000,0.540
3,8:59,1,10,TEN 24,27,0,Matt Hasselbeck pass complete short right to Javon Ringer for 17 yards (tackle by Brian Cushing),0.540,1.660
3,8:36,1,10,TEN 41,27,0,Javon Ringer up the middle for 2 yards (tackle by Glover Quin),1.660,1.390
3,8:17,2,8,TEN 43,27,0,Matt Hasselbeck pass complete short middle to Lavelle Hawkins for 12 yards (tackle by Brice McCain),1.390,2.590
3,7:42,1,10,HOU 45,27,0,"Javon Ringer up the middle for 25 yards (tackle by Brice McCain). Penalty on Shiloh Keo: Unnecessary Roughness, 10 yards",2.590,4.910
3,7:13,1,10,HOU 10,27,0,Matt Hasselbeck pass incomplete short right intended for Ahmard Hall,4.910,4.190
3,7:07,2,10,HOU 10,27,0,Matt Hasselbeck pass complete short right to Lavelle Hawkins for no gain,4.190,3.130
3,6:26,3,10,HOU 10,27,0,Matt Hasselbeck pass complete short right to Chris Johnson for 5 yards (tackle by Troy Nolan),3.130,3.010
3,5:40,4,5,HOU 5,27,6,"Matt Hasselbeck pass complete short left to Jared Cook for 5 yards, touchdown",3.010,7.000
3,,,,HOU 2,27,7,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 35,27,7,"Rob Bironas kicks off 65 yards, touchback",0.000,0.280
3,5:34,1,10,HOU 20,27,7,Arian Foster right end for 8 yards (tackle by Michael Griffin),0.280,0.810
3,5:04,2,2,HOU 28,27,7,Arian Foster up the middle for 1 yard (tackle by Jurrell Casey),0.810,0.230
3,4:24,3,1,HOU 29,27,7,Arian Foster up the middle for 2 yards (tackle by Akeem Ayers),0.230,1.000
3,3:46,1,10,HOU 31,27,7,Ben Tate left guard for 4 yards (tackle by Barrett Ruud),1.000,1.000
3,3:06,2,6,HOU 35,27,7,Matt Schaub pass complete deep middle to Jacoby Jones for 20 yards (tackle by Cortland Finnegan),1.000,2.590
3,2:25,1,10,TEN 45,27,7,Arian Foster right end for 3 yards (tackle by Jason McCourty),2.590,2.450
3,1:53,2,7,TEN 42,27,7,Matt Schaub pass complete short left to Bryant Johnson for 6 yards (tackle by Jordan Babineaux),2.450,2.540
3,1:14,3,1,TEN 36,27,7,Lawrence Vickers up the middle for no gain (tackle by SenDerrick Marks),2.540,0.890
3,0:29,4,1,TEN 36,27,7,Arian Foster right tackle for no gain (tackle by Jason McCourty and Michael Griffin),0.890,-1.330
3,0:22,1,10,TEN 36,27,7,Matt Hasselbeck pass incomplete short right intended for Lavelle Hawkins (defended by Johnathan Joseph),1.330,0.790
3,0:15,2,10,TEN 36,27,7,Matt Hasselbeck pass incomplete deep right intended for Lavelle Hawkins (defended by Troy Nolan),0.790,0.100
3,0:10,3,10,TEN 36,27,7,Matt Hasselbeck sacked by J.J. Watt for -12 yards,0.100,-1.770
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,22,TEN 24,27,7,"Brett Kern punts 43 yards. Penalty on Tommie Campbell: Unsportsmanlike Conduct, 15 yards",-1.770,-2.130
4,14:53,1,10,HOU 48,27,7,Arian Foster left tackle for 2 yards (tackle by Shaun Smith),2.130,1.850
4,14:17,2,8,,27,7,Matt Schaub pass complete deep right to Joel Dreessen for 21 yards (tackle by Jordan Babineaux),1.850,3.640
4,13:36,1,10,TEN 29,27,7,Arian Foster right end for 2 yards (tackle by Barrett Ruud),3.640,3.370
4,12:53,2,8,TEN 27,27,7,Ben Tate left end for 15 yards (tackle by Jason Jones),3.370,4.780
4,12:05,1,10,TEN 12,27,7,Ben Tate up the middle for 10 yards (tackle by Jordan Babineaux and Michael Griffin),4.780,6.740
4,11:31,1,2,TEN 2,27,7,Ben Tate right tackle for -2 yards (tackle by Will Witherspoon and Shaun Smith),6.740,5.340
4,10:44,2,4,TEN 4,27,7,Arian Foster right end for -1 yards (tackle by Barrett Ruud and Will Witherspoon),5.340,4.260
4,10:00,3,5,TEN 5,33,7,"Arian Foster left tackle for 5 yards, touchdown",4.260,7.000
4,,,,TEN 2,34,7,Neil Rackers kicks extra point good,0.000,0.000
4,,,,HOU 35,34,7,"Neil Rackers kicks off 69 yards, returned by Marc Mariani for 29 yards (tackle by Neil Rackers)",0.000,0.610
4,9:45,1,10,TEN 25,34,7,Matt Hasselbeck pass incomplete short middle intended for Nate Washington,0.610,0.060
4,9:41,2,10,TEN 25,40,7,"Matt Hasselbeck pass incomplete short right intended for Donnie Avery is intercepted by Brice McCain at TEN-38 and returned for 38 yards, touchdown",0.060,-7.000
4,,,,TEN 2,41,7,Neil Rackers kicks extra point good,0.000,0.000
4,,,,HOU 35,41,7,"Neil Rackers kicks off 67 yards, returned by Marc Mariani for 17 yards (tackle by Bryan Braman)",0.000,-0.220
4,9:23,1,10,TEN 15,41,7,Jake Locker sacked by Brooks Reed for -9 yards,-0.220,-1.440
4,9:02,2,19,TEN 6,41,7,Javon Ringer up the middle for 4 yards (tackle by Kareem Jackson),-1.440,-2.010
4,8:39,3,15,TEN 10,41,7,Jake Locker pass complete short left to Lavelle Hawkins for 12 yards,-2.010,-1.900
4,8:18,4,3,TEN 22,41,7,"Penalty on Gerald McRath: False Start, 5 yards (no play)",-1.900,-2.320
4,8:03,4,8,TEN 17,41,7,"Brett Kern punts 43 yards, fair catch by Trindon Holliday",-2.320,-1.600
4,7:55,1,10,HOU 40,41,7,Ben Tate right end for 1 yard (tackle by Barrett Ruud),1.600,1.190
4,7:11,2,9,HOU 41,41,7,Ben Tate right guard for 2 yards (tackle by Jason McCourty and Barrett Ruud),1.190,0.760
4,6:23,,,,41,7,Timeout #1 by Houston Texans,0.000,0.760
4,6:23,3,7,HOU 43,41,7,Ben Tate right end for 8 yards (tackle by Derrick Morgan and Karl Klug),0.760,2.320
4,5:37,1,10,TEN 49,41,7,Derrick Ward right guard for 5 yards (tackle by Michael Griffin),2.320,2.460
4,4:51,2,5,TEN 44,41,7,Derrick Ward left tackle for 1 yard (tackle by Will Witherspoon),2.460,1.880
4,4:07,3,4,TEN 43,41,7,Ben Tate right tackle for 6 yards (tackle by Jason McCourty),1.880,3.120
4,3:20,1,10,TEN 37,41,7,Ben Tate up the middle for 3 yards (tackle by Jordan Babineaux),3.120,2.980
4,2:36,2,7,TEN 34,41,7,Derrick Ward left guard for 3 yards (tackle by Jason Jones and SenDerrick Marks),2.980,2.680
4,2:00,3,4,TEN 31,41,7,Derrick Ward right tackle for -3 yards (tackle by Michael Griffin and SenDerrick Marks),2.680,1.060
4,1:15,4,7,TEN 34,41,7,Derrick Ward right guard for 1 yard (tackle by Malcolm Sheppard),1.060,-1.140
4,1:09,1,10,TEN 33,41,7,Jamie Harper up the middle for 3 yards (tackle by Darryl Sharpton),1.140,1.000
4,0:34,2,7,TEN 36,41,7,Jamie Harper up the middle for 1 yard (tackle by Earl Mitchell and Glover Quin),1.000,0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
