Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Christian McCaffrey,CAR,11,53,0,3,44,4.0,9,0.8,0,
Kyle Allen,CAR,6,24,1,4,19,3.2,5,0.8,1,6.0
Curtis Samuel,CAR,3,17,0,1,17,5.7,0,0.0,0,
Reggie Bonnafon,CAR,1,6,0,,6,6.0,0,0.0,0,
D.J. Moore,CAR,1,0,0,0,0,0.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Devonta Freeman,ATL,17,84,1,3,66,3.9,18,1.1,3,5.7
Brian Hill,ATL,9,62,1,5,50,5.6,12,1.3,1,9.0
Qadree Ollison,ATL,4,6,0,,6,1.5,0,0.0,0,
Matt Ryan,ATL,1,8,0,1,8,8.0,0,0.0,0,
Matt Schaub,ATL,1,-1,0,,-1,-1.0,0,0.0,0,
