Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2,9:34,1,10,CAR 20,3,3,Christian McCaffrey right end for 1 yard (tackle by De'Vondre Campbell),0.280,-0.130
2,8:54,2,9,CAR 21,3,3,Kyle Allen pass complete short middle to D.J. Moore for 14 yards (tackle by Desmond Trufant),-0.130,1.270
2,8:20,1,10,CAR 35,3,3,Kyle Allen pass incomplete deep right intended for Ian Thomas,1.270,0.720
2,8:15,2,10,CAR 35,3,3,Kyle Allen pass incomplete short left intended for D.J. Moore (defended by Kendall Sheffield),0.720,0.040
2,8:11,3,10,CAR 35,3,3,Kyle Allen sacked by De'Vondre Campbell for -9 yards,0.040,-1.630
2,7:31,4,19,CAR 26,3,3,"Michael Palardy punts 56 yards, returned by Kenjon Barner for 8 yards (tackle by Jordan Kunaszyk and Marquis Haynes)",-1.630,-0.670
2,7:18,1,10,ATL 26,3,3,Matt Ryan pass incomplete short left,0.670,0.130
2,7:15,2,10,ATL 26,3,3,Matt Ryan pass complete short right to Austin Hooper for 18 yards (tackle by Shaq Thompson),0.130,1.860
2,6:45,1,10,ATL 44,3,3,Matt Ryan pass complete deep right to Julio Jones for 38 yards (tackle by James Bradberry),1.860,4.370
2,6:04,1,10,CAR 18,3,3,Matt Ryan pass incomplete short middle intended for Austin Hooper,4.370,3.800
2,5:59,2,10,CAR 18,3,3,Devonta Freeman right guard for 3 yards (tackle by Brian Burns),3.800,3.460
2,5:22,3,7,CAR 15,3,9,"Matt Ryan pass complete short right to Calvin Ridley for 15 yards, touchdown",3.460,7.000
2,5:15,,,CAR 15,3,10,Younghoe Koo kicks extra point good,0.000,0.000
2,5:15,,,ATL 35,3,10,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
2,5:15,1,10,CAR 25,3,10,Kyle Allen pass complete short left to Chris Manhertz for 11 yards (tackle by De'Vondre Campbell),0.610,1.330
2,4:43,1,10,CAR 36,3,10,Kyle Allen pass complete short right to Ian Thomas for 10 yards (tackle by Deion Jones),1.330,1.990
2,4:17,1,10,CAR 46,3,10,Christian McCaffrey right end for 1 yard (tackle by Takkarist McKinley),1.990,1.590
2,3:42,2,9,CAR 47,3,10,Kyle Allen pass deep right (defended by De'Vondre Campbell) intended for Ian Thomas is intercepted by Damontae Kazee at ATL-19 and returned for 22 yards,1.590,-1.660
2,3:32,1,10,ATL 41,3,10,"Penalty on Vernon Butler: Encroachment, 5 yards (no play)",1.660,2.390
2,3:31,1,5,ATL 46,3,10,Devonta Freeman left guard for 2 yards (tackle by Luke Kuechly),2.390,2.070
2,2:59,2,3,ATL 48,3,10,Matt Ryan pass incomplete deep left intended for Julio Jones,2.070,1.360
2,2:53,3,3,ATL 48,3,10,Matt Ryan pass incomplete short middle intended for Austin Hooper (defended by Luke Kuechly),1.360,-0.190
2,2:47,4,3,ATL 48,3,10,"Ryan Allen punts 46 yards, returned by Greg Dortch for 7 yards (tackle by Qadree Ollison)",-0.190,0.320
2,2:34,1,10,CAR 13,3,10,Kyle Allen pass incomplete short right,-0.320,-0.770
2,2:27,2,10,CAR 13,3,10,Kyle Allen pass complete short right to Christian McCaffrey for 10 yards (tackle by De'Vondre Campbell),-0.770,0.480
2,2:08,1,10,CAR 23,3,10,Kyle Allen pass complete deep left to D.J. Moore for 39 yards (tackle by Isaiah Oliver),0.480,3.050
2,2:00,1,10,ATL 38,3,10,Kyle Allen pass incomplete deep right intended for Curtis Samuel,3.050,2.510
2,1:54,2,10,ATL 38,3,10,Christian McCaffrey left end for 8 yards (tackle by Ricardo Allen),2.510,2.870
2,1:48,3,2,ATL 30,3,10,Christian McCaffrey left guard for 6 yards (tackle by De'Vondre Campbell and Ricardo Allen),2.870,3.970
2,1:26,1,10,ATL 24,3,10,Kyle Allen pass complete short middle to Jarius Wright for 15 yards (tackle by Ricardo Allen),3.970,5.140
2,1:21,1,9,ATL 9,3,10,Christian McCaffrey right guard for 8 yards (tackle by Damontae Kazee),5.140,5.910
2,1:10,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:10,2,1,ATL 1,9,10,"Kyle Allen pass complete short left to Ian Thomas for 1 yard, touchdown",5.910,7.000
2,1:05,,,ATL 15,10,10,Joey Slye kicks extra point good,0.000,0.000
2,1:05,,,CAR 35,10,10,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,1:04,1,10,ATL 25,10,10,Matt Ryan pass complete short right to Russell Gage for 3 yards (tackle by Shaq Thompson),0.610,0.470
2,0:42,2,7,ATL 28,10,10,Matt Ryan pass complete deep right to Calvin Ridley for 16 yards,0.470,1.860
2,0:37,1,10,ATL 44,10,10,Matt Ryan pass incomplete short middle intended for Julio Jones (defended by Ross Cockrell),1.860,1.320
2,0:33,2,10,ATL 44,10,10,Matt Ryan pass complete short left to Calvin Ridley for 16 yards (tackle by Ross Cockrell),1.320,2.920
2,0:25,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:25,1,10,CAR 40,10,10,Matt Ryan pass complete short right to Justin Hardy for 19 yards (tackle by Eric Reid),2.920,4.170
2,0:08,1,10,CAR 21,10,10,"Matt Ryan pass incomplete deep right intended for Calvin Ridley (defended by Donte Jackson). Penalty on Brian Burns: Defensive Offside, 4 yards (no play)",4.170,4.870
2,0:02,,,,,,Timeout #1 by Carolina Panthers,,
2,0:02,1,6,CAR 17,10,13,Younghoe Koo 35 yard field goal good,4.870,3.000
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,13,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CAR 25,10,13,Curtis Samuel left end for 13 yards (tackle by Isaiah Oliver),0.610,1.470
3,14:27,1,10,CAR 38,10,13,Kyle Allen pass complete short right to Ian Thomas for 19 yards (tackle by De'Vondre Campbell),1.470,2.720
3,13:50,1,10,ATL 43,10,13,"Kyle Allen sacked by Vic Beasley for -11 yards. Kyle Allen fumbles (forced by Vic Beasley), recovered by Tyeler Davison at CAR-46 (tackle by Dennis Daley)",2.720,-2.520
3,13:43,1,10,CAR 46,10,13,Devonta Freeman left guard for 3 yards (tackle by Brian Burns and Shaq Thompson),2.520,2.380
3,13:10,2,7,CAR 43,10,13,Matt Ryan pass complete short left to Julio Jones for 15 yards (tackle by Luke Kuechly),2.380,3.710
3,12:38,1,10,CAR 28,10,13,Devonta Freeman left guard for 3 yards (tackle by Kyle Love),3.710,3.570
3,12:00,2,7,CAR 25,10,13,Matt Ryan pass complete short left to Julio Jones for 7 yards (tackle by James Bradberry),3.570,4.370
3,11:39,1,10,CAR 18,10,13,"Devonta Freeman right end for -3 yards (tackle by Eric Reid and Luke Kuechly). Penalty on Bruce Irvin: Defensive Offside, 5 yards (no play)",4.370,5.410
3,11:16,1,5,CAR 13,10,19,"Devonta Freeman right guard for 13 yards, touchdown",5.410,7.000
3,11:08,,,CAR 15,10,20,Younghoe Koo kicks extra point good,0.000,0.000
3,11:08,,,ATL 35,10,20,"Younghoe Koo kicks off 69 yards, returned by Greg Dortch for 25 yards (tackle by Christian Blake)",0.000,0.340
3,11:02,1,10,CAR 21,10,20,Christian McCaffrey left guard for 5 yards (tackle by Grady Jarrett and Deion Jones),0.340,0.480
3,10:28,2,5,CAR 26,10,20,Christian McCaffrey right end for 4 yards (tackle by Takkarist McKinley and Foyesade Oluokun),0.480,0.300
3,10:07,3,1,CAR 30,10,20,Kyle Allen left end for 8 yards (tackle by Kendall Sheffield),0.300,1.470
3,9:29,1,10,CAR 38,10,20,Kyle Allen pass complete short right to Curtis Samuel for 13 yards (tackle by Kendall Sheffield),1.470,2.320
3,8:53,1,10,ATL 49,10,20,D.J. Moore left guard for no gain (tackle by Foyesade Oluokun),2.320,1.780
3,8:24,2,10,ATL 49,10,20,Kyle Allen pass complete short left to Christian McCaffrey for 5 yards (tackle by Deion Jones),1.780,1.750
3,7:49,3,5,ATL 44,10,20,Kyle Allen pass incomplete deep right intended for Curtis Samuel,1.750,0.330
3,7:44,4,5,ATL 44,10,20,"Michael Palardy punts 35 yards out of bounds. Penalty on Kenjon Barner: Illegal Bat, 4 yards",0.330,0.380
3,7:33,1,10,ATL 5,10,20,Brian Hill right guard for 2 yards (tackle by Luke Kuechly and Bruce Irvin),-0.380,-0.630
3,6:51,2,8,ATL 7,10,20,Matt Ryan pass incomplete deep right intended for Julio Jones,-0.630,-1.190
3,6:45,3,8,ATL 7,10,26,"Matt Ryan pass complete deep left to Olamide Zaccheaus for 93 yards, touchdown, touchdown",-1.190,7.000
3,6:30,,,CAR 15,10,27,Younghoe Koo kicks extra point good,0.000,0.000
3,6:30,,,ATL 35,10,27,"Younghoe Koo kicks off 69 yards, returned by Greg Dortch for 21 yards (tackle by Damontae Kazee). Greg Dortch fumbles (forced by Damontae Kazee), recovered by Younghoe Koo at CAR-19 and returned for 3 yards (tackle by Cole Luke)",0.000,-4.510
3,6:22,1,10,CAR 16,10,27,Devonta Freeman left guard for 6 yards (tackle by Shaq Thompson),4.510,4.970
3,5:46,2,4,CAR 10,10,27,Devonta Freeman left guard for -1 yards (tackle by Eric Reid and Bruce Irvin),4.970,3.940
3,5:06,3,5,CAR 11,10,27,Matt Ryan pass incomplete short left,3.940,2.750
3,4:59,4,5,CAR 11,10,30,Younghoe Koo 29 yard field goal good,2.750,3.000
3,4:55,,,ATL 35,10,30,"Younghoe Koo kicks off 66 yards, returned by Greg Dortch for 21 yards (tackle by Keith Smith)",0.000,0.280
3,4:52,1,10,CAR 20,10,30,Kyle Allen pass incomplete short right intended for Ian Thomas,0.280,-0.270
3,4:48,2,10,CAR 20,10,30,Kyle Allen pass complete short right to D.J. Moore for 12 yards (tackle by Foyesade Oluokun). Penalty on Vic Beasley: Defensive Offside (Declined),-0.270,1.070
3,4:26,1,10,CAR 32,10,30,Kyle Allen sacked by Takkarist McKinley for -8 yards,1.070,-0.550
3,3:45,2,18,CAR 24,10,30,Kyle Allen pass incomplete deep left intended for Ian Thomas (defended by De'Vondre Campbell),-0.550,-1.220
3,3:40,3,18,CAR 24,10,30,Kyle Allen pass complete short right to Christian McCaffrey for 7 yards (tackle by Foyesade Oluokun and Blidi Wreh-Wilson),-1.220,-1.310
3,2:54,4,11,CAR 31,10,30,"Michael Palardy punts 44 yards, returned by Kenjon Barner for 5 yards (tackle by DeAndrew White)",-1.310,-0.940
3,2:47,1,10,ATL 30,10,30,Qadree Ollison left guard for no gain (tackle by Shaq Thompson),0.940,0.390
3,2:07,2,10,ATL 30,10,30,Matt Ryan pass incomplete short left intended for Olamide Zaccheaus (defended by Eric Reid),0.390,-0.300
3,2:02,3,10,ATL 30,10,30,Matt Ryan pass incomplete short left,-0.300,-1.370
3,1:56,4,10,ATL 30,10,30,"Ryan Allen punts 50 yards, returned by Greg Dortch for 10 yards (tackle by Foyesade Oluokun and Qadree Ollison)",-1.370,-0.940
3,1:43,1,10,CAR 30,10,30,"Kyle Allen sacked by Vic Beasley for -12 yards. Kyle Allen fumbles (forced by Vic Beasley), recovered by Daryl Williams at CAR-18 (tackle by Allen Bailey)",0.940,-1.330
3,0:56,2,22,CAR 18,10,30,Kyle Allen pass complete short left to Jarius Wright for 2 yards (tackle by Foyesade Oluokun),-1.330,-1.620
3,0:15,3,20,CAR 20,10,30,Kyle Allen pass deep right intended for Jarius Wright is intercepted by Damontae Kazee at ATL-30 and returned for 21 yards,-1.620,-2.320
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 49,10,30,Matt Ryan pass complete short right to Julio Jones for 4 yards (tackle by James Bradberry),2.320,2.320
4,14:22,2,6,CAR 45,10,30,Matt Ryan pass complete short left to Julio Jones for 2 yards (tackle by Ross Cockrell),2.320,1.880
4,13:46,3,4,CAR 43,10,30,Matt Ryan left guard for 8 yards (tackle by Luke Kuechly),1.880,3.250
4,13:07,1,10,CAR 35,10,30,Qadree Ollison right guard for 2 yards (tackle by Eric Reid and Luke Kuechly),3.250,2.970
4,12:29,2,8,CAR 33,10,30,Qadree Ollison left end for 1 yard (tackle by Luke Kuechly),2.970,2.410
4,11:49,3,7,CAR 32,10,30,Matt Ryan pass incomplete short middle intended for Austin Hooper,2.410,1.240
4,11:44,4,7,CAR 32,10,33,Younghoe Koo 50 yard field goal good,1.240,3.000
4,11:40,,,ATL 35,10,33,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,11:40,1,10,CAR 25,10,33,Kyle Allen pass complete short right to Curtis Samuel for 12 yards (tackle by Foyesade Oluokun),0.610,1.400
4,11:14,1,10,CAR 37,10,33,Kyle Allen pass complete short right to Christian McCaffrey for 6 yards (tackle by Blidi Wreh-Wilson),1.400,1.670
4,10:40,2,4,CAR 43,10,33,Kyle Allen pass complete short left to Christian McCaffrey for 13 yards (tackle by Kendall Sheffield),1.670,2.650
4,10:14,1,10,ATL 44,10,33,"Kyle Allen pass incomplete deep left intended for D.J. Moore. Penalty on Isaiah Oliver: Defensive Pass Interference, 34 yards (no play)",2.650,4.910
4,10:08,1,10,ATL 10,10,33,"Kyle Allen pass complete short right to Jarius Wright for 10 yards. Penalty on Matt Paradis: Offensive Holding, 10 yards (no play)",4.910,4.240
4,10:00,1,20,ATL 20,10,33,Kyle Allen left guard for 5 yards (tackle by Foyesade Oluokun),4.240,3.460
4,9:22,2,15,ATL 15,10,33,Kyle Allen pass complete short left to Christian McCaffrey for -1 yards (tackle by Ricardo Allen),3.460,2.850
4,8:41,3,16,ATL 16,10,33,Kyle Allen sacked by Takkarist McKinley for -8 yards,2.850,1.870
4,7:59,4,24,ATL 24,13,33,Joey Slye 42 yard field goal good,1.870,3.000
4,7:54,,,CAR 35,13,33,"Michael Palardy kicks onside 7 yards, returned by Foyesade Oluokun for no gain",0.000,2.790
4,7:52,1,10,CAR 42,13,33,Brian Hill left tackle for 7 yards (tackle by Luke Kuechly and Eric Reid),2.790,3.190
4,7:10,2,3,CAR 35,13,33,Matt Ryan pass incomplete short right intended for Luke Stocker,3.190,2.480
4,7:01,,,,,,Timeout #2 by Atlanta Falcons,,
4,7:01,3,3,CAR 35,13,33,Brian Hill left guard for 9 yards (tackle by Shaq Thompson),2.480,3.840
4,6:15,1,10,CAR 26,13,33,Brian Hill left end for -4 yards (tackle by Vernon Butler),3.840,2.760
4,5:34,2,14,CAR 30,13,33,Brian Hill right end for 27 yards (tackle by Shaq Thompson),2.760,6.510
4,5:12,,,,,,Timeout #1 by Carolina Panthers,,
4,5:12,1,3,CAR 3,13,39,"Brian Hill right guard for 3 yards, touchdown",6.510,7.000
4,5:08,,,CAR 15,13,40,Younghoe Koo kicks extra point good,0.000,0.000
4,5:08,,,ATL 35,13,40,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,5:08,1,10,CAR 25,13,40,Kyle Allen pass complete short middle to Jarius Wright for 8 yards (tackle by Foyesade Oluokun),0.610,1.140
4,4:44,2,2,CAR 33,13,40,Kyle Allen left end for 2 yards (tackle by Jamal Carter),1.140,1.270
4,4:37,1,10,CAR 35,13,40,Kyle Allen pass complete short left to D.J. Moore for 16 yards (tackle by Isaiah Oliver),1.270,2.320
4,4:11,1,10,ATL 49,13,40,Kyle Allen pass complete short middle to Ian Thomas for 8 yards (tackle by Kemal Ishmael and Foyesade Oluokun),2.320,2.860
4,3:40,2,2,ATL 41,13,40,"Kyle Allen pass incomplete short right intended for Curtis Samuel (defended by Blidi Wreh-Wilson). Penalty on Dennis Daley: Offensive Holding, 10 yards (no play)",2.860,1.510
4,3:36,2,12,CAR 49,13,40,Kyle Allen pass complete short left to Christian McCaffrey for 13 yards (tackle by Jordan Miller),1.510,3.050
4,3:28,1,10,ATL 38,13,40,Kyle Allen pass complete short left to Christian McCaffrey for 8 yards (tackle by Jordan Miller and Jack Crawford),3.050,3.590
4,2:59,2,2,ATL 30,13,40,Kyle Allen pass incomplete deep left intended for Brandon Zylstra,3.590,2.870
4,2:53,3,2,ATL 30,13,40,Kyle Allen right tackle for 4 yards (tackle by Vic Beasley),2.870,3.840
4,2:27,1,10,ATL 26,13,40,Kyle Allen pass complete short left to Jarius Wright for 5 yards (tackle by Kemal Ishmael),3.840,3.970
4,2:02,2,5,ATL 21,13,40,Kyle Allen pass complete short left to Brandon Zylstra for 7 yards (tackle by Kemal Ishmael and Jamal Carter),3.970,4.650
4,1:55,1,10,ATL 14,13,40,Kyle Allen pass complete short right to Christian McCaffrey for 5 yards (tackle by Kendall Sheffield),4.650,4.900
4,1:50,2,5,ATL 9,13,40,Christian McCaffrey right tackle for 8 yards (tackle by Kemal Ishmael and Foyesade Oluokun),4.900,6.970
4,1:31,1,1,ATL 1,19,40,"Kyle Allen left guard for 1 yard, touchdown",6.970,7.000
4,1:26,,,ATL 15,20,40,Joey Slye kicks extra point good,0.000,0.000
4,1:26,,,CAR 35,20,40,"Michael Palardy kicks onside 2 yards, returned by Foyesade Oluokun for no gain. Penalty on Jordan Kunaszyk: Illegal Formation, 5 yards",0.000,3.450
4,1:24,1,10,CAR 32,20,40,Qadree Ollison left tackle for 3 yards (tackle by Jermaine Carter and Efe Obada),3.450,3.310
4,0:40,2,7,CAR 29,20,40,Matt Schaub kneels for -1 yards,3.310,2.480
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
