#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:26,CHI 45,1,0:16,6,Fumble
2,1,8:13,CHI 37,6,3:33,31,Fumble
3,1,2:24,HOU 45,3,1:34,15,Interception
4,2,14:14,HOU 38,4,1:22,5,Field Goal
5,2,8:44,CHI 20,3,1:13,7,Punt
6,2,4:14,CHI 49,5,2:58,12,Interception
7,2,0:51,CHI 21,4,0:51,23,End of Half
8,3,15:00,CHI 23,8,5:32,40,Punt
9,3,7:55,CHI 38,3,1:17,6,Punt
10,3,5:15,CHI 48,6,3:20,46,Field Goal
11,4,13:40,CHI 38,6,2:00,32,Missed FG
12,4,10:41,CHI 14,3,2:07,1,Punt
13,4,4:49,CHI 25,3,1:14,-1,Punt
14,4,2:35,CHI 38,4,1:35,2,Downs
