Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
1,8:43,2,6,NOR 40,0,0,Cam Newton pass incomplete deep left intended for Louis Murphy (defended by Isa Abdul-Quddus),2.650,1.950
1,8:36,3,6,NOR 40,0,0,Cam Newton pass complete short middle to Brandon LaFell for 19 yards (tackle by Rafael Bush),1.950,4.170
1,7:54,1,10,NOR 21,0,0,Cam Newton pass incomplete deep right intended for Greg Olsen (defended by Isa Abdul-Quddus),4.170,3.630
1,7:47,2,10,NOR 21,0,0,Cam Newton pass complete short right to DeAngelo Williams for 3 yards (tackle by Johnny Patrick),3.630,3.310
1,7:11,3,7,NOR 18,0,0,Cam Newton pass complete short right to Greg Olsen for 16 yards (tackle by Rafael Bush),3.310,6.740
1,6:31,1,2,NOR 2,0,0,Mike Tolbert right guard for no gain (tackle by Jonathan Vilma),6.740,5.720
1,5:52,2,2,NOR 2,0,0,Cam Newton pass incomplete short right intended for Richie Brockel,5.720,4.950
1,5:49,3,2,NOR 2,0,0,Cam Newton pass incomplete short right intended for Steve Smith,4.950,3.250
1,5:44,4,2,NOR 2,3,0,Graham Gano 20 yard field goal good,3.250,3.000
1,5:44,,,CAR 35,3,0,"Graham Gano kicks off 73 yards, touchback",0.000,-0.280
1,5:41,1,10,NOR 20,3,0,Drew Brees pass incomplete short right intended for Darren Sproles,0.280,-0.270
1,5:37,2,10,NOR 20,3,0,Mark Ingram right end for 1 yard (tackle by Captain Munnerlyn),-0.270,-0.820
1,4:57,3,9,NOR 21,3,0,Drew Brees pass complete deep left to Jimmy Graham for 27 yards (tackle by Josh Thomas and D.J. Campbell),-0.820,2.130
1,4:18,1,10,NOR 48,3,0,Chris Ivory right guard for 9 yards (tackle by Charles Godfrey),2.130,2.800
1,3:46,2,1,CAR 43,3,0,Drew Brees pass incomplete short left intended for Jimmy Graham,2.800,2.080
1,3:43,3,1,CAR 43,3,0,Mark Ingram left guard for 3 yards (tackle by Frank Alexander),2.080,2.920
1,3:09,1,10,CAR 40,3,0,Joe Morgan right end for 1 yard (tackle by Thomas Davis),2.920,2.510
1,2:33,2,9,CAR 39,3,0,Drew Brees pass incomplete short right intended for Marques Colston,2.510,1.820
1,2:27,3,9,CAR 39,3,0,Drew Brees pass incomplete short left intended for Lance Moore (defended by Josh Thomas),1.820,0.660
1,2:22,4,9,CAR 39,3,0,Thomas Morstead punts 36 yards,0.660,0.380
1,2:10,1,10,CAR 3,3,0,Mike Tolbert left guard for 2 yards (tackle by Curtis Lofton and Jonathan Vilma),-0.380,-0.630
1,1:27,2,8,CAR 5,3,0,Cam Newton sacked by Brodrick Bunkley for -3 yards,-0.630,-0.630
1,0:46,2,8,CAR 5,3,0,Timeout #1 by Carolina Panthers,-0.630,-1.540
1,0:46,3,11,CAR 2,3,0,Cam Newton pass complete deep right to Steve Smith for 25 yards (tackle by Rafael Bush). Penalty on Patrick Robinson: Illegal Contact (Declined),-1.540,0.740
1,0:16,1,10,CAR 27,3,0,DeAngelo Williams right guard for 4 yards (tackle by Brodrick Bunkley),0.740,0.740
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,CAR 31,3,0,Cam Newton pass incomplete deep left intended for Steve Smith (defended by Patrick Robinson),0.740,0.040
2,14:54,3,6,CAR 31,3,0,Cam Newton pass complete short middle to Steve Smith for 17 yards (tackle by Johnny Patrick),0.040,2.130
2,14:21,1,10,CAR 48,3,0,Cam Newton pass incomplete deep right intended for Louis Murphy,2.130,1.580
2,14:13,2,10,CAR 48,3,0,DeAngelo Williams left end for 9 yards (tackle by Tom Johnson and David Hawthorne),1.580,2.080
2,13:30,3,1,NOR 43,3,0,Mike Tolbert left guard for 5 yards (tackle by Will Smith),2.080,3.050
2,12:47,1,10,NOR 38,3,0,Cam Newton left guard for 2 yards (tackle by Curtis Lofton),3.050,2.780
2,12:04,2,8,NOR 36,3,0,Cam Newton pass incomplete short middle intended for Steve Smith,2.780,2.080
2,11:59,3,8,NOR 36,3,0,Cam Newton pass incomplete deep right intended for Steve Smith. Penalty on Byron Bell: Illegal Use of Hands (Declined),2.080,2.080
2,11:54,3,8,NOR 36,3,0,Timeout #2 by Carolina Panthers,2.080,0.880
2,11:54,4,8,NOR 36,3,0,Graham Gano 54 yard field goal no good,0.880,-1.860
2,11:49,1,10,NOR 44,3,0,Chris Ivory left tackle for 11 yards (tackle by D.J. Campbell),1.860,2.590
2,11:18,1,10,CAR 45,3,0,Darren Sproles left end for -6 yards (tackle by Josh Thomas),2.590,1.230
2,10:40,2,16,NOR 49,3,0,Drew Brees sacked by Charles Johnson for -10 yards,1.230,-0.760
2,10:12,3,26,NOR 39,3,0,Drew Brees pass complete short right to Jimmy Graham for 3 yards (tackle by James Dockery),-0.760,-0.590
2,9:40,4,23,NOR 42,3,0,"Thomas Morstead punts 48 yards, returned by Armanti Edwards for 8 yards (tackle by Courtney Roby)",-0.590,-0.040
2,9:30,1,10,CAR 18,3,0,Cam Newton pass complete short left to Brandon LaFell for 16 yards (tackle by Roman Harper),0.040,1.200
2,8:54,1,10,CAR 34,3,0,DeAngelo Williams left tackle for 65 yards (tackle by Roman Harper),1.200,6.970
2,8:22,1,1,NOR 1,9,0,"Mike Tolbert left end for 1 yard, touchdown",6.970,7.000
2,8:22,,,NOR 2,10,0,Graham Gano kicks extra point good,0.000,0.000
2,8:22,,,CAR 35,10,0,"Graham Gano kicks off 70 yards, returned by Travaris Cadet for 29 yards (tackle by Josh Norman)",0.000,-0.540
2,8:12,1,10,NOR 24,10,0,Mark Ingram right guard for 17 yards (tackle by D.J. Campbell),0.540,1.660
2,7:42,1,10,NOR 41,10,0,Mark Ingram left guard for 4 yards (tackle by Frank Kearse),1.660,1.660
2,7:14,2,6,NOR 45,10,0,Drew Brees pass complete deep left to Lance Moore for 39 yards (tackle by Josh Thomas and Charles Godfrey),1.660,4.510
2,6:42,1,10,CAR 16,10,0,Drew Brees pass incomplete deep left intended for Jimmy Graham,4.510,3.900
2,6:38,2,10,CAR 16,10,0,Drew Brees pass complete short middle to Darren Sproles for 5 yards (tackle by Captain Munnerlyn),3.900,3.940
2,5:57,3,5,CAR 11,10,0,Drew Brees pass complete short left to Darren Sproles for 4 yards (tackle by Thomas Davis),3.940,3.010
2,5:19,4,1,CAR 7,10,6,"Drew Brees pass complete short left to Marques Colston for 7 yards, touchdown",3.010,7.000
2,5:19,,,CAR 2,10,7,Garrett Hartley kicks extra point good,0.000,0.000
2,5:19,,,NOR 35,10,7,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,5:14,1,10,CAR 20,10,7,DeAngelo Williams right guard for 4 yards (tackle by Brodrick Bunkley and Jonathan Vilma),0.280,0.270
2,4:37,2,6,CAR 24,10,13,"Cam Newton pass incomplete short left intended for DeAngelo Williams is intercepted by Jonathan Vilma at CAR-18 and returned for 18 yards, touchdown",0.270,-7.000
2,4:31,,,CAR 2,10,14,Garrett Hartley kicks extra point good,0.000,0.000
2,4:31,,,NOR 35,10,14,"Thomas Morstead kicks off 63 yards, returned by Armond Smith for 25 yards (tackle by Johnny Patrick)",0.000,-0.740
2,4:26,1,10,CAR 27,10,14,DeAngelo Williams left end for 22 yards (tackle by Curtis Lofton),0.740,2.190
2,3:56,1,10,CAR 49,10,14,Brandon LaFell left end for 4 yards (tackle by Patrick Robinson),2.190,2.190
2,3:15,2,6,NOR 47,10,14,Cam Newton pass complete short left to Louis Murphy for 17 yards (tackle by Johnny Patrick),2.190,3.580
2,2:31,1,10,NOR 30,10,14,Cam Newton right tackle for 3 yards (tackle by Curtis Lofton),3.580,3.440
2,2:00,2,7,NOR 27,10,14,Cam Newton pass complete short middle to Greg Olsen for 12 yards (tackle by Roman Harper),3.440,4.580
2,1:38,1,10,NOR 15,10,14,Cam Newton pass incomplete short left intended for Louis Murphy,4.580,3.950
2,1:34,2,10,NOR 15,10,14,Cam Newton left guard for 2 yards (tackle by Sedrick Ellis and Will Smith),3.950,3.950
2,0:48,2,10,NOR 15,10,14,Timeout #3 by Carolina Panthers,3.950,3.400
2,0:48,3,8,NOR 13,10,14,Cam Newton pass incomplete short middle intended for Brandon LaFell (defended by Elbert Mack),3.400,2.570
2,0:44,4,8,NOR 13,13,14,Graham Gano 31 yard field goal good,2.570,3.000
2,0:44,,,CAR 35,13,14,"Graham Gano kicks off 73 yards, returned by Darren Sproles for 26 yards (tackle by Gary Barnidge)",0.000,-0.040
2,0:34,1,10,NOR 18,13,14,Drew Brees pass complete short middle to Lance Moore for 14 yards (tackle by Luke Kuechly),0.040,0.040
2,0:29,1,10,NOR 18,13,14,Timeout #1 by New Orleans Saints,0.040,1.070
2,0:29,1,10,NOR 32,13,14,Drew Brees pass complete deep right to Jimmy Graham for 19 yards (tackle by Luke Kuechly),1.070,1.070
2,0:23,1,10,NOR 32,13,14,Timeout #2 by New Orleans Saints,1.070,2.320
2,0:23,1,10,CAR 49,13,14,Drew Brees pass incomplete short middle intended for Jimmy Graham (defended by Luke Kuechly),2.320,1.780
2,0:19,2,10,CAR 49,13,14,Drew Brees pass complete short right to Darren Sproles for 14 yards (tackle by Luke Kuechly),1.780,1.780
2,0:05,2,10,CAR 49,13,14,Timeout #3 by New Orleans Saints,1.780,3.250
2,0:05,1,10,CAR 35,13,17,Garrett Hartley 53 yard field goal good,3.250,3.000
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,13,17,"Graham Gano kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,NOR 20,13,17,Mark Ingram right guard for -2 yards (tackle by Jason Phillips),0.280,-0.630
3,14:25,2,12,NOR 18,13,17,Drew Brees pass complete short right to Darren Sproles for no gain,-0.630,-1.330
3,13:48,3,12,NOR 18,13,17,Drew Brees pass complete deep middle to Lance Moore for 51 yards (tackle by Charles Godfrey),-1.330,3.510
3,12:58,1,10,CAR 31,13,17,Mark Ingram left guard for no gain (tackle by Jason Phillips),3.510,2.970
3,12:23,2,10,CAR 31,13,17,Drew Brees pass complete short right to Jed Collins for 5 yards (tackle by Luke Kuechly),2.970,2.940
3,11:42,3,5,CAR 26,13,17,Drew Brees pass complete short right to Jimmy Graham for 6 yards (tackle by James Dockery and Thomas Davis),2.940,4.240
3,11:12,1,10,CAR 20,13,17,Chris Ivory right end for 1 yard (tackle by Captain Munnerlyn),4.240,3.820
3,10:49,2,9,CAR 19,13,23,"Drew Brees pass complete short middle to Jimmy Graham for 19 yards, touchdown",3.820,7.000
3,10:49,,,CAR 2,13,24,Garrett Hartley kicks extra point good,0.000,0.000
3,10:49,,,NOR 35,13,24,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
3,10:45,1,10,CAR 20,13,24,DeAngelo Williams left guard for -1 yards (tackle by David Hawthorne),0.280,-0.460
3,10:06,2,11,CAR 19,13,24,Cam Newton pass complete short left to Greg Olsen for 4 yards (tackle by Roman Harper),-0.460,-0.560
,,,,,,,"NOR challenged the runner was down by contact ruling, and the play was upheld.",,
3,9:57,3,7,CAR 23,13,24,"Cam Newton left end for 9 yards (tackle by Isa Abdul-Quddus). Penalty on Jeff Byers: Offensive Holding, 11 yards (no play)",-0.560,-2.360
3,9:31,3,18,CAR 12,13,24,Cam Newton pass complete deep right to Louis Murphy for 34 yards,-2.360,1.990
3,8:59,1,10,CAR 46,19,24,"DeAngelo Williams left tackle for 54 yards, touchdown",1.990,7.000
3,8:59,,,NOR 2,20,24,Graham Gano kicks extra point good,0.000,0.000
3,8:59,,,CAR 35,20,24,"Graham Gano kicks off 70 yards, returned by Darren Sproles for 13 yards (tackle by Armond Smith)",0.000,0.380
3,8:45,1,10,NOR 8,20,24,Mark Ingram left guard for 7 yards (tackle by Luke Kuechly),-0.380,-0.210
3,8:09,2,3,NOR 15,20,24,Drew Brees pass incomplete short middle intended for Mark Ingram,-0.210,-0.600
3,8:05,3,3,NOR 15,20,24,Drew Brees pass complete short right to Darren Sproles for 2 yards (tackle by James Dockery),-0.600,-2.320
3,7:29,4,1,NOR 17,20,24,"Thomas Morstead punts 48 yards, fair catch by Armanti Edwards",-2.320,-1.270
3,7:22,1,10,CAR 35,20,24,DeAngelo Williams left tackle for 2 yards (tackle by Brodrick Bunkley and Cameron Jordan),1.270,0.990
3,6:38,2,8,CAR 37,20,24,Cam Newton pass incomplete deep left intended for Steve Smith,0.990,0.990
3,6:31,2,8,CAR 37,20,24,Timeout #1 by Carolina Panthers,0.990,0.300
3,6:31,3,8,CAR 37,20,24,Cam Newton left end for 9 yards (tackle by Junior Galette),0.300,1.990
3,5:57,1,10,CAR 46,20,24,--,1.990,1.660
3,5:31,1,15,CAR 41,20,24,DeAngelo Williams left guard for 5 yards (tackle by Jonathan Vilma and Will Smith),1.660,1.450
3,4:51,2,10,CAR 46,20,24,Cam Newton pass incomplete deep right intended for Brandon LaFell (defended by Isa Abdul-Quddus),1.450,0.760
3,4:44,3,10,CAR 46,20,24,Cam Newton pass incomplete short left intended for Mike Tolbert. Penalty on Byron Bell: Offensive Holding (Declined),0.760,-0.320
3,4:37,4,10,CAR 46,20,24,"Brad Nortman punts 54 yards, touchback",-0.320,-0.280
3,4:28,1,10,NOR 20,20,24,Darren Sproles left end for 2 yards (tackle by Luke Kuechly),0.280,0.000
3,3:54,2,8,NOR 22,20,24,Drew Brees pass incomplete short left intended for Lance Moore is intercepted by Charles Godfrey at NOR-36,0.000,-3.180
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
3,3:47,1,10,NOR 36,20,24,Cam Newton pass complete deep middle to Steve Smith for 31 yards (tackle by Patrick Robinson),3.180,6.060
3,3:09,1,5,NOR 5,20,24,DeAngelo Williams right guard for 4 yards (tackle by Tom Johnson),6.060,5.910
3,2:34,2,1,NOR 1,26,24,"Mike Tolbert left tackle for 1 yard, touchdown",5.910,7.000
3,2:34,,,NOR 2,27,24,Graham Gano kicks extra point good,0.000,0.000
3,2:34,,,CAR 35,27,24,"Graham Gano kicks off 74 yards, touchback",0.000,-0.280
3,2:29,1,10,NOR 20,27,24,Drew Brees pass complete short middle to Darren Sproles for 9 yards (tackle by Captain Munnerlyn),0.280,0.950
3,1:53,2,1,NOR 29,27,24,Drew Brees pass complete short left to Joe Morgan for 8 yards (tackle by Josh Thomas),0.950,1.400
3,1:25,1,10,NOR 37,27,24,Chris Ivory right guard for 1 yard (tackle by Luke Kuechly and Frank Alexander),1.400,0.990
3,0:38,2,9,NOR 38,27,24,Darren Sproles right guard for 5 yards (tackle by Luke Kuechly),0.990,0.960
3,0:04,3,4,NOR 43,27,24,Drew Brees pass incomplete short left intended for Jimmy Graham (defended by Captain Munnerlyn),0.960,-0.520
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,4,NOR 43,27,24,"Thomas Morstead punts 57 yards, touchback",-0.520,-0.280
4,14:52,1,10,CAR 20,27,24,"Cam Newton pass complete short right to Mike Tolbert for 22 yards (tackle by Isa Abdul-Quddus). Penalty on Turk McBride: Face Mask (15 Yards), 15 yards",0.280,2.720
4,14:16,1,10,NOR 43,27,24,Cam Newton pass complete short right to Louis Murphy for 6 yards (tackle by Johnny Patrick),2.720,2.990
4,13:54,2,4,NOR 37,27,24,DeAngelo Williams left end for 2 yards (tackle by Turk McBride),2.990,2.540
4,13:11,3,2,NOR 35,27,24,"Derek Anderson pass incomplete deep left intended for Louis Murphy. Penalty on Johnny Patrick: Defensive Holding, 5 yards (no play)",2.540,3.580
4,13:06,1,10,NOR 30,27,24,DeAngelo Williams left end for 7 yards (tackle by Cameron Jordan),3.580,3.980
4,12:23,2,3,NOR 23,27,24,DeAngelo Williams right tackle for -1 yards (tackle by Jonathan Vilma),3.980,3.140
4,11:40,3,4,NOR 24,27,24,Derek Anderson pass complete short left to Brandon LaFell for 12 yards (tackle by Roman Harper),3.140,3.140
4,10:55,3,4,NOR 24,27,24,Timeout #2 by Carolina Panthers,3.140,4.780
4,10:55,1,10,NOR 12,27,24,Cam Newton pass incomplete short middle intended for Mike Tolbert,4.780,4.100
4,10:51,2,10,NOR 12,27,24,Cam Newton pass complete short right to Brandon LaFell for 11 yards (tackle by Roman Harper),4.100,6.970
4,10:20,1,1,NOR 1,33,24,"Mike Tolbert left tackle for 1 yard, touchdown",6.970,7.000
4,10:20,,,NOR 2,34,24,Graham Gano kicks extra point good,0.000,0.000
4,10:20,,,CAR 35,34,24,"Graham Gano kicks off 74 yards, touchback",0.000,-0.280
4,10:16,1,10,NOR 20,34,24,Mark Ingram left tackle for 7 yards (tackle by Frank Alexander and Frank Kearse),0.280,0.680
4,9:46,2,3,NOR 27,34,24,Mark Ingram right guard for 1 yard (tackle by Luke Kuechly),0.680,0.100
4,9:12,3,2,NOR 28,34,24,Drew Brees sacked by Charles Johnson for -8 yards,0.100,-2.030
4,8:47,4,10,NOR 20,34,24,"Thomas Morstead punts 61 yards, returned by Armanti Edwards for 69 yards (tackle by Thomas Morstead)",-2.030,-4.780
4,8:29,1,10,NOR 12,40,24,"DeAngelo Williams left end for 12 yards, touchdown",4.780,7.000
4,8:29,,,NOR 2,41,24,Graham Gano kicks extra point good,0.000,0.000
4,8:29,,,CAR 35,41,24,"Graham Gano kicks off 73 yards, returned by Darren Sproles for 27 yards (tackle by James Dockery)",0.000,-0.150
4,8:17,1,10,NOR 19,41,24,Drew Brees pass complete short right to Devery Henderson for 16 yards (tackle by James Dockery),0.150,1.270
4,7:52,1,10,NOR 35,41,24,Drew Brees pass complete short middle to Darren Sproles for 12 yards (tackle by Luke Kuechly),1.270,2.060
4,7:25,1,10,NOR 47,41,24,Drew Brees pass complete short right to Jimmy Graham for 9 yards (tackle by James Dockery and D.J. Campbell),2.060,2.730
4,7:00,2,1,CAR 44,41,24,Drew Brees pass complete short middle to Marques Colston for 14 yards (tackle by Captain Munnerlyn),2.730,3.580
4,6:34,1,10,CAR 30,41,24,Drew Brees pass incomplete short right intended for Jimmy Graham,3.580,3.030
4,6:27,2,10,CAR 30,41,24,Drew Brees pass incomplete deep right intended for Marques Colston (defended by Josh Thomas),3.030,2.340
4,6:21,3,10,CAR 30,41,24,Drew Brees pass incomplete short middle intended for Marques Colston,2.340,1.410
4,6:15,4,10,CAR 30,41,24,Drew Brees pass complete short left to Lance Moore for 17 yards (tackle by Luke Kuechly),1.410,4.710
4,5:46,1,10,CAR 13,41,24,Drew Brees pass complete short right to Marques Colston for 4 yards (tackle by Captain Munnerlyn),4.710,4.770
4,5:15,2,6,CAR 9,41,30,"Drew Brees pass complete short middle to Marques Colston for 9 yards, touchdown",4.770,7.000
4,5:15,,,CAR 2,41,31,Garrett Hartley kicks extra point good,0.000,0.000
4,5:15,,,NOR 35,41,31,"Thomas Morstead kicks onside 9 yards, recovered by Jordan Senn. Penalty on Jimmy Graham: Unnecessary Roughness, 15 yards",0.000,-3.640
4,5:09,1,10,NOR 29,41,31,DeAngelo Williams left tackle for no gain (tackle by Brodrick Bunkley),3.640,3.100
4,4:25,2,10,NOR 29,41,31,DeAngelo Williams left guard for no gain (tackle by Jonathan Vilma),3.100,3.100
4,4:19,2,10,NOR 29,41,31,Timeout #2 by New Orleans Saints,3.100,2.410
4,4:19,3,10,NOR 29,41,31,DeAngelo Williams left tackle for 5 yards (tackle by Isa Abdul-Quddus),2.410,2.410
4,4:13,3,10,NOR 29,41,31,Timeout #3 by New Orleans Saints,2.410,1.920
4,4:13,4,5,NOR 24,44,31,Graham Gano 42 yard field goal good,1.920,3.000
4,4:13,,,CAR 35,44,31,"Graham Gano kicks off 73 yards, touchback",0.000,-0.280
4,4:08,1,10,NOR 20,44,31,Drew Brees pass complete short right to Jimmy Graham for 9 yards (tackle by Captain Munnerlyn),0.280,0.950
4,3:43,2,1,NOR 29,44,31,Drew Brees pass complete short right to Jimmy Graham for 14 yards (tackle by James Dockery),0.950,1.800
4,3:22,1,10,NOR 43,44,31,Drew Brees pass complete short right to Jimmy Graham for 9 yards (tackle by Thomas Davis),1.800,2.470
4,3:04,2,1,CAR 48,44,31,"Drew Brees pass incomplete short right intended for Marques Colston. Penalty on Captain Munnerlyn: Defensive Pass Interference, 15 yards (no play)",2.470,3.380
4,2:55,1,10,CAR 33,44,37,"Drew Brees pass complete short left to Darren Sproles for 33 yards, touchdown",3.380,7.000
4,2:55,,,CAR 2,44,38,Garrett Hartley kicks extra point good,0.000,0.000
4,2:55,,,NOR 35,44,38,"Thomas Morstead kicks off 13 yards, out of bounds. Penalty on Will Herring: Unnecessary Roughness, 15 yards",0.000,-3.380
4,2:52,1,10,NOR 33,44,38,"DeAngelo Williams left tackle for 3 yards (tackle by David Hawthorne). Penalty on Brodrick Bunkley: Illegal Use of Hands, 5 yards",3.380,3.910
4,2:48,1,10,NOR 25,44,38,DeAngelo Williams left end for 11 yards (tackle by Isa Abdul-Quddus),3.910,4.650
4,2:07,1,10,NOR 14,44,38,Mike Tolbert left end for 3 yards (tackle by David Hawthorne and Cameron Jordan),4.650,4.520
4,2:00,2,7,NOR 11,44,38,Mike Tolbert left tackle for 5 yards (tackle by Elbert Mack and Will Smith),4.520,4.730
4,1:16,3,2,NOR 6,44,38,Mike Tolbert left tackle for 2 yards (tackle by Cameron Jordan),4.730,6.280
4,0:38,1,4,NOR 4,44,38,Cam Newton kneels for -1 yards,6.280,5.150
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
