#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 20,3,0:56,4,Punt
2,1,12:47,CAR 22,15,7:06,76,Field Goal
3,1,2:10,CAR 3,13,5:21,61,Missed FG
4,2,9:30,CAR 18,3,1:12,82,Touchdown
5,2,5:14,CAR 20,2,0:43,4,Interception
6,2,4:31,CAR 27,9,3:52,60,Field Goal
7,3,10:45,CAR 20,4,1:57,80,Touchdown
8,3,7:22,CAR 35,6,2:54,11,Punt
9,3,3:47,NOR 36,3,1:18,36,Touchdown
10,4,14:52,CAR 20,9,4:36,80,Touchdown
11,4,8:29,NOR 12,1,0:06,12,Touchdown
12,4,5:10,NOR 29,4,1:02,5,Field Goal
13,4,2:52,NOR 33,6,2:52,28,End of Game
