0,1
Game Info,Game Info
Won Toss,Chargers (deferred)
Roof,outdoors
Surface,grass
Duration,3:01
Attendance,67431
Weather,"59 degrees, relative humidity 44%, wind 15 mph"
Vegas Line,Los Angeles Chargers -1.0
Over/Under,47.0 (over)
