Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIN 27,0,10,Kahlil Bell right end for 5 yards (tackle by Christian Ballard),3.780,3.910
2,14:23,2,5,MIN 22,6,10,"Josh McCown pass complete deep right to Roy E. Williams for 22 yards, touchdown",3.910,7.000
2,14:23,,,MIN 2,7,10,Robbie Gould kicks extra point good,0.000,0.000
2,14:19,,,CHI 35,7,10,"Robbie Gould kicks off 73 yards, touchback",0.000,0.280
2,14:19,1,10,MIN 20,7,10,Toby Gerhart right tackle for -5 yards (tackle by Israel Idonije),0.280,-1.070
2,13:47,2,15,MIN 15,13,10,"Christian Ponder pass incomplete short left intended for Toby Gerhart is intercepted by Charles Tillman at MIN-22 and returned for 22 yards, touchdown",-1.070,-7.000
2,,,,MIN 2,14,10,,0.000,0.000
2,13:37,,,CHI 35,14,10,"Robbie Gould kicks off 70 yards, returned by Marcus Sherels for 30 yards (tackle by Corey Graham)",0.000,0.610
2,13:33,1,10,MIN 25,14,10,Christian Ponder pass incomplete short right intended for Joe Webb,0.610,0.060
2,13:28,2,10,MIN 25,14,10,Toby Gerhart up the middle for 1 yard (tackle by Anthony Adams),0.060,-0.490
2,12:47,3,9,MIN 26,14,10,Joe Webb pass complete short left to Percy Harvin for 5 yards (tackle by Corey Graham),-0.490,-1.310
2,12:15,4,4,MIN 31,14,10,"Chris Kluwe punts 48 yards, out of bounds",-1.310,-0.340
2,12:07,1,10,CHI 21,14,10,Armando Allen left tackle for 1 yard (tackle by E.J. Henderson),0.340,-0.070
2,11:29,2,9,CHI 22,14,10,Josh McCown pass incomplete short right intended for Roy E. Williams,-0.070,-0.760
2,11:25,,,,14,10,Timeout #1 by Chicago Bears,0.000,-0.760
2,11:25,3,9,CHI 22,14,10,Josh McCown sacked by Chad Greenway for -4 yards,-0.760,-2.240
2,10:51,4,13,CHI 18,14,10,"Adam Podlesh punts 37 yards, fair catch by Marcus Sherels",-2.240,-1.930
2,10:44,1,10,MIN 45,14,10,Toby Gerhart left end for -1 yards (tackle by Brian Urlacher),1.930,1.250
2,10:08,2,11,MIN 44,14,10,Joe Webb pass complete short right to Percy Harvin for 9 yards (tackle by Brian Urlacher),1.250,1.750
2,9:31,3,2,CHI 47,14,10,Joe Webb up the middle for 6 yards (tackle by Lance Briggs),1.750,2.850
2,8:57,1,10,CHI 41,14,10,Toby Gerhart up the middle for -1 yards (tackle by Brian Urlacher),2.850,2.170
2,8:19,2,11,CHI 42,14,10,Joe Webb pass complete short middle to Percy Harvin for 16 yards (tackle by Major Wright and Charles Tillman),2.170,3.840
2,7:36,1,10,CHI 26,14,10,Toby Gerhart up the middle for 2 yards (tackle by Corey Graham and Lance Briggs),3.840,3.570
2,7:03,2,8,CHI 24,14,10,Joe Webb pass complete short right to Percy Harvin for 4 yards (tackle by Tim Jennings),3.570,3.400
2,6:25,3,4,CHI 20,14,10,Joe Webb left end for -10 yards (tackle by Charles Tillman),3.400,1.410
2,5:49,4,14,CHI 30,14,10,"Ryan Longwell 48 yard field goal no good, blocked by Julius Peppers",1.410,-1.470
2,5:44,1,10,CHI 38,14,10,Armando Allen right end for -1 yards (tackle by Christian Ballard),1.470,0.790
2,5:06,2,11,CHI 37,14,10,Josh McCown pass incomplete short right intended for Armando Allen,0.790,0.100
2,5:03,3,11,CHI 37,14,10,Josh McCown sacked by Jared Allen for -8 yards,0.100,-1.440
2,4:20,4,19,CHI 29,14,10,"Adam Podlesh punts 50 yards, fair catch by Marcus Sherels",-1.440,-0.340
2,4:12,1,10,MIN 21,14,10,Joe Webb pass complete short right to Devin Aromashodu for 19 yards (tackle by Nick Roach),0.340,1.600
2,3:30,1,10,MIN 40,14,10,Toby Gerhart left tackle for 3 yards (tackle by Charles Tillman and Brian Urlacher),1.600,1.460
2,2:53,2,7,MIN 43,14,10,Joe Webb pass complete short middle to Devin Aromashodu for 19 yards (tackle by Nick Roach and Major Wright),1.460,3.050
2,2:15,1,10,CHI 38,14,10,Joe Webb pass incomplete short right intended for Devin Aromashodu,3.050,2.510
2,2:08,2,10,CHI 38,14,10,Joe Webb pass complete deep middle to Percy Harvin for 21 yards (tackle by Craig Steltz),2.510,4.440
2,2:00,1,10,CHI 17,14,10,Joe Webb pass incomplete short right intended for Percy Harvin,4.440,3.850
2,1:54,2,10,CHI 17,14,10,Joe Webb pass incomplete short right intended for Devin Aromashodu,3.850,3.070
2,1:46,,,,14,10,Timeout #1 by Minnesota Vikings,0.000,3.070
2,1:46,3,10,CHI 17,14,10,Joe Webb up the middle for 9 yards (tackle by Lance Briggs),3.070,2.990
2,0:59,,,,14,10,Timeout #2 by Minnesota Vikings,0.000,2.990
2,0:59,4,1,CHI 8,14,13,Ryan Longwell 26 yard field goal good,2.990,3.000
2,0:55,,,MIN 35,14,13,"Ryan Longwell kicks off 68 yards, returned by Armando Allen for 17 yards (tackle by Eric Frampton)",0.000,-0.280
2,0:52,1,10,CHI 14,14,13,Josh McCown left end for 1 yard (tackle by Jared Allen and Brian Robison),-0.280,-0.640
2,0:18,2,9,CHI 15,14,13,Josh McCown pass complete short middle to Kahlil Bell for 7 yards (tackle by Benny Sapp),-0.640,-0.440
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,14,13,"Ryan Longwell kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CHI 20,14,13,Josh McCown sacked by Jared Allen for -4 yards,0.280,-0.940
3,14:21,2,14,CHI 16,14,13,Josh McCown pass incomplete short middle intended for Roy E. Williams,-0.940,-1.690
3,14:21,3,14,CHI 16,14,13,"Penalty on Josh McCown: Delay of Game, 5 yards (no play)",-1.690,-2.470
3,14:16,3,19,CHI 11,14,13,Josh McCown pass complete short right to Kahlil Bell for 8 yards (tackle by Jamarca Sanford),-2.470,-2.140
3,13:38,4,11,CHI 19,14,13,"Adam Podlesh punts 45 yards, fair catch by Marcus Sherels",-2.140,-1.330
3,13:30,1,10,MIN 36,14,13,Joe Webb pass incomplete short right intended for Percy Harvin,1.330,0.790
3,13:24,2,10,MIN 36,14,13,Toby Gerhart right tackle for 12 yards (tackle by Major Wright),0.790,2.130
3,12:49,1,10,MIN 48,14,13,Joe Webb pass incomplete short left intended for Percy Harvin,2.130,1.580
3,12:40,2,10,MIN 48,14,13,Toby Gerhart right guard for 8 yards (tackle by Major Wright and Henry Melton),1.580,1.950
3,12:03,3,2,CHI 44,14,13,Joe Webb pass incomplete is intercepted by Tim Jennings at CHI-42 and returned for 1 yard,1.950,-1.800
3,11:55,1,10,CHI 43,14,13,Kahlil Bell up the middle for -1 yards (tackle by E.J. Henderson),1.800,1.120
3,11:20,2,11,CHI 42,14,13,Josh McCown pass complete short middle to Earl Bennett for 8 yards (tackle by Cedric Griffin),1.120,1.490
3,10:41,3,3,MIN 50,14,13,Josh McCown sacked by Kevin Williams for -10 yards,1.490,-0.720
3,10:04,4,13,CHI 40,14,13,"Adam Podlesh punts 60 yards, touchback. Penalty on Zackary Bowman: Illegal Touch Kick",-0.720,-0.280
3,9:54,1,10,MIN 20,14,13,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",0.280,-0.310
3,9:54,1,15,MIN 15,14,13,Percy Harvin up the middle for 2 yards (tackle by Israel Idonije and Amobi Okoye),-0.310,-0.790
3,9:10,2,13,MIN 17,14,13,"Joe Webb pass complete short middle to Devin Aromashodu for 11 yards (tackle by Lance Briggs). Penalty on John Sullivan: Offensive Holding, 8 yards (no play)",-0.790,-1.580
3,8:44,2,21,MIN 9,14,13,Toby Gerhart right end for no gain (tackle by Brian Urlacher and Amobi Okoye),-1.580,-2.710
3,8:05,3,21,MIN 9,14,13,Joe Webb pass complete deep middle to Percy Harvin for 17 yards (tackle by Brian Urlacher),-2.710,-1.630
3,7:34,4,4,MIN 26,14,13,"Chris Kluwe punts 50 yards, returned by Devin Hester for 1 yard (tackle by E.J. Henderson)",-1.630,-0.610
3,7:23,1,10,CHI 25,14,13,Josh McCown pass complete short middle to Roy E. Williams for 7 yards (tackle by Chad Greenway),0.610,1.010
3,6:50,2,3,CHI 32,14,13,Armando Allen left guard for 12 yards (tackle by Mistral Raymond and Jamarca Sanford),1.010,1.860
3,6:15,1,10,CHI 44,14,13,Armando Allen right end for -4 yards (tackle by Letroy Guion),1.860,0.780
3,5:32,2,14,CHI 40,14,13,Josh McCown pass incomplete short middle intended for Devin Hester,0.780,0.100
3,5:27,3,14,CHI 40,14,13,Josh McCown sacked by Jared Allen for -6 yards,0.100,-1.110
3,4:53,4,20,CHI 34,14,13,"Adam Podlesh punts 45 yards, fair catch by Marcus Sherels",-1.110,-0.340
3,4:46,1,10,MIN 21,14,13,Toby Gerhart right guard for 11 yards (tackle by Major Wright),0.340,1.070
3,4:24,1,10,MIN 32,14,13,Joe Webb pass incomplete short left intended for Greg Camarillo,1.070,0.530
3,4:12,,,,14,13,Timeout #1 by Minnesota Vikings,0.000,0.530
3,4:12,2,10,MIN 32,14,13,Percy Harvin left end for -9 yards (tackle by Chauncey Davis),0.530,-1.350
3,3:33,3,19,MIN 23,14,13,Joe Webb pass complete short left to Lorenzo Booker for 11 yards (tackle by Major Wright),-1.350,-1.110
3,2:48,4,8,MIN 34,14,13,"Chris Kluwe punts 43 yards, returned by Devin Hester for 3 yards (tackle by Matt Katula)",-1.110,-0.670
3,2:38,1,10,CHI 26,14,13,Josh McCown pass complete short right to Kahlil Bell for 6 yards (tackle by Asher Allen),0.670,0.940
3,2:00,2,4,CHI 32,14,13,Kahlil Bell left guard for 3 yards (tackle by Kevin Williams),0.940,0.630
3,1:26,3,1,CHI 35,14,13,Josh McCown up the middle for 2 yards (tackle by Chad Greenway),0.630,1.400
3,0:51,1,10,CHI 37,14,13,Josh McCown pass complete short left to Kahlil Bell for 6 yards (tackle by Benny Sapp),1.400,1.670
3,0:10,2,4,CHI 43,14,13,Josh McCown pass complete short middle to Devin Hester for 14 yards (tackle by Asher Allen),1.670,2.720
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 43,14,13,Josh McCown pass incomplete deep left intended for Roy E. Williams,2.720,2.180
4,14:53,2,10,MIN 43,14,13,Kahlil Bell right guard for no gain (tackle by Letroy Guion),2.180,1.490
4,14:13,3,10,MIN 43,14,13,Josh McCown pass complete short right to Roy E. Williams for 14 yards (tackle by Asher Allen). Penalty on Asher Allen: Defensive Holding (Declined),1.490,3.640
4,13:44,1,10,MIN 29,14,13,"Josh McCown pass incomplete deep right intended for Roy E. Williams. Penalty on Lance Louis: Offensive Holding, 10 yards (no play)",3.640,2.980
4,13:38,1,20,MIN 39,14,13,"Josh McCown sacked by Brian Robison for -6 yards. Josh McCown fumbles (forced by Brian Robison), recovered by Josh McCown at MIN-47",2.980,0.670
4,12:53,2,28,MIN 47,14,13,Josh McCown pass complete short right to Earl Bennett for 15 yards (tackle by Asher Allen),0.670,2.020
4,12:05,3,13,MIN 32,14,13,Josh McCown pass complete short middle to Roy E. Williams for 17 yards (tackle by Asher Allen),2.020,4.580
4,11:27,1,10,MIN 15,14,13,Kahlil Bell right tackle for 1 yard (tackle by Chad Greenway),4.580,4.110
4,10:41,2,9,MIN 14,14,13,Josh McCown pass incomplete short left intended for Dane Sanzenbacher,4.110,3.240
4,10:37,3,9,MIN 14,14,13,Josh McCown pass complete short right to Dane Sanzenbacher for 5 yards,3.240,2.900
4,10:22,4,4,MIN 9,17,13,Robbie Gould 27 yard field goal good,2.900,3.000
4,10:19,,,CHI 35,17,13,"Robbie Gould kicks off 65 yards, touchback",0.000,0.280
4,10:19,1,10,MIN 20,17,13,Joe Webb pass incomplete deep left intended for Devin Aromashodu,0.280,-0.270
4,10:13,2,10,MIN 20,17,13,Joe Webb pass complete deep middle to Percy Harvin for 23 yards,-0.270,1.800
4,9:37,1,10,MIN 43,17,13,Lorenzo Booker left end for no gain (tackle by Lance Briggs),1.800,1.250
4,9:04,2,10,MIN 43,17,13,Joe Webb pass complete short right to Kyle Rudolph for 1 yard (tackle by Brian Urlacher),1.250,0.690
4,8:22,3,9,MIN 44,17,13,Joe Webb pass complete short middle to Devin Aromashodu for 15 yards (tackle by Tim Jennings),0.690,2.850
4,7:41,1,10,CHI 41,17,13,Lorenzo Booker up the middle for -3 yards (tackle by Tim Jennings),2.850,1.900
4,7:08,2,13,CHI 44,17,13,Joe Webb pass incomplete short left intended for Devin Aromashodu,1.900,1.220
4,7:02,3,13,CHI 44,17,13,Joe Webb pass incomplete short middle intended for Lorenzo Booker,1.220,0.330
4,6:55,4,13,CHI 44,17,13,"Chris Kluwe punts 38 yards, out of bounds",0.330,0.380
4,6:48,1,10,CHI 6,17,13,Kahlil Bell right guard for no gain (tackle by E.J. Henderson and Chad Greenway),-0.380,-0.780
4,6:12,2,10,CHI 6,17,13,Josh McCown pass incomplete intended for Matt Spaeth is intercepted by Cedric Griffin at CHI-20. Penalty on Kahlil Bell: Offensive Holding (Declined),-0.780,-4.240
4,6:05,1,10,CHI 20,17,13,Joe Webb pass incomplete deep middle intended for Devin Aromashodu (defended by Major Wright),4.240,3.690
4,6:00,2,10,CHI 20,17,13,Joe Webb sacked by Matt Toeaina and Julius Peppers for -3 yards,3.690,2.610
4,5:21,3,13,CHI 23,17,13,Joe Webb pass incomplete deep middle intended for Percy Harvin,2.610,1.930
4,5:15,4,13,CHI 23,17,13,"Chris Kluwe for no gain. Chris Kluwe fumbles, recovered by Ryan Longwell at CHI-29",1.930,-0.870
4,5:10,1,10,CHI 29,17,13,Kahlil Bell up the middle for 1 yard (tackle by Jamarca Sanford),0.870,0.460
4,4:26,2,9,CHI 30,17,13,Kahlil Bell right guard for 2 yards (tackle by E.J. Henderson and Remi Ayodele),0.460,0.040
4,3:47,3,7,CHI 32,17,13,Kahlil Bell up the middle for 12 yards (tackle by Mistral Raymond),0.040,1.860
4,3:40,,,,17,13,Timeout #2 by Minnesota Vikings,0.000,1.860
4,3:40,1,10,CHI 44,17,13,Kahlil Bell right tackle for -1 yards (tackle by E.J. Henderson),1.860,1.180
4,3:36,,,,17,13,Timeout #3 by Minnesota Vikings,0.000,1.180
4,3:36,2,11,CHI 43,17,13,Kahlil Bell left end for 5 yards (tackle by Chad Greenway),1.180,1.160
4,2:50,3,6,CHI 48,17,13,Kahlil Bell up the middle for 3 yards (tackle by Chad Greenway and E.J. Henderson),1.160,0.000
4,2:50,4,3,MIN 49,17,13,"Penalty on Adam Podlesh: Delay of Game, 5 yards (no play)",0.000,-0.320
4,2:03,4,8,CHI 46,17,13,Adam Podlesh punts 48 yards,-0.320,0.380
4,1:51,1,10,MIN 6,17,13,Joe Webb pass complete short left to Lorenzo Booker for 9 yards (tackle by Lance Briggs),-0.380,-0.070
4,1:44,2,1,MIN 15,17,13,Joe Webb pass complete short left to Lorenzo Booker for 13 yards (tackle by Tim Jennings),-0.070,0.810
4,1:18,1,10,MIN 28,17,13,Joe Webb pass complete short right to Kyle Rudolph for 9 yards (tackle by Tim Jennings),0.810,1.480
4,1:12,2,1,MIN 37,17,13,Joe Webb pass incomplete short left intended for Greg Camarillo,1.480,0.760
4,1:07,3,1,MIN 37,17,13,Joe Webb pass incomplete deep left intended for Devin Aromashodu,0.760,-0.910
4,1:02,4,1,MIN 37,17,13,Joe Webb pass complete short left to Greg Camarillo for 9 yards (tackle by Charles Tillman),-0.910,1.990
4,0:42,1,10,MIN 46,17,13,Joe Webb pass complete short left to Percy Harvin for no gain,1.990,1.450
4,0:40,2,10,MIN 46,17,13,Joe Webb pass incomplete intended for Devin Aromashodu is intercepted by D.J. Moore at CHI-29 and returned for 1 yard,1.450,-0.940
4,0:26,1,10,CHI 30,17,13,Josh McCown kneels for -1 yards,0.940,0.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
