#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:18,CHI 39,2,0:47,10,Fumble
2,1,8:53,CHI 22,3,1:07,3,Punt
3,1,5:09,CHI 14,2,0:44,4,Fumble
4,1,3:42,CHI 10,8,4:23,90,Touchdown
5,2,12:07,CHI 21,3,1:23,-3,Punt
6,2,5:44,CHI 38,3,1:32,-9,Punt
7,2,0:55,CHI 14,2,0:55,8,End of Half
8,3,15:00,CHI 20,3,1:30,-1,Punt
9,3,11:55,CHI 43,3,2:01,-3,Punt
10,3,7:23,CHI 25,5,2:37,9,Punt
11,3,2:38,CHI 26,15,7:19,65,Field Goal
12,4,6:48,CHI 6,2,0:43,0,Interception
13,4,5:10,CHI 29,6,3:19,17,Punt
14,4,0:26,CHI 30,1,0:26,-1,End of Game
