0,1
Officials,Officials
Referee,Donovan Briggans
Umpire,Dennis Angel
Head Linesman,Lynn Lawhon
Line Judge,Shannon Eastin
Back Judge,Michael Fischer
Side Judge,Paul Caldera
Field Judge,Eric Joe
