#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:08,PHI 43,8,4:15,34,Fumble
2,1,8:09,PHI 42,4,2:12,58,Touchdown
3,1,3:34,PHI 7,3,1:56,9,Punt
4,2,14:55,PHI 7,9,4:28,93,Touchdown
5,2,7:48,PHI 32,6,2:11,68,Touchdown
6,2,4:25,PHI 48,3,1:21,52,Touchdown
7,2,2:01,GNB 32,3,0:13,32,Touchdown
8,2,0:02,,0,0:02,0,End of Half
9,3,15:00,PHI 26,9,3:22,69,Field Goal
10,3,10:08,PHI 19,8,2:59,54,Field Goal
11,3,5:39,PHI 23,7,3:05,48,Field Goal
12,3,0:17,PHI 26,8,4:01,70,Field Goal
13,4,8:26,PHI 20,4,2:21,13,Punt
14,4,2:21,PHI 29,3,1:21,6,Punt
