0,1
Officials,Officials
Referee,Scott Green
Umpire,Ed Coukart
Head Linesman,Jim Mello
Line Judge,Jeff Bergman
Back Judge,Keith Ferguson
Side Judge,Larry Rose
Field Judge,Eddie Powers
