Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Chatman,GNB,0,0,,0,0,1,11,11.0,0,0
Robert Ferguson,GNB,5,115,23.0,0,0,0,0,,0,0
Najeh Davenport,GNB,3,59,19.7,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dexter Wynn,PHI,0,0,,0,0,6,69,11.5,0,0
J.R. Reed,PHI,3,47,15.7,0,0,0,0,,0,0
Greg Lewis,PHI,1,13,13.0,0,0,0,0,,0,0
