Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andrew Norwell,G,71,100%,0,0%,6,23%
Michael Oher,T,71,100%,0,0%,6,23%
Mike Remmers,T,71,100%,0,0%,6,23%
Cam Newton,QB,71,100%,0,0%,0,0%
Greg Olsen,TE,71,100%,0,0%,0,0%
Ryan Kalil,C,71,100%,0,0%,0,0%
Trai Turner,G,70,99%,0,0%,6,23%
Corey Brown,WR,54,76%,0,0%,0,0%
Jonathan Stewart,RB,50,70%,0,0%,0,0%
Ted Ginn Jr.,WR,43,61%,0,0%,5,19%
Ed Dickson,TE,41,58%,0,0%,13,50%
Jerricho Cotchery,WR,31,44%,0,0%,0,0%
Devin Funchess,WR,26,37%,0,0%,0,0%
Mike Tolbert,FB,19,27%,0,0%,8,31%
Fozzy Whittaker,RB,12,17%,0,0%,13,50%
Cameron Artis-Payne,RB,4,6%,0,0%,3,12%
Brandon Williams,TE,3,4%,0,0%,19,73%
Chris Scott,G,2,3%,0,0%,5,19%
Josh Norman,CB,0,0%,67,100%,8,31%
Kurt Coleman,FS,0,0%,67,100%,4,15%
Thomas Davis,LB,0,0%,67,100%,3,12%
Roman Harper,SS,0,0%,63,94%,3,12%
Charles Tillman,CB,0,0%,54,81%,6,23%
Bene Benwikere,CB,0,0%,52,78%,10,38%
Charles Johnson,DE,0,0%,52,78%,0,0%
Dwan Edwards,DT,0,0%,43,64%,9,35%
Kony Ealy,DE,0,0%,41,61%,2,8%
Kawann Short,DT,0,0%,39,58%,3,12%
A.J. Klein,LB,0,0%,37,55%,15,58%
Luke Kuechly,LB,0,0%,32,48%,2,8%
Mario Addison,DE,0,0%,31,46%,5,19%
Kyle Love,DT,0,0%,25,37%,0,0%
Wes Horton,DE,0,0%,22,33%,3,12%
Shaq Thompson,LB,0,0%,17,25%,9,35%
Colin Cole,DT,0,0%,15,22%,0,0%
Colin Jones,FS,0,0%,9,13%,20,77%
Tre Boston,FS,0,0%,4,6%,7,27%
Ben Jacobs,LB,0,0%,0,0%,18,69%
Joe Webb,QB,0,0%,0,0%,17,65%
Teddy Williams,CB,0,0%,0,0%,17,65%
Graham Gano,K,0,0%,0,0%,11,42%
Brad Nortman,P,0,0%,0,0%,10,38%
J.J. Jansen,LS,0,0%,0,0%,10,38%
Amini Silatolu,G,0,0%,0,0%,3,12%
Daryl Williams,T,0,0%,0,0%,1,4%
