#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:50,BAL 2,7,3:38,37,Punt
2,1,5:34,BAL 40,5,1:49,27,Missed FG
3,1,2:05,BAL 28,3,2:00,-1,Punt
4,2,11:07,BAL 19,3,0:53,6,Punt
5,2,8:07,BAL 16,3,1:40,13,Interception
6,2,5:29,BAL 20,3,1:36,9,Punt
7,2,3:53,STL 31,7,3:53,24,Field Goal
8,3,15:00,BAL 20,9,3:51,52,Downs
9,3,10:00,BAL 12,3,0:23,0,Punt
10,3,9:01,STL 42,3,1:26,13,Interception
11,3,6:14,BAL 29,3,1:53,8,Punt
12,3,1:25,BAL 10,5,1:25,12,Punt
13,4,14:25,STL 42,7,3:14,42,Touchdown
14,4,9:01,BAL 22,7,3:49,76,Field Goal
15,4,1:41,BAL 42,5,0:28,25,Missed FG
16,4,0:54,STL 41,5,0:54,12,Field Goal
