0,1
Game Info,Game Info
Won Toss,49ers
Roof,outdoors
Surface,fieldturf
Duration,3:05
Attendance,68331
Weather,"49 degrees, relative humidity 74%, wind 10 mph, wind chill 0"
Vegas Line,Seattle Seahawks -9.0
Over/Under,37.5 (under)
