Player,Pos
Trey Lance,QB
Elijah Mitchell,RB
Brandon Aiyuk,WR
Deebo Samuel,WR
Jauan Jennings,WR
Tyler Kroft,TE
Aaron Banks,OL
Jake Brendel,OL
Spencer Burford,OL
Trent Williams,T
Mike McGlinchey,T
Nick Bosa,DE
Samson Ebukam,DE
Arik Armstead,DT
Javon Kinlaw,DT
Dre Greenlaw,LB
Fred Warner,LB
Emmanuel Moseley,CB
Charvarius Ward,CB
Samuel Womack,CB
Talanoa Hufanga,S
Tashaun Gipson,S
