Quarter,Time,Down,ToGo,Location,IND,DEN,Detail,EPB,EPA
2,2:17,1,20,DEN 15,6,10,C.J. Anderson left tackle for 10 yards (tackle by Darryl Morris and D'Qwell Jackson),-0.410,0.060
2,2:00,2,10,DEN 25,6,10,Trevor Siemian pass complete short middle to Jordan Norwood for 9 yards (tackle by Sio Moore),0.060,0.560
2,1:24,3,1,DEN 34,6,10,Kapri Bibbs middle for 7 yards (tackle by Winston Guy),0.560,1.660
2,0:59,1,10,DEN 41,6,10,Trevor Siemian pass incomplete short middle intended for Kapri Bibbs (defended by D'Qwell Jackson),1.660,1.120
2,0:54,2,10,DEN 41,6,10,Trevor Siemian pass incomplete short left intended for Jordan Norwood,1.120,0.430
2,0:47,3,10,DEN 41,6,10,Trevor Siemian pass complete short left to C.J. Anderson for 11 yards (tackle by Antonio Cromartie),0.430,2.390
2,0:39,1,10,IND 48,6,10,Trevor Siemian pass complete short middle to Jordan Norwood for 6 yards (tackle by Mike Adams),2.390,2.660
2,0:22,2,4,IND 42,6,10,Trevor Siemian pass complete short left to Cody Latimer for 8 yards (tackle by Antonio Cromartie),2.660,2.660
2,0:17,2,4,IND 42,6,10,Timeout #3 by Denver Broncos,2.660,3.310
2,0:17,1,10,IND 34,6,10,Trevor Siemian pass complete short left to Demaryius Thomas for 9 yards (tackle by Antonio Cromartie),3.310,3.990
2,0:13,2,1,IND 25,6,10,Trevor Siemian pass incomplete short left intended for Demaryius Thomas,3.990,3.270
2,0:09,3,1,IND 25,6,13,Brandon McManus 43 yard field goal good,3.270,3.000
2,0:09,,,DEN 35,6,13,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
2,0:05,1,10,IND 25,6,13,Andrew Luck kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,IND,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,6,13,"Brandon McManus kicks off 64 yards, returned by Quan Bray for 20 yards (tackle by Cody Latimer)",0.000,0.340
3,14:52,1,10,IND 21,6,13,Frank Gore middle for 3 yards (tackle by Todd Davis),0.340,0.210
3,14:13,2,7,IND 24,6,13,"Andrew Luck pass incomplete deep right intended for Dwayne Allen. Penalty on Brandon Marshall: Defensive Holding, 5 yards (no play)",0.210,0.870
3,14:09,1,10,IND 29,6,13,"Andrew Luck right end for 11 yards (tackle by Chris Harris). Penalty on Jack Doyle: Offensive Holding, 10 yards (no play)",0.870,0.110
3,13:49,1,20,IND 19,6,13,Andrew Luck pass incomplete short right intended for T.Y. Hilton,0.110,-1.080
3,13:41,2,20,IND 19,6,13,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Aqib Talib),-1.080,-1.790
3,13:36,3,20,IND 19,6,13,Andrew Luck left tackle for 21 yards (tackle by Justin Simmons),-1.790,1.600
3,13:02,1,10,IND 40,6,13,Frank Gore middle for 3 yards (tackle by Kayvon Webster and Todd Davis),1.600,1.460
3,12:22,2,7,IND 43,6,13,Robert Turbin middle for 3 yards (tackle by T.J. Ward),1.460,1.160
3,11:36,3,4,IND 46,6,13,"Andrew Luck pass incomplete deep left intended for Chester Rogers. Penalty on T.J. Ward: Defensive Holding, 4 yards (no play)",1.160,2.260
3,11:24,1,10,,6,13,Frank Gore middle for 4 yards (tackle by Billy Winn),2.260,2.250
3,10:42,2,6,DEN 46,6,13,Andrew Luck pass complete deep left to Phillip Dorsett for 30 yards (tackle by Chris Harris),2.250,4.510
3,10:28,1,10,DEN 16,6,13,"Frank Gore right tackle for no gain (tackle by Todd Davis). Penalty on T.J. Ward: Defensive Offside, 5 yards (no play)",4.510,5.630
3,10:13,1,5,DEN 11,6,13,Robert Turbin middle for 2 yards (tackle by Shaquil Barrett),5.630,5.160
3,9:40,2,3,DEN 9,6,13,Frank Gore left guard for 1 yard (tackle by Todd Davis),5.160,4.620
3,8:56,3,2,DEN 8,6,13,Andrew Luck pass complete short right to Jack Doyle for 3 yards (tackle by T.J. Ward),4.620,6.060
3,8:15,1,5,DEN 5,6,13,Andrew Luck pass incomplete short left intended for Robert Turbin (defended by Brandon Marshall),6.060,5.150
3,8:11,2,5,DEN 5,12,13,"Robert Turbin left end for 5 yards, touchdown",5.150,7.000
3,8:11,,,DEN 5,13,13,Adam Vinatieri kicks extra point good,0.000,0.000
3,8:11,,,IND 35,13,13,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.610
3,8:06,1,10,DEN 25,13,13,C.J. Anderson middle for -2 yards (tackle by Robert Mathis),0.610,-0.210
3,7:33,2,12,DEN 23,13,13,Trevor Siemian pass incomplete short right intended for C.J. Anderson,-0.210,-0.890
3,7:29,3,12,DEN 23,13,13,Trevor Siemian pass complete short left to Virgil Green for 12 yards (tackle by Akeem Ayers),-0.890,1.270
3,6:46,1,10,DEN 35,13,13,Trevor Siemian pass complete short middle to Cody Latimer for 4 yards (tackle by D'Qwell Jackson),1.270,1.260
3,6:07,2,6,DEN 39,13,13,C.J. Anderson middle for -1 yards (tackle by Zach Kerr),1.260,0.430
3,5:27,3,7,DEN 38,13,13,"Trevor Siemian pass incomplete short right intended for Emmanuel Sanders. Penalty on Darryl Morris: Defensive Pass Interference, 9 yards (no play)",0.430,2.060
3,5:20,1,10,DEN 47,13,13,Trevor Siemian for 7 yards,2.060,2.460
3,4:54,2,3,IND 46,13,13,Devontae Booker right guard for 12 yards (tackle by Mike Adams),2.460,3.310
3,4:16,1,10,IND 34,13,13,Devontae Booker middle for 6 yards (tackle by Darryl Morris),3.310,3.580
3,3:38,2,4,IND 28,13,13,Devontae Booker right guard for 5 yards (tackle by David Parry),3.580,4.040
3,2:59,1,10,IND 23,13,13,C.J. Anderson left tackle for 9 yards (tackle by Erik Walden),4.040,4.950
3,2:26,2,1,IND 14,13,13,C.J. Anderson left tackle for no gain (tackle by Zach Kerr),4.950,4.280
3,1:47,3,1,IND 14,13,13,C.J. Anderson middle for -1 yards (tackle by D'Qwell Jackson),4.280,2.570
3,1:13,4,2,IND 15,13,16,Brandon McManus 33 yard field goal good,2.570,3.000
3,1:13,,,DEN 35,13,16,"Brandon McManus kicks off 64 yards, returned by Quan Bray for 27 yards (tackle by Zaire Anderson)",0.000,-0.810
3,1:00,1,10,IND 28,13,16,Josh Ferguson middle for 6 yards (tackle by Jared Crick),0.810,1.070
3,0:24,2,4,IND 34,13,16,Josh Ferguson right guard for 1 yard (tackle by Von Miller),1.070,0.500
Quarter,Time,Down,ToGo,Location,IND,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,IND 35,13,16,"Andrew Luck pass incomplete short right intended for T.Y. Hilton. Penalty on Aqib Talib: Defensive Holding, 5 yards (no play)",0.500,1.600
4,14:56,1,10,IND 40,13,16,"Penalty on Joe Reitz: False Start, 5 yards (no play)",1.600,1.270
4,14:56,1,15,IND 35,13,16,Andrew Luck pass incomplete short middle intended for T.Y. Hilton,1.270,0.380
4,14:52,2,15,IND 35,13,16,Andrew Luck pass complete short right to Josh Ferguson for no gain,0.380,-0.300
4,14:06,3,15,IND 35,13,22,"Andrew Luck pass incomplete short right intended for Phillip Dorsett is intercepted by Aqib Talib at IND-46 and returned for 46 yards, touchdown",-0.300,-7.000
4,13:52,,,IND 35,13,23,Brandon McManus kicks extra point good,0.000,0.000
4,13:52,,,DEN 35,13,23,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
4,13:52,1,10,IND 25,13,23,Andrew Luck pass complete short left to Jack Doyle for 5 yards (tackle by Brandon Marshall),0.610,0.610
4,13:19,1,10,IND 25,13,23,Timeout #1 by Denver Broncos,0.610,0.740
4,13:19,2,5,IND 30,13,23,Andrew Luck pass incomplete short right intended for Chester Rogers (defended by Derek Wolfe),0.740,0.040
4,13:15,3,5,IND 30,13,23,Andrew Luck pass complete short left to Josh Ferguson for 4 yards (tackle by T.J. Ward),0.040,-1.110
4,12:40,4,1,IND 34,13,23,"Pat McAfee punts 50 yards, out of bounds",-1.110,0.140
4,12:32,1,10,DEN 16,13,23,C.J. Anderson middle for 5 yards (tackle by David Parry),-0.140,0.150
4,11:55,2,5,DEN 21,13,23,Devontae Booker right tackle for 2 yards (tackle by Sio Moore),0.150,-0.450
4,11:13,3,3,DEN 23,13,23,"Trevor Siemian pass incomplete deep right intended for Demaryius Thomas. Penalty on Antonio Cromartie: Defensive Pass Interference, 18 yards (no play)",-0.450,1.660
4,11:08,1,10,DEN 41,13,23,Devontae Booker right tackle for no gain (tackle by Erik Walden),1.660,1.120
4,10:30,2,10,DEN 41,13,23,Trevor Siemian pass incomplete short left intended for C.J. Anderson,1.120,0.430
4,10:24,3,10,DEN 41,13,23,Trevor Siemian pass complete short left to C.J. Anderson for 6 yards (tackle by Matthias Farley),0.430,-0.260
4,9:39,4,4,DEN 47,13,23,"Riley Dixon punts 53 yards, touchback",-0.260,-0.280
4,9:30,1,10,IND 20,13,23,Andrew Luck pass complete short middle to Frank Gore for 6 yards (tackle by Todd Davis),0.280,0.540
4,8:58,2,4,IND 26,13,23,Frank Gore middle for 3 yards (tackle by Von Miller),0.540,0.230
4,8:16,3,1,IND 29,13,23,"Andrew Luck right end for 2 yards. Penalty on Darian Stewart: Unnecessary Roughness, 15 yards",0.230,1.990
4,7:54,1,10,IND 46,13,23,Andrew Luck pass incomplete short right intended for T.Y. Hilton,1.990,1.450
4,7:45,2,10,IND 46,13,23,Andrew Luck pass complete short middle to Jack Doyle for 22 yards (tackle by T.J. Ward),1.450,3.450
4,7:06,1,10,DEN 32,13,23,Andrew Luck pass complete short middle to Frank Gore for 6 yards (tackle by T.J. Ward),3.450,3.710
4,6:19,2,4,DEN 26,13,23,Andrew Luck pass complete short right to T.Y. Hilton for 7 yards,3.710,4.310
4,5:43,1,10,DEN 19,13,23,Andrew Luck pass incomplete short right intended for T.Y. Hilton,4.310,3.750
4,5:33,2,10,DEN 19,13,23,"Penalty on Andrew Luck: Delay of Game, 5 yards (no play)",3.750,3.090
4,5:33,2,15,DEN 24,13,23,Andrew Luck pass complete short middle to Jack Doyle for 7 yards (tackle by Justin Simmons),3.090,3.260
4,4:55,3,8,DEN 17,13,23,Andrew Luck pass complete short middle to T.Y. Hilton for 10 yards (tackle by Chris Harris),3.260,5.600
4,4:16,1,7,DEN 7,13,23,Andrew Luck pass incomplete,5.600,4.760
4,4:09,2,7,DEN 7,19,23,"Andrew Luck pass complete short left to Frank Gore for 7 yards, touchdown",4.760,7.000
4,4:09,,,DEN 7,20,23,Adam Vinatieri kicks extra point good,0.000,0.000
4,4:09,,,IND 35,20,23,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.610
4,4:02,1,10,DEN 25,20,23,"Trevor Siemian pass incomplete deep right intended for John Phillips. Penalty on Winston Guy: Defensive Pass Interference, 21 yards (no play)",0.610,1.990
4,3:56,1,10,DEN 46,20,23,Trevor Siemian pass complete deep middle to Virgil Green for 18 yards (tackle by Erik Walden),1.990,3.180
4,3:15,1,10,IND 36,20,23,C.J. Anderson left tackle for -1 yards (tackle by Zach Kerr),3.180,3.180
4,3:10,1,10,IND 36,20,23,Timeout #1 by Indianapolis Colts,3.180,2.500
4,3:09,2,11,IND 37,20,23,Trevor Siemian pass incomplete short right intended for Emmanuel Sanders,2.500,1.820
4,3:05,3,11,IND 37,20,23,Trevor Siemian pass complete short left to Demaryius Thomas for 11 yards (tackle by Antonio Cromartie),1.820,3.840
4,2:22,1,10,IND 26,20,23,C.J. Anderson middle for 1 yard (tackle by David Parry),3.840,3.840
4,2:18,1,10,IND 26,20,23,Timeout #2 by Indianapolis Colts,3.840,3.430
4,2:18,2,9,IND 25,20,23,"Penalty on DEN: False Start, 5 yards (no play)",3.430,2.760
4,2:18,2,14,IND 30,20,23,C.J. Anderson right tackle for 13 yards (tackle by Rashaan Melvin),2.760,3.950
4,2:00,3,1,IND 17,20,23,C.J. Anderson left guard for no gain (tackle by D'Qwell Jackson),3.950,3.950
4,1:55,3,1,IND 17,20,23,Timeout #3 by Indianapolis Colts,3.950,2.460
4,1:54,4,1,IND 17,20,26,Brandon McManus 35 yard field goal good,2.460,3.000
4,1:54,,,DEN 35,20,26,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
4,1:51,1,10,IND 25,20,32,"Andrew Luck sacked by Von Miller for -10 yards. Andrew Luck fumbles (forced by Von Miller), recovered by Shane Ray at IND-15 and returned for 15 yards, touchdown",0.610,-7.000
4,1:42,1,,IND 25,20,34,"Two Point Attempt: Trevor Siemian pass complete to Demaryius Thomas, conversion succeeds",3.910,1.000
4,1:42,,,DEN 35,20,34,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
4,1:42,1,10,IND 25,20,34,Andrew Luck pass complete short left to Josh Ferguson for 11 yards (tackle by Justin Simmons),0.610,1.330
4,1:35,1,10,IND 36,20,34,"Andrew Luck pass complete short right to Jack Doyle for 6 yards (tackle by Chris Harris). Penalty on Jonotthan Harrison: Offensive Holding, 10 yards (no play)",1.330,0.670
4,1:26,1,20,IND 26,20,34,Andrew Luck pass complete short left to Josh Ferguson for 8 yards (tackle by Brandon Marshall),0.670,0.520
4,1:19,2,12,IND 34,20,34,Andrew Luck pass complete short left to Josh Ferguson for 6 yards (tackle by T.J. Ward),0.520,0.630
4,1:12,3,6,IND 40,20,34,Andrew Luck sacked by Derek Wolfe for -2 yards,0.630,-0.850
4,0:41,4,8,IND 38,20,34,Andrew Luck pass complete short middle to Dwayne Allen for 12 yards (tackle by Will Parks),-0.850,2.260
4,0:25,1,10,DEN 50,20,34,"Andrew Luck spiked the ball. Penalty on DEN: Defensive 12 On-field, 5 yards (no play)",2.260,2.990
4,0:25,1,5,DEN 45,20,34,Andrew Luck sacked by Von Miller for -5 yards,2.990,1.710
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
