Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Elijah Molden,TEN,0,9,7,77.8%,82,11.7,9.1,0,104.6,5.7,51,31,3,0,0,0.0,0,8,2,20.0%
Jackrabbit Jenkins,TEN,0,9,6,66.7%,57,9.5,6.3,0,84.0,5.2,20,37,0,0,0,0.0,0,5,1,16.7%
Chris Jackson,TEN,0,10,5,50.0%,36,7.2,3.6,0,58.7,5.7,0,36,0,0,0,0.0,0,7,0,0.0%
Jayon Brown,TEN,0,4,4,100.0%,28,7.0,7.0,1,135.4,4.5,18,10,1,0,0,0.0,0,7,0,0.0%
Amani Hooker,TEN,0,6,4,66.7%,27,6.8,4.5,0,76.4,4.5,10,17,0,0,0,0.0,0,12,0,0.0%
David Long,TEN,1,2,2,100.0%,11,5.5,5.5,0,50.0,2.0,4,7,3,1,0,0.0,1,6,1,14.3%
Harold Landry,TEN,0,2,1,50.0%,20,20.0,10.0,0,85.4,5.5,10,10,2,0,2,0.5,3,5,0,0.0%
Bud Dupree,TEN,0,1,1,100.0%,7,7.0,7.0,0,95.8,3.0,3,4,3,0,1,0.0,1,0,0,
Kevin Byard,TEN,1,4,1,25.0%,3,3.0,0.8,1,39.6,7.8,3,0,1,0,0,0.0,0,3,0,0.0%
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,1,1,3.0,5,6,1,14.3%
Denico Autry,TEN,0,0,0,,,,,,,,,,0,0,1,1.5,3,3,0,0.0%
Teair Tart,TEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ernest Jones,LAR,0,5,4,80.0%,19,4.8,3.8,1,122.1,2.4,0,19,2,0,0,0.0,0,4,0,0.0%
Donte Deayon,LAR,0,4,3,75.0%,18,6.0,4.5,0,83.3,3.3,12,6,0,0,0,0.0,0,3,0,0.0%
Darious Williams,LAR,0,3,3,100.0%,36,12.0,12.0,0,116.7,5.7,17,19,0,0,0,0.0,0,3,1,25.0%
Jordan Fuller,LAR,0,4,2,50.0%,17,8.5,4.3,0,61.5,6.5,7,10,0,0,0,0.0,0,7,0,0.0%
Troy Reeder,LAR,0,3,2,66.7%,8,4.0,2.7,0,70.1,1.3,2,6,2,0,0,0.0,0,2,2,50.0%
Leonard Floyd,LAR,0,1,1,100.0%,7,7.0,7.0,0,95.8,-1.0,-1,8,10,0,1,1.0,3,5,0,0.0%
Greg Gaines,LAR,0,1,1,100.0%,9,9.0,9.0,0,104.2,-3.0,-3,12,0,0,0,0.5,1,3,2,40.0%
Terrell Lewis,LAR,0,1,1,100.0%,11,11.0,11.0,0,112.5,-4.0,-4,15,8,0,0,0.0,0,2,0,0.0%
Jalen Ramsey,LAR,1,3,1,33.3%,16,16.0,5.3,0,12.5,12.7,15,1,1,0,0,0.0,0,3,0,0.0%
Taylor Rapp,LAR,0,1,1,100.0%,5,5.0,5.0,0,87.5,-4.0,-4,9,1,0,0,0.0,0,4,0,0.0%
Robert Rochell,LAR,0,1,1,100.0%,10,10.0,10.0,0,108.3,9.0,9,1,0,0,0,0.0,0,2,0,0.0%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%
Ogbonnia Okoronkwo,LAR,0,0,0,,,,,,,,,,1,0,1,0.5,2,2,0,0.0%
Marquise Copeland,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
