Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
2,11:09,2,10,TAM 26,3,0,Brad Johnson pass complete to Keyshawn Johnson for 15 yards (tackle by Deon Grant),0.130,1.660
2,10:32,1,10,TAM 41,3,0,Brad Johnson pass incomplete intended for Joe Jurevicius,1.660,1.120
2,10:25,2,10,TAM 41,3,0,Michael Pittman left tackle for 16 yards (tackle by Deon Grant),1.120,2.720
2,9:42,1,10,CAR 43,3,0,Brad Johnson pass complete to Aaron Stecker for 2 yards (tackle by Brian L. Allen),2.720,2.450
2,9:16,2,8,CAR 41,3,0,Brad Johnson pass complete to Keenan McCardell for 18 yards (tackle by Reggie Howard),2.450,4.040
2,8:32,1,10,CAR 23,3,0,Michael Pittman left guard for 2 yards (tackle by Mike Rucker and Mike Minter),4.040,3.770
2,7:50,2,8,CAR 21,3,0,Brad Johnson pass incomplete intended for Michael Pittman (defended by Kris Jenkins),3.770,3.070
2,7:45,3,8,CAR 21,3,0,Brad Johnson pass incomplete intended for Joe Jurevicius,3.070,2.060
2,7:38,4,8,CAR 21,3,0,"Martin Gramatica 38 yard field goal no good, blocked by Kris Jenkins, recovered by Tom Tupa",2.060,-2.130
2,7:29,1,10,CAR 48,3,0,Stephen Davis left tackle for 1 yard (tackle by Ryan Nece),2.130,1.720
2,6:53,2,9,CAR 49,3,0,"Stephen Davis left tackle for 4 yards (tackle by Daniel Wilcox). Penalty on Jeff Mitchell: Offensive Holding, 10 yards (no play)",1.720,0.370
2,6:25,2,19,CAR 39,3,0,Jake Delhomme pass incomplete intended for Muhsin Muhammad,0.370,-0.290
2,6:19,3,19,CAR 39,3,0,"Penalty on Kevin Donnalley: False Start, 5 yards (no play)",-0.290,-0.960
2,6:02,3,24,CAR 34,3,0,Stephen Davis left tackle for 8 yards (tackle by Ronde Barber and Nate Webster),-0.960,-0.590
2,5:39,4,16,CAR 42,3,0,Todd Sauerbrun punts 55 yards,-0.590,0.380
2,5:28,1,10,TAM 3,3,0,"Michael Pittman up the middle for 1 yard (tackle by Will Witherspoon). Penalty on Mike Rucker: Face Mask (15 Yards), 15 yards",-0.380,0.150
2,5:05,1,10,TAM 19,3,0,Brad Johnson pass complete to Joe Jurevicius for 11 yards (tackle by Ricky Manning),0.150,0.940
2,4:26,1,10,TAM 30,3,0,Thomas Jones up the middle for 1 yard (tackle by Brian L. Allen),0.940,0.530
2,3:51,2,9,TAM 31,3,0,Brad Johnson pass complete to Keyshawn Johnson for 22 yards (tackle by Deon Grant). Penalty on Kris Jenkins: Defensive Offside (Declined),0.530,2.460
2,3:28,1,10,CAR 47,3,0,Brad Johnson pass complete to Michael Pittman for 3 yards (tackle by Al Wallace),2.460,2.320
2,2:48,2,7,CAR 44,3,0,Michael Pittman right tackle for 1 yard (tackle by Greg Favors),2.320,1.750
2,2:09,3,6,CAR 43,3,0,"Brad Johnson pass complete to Joe Jurevicius for 3 yards (tackle by Terry Cousin). Penalty on Al Wallace: Defensive Offside, 5 yards (no play)",1.750,2.410
2,2:00,,,,3,0,Timeout #1 by Tampa Bay Buccaneers,0.000,2.410
2,2:00,3,1,CAR 38,3,0,"Mike Alstott up the middle for 2 yards (tackle by Brian L. Allen). Penalty on Warren Sapp: Unsportsmanlike Conduct, 15 yards",2.410,2.190
2,1:51,1,10,TAM 49,3,0,"Penalty on Kris Jenkins: Encroachment, 5 yards (no play)",2.190,2.920
2,1:50,1,5,CAR 46,3,0,Brad Johnson pass complete to Mike Alstott for 4 yards (tackle by Greg Favors),2.920,2.860
2,1:19,2,1,CAR 42,3,0,Brad Johnson pass incomplete intended for Michael Pittman,2.860,2.150
2,1:16,3,1,CAR 42,3,0,Michael Pittman left end for 3 yards (tackle by Deon Grant),2.150,2.980
2,1:03,,,,3,0,Timeout #2 by Tampa Bay Buccaneers,0.000,2.980
2,1:03,1,10,CAR 39,3,0,Brad Johnson pass incomplete intended for Ken Dilger is intercepted by Al Wallace at CAR-40 and returned for 53 yards (tackle by Michael Pittman),2.980,-5.600
2,0:49,1,7,TAM 7,3,0,Jake Delhomme pass incomplete intended for Muhsin Muhammad (defended by Greg Spires),5.600,4.760
2,0:43,2,7,TAM 7,3,0,"Stephen Davis left guard for no gain (tackle by Nate Webster). Penalty on Jeno James: Offensive Holding, 10 yards (no play)",4.760,3.240
2,0:37,2,17,TAM 17,3,0,"Jake Delhomme pass incomplete intended for Stephen Davis. Penalty on Jeff Mitchell: Face Mask (15 Yards), 15 yards (no play)",3.240,1.380
2,0:31,2,32,TAM 32,3,0,DeShaun Foster up the middle for 14 yards (tackle by Derrick Brooks),1.380,2.630
2,0:24,,,,3,0,Timeout #1 by Carolina Panthers,0.000,2.630
2,0:24,3,18,TAM 18,3,0,Jake Delhomme pass incomplete intended for Muhsin Muhammad,2.630,2.250
2,0:18,4,18,TAM 18,6,0,John Kasay 35 yard field goal good,2.250,3.000
2,,,,CAR 30,6,0,"John Kasay kicks off 62 yards, returned by Thomas Jones for 47 yards (tackle by Walter Young). Penalty on Todd Yoder: Offensive Holding, 10 yards",0.000,-0.220
2,0:14,1,10,TAM 15,6,0,Brad Johnson kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 30,6,0,"Martin Gramatica kicks off 68 yards, returned by Rod Smart for 26 yards (tackle by Jack Golden)",0.000,0.810
3,14:53,1,10,CAR 28,6,0,Jake Delhomme pass complete to Steve Smith for 14 yards (tackle by Brian Kelly),0.810,1.730
3,14:14,1,10,CAR 42,6,0,Jake Delhomme pass complete to Muhsin Muhammad for 20 yards (tackle by Brian Kelly),1.730,3.050
3,13:35,1,10,TAM 38,6,0,Stephen Davis left tackle for 3 yards (tackle by Anthony McFarland),3.050,2.910
3,12:51,2,7,TAM 35,6,0,Jake Delhomme pass complete to Ricky Proehl for 8 yards (tackle by Ronde Barber),2.910,3.780
3,12:29,1,10,TAM 27,6,0,"Jake Delhomme pass incomplete. Penalty on Nate Webster: Roughing the Passer, 14 yards (no play)",3.780,4.710
3,12:23,1,10,TAM 13,6,0,Jake Delhomme pass incomplete intended for Brad Hoover,4.710,4.050
3,12:16,2,10,TAM 13,6,0,"Jake Delhomme pass incomplete intended for Steve Smith. Penalty on Kevin Donnalley: Offensive Holding (Offsetting), Penalty on Warren Sapp: Face Mask (15 Yards) (Offsetting) (no play)",4.050,4.050
3,12:07,2,10,TAM 13,6,0,"Penalty on Brad Hoover: False Start, 5 yards (no play)",4.050,3.400
3,12:07,2,15,TAM 18,6,0,Jake Delhomme pass incomplete intended for Muhsin Muhammad,3.400,2.790
3,12:00,3,15,TAM 18,6,0,"Stephen Davis left end for no gain (tackle by Ronde Barber and Simeon Rice). Penalty on Derrick Brooks: Unnecessary Roughness, 9 yards, Penalty on Ellis Wyms: Unnecessary Roughness (Declined)",2.790,5.140
3,11:46,1,9,TAM 9,6,0,Stephen Davis up the middle for 4 yards (tackle by Ryan Nece),5.140,5.150
3,11:10,2,5,TAM 5,6,0,Stephen Davis left guard for 3 yards (tackle by Ryan Nece),5.150,4.950
3,10:22,3,2,TAM 2,6,0,Jake Delhomme pass incomplete intended for Muhsin Muhammad. Penalty on Muhsin Muhammad: Offensive Pass Interference (Declined),4.950,3.250
3,10:16,4,2,TAM 2,9,0,John Kasay 20 yard field goal good,3.250,3.000
3,,,,CAR 30,9,0,"John Kasay kicks off 67 yards, returned by Aaron Stecker for 17 yards (tackle by Kemp Rasmussen). Penalty on Will Heller: Offensive Holding, 10 yards",0.000,-0.380
3,10:04,1,10,TAM 10,9,0,"Thomas Jones for 4 yards. Penalty on Michael Pittman: Offensive Holding, 7 yards",-0.380,-0.490
3,10:00,1,13,TAM 7,9,0,Brad Johnson pass incomplete intended for Keyshawn Johnson,-0.490,-1.000
3,9:50,2,13,TAM 7,9,0,Brad Johnson pass incomplete intended for Joe Jurevicius. Penalty on Roman Oben: Offensive Holding (Declined),-1.000,-1.770
3,9:31,3,13,TAM 7,9,0,Brad Johnson pass incomplete intended for Keenan McCardell,-1.770,-2.490
3,9:23,4,13,TAM 7,9,0,"Tom Tupa punts 56 yards (tackle by Todd Yoder). Penalty on Tim Wansley: Face Mask (15 Yards), 15 yards, Penalty on Aaron Stecker: Ineligible Downfield Kick (Declined)",-2.490,-2.720
3,9:09,1,10,TAM 43,9,0,Jake Delhomme pass complete to Muhsin Muhammad for 3 yards (tackle by Brian Kelly),2.720,2.580
3,8:29,2,7,TAM 40,9,0,Stephen Davis up the middle for 1 yard (tackle by Nate Webster and John Lynch),2.580,2.010
3,7:44,3,6,TAM 39,9,0,"Penalty on Jake Delhomme: False Start, 5 yards (no play)",2.010,1.360
3,7:22,3,11,TAM 44,9,0,"Jake Delhomme sacked by Simeon Rice for -9 yards. Jake Delhomme fumbles (forced by Simeon Rice), ball out of bounds at CAR-48",1.360,-0.260
3,7:00,4,20,CAR 47,9,0,"Todd Sauerbrun punts 53 yards, touchback. Penalty on CAR: Defensive 12 On-field (Offsetting), Penalty on TAM: Offensive 12 On-field (Offsetting)",-0.260,-0.280
3,6:43,1,10,TAM 20,9,0,Brad Johnson pass complete to Mike Alstott for 11 yards (tackle by Will Witherspoon),0.280,1.000
3,6:16,1,10,TAM 31,9,0,Brad Johnson pass complete to Michael Pittman for 18 yards (tackle by Mike Minter),1.000,2.190
3,5:44,1,10,TAM 49,9,0,Brad Johnson pass incomplete intended for Keyshawn Johnson,2.190,1.650
3,5:37,2,10,TAM 49,9,0,Brad Johnson pass incomplete intended for Joe Jurevicius,1.650,0.960
3,5:32,3,10,TAM 49,9,0,"Penalty on Jason Whittle: False Start, 5 yards (no play)",0.960,0.300
3,5:32,3,15,TAM 44,9,0,"Brad Johnson pass complete to Mike Alstott for 12 yards (tackle by Brian L. Allen). Penalty on Kenyatta Walker: Offensive Holding, 10 yards (no play)",0.300,-1.020
3,5:09,3,25,TAM 34,9,0,Brad Johnson pass complete to Aaron Stecker for 5 yards (tackle by Ricky Manning). Penalty on Roman Oben: Personal Foul (Declined),-1.020,-0.780
3,4:38,4,20,TAM 39,9,0,"Tom Tupa punts 57 yards, returned by Steve Smith for 9 yards (tackle by Aaron Stecker)",-0.780,0.320
3,4:25,1,10,CAR 13,9,0,Stephen Davis right guard for 2 yards (tackle by Ellis Wyms and Nate Webster),-0.320,-0.570
3,3:44,2,8,CAR 15,9,0,Stephen Davis right end for 7 yards (tackle by Ellis Wyms and Ronde Barber),-0.570,-0.350
3,3:00,3,1,CAR 22,9,0,Jake Delhomme pass incomplete intended for Steve Smith is intercepted by Brian Kelly at CAR-28,-0.350,-3.710
3,2:50,1,10,CAR 28,9,0,Brad Johnson pass incomplete intended for Keyshawn Johnson,3.710,3.170
3,2:43,2,10,CAR 28,9,0,Brad Johnson pass complete to Keenan McCardell for 5 yards (tackle by Reggie Howard),3.170,3.140
3,2:15,3,5,CAR 23,9,0,Brad Johnson pass incomplete intended for Michael Pittman,3.140,1.980
3,2:11,4,5,CAR 23,9,3,Martin Gramatica 41 yard field goal good,1.980,3.000
3,,,,TAM 30,9,3,"Martin Gramatica kicks off 56 yards, returned by Rod Smart for 21 yards (tackle by Tim Wansley)",0.000,1.270
3,1:59,1,10,CAR 35,9,3,Stephen Davis left guard for 9 yards (tackle by Tim Wansley),1.270,1.940
3,1:16,2,1,CAR 44,9,3,Stephen Davis up the middle for no gain (tackle by Simeon Rice),1.940,1.220
3,0:33,3,1,CAR 44,9,3,Jake Delhomme up the middle for 2 yards (tackle by Ellis Wyms),1.220,1.990
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 46,9,3,Jake Delhomme pass incomplete intended for Stephen Davis is intercepted by Simeon Rice at CAR-46,1.990,-2.520
4,14:52,1,10,CAR 46,9,3,"Thomas Jones left tackle for 3 yards (tackle by Brian L. Allen). Penalty on Shane Burton: Defensive Holding, 5 yards (no play)",2.520,2.850
4,14:20,1,10,CAR 41,9,3,Brad Johnson pass complete to Michael Pittman for 1 yard (tackle by Will Witherspoon),2.850,2.440
4,13:46,2,9,CAR 40,9,3,Brad Johnson pass incomplete intended for Mike Alstott (defended by Brian L. Allen),2.440,1.750
4,13:39,3,9,CAR 40,9,3,"Penalty on Jason Whittle: False Start, 5 yards (no play)",1.750,1.090
4,13:39,3,14,CAR 45,9,3,Brad Johnson pass incomplete intended for Keenan McCardell,1.090,0.270
4,13:30,4,14,CAR 45,9,3,Tom Tupa punts 41 yards,0.270,0.380
4,13:21,1,10,CAR 4,9,3,Stephen Davis up the middle for 3 yards (tackle by Brian Kelly and Ryan Nece),-0.380,-0.560
4,12:45,2,7,CAR 7,9,3,Stephen Davis up the middle for 1 yard (tackle by John Lynch),-0.560,-0.950
4,12:02,3,6,CAR 8,9,3,DeShaun Foster right end for 5 yards (tackle by Derrick Brooks). Penalty on Jeff Mitchell: Offensive Holding (Declined),-0.950,-2.490
4,11:51,4,1,CAR 13,9,3,"Todd Sauerbrun punts 46 yards, returned by Karl Williams for 1 yard (tackle by Brad Hoover)",-2.490,-1.730
4,11:37,1,10,TAM 42,9,3,Michael Pittman left end for no gain (tackle by Will Witherspoon),1.730,1.190
4,11:03,2,10,TAM 42,9,3,Brad Johnson pass complete to Keyshawn Johnson for 12 yards (tackle by Mike Minter). Penalty on Reggie Howard: Defensive Pass Interference (Declined),1.190,2.520
4,10:36,1,10,CAR 46,9,3,Brad Johnson pass complete to Ken Dilger for 4 yards (tackle by Terry Cousin),2.520,2.520
4,9:53,2,6,CAR 42,9,3,Brad Johnson pass complete to Todd Yoder for 8 yards (tackle by Greg Favors),2.520,3.310
4,9:21,1,10,CAR 34,9,3,Michael Pittman right end for 5 yards (tackle by Mike Minter and Brian L. Allen),3.310,3.450
4,8:40,2,5,CAR 29,9,3,Brad Johnson pass incomplete intended for Ken Dilger,3.450,2.740
4,8:34,3,5,CAR 29,9,3,Brad Johnson pass incomplete intended for Karl Williams,2.740,1.540
4,8:27,4,5,CAR 29,9,3,"Martin Gramatica 47 yard field goal no good, blocked by Julius Peppers",1.540,-1.400
4,8:18,1,10,CAR 37,9,3,Brad Hoover up the middle for 2 yards (tackle by Ryan Nece),1.400,1.130
4,7:39,2,8,CAR 39,9,3,Jake Delhomme pass incomplete intended for Muhsin Muhammad,1.130,0.430
4,7:33,3,8,CAR 39,9,3,Jake Delhomme pass incomplete intended for Steve Smith (defended by Tim Wansley),0.430,-0.780
4,7:28,4,8,CAR 39,9,3,"Todd Sauerbrun punts 45 yards, returned by Karl Williams for 8 yards (tackle by Rod Smart)",-0.780,-0.540
4,7:16,1,10,TAM 24,9,3,Brad Johnson pass incomplete intended for Michael Pittman,0.540,0.000
4,7:10,2,10,TAM 24,9,3,Brad Johnson pass incomplete intended for Keyshawn Johnson,0.000,-0.690
4,7:05,3,10,TAM 24,9,3,Brad Johnson pass complete to Mike Alstott for 7 yards (tackle by Terry Cousin),-0.690,-1.310
4,6:44,4,3,TAM 31,9,3,Tom Tupa punts 59 yards,-1.310,0.380
4,6:29,1,10,CAR 10,9,3,Stephen Davis up the middle for 3 yards (tackle by Nate Webster),-0.380,-0.560
4,5:43,2,7,CAR 13,9,3,Stephen Davis up the middle for -1 yards,-0.560,-1.190
4,4:56,3,8,CAR 12,9,3,Jake Delhomme pass complete to Steve Smith for 11 yards (tackle by Brian Kelly),-1.190,0.480
4,4:09,1,10,CAR 23,9,3,Stephen Davis up the middle for 3 yards (tackle by John Lynch and Anthony McFarland),0.480,0.340
4,3:23,2,7,CAR 26,9,3,Stephen Davis up the middle for 1 yard (tackle by John Lynch and Simeon Rice),0.340,-0.230
4,3:15,,,,9,3,Timeout #1 by Tampa Bay Buccaneers,0.000,-0.230
4,3:15,3,6,CAR 27,9,3,Jake Delhomme pass complete to Muhsin Muhammad for 16 yards (tackle by Ryan Nece),-0.230,1.800
4,2:28,1,10,CAR 43,9,3,"Penalty on Kevin Donnalley: False Start, 5 yards (no play)",1.800,1.470
4,2:26,1,15,CAR 38,9,3,Stephen Davis right end for 6 yards (tackle by Ronde Barber and John Lynch),1.470,1.390
4,2:18,,,,9,3,Timeout #2 by Tampa Bay Buccaneers,0.000,1.390
4,2:18,2,9,CAR 44,9,3,Stephen Davis left tackle for 4 yards (tackle by Warren Sapp and Derrick Brooks),1.390,1.220
4,2:11,,,,9,3,Timeout #3 by Tampa Bay Buccaneers,0.000,1.220
4,2:11,3,5,CAR 48,9,3,Stephen Davis left end for 2 yards (tackle by Ronde Barber),1.220,-0.060
4,2:00,4,3,TAM 50,9,3,Todd Sauerbrun punts 40 yards (tackle by Karl Hankton),-0.060,-0.040
4,1:49,1,10,TAM 18,9,3,Brad Johnson pass incomplete intended for Keyshawn Johnson (defended by Deon Grant),0.040,-0.490
4,1:43,2,10,TAM 18,9,3,Brad Johnson pass complete to Karl Williams for 43 yards (tackle by Mike Minter),-0.490,2.980
4,1:35,1,10,CAR 39,9,3,Brad Johnson pass incomplete intended for Michael Pittman (defended by Reggie Howard),2.980,2.440
4,1:28,2,10,CAR 39,9,3,Brad Johnson pass incomplete intended for Keenan McCardell,2.440,1.750
4,1:22,3,10,CAR 39,9,3,Brad Johnson pass complete to Michael Pittman for 11 yards (tackle by Will Witherspoon),1.750,3.710
4,1:15,1,10,CAR 28,9,3,Brad Johnson pass complete to Michael Pittman for 10 yards (tackle by Will Witherspoon),3.710,4.370
4,0:42,1,10,CAR 18,9,3,"Penalty on Ken Dilger: False Start, 5 yards (no play)",4.370,4.040
4,0:29,1,15,CAR 23,9,3,Brad Johnson pass incomplete intended for Keenan McCardell (defended by Deon Grant),4.040,3.150
4,0:24,2,15,CAR 23,9,3,Brad Johnson pass incomplete intended for Keyshawn Johnson,3.150,2.480
4,0:19,3,15,CAR 23,9,3,Brad Johnson pass complete to Keyshawn Johnson for 17 yards (tackle by Deon Grant),2.480,5.830
4,0:08,1,6,CAR 6,9,3,Brad Johnson spiked the ball,5.830,4.950
4,0:05,2,6,CAR 6,9,9,"Brad Johnson pass complete to Keenan McCardell for 6 yards, touchdown",4.950,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:00,,,,9,9,Timeout #1 by Carolina Panthers,0.000,0.000
4,,,,CAR 2,9,9,Martin Gramatica kicks extra point no good,0.000,-1.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
,,,,,,,"Panthers won the coin toss, Panthers to receive the overtime kickoff.",,
OT,15:00,2,6,TAM 30,9,9,"Martin Gramatica kicks off 72 yards, touchback",0.670,0.280
OT,15:00,1,10,CAR 20,9,9,Stephen Davis up the middle for -2 yards (tackle by Greg Spires),0.280,-0.630
OT,14:26,2,12,CAR 18,9,9,Stephen Davis up the middle for 7 yards (tackle by John Lynch and Nate Webster),-0.630,-0.300
OT,13:48,3,5,CAR 25,9,9,"Penalty on Todd Steussie: False Start, 5 yards (no play)",-0.300,-0.960
OT,13:28,3,10,CAR 20,9,9,"Jake Delhomme pass incomplete intended for Ricky Proehl. Penalty on Dwight Smith: Roughing the Passer, 15 yards (no play)",-0.960,1.270
OT,13:22,1,10,CAR 35,9,9,Stephen Davis up the middle for 4 yards (tackle by Simeon Rice and Nate Webster),1.270,1.260
OT,12:44,2,6,CAR 39,9,9,Stephen Davis up the middle for 3 yards (tackle by Ryan Nece),1.260,0.960
OT,12:08,3,3,CAR 42,9,9,Jake Delhomme pass incomplete intended for Steve Smith (defended by Greg Spires),0.960,-0.590
OT,12:01,4,3,CAR 42,9,9,"Penalty on Jason Kyle: False Start, 5 yards (no play)",-0.590,-0.910
OT,12:01,4,8,CAR 37,9,9,Todd Sauerbrun punts 45 yards,-0.910,-0.040
OT,11:49,1,10,TAM 18,9,9,Mike Alstott right guard for 4 yards (tackle by Will Witherspoon),0.040,0.140
OT,11:08,2,6,TAM 22,9,9,"Brad Johnson pass complete to Michael Pittman for no gain. Michael Pittman fumbles (forced by Mike Rucker), recovered by Mike Alstott at TAM-22. Penalty on Kris Jenkins: Roughing the Passer, 15 yards, Penalty on Terry Cousin: Defensive Holding (Declined)",0.140,1.400
OT,10:45,1,10,TAM 37,9,9,Brad Johnson pass complete to Keyshawn Johnson for 9 yards (tackle by Reggie Howard),1.400,2.070
OT,10:07,2,1,TAM 46,9,9,Mike Alstott up the middle for no gain (tackle by Al Wallace),2.070,1.360
OT,9:31,3,1,TAM 46,9,9,Mike Alstott left tackle for 3 yards (tackle by Al Wallace and Will Witherspoon),1.360,2.190
OT,8:49,1,10,TAM 49,9,9,"Brad Johnson pass incomplete intended for Aaron Stecker. Penalty on Kenyatta Walker: Offensive Holding, 10 yards (no play)",2.190,1.530
OT,8:42,1,20,TAM 39,9,9,Brad Johnson pass complete to Keenan McCardell for 18 yards (tackle by Brian L. Allen),1.530,2.730
OT,8:18,2,2,CAR 43,9,9,Aaron Stecker left guard for 7 yards (tackle by Al Wallace and Reggie Howard),2.730,3.180
OT,8:00,1,10,CAR 36,9,9,Aaron Stecker up the middle for no gain (tackle by Kris Jenkins),3.180,2.640
OT,7:25,2,10,CAR 36,9,9,"Penalty on Keyshawn Johnson: False Start, 5 yards (no play)",2.640,1.960
OT,7:05,2,15,CAR 41,9,9,Brad Johnson pass incomplete intended for Keyshawn Johnson,1.960,1.290
OT,7:02,3,15,CAR 41,9,9,Aaron Stecker right end for -1 yards (tackle by Deon Grant and Brian L. Allen),1.290,0.460
OT,6:20,4,16,CAR 42,9,9,"Tom Tupa punts 34 yards, returned by Steve Smith for 52 yards (tackle by Dwight Smith)",0.460,-2.920
OT,6:02,1,10,TAM 40,9,9,Stephen Davis for 10 yards (tackle by Nate Webster),2.920,3.580
