Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
1,2:37,2,10,CHI 28,3,0,Dalvin Cook up the middle for -3 yards (tackle by Sam Kamara),,
1,1:56,3,13,CHI 31,3,0,"Kirk Cousins sacked by and Trevis Gipson for -10 yards and Mario Edwards for -10 yards. Kirk Cousins fumbles (forced by Trevis Gipson), recovered by Brian O'Neill at CHI-41 (tackle by Trevis Gipson) (tackle by Trevis Gipson)",,
1,1:18,,,,,,Timeout #1 by Chicago Bears,,
1,1:18,4,23,CHI 41,3,0,Jordan Berry punts 29 yards out of bounds,,
1,1:11,1,10,CHI 12,3,0,David Montgomery right end for 3 yards (tackle by Kenny Willekes and T.Y. McGill),,
1,0:48,2,7,CHI 15,3,0,David Montgomery left tackle for 11 yards (tackle by D.J. Wonnum),,
1,0:10,1,10,CHI 26,3,0,Andy Dalton pass complete short left to Marquise Goodwin for 5 yards (tackle by Patrick Peterson),,
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,CHI 31,3,0,Andy Dalton pass complete short right to Darnell Mooney for 19 yards (tackle by Xavier Woods),,
2,14:19,1,10,CHI 50,3,0,David Montgomery right end for 1 yard (tackle by Troy Dye),,
2,13:35,2,9,MIN 49,3,0,Andy Dalton pass complete short left to Damiere Byrd for 11 yards (tackle by Troy Dye),,
2,13:11,1,10,MIN 38,3,0,Andy Dalton pass complete deep left to Allen Robinson for 16 yards (tackle by Patrick Peterson),,
2,12:45,1,10,MIN 22,3,0,David Montgomery right tackle for 3 yards (tackle by Dalvin Tomlinson and Nick Vigil),,
2,12:00,2,7,MIN 19,3,0,Andy Dalton sacked by Anthony Barr for no gain,,
2,11:15,3,7,MIN 19,3,0,Andy Dalton pass complete short right to Damien Williams for 6 yards (tackle by Cameron Dantzler),,
2,10:38,,,,,,Timeout #2 by Chicago Bears,,
2,10:38,4,1,MIN 13,3,0,Andy Dalton sacked by D.J. Wonnum for -5 yards,,
2,10:33,1,10,MIN 18,3,0,Dalvin Cook up the middle for 3 yards (tackle by Bruce Irvin and Khyiris Tonga),,
2,9:55,2,7,MIN 21,3,0,Dalvin Cook up the middle for no gain (tackle by Roquan Smith and Khyiris Tonga),,
2,9:14,3,7,MIN 21,3,0,Kirk Cousins pass incomplete short middle intended for Justin Jefferson (defended by Sam Kamara),,
2,9:08,4,7,MIN 21,3,0,"Jordan Berry punts 52 yards, returned by Dazz Newsome for 9 yards (tackle by Tye Smith)",,
2,8:58,1,10,CHI 36,3,0,David Montgomery left end for 1 yard (tackle by Harrison Smith and Dalvin Tomlinson),,
2,8:16,2,9,CHI 37,3,0,Andy Dalton pass complete deep left to Darnell Mooney for 18 yards (tackle by Patrick Peterson),,
2,7:30,1,10,MIN 45,3,0,David Montgomery right tackle for 8 yards (tackle by Anthony Barr and Nick Vigil),,
2,6:58,2,2,MIN 37,3,0,David Montgomery left end for 6 yards (tackle by Troy Dye and Anthony Barr),,
2,6:24,1,10,MIN 31,3,0,Andy Dalton pass complete short right to Darnell Mooney for -1 yards (tackle by Anthony Barr and Harrison Smith),,
2,5:41,2,11,MIN 32,3,0,Khalil Herbert up the middle for 4 yards (tackle by Harrison Smith),,
2,5:06,3,7,MIN 28,3,0,Andy Dalton pass incomplete deep middle intended for Darnell Mooney,,
2,5:00,4,7,MIN 28,6,0,Cairo Santos 46 yard field goal good,,
2,4:55,,,CHI 35,6,0,"Cairo Santos kicks off 65 yards, returned by Kene Nwangwu for 14 yards (tackle by Dazz Newsome)",,
2,4:51,1,10,MIN 14,6,0,Kirk Cousins pass incomplete deep right intended for K.J. Osborn,,
2,4:45,2,10,MIN 14,6,0,Justin Jefferson right end for 4 yards (tackle by Artie Burns),,
2,4:02,,,,,,Timeout #1 by Minnesota Vikings,,
2,4:02,3,6,MIN 18,6,0,Kirk Cousins pass complete short middle to Alexander Mattison for 3 yards (tackle by Deon Bush),,
2,3:24,4,3,MIN 21,6,0,"Jordan Berry punts 57 yards, returned by Dazz Newsome for 11 yards (tackle by Luke Stocker)",,
2,3:10,1,10,CHI 33,6,0,David Montgomery up the middle for 9 yards (tackle by D.J. Wonnum and Xavier Woods),,
2,2:39,2,1,CHI 42,6,0,Khalil Herbert left guard for 3 yards (tackle by Xavier Woods and D.J. Wonnum),,
2,2:02,1,10,CHI 45,6,0,Andy Dalton pass incomplete deep right intended for Cole Kmet (defended by Josh Metellus),,
2,1:58,2,10,CHI 45,6,0,"Penalty on Sheldon Richardson: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
2,1:58,2,5,CHI 50,6,0,Andy Dalton pass complete short left to Damiere Byrd for 14 yards (tackle by Patrick Peterson),,
2,1:36,1,10,MIN 36,6,0,Andy Dalton pass complete short left to Damiere Byrd for 5 yards (tackle by Patrick Peterson),,
2,1:10,2,5,MIN 31,6,0,Andy Dalton pass complete short right to Marquise Goodwin for 8 yards (tackle by Cameron Dantzler),,
2,0:45,1,10,MIN 23,6,0,Andy Dalton pass incomplete short middle intended for Marquise Goodwin (defended by Cameron Dantzler),,
2,0:42,2,10,MIN 23,6,0,Andy Dalton pass incomplete deep right intended for Damien Williams,,
2,0:36,3,10,MIN 23,12,0,"Andy Dalton pass complete short right to Damien Williams for 23 yards, touchdown",,
2,0:31,,,MIN 2,14,0,Two Point Attempt: Andy Dalton pass complete to to Allen Robinson for no gain,,
2,0:31,,,CHI 35,14,0,"Cairo Santos kicks off 65 yards, returned by Kene Nwangwu for 24 yards (tackle by Damien Williams and Deon Bush)",,
2,0:26,1,10,MIN 24,14,0,Kirk Cousins pass complete deep right to Justin Jefferson for 25 yards (tackle by Tashaun Gipson),,
2,0:21,1,10,MIN 49,14,0,Kirk Cousins pass complete deep left to Ihmir Smith-Marsette for 40 yards (tackle by Eddie Jackson),,
2,0:13,,,,,,Timeout #2 by Minnesota Vikings,,
2,0:13,1,10,CHI 11,14,0,"Kirk Cousins pass complete to K.J. Osborn for no gain. Penalty on Oli Udoh: Offensive Holding, 10 yards (accepted) (no play)",,
2,0:07,1,20,CHI 21,14,0,Kirk Cousins pass incomplete,,
2,0:03,2,20,CHI 21,14,3,Greg Joseph 39 yard field goal good,,
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,14,3,"Cairo Santos kicks off 65 yards, touchback.",,
3,15:00,1,10,MIN 25,14,3,Dalvin Cook right tackle for 5 yards (tackle by Trevis Gipson and Alec Ogletree),,
3,14:31,2,5,MIN 30,14,3,Dalvin Cook left guard for 4 yards (tackle by Alec Ogletree and Roquan Smith),,
3,14:00,3,1,MIN 34,14,3,Dalvin Cook left end for 25 yards (tackle by Tashaun Gipson),,
3,13:21,1,10,CHI 41,14,3,Kirk Cousins pass complete short left to Tyler Conklin for -3 yards (tackle by Alec Ogletree),,
3,12:36,2,13,CHI 44,14,3,Kirk Cousins pass incomplete short middle intended for Tyler Conklin,,
3,12:31,3,13,CHI 44,14,9,"Kirk Cousins pass complete deep middle to Ihmir Smith-Marsette for 44 yards, touchdown",,
3,12:24,,,CHI 15,14,10,Greg Joseph kicks extra point good,,
3,12:24,,,MIN 35,14,10,"Greg Joseph kicks off 65 yards, touchback.",,
3,12:24,1,10,CHI 25,14,10,Andy Dalton pass complete short middle to Darnell Mooney for 8 yards (tackle by Xavier Woods),,
3,12:00,2,2,CHI 33,14,10,David Montgomery right tackle for 4 yards (tackle by Harrison Smith),,
3,11:24,1,10,CHI 37,14,10,Andy Dalton pass complete deep middle to Cole Kmet for 20 yards (tackle by Xavier Woods),,
3,10:58,1,10,MIN 43,14,10,"Andy Dalton pass incomplete intended for Darnell Mooney. Penalty on Patrick Peterson: Defensive Pass Interference, 17 yards (accepted) (no play)",,
3,10:53,1,10,MIN 26,14,10,David Montgomery left end for 3 yards (tackle by Dalvin Tomlinson),,
3,10:09,2,7,MIN 23,14,10,David Montgomery right tackle for 3 yards (tackle by Josh Metellus),,
3,9:38,3,4,MIN 20,14,10,Andy Dalton pass complete short left to Darnell Mooney for 13 yards (tackle by Josh Metellus),,
3,9:02,1,7,MIN 7,14,10,David Montgomery right guard for -1 yards (tackle by Dalvin Tomlinson and Harrison Smith),,
3,8:20,2,8,MIN 8,14,10,Andy Dalton pass incomplete short right,,
3,8:15,3,8,MIN 8,14,10,"Andy Dalton scrambles for no gain, touchdown Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Andy Dalton right end for 7 yards (tackle by Cameron Dantzler)",,
3,7:55,4,1,MIN 1,14,10,Andy Dalton sacked by Anthony Barr for -15 yards,,
3,7:48,1,10,MIN 16,14,10,Kirk Cousins pass complete short right to Tyler Conklin for 9 yards (tackle by Tashaun Gipson),,
3,7:14,2,1,MIN 25,14,10,Dalvin Cook left end for -2 yards (tackle by Margus Hunt and Jaylon Johnson),,
3,6:37,3,3,MIN 23,14,10,Kirk Cousins sacked by and Robert Quinn for -7 yards and Bilal Nichols for -7 yards,,
3,6:00,4,10,MIN 16,14,10,"Jordan Berry punts 52 yards, returned by Dazz Newsome for 10 yards (tackle by Troy Dye and Ben Ellefson)",,
3,5:47,1,10,CHI 42,14,10,David Montgomery left tackle for 1 yard (tackle by Anthony Barr),,
3,5:12,2,9,CHI 43,14,10,Andy Dalton pass complete short right to Cole Kmet for 19 yards (tackle by Josh Metellus and Xavier Woods),,
3,4:36,1,10,MIN 38,14,10,David Montgomery right end for no gain (tackle by James Lynch and Armon Watts),,
3,3:54,2,10,MIN 38,14,10,Andy Dalton pass complete short right to Allen Robinson for 6 yards (tackle by Cameron Dantzler),,
3,3:21,3,4,MIN 32,14,10,Andy Dalton pass complete short right to David Montgomery for 4 yards (tackle by Cameron Dantzler),,
3,2:37,1,10,MIN 28,14,10,Andy Dalton pass incomplete short right intended for David Montgomery,,
3,2:32,2,10,MIN 28,14,10,Andy Dalton pass complete short left to Damien Williams for 4 yards (tackle by Patrick Peterson),,
3,1:45,3,6,MIN 24,14,10,Andy Dalton pass incomplete deep left intended for Darnell Mooney,,
3,1:41,4,6,MIN 24,17,10,Cairo Santos 42 yard field goal good,,
3,1:37,,,CHI 35,17,10,"Cairo Santos kicks off 65 yards, touchback.",,
3,1:37,1,10,MIN 25,17,10,Kirk Cousins pass complete short right to Justin Jefferson for 4 yards (tackle by Thomas Graham and Roquan Smith),,
3,1:10,2,6,MIN 29,17,10,Dalvin Cook left end for -1 yards (tackle by Eddie Jackson),,
3,0:28,3,7,MIN 28,17,10,Kirk Cousins pass complete deep right to Ihmir Smith-Marsette for 19 yards (tackle by Kindle Vildor),,
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 47,17,10,Kirk Cousins pass complete short right to C.J. Ham for 7 yards (tackle by Roquan Smith),,
4,14:22,2,3,CHI 46,17,10,Dalvin Cook right tackle for 1 yard (tackle by Margus Hunt and Khyiris Tonga),,
4,13:44,3,2,CHI 45,17,16,"Kirk Cousins pass complete deep right to Justin Jefferson for 45 yards, touchdown",,
4,13:35,,,CHI 15,17,17,Greg Joseph kicks extra point good,,
4,13:35,,,MIN 35,17,17,"Greg Joseph kicks off 65 yards, touchback.",,
4,13:35,1,10,CHI 25,17,17,Andy Dalton pass complete short middle to Darnell Mooney for 6 yards (tackle by Anthony Barr),,
4,13:03,2,4,CHI 31,17,17,Andy Dalton pass complete short left to Darnell Mooney for 18 yards (tackle by Josh Metellus),,
4,12:24,1,10,CHI 49,17,17,Khalil Herbert left end for 4 yards (tackle by Josh Metellus and Patrick Peterson),,
4,11:41,2,6,MIN 47,17,17,Andy Dalton sacked by Dalvin Tomlinson for -9 yards,,
4,11:04,3,15,CHI 44,17,17,Andy Dalton pass incomplete short right intended for Allen Robinson,,
4,10:59,4,15,CHI 44,17,17,"Pat O'Donnell punts 43 yards, fair catch by Dede Westbrook at MIN-13",,
4,10:53,1,10,MIN 13,17,17,Kirk Cousins pass incomplete short left intended for K.J. Osborn (defended by Eddie Jackson),,
4,10:48,2,10,MIN 13,17,17,Dalvin Cook up the middle for 6 yards (tackle by Eddie Jackson),,
4,10:08,3,4,MIN 19,17,17,Kirk Cousins pass complete deep right to Justin Jefferson for 26 yards (tackle by Deon Bush),,
4,9:33,1,10,MIN 45,17,17,Alexander Mattison right guard for 5 yards (tackle by Bilal Nichols),,
4,8:55,2,5,MIN 50,17,17,Dalvin Cook left end for 29 yards (tackle by Deon Bush),,
4,8:11,1,10,CHI 21,17,23,"Kirk Cousins pass complete deep left to K.J. Osborn for 21 yards, touchdown",,
4,8:04,,,CHI 15,17,24,Greg Joseph kicks extra point good,,
4,8:04,,,MIN 35,17,24,"Penalty on CHI: Defensive Offside, 5 yards (accepted)",,
4,8:04,,,MIN 40,17,24,"Greg Joseph kicks off 60 yards, touchback.",,
4,8:04,1,10,CHI 25,17,24,Andy Dalton pass complete short right to Cole Kmet for 7 yards (tackle by Armon Watts),,
4,7:29,2,3,CHI 32,17,24,David Montgomery right tackle for 1 yard (tackle by Dalvin Tomlinson and Harrison Smith),,
4,6:54,3,2,CHI 33,17,24,Andy Dalton pass complete short right to Darnell Mooney for 7 yards (tackle by Cameron Dantzler),,
4,6:23,1,10,CHI 40,17,24,Andy Dalton pass incomplete deep middle intended for Darnell Mooney,,
4,6:18,2,10,CHI 40,17,24,Andy Dalton pass complete short right to Damiere Byrd for 6 yards (tackle by Cameron Dantzler and Anthony Barr),,
4,5:41,3,4,CHI 46,17,24,Andy Dalton pass complete short left to Darnell Mooney for 3 yards (tackle by Josh Metellus),,
4,5:10,4,1,CHI 49,17,30,"Andy Dalton pass deep left intended for Dazz Newsome is intercepted by Patrick Peterson at MIN-34 and returned for 66 yards, touchdown",,
4,4:54,,,CHI 15,17,31,Greg Joseph kicks extra point good,,
4,4:54,,,MIN 35,17,31,"Penalty on Artie Burns: Defensive Offside, 5 yards (accepted)",,
4,4:54,1,10,MIN 40,17,31,"Greg Joseph kicks off 60 yards, touchback.",,
4,4:54,1,10,CHI 25,17,31,"Andy Dalton pass complete short right to Damiere Byrd for 11 yards (tackle by Cameron Dantzler). Penalty on Patrick Jones: Roughing the Passer, 15 yards (accepted)",,
4,4:48,1,10,MIN 49,17,31,Andy Dalton pass short right (defended by T.Y. McGill) intended for Darnell Mooney is intercepted by Blake Lynch at MIN-43 and returned for 2 yards (tackle by Khalil Herbert),,
4,4:42,1,10,MIN 45,17,31,Kirk Cousins pass incomplete short left intended for Justin Jefferson,,
4,4:39,2,10,MIN 45,17,31,Alexander Mattison right tackle for -4 yards (tackle by Trevis Gipson),,
4,4:35,,,,,,Timeout #1 by Chicago Bears,,
4,4:35,3,14,MIN 41,17,31,Kene Nwangwu right tackle for 4 yards (tackle by Bilal Nichols and Alec Ogletree),,
4,3:50,4,10,MIN 45,17,31,"Jordan Berry punts 40 yards, fair catch by Damiere Byrd at CHI-15",,
4,3:43,1,10,CHI 15,17,31,Andy Dalton pass complete short middle to Cole Kmet for 2 yards (tackle by Anthony Barr),,
4,3:18,2,8,CHI 17,17,31,Andy Dalton pass incomplete short right intended for Damien Williams (defended by Kenny Willekes),,
4,3:13,3,8,CHI 17,17,31,Andy Dalton pass complete short middle to Jimmy Graham for 10 yards (tackle by Nick Vigil),,
4,2:51,1,10,CHI 27,17,31,Andy Dalton sacked by Kenny Willekes for -4 yards,,
4,2:19,2,14,CHI 23,17,31,Andy Dalton pass complete short left to Jimmy Graham for 6 yards (tackle by Parry Nickerson),,
4,2:00,3,8,CHI 29,17,31,Andy Dalton sacked by Kenny Willekes for -11 yards,,
4,1:17,4,19,CHI 18,17,31,Andy Dalton pass complete short right to Dazz Newsome for 13 yards (tackle by Cameron Dantzler),,
4,1:08,1,10,CHI 31,17,31,Alexander Mattison left end for 8 yards (tackle by Eddie Jackson and Roquan Smith),,
4,0:24,2,2,CHI 23,17,31,Kirk Cousins kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
