Quarter,Time,Down,ToGo,Location,PIT,TAM,Detail,EPB,EPA
1,10:25,2,12,TAM 24,14,0,Shaun King pass complete to Rickey Dudley for 6 yards (tackle by Brent Alexander),-0.140,-0.030
1,9:47,3,6,TAM 30,14,0,Shaun King pass incomplete intended for Joe Jurevicius (defended by Mike Logan),-0.030,-1.370
1,9:41,4,6,TAM 30,14,0,"Tom Tupa punts 53 yards, returned by Antwaan Randle El for 5 yards (tackle by Dwight Smith)",-1.370,-0.410
1,9:28,1,10,PIT 22,14,0,Tommy Maddox pass complete to Hines Ward for 20 yards (tackle by Brian Kelly),0.410,1.730
1,8:52,1,10,PIT 42,14,0,Jerome Bettis middle for 3 yards (tackle by Derrick Brooks),1.730,1.590
1,8:20,2,7,PIT 45,14,0,Jerome Bettis left end for 3 yards (tackle by Derrick Brooks and John Lynch),1.590,1.290
1,7:39,3,4,PIT 48,14,0,Tommy Maddox pass complete to Plaxico Burress for 28 yards (tackle by Dwight Smith),1.290,3.970
1,6:57,1,10,TAM 24,14,0,Tommy Maddox pass complete to Hines Ward for 12 yards (tackle by Derrick Brooks),3.970,4.780
1,6:18,1,10,TAM 12,14,0,Jerome Bettis left end for 2 yards (tackle by Derrick Brooks),4.780,4.450
1,5:42,2,8,TAM 10,14,0,(tackle by Dwight Smith),4.450,4.380
1,4:55,3,4,TAM 6,14,0,Tommy Maddox sacked by Simeon Rice for -2 yards,4.380,2.960
1,4:30,4,6,TAM 8,17,0,Jeff Reed 26 yard field goal good,2.960,3.000
1,4:30,,,PIT 30,17,0,"Jeff Reed kicks off 59 yards, returned by Aaron Stecker for 28 yards (tackle by Chris Fuamatu-Ma'afala)",0.000,1.530
1,4:15,1,10,TAM 39,17,0,Mike Alstott right end for 18 yards (tackle by Brent Alexander and Chad Scott),1.530,2.720
1,3:38,1,10,PIT 43,17,0,Shaun King pass incomplete intended for Michael Pittman,2.720,2.180
1,3:33,2,10,PIT 43,17,0,Shaun King pass complete to Ken Dilger for 11 yards (tackle by Dewayne Washington),2.180,3.450
1,2:53,1,10,PIT 32,17,0,Shaun King pass incomplete intended for Keyshawn Johnson,3.450,2.900
1,2:47,2,10,PIT 32,17,0,Michael Pittman left end for -1 yards (tackle by Kendrell Bell),2.900,2.080
1,2:07,3,11,PIT 33,17,0,Shaun King pass incomplete intended for Michael Pittman,2.080,1.150
1,2:02,4,11,PIT 33,17,0,"Martin Gramatica 50 yard field goal good. Penalty on Jason Gildon: Defensive Holding, 5 yards (no play)",1.150,3.710
1,1:58,1,10,PIT 28,17,0,Mike Alstott right end for -2 yards (tackle by Kendrell Bell),3.710,2.900
1,1:18,2,12,PIT 30,17,0,Shaun King for 15 yards (tackle by Brent Alexander and Dewayne Washington),2.900,4.580
1,0:45,1,10,PIT 15,17,0,Mike Alstott middle for 8 yards (tackle by Lee Flowers),4.580,5.410
Quarter,Time,Down,ToGo,Location,PIT,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,PIT 7,17,0,"Mike Alstott middle for no gain (tackle by Casey Hampton). Mike Alstott fumbles (forced by Casey Hampton), recovered by Aaron Smith at PIT-8 (tackle by Mike Alstott)",5.410,0.380
2,14:53,1,10,PIT 8,17,0,Jerome Bettis middle for no gain,-0.380,-0.780
2,14:18,2,10,PIT 8,17,0,Tommy Maddox pass complete to Hines Ward for 22 yards (tackle by Dexter Jackson),-0.780,0.940
2,13:36,1,10,PIT 30,17,0,Jerome Bettis middle for 1 yard (tackle by Warren Sapp),0.940,0.530
2,12:58,2,9,PIT 31,17,0,Amos Zereoue middle for 3 yards (tackle by Shelton Quarles),0.530,0.230
2,12:16,3,6,PIT 34,17,0,Tommy Maddox pass incomplete,0.230,-1.110
2,12:10,4,6,PIT 34,17,0,"Tom Rouen punts 46 yards, returned by Karl Williams for 10 yards (tackle by Chris Fuamatu-Ma'afala)",-1.110,-0.940
2,11:57,1,10,TAM 30,17,0,Shaun King pass incomplete intended for Keyshawn Johnson,0.940,0.390
2,11:51,2,10,TAM 30,17,0,Shaun King pass incomplete intended for Joe Jurevicius,0.390,-0.300
2,11:44,3,10,TAM 30,17,0,Shaun King pass incomplete intended for Keyshawn Johnson,-0.300,-1.370
2,11:39,4,10,TAM 30,17,0,Tom Tupa punts 33 yards. Penalty on Corey Ivy: Illegal Touch Kick (Declined),-1.370,-1.470
2,11:29,1,10,PIT 38,17,0,Tommy Maddox pass complete to Matt Cushing for 4 yards (tackle by Derrick Brooks),1.470,1.460
2,10:54,2,6,PIT 42,17,0,Dan Kreider middle for 3 yards (tackle by Ellis Wyms),1.460,1.160
2,10:06,3,3,PIT 45,17,0,Amos Zereoue left end for -1 yards (tackle by Dwight Smith),1.160,-0.460
2,9:41,4,4,PIT 44,17,0,"Tom Rouen punts 42 yards, returned by Karl Williams for 6 yards (tackle by Brett Keisel)",-0.460,-0.280
2,9:28,1,10,TAM 20,17,0,Michael Pittman middle for 4 yards (tackle by Casey Hampton and Joey Porter),0.280,0.270
2,8:53,2,6,TAM 24,17,0,Michael Pittman middle for 10 yards (tackle by Brent Alexander and Chad Scott),0.270,1.200
2,8:18,1,10,TAM 34,17,0,Shaun King for 1 yard (tackle by Kendrell Bell),1.200,0.790
2,7:40,2,9,TAM 35,17,0,Shaun King pass incomplete intended for Keyshawn Johnson (defended by Dewayne Washington),0.790,0.100
2,7:32,3,9,TAM 35,17,0,Shaun King pass incomplete intended for Keenan McCardell,0.100,-1.040
2,7:27,4,9,TAM 35,17,0,"Tom Tupa punts 25 yards, out of bounds",-1.040,-1.600
2,7:19,1,10,PIT 40,17,0,Amos Zereoue middle for 3 yards (tackle by Nate Webster),1.600,1.460
2,6:38,2,7,PIT 43,17,0,Tommy Maddox pass complete to Amos Zereoue for 6 yards (tackle by Ronde Barber and Nate Webster),1.460,1.550
2,5:52,3,1,PIT 49,17,0,Jerome Bettis middle for 1 yard (tackle by John Lynch),1.550,2.260
2,5:07,1,10,,17,0,Tommy Maddox pass incomplete intended for Amos Zereoue,2.260,1.710
2,4:59,2,10,,17,0,"Tommy Maddox pass complete to Dan Kreider for 8 yards (tackle by Derrick Brooks and Nate Webster). Dan Kreider fumbles (forced by Derrick Brooks), recovered by Alan Faneca at TAM-37. Penalty on Warren Sapp: Roughing the Passer, 15 yards",1.710,4.110
2,4:20,1,10,TAM 22,17,0,"Amos Zereoue left end for 14 yards (tackle by Dexter Jackson). Penalty on Dexter Jackson: Taunting, 4 yards",4.110,6.280
2,3:51,1,4,TAM 4,17,0,"Jerome Bettis middle for 2 yards (tackle by Nate Webster). Penalty on Dan Kreider: Illegal Motion, 5 yards (no play)",6.280,5.140
2,3:32,1,9,TAM 9,17,0,"Jerome Bettis right tackle for -2 yards (tackle by Nate Webster). Penalty on Jeff Hartings: Offensive Holding, 10 yards (no play)",5.140,4.230
2,3:07,1,19,TAM 19,17,0,"Tommy Maddox pass complete to Amos Zereoue for 4 yards (tackle by Chartric Darby). Amos Zereoue fumbles (forced by Chartric Darby), recovered by Dexter Jackson at TAM-19 (tackle by Alan Faneca)",4.230,-0.150
2,2:56,1,10,TAM 19,17,0,Shaun King pass complete to Keenan McCardell for 6 yards (tackle by Mike Logan),0.150,0.480
2,2:28,2,4,TAM 25,17,0,Shaun King pass complete to Keyshawn Johnson for 13 yards (tackle by Lee Flowers),0.480,1.470
2,2:01,1,10,TAM 38,17,0,Shaun King pass incomplete intended for Ken Dilger,1.470,0.920
2,1:57,2,10,TAM 38,17,0,Shaun King pass incomplete (defended by Mike Logan),0.920,0.230
2,1:52,3,10,TAM 38,17,0,Shaun King pass complete to Keyshawn Johnson for 20 yards (tackle by Lee Flowers),0.230,2.790
2,1:27,1,10,PIT 42,17,0,Shaun King for 7 yards (tackle by Hank Poteat),2.790,3.190
2,1:18,1,10,PIT 42,,,Timeout #1 by Tampa Bay Buccaneers,2.790,3.190
2,1:18,2,3,PIT 35,17,0,Shaun King pass complete to Joe Jurevicius for 7 yards (tackle by Mike Logan and Joey Porter),3.190,3.710
2,0:56,1,10,PIT 28,17,0,Shaun King pass incomplete (defended by Joey Porter),3.710,3.170
2,0:51,2,10,PIT 28,17,0,"Shaun King pass incomplete intended for Keenan McCardell. Penalty on Kenyatta Walker: Offensive Holding, 10 yards (no play)",3.170,1.820
2,0:46,2,20,PIT 38,17,0,Shaun King pass incomplete intended for Keenan McCardell (defended by Dewayne Washington),1.820,1.160
2,0:40,3,20,PIT 38,17,0,Shaun King pass incomplete intended for Keenan McCardell,1.160,0.720
2,0:34,4,20,PIT 38,17,0,Tom Tupa punts 29 yards,0.720,0.380
2,0:23,1,10,PIT 9,17,0,Tommy Maddox kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,PIT,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,17,0,"Jeff Reed kicks off 64 yards, returned by Aaron Stecker for 21 yards (tackle by Chris Fuamatu-Ma'afala)",0.000,0.740
3,14:53,1,10,TAM 27,17,0,Michael Pittman middle for 7 yards (tackle by Mike Jones),0.740,1.140
3,14:11,2,3,TAM 34,17,0,Shaun King pass incomplete intended for Keyshawn Johnson (defended by Dewayne Washington),1.140,0.430
3,14:06,3,3,TAM 34,17,0,Shaun King pass complete to Rickey Dudley for 2 yards (tackle by Brent Alexander),0.430,-0.980
3,13:30,4,1,TAM 36,17,0,"Tom Tupa punts 63 yards, returned by Antwaan Randle El for 22 yards (tackle by John Howell)",-0.980,-0.480
3,13:14,1,10,PIT 23,17,0,Tommy Maddox pass complete to Hines Ward for 9 yards (tackle by Derrick Brooks),0.480,1.150
3,12:34,2,1,PIT 32,17,0,Jerome Bettis middle for 4 yards (tackle by Simeon Rice),1.150,1.330
3,11:59,1,10,PIT 36,17,0,Jerome Bettis left guard for 3 yards (tackle by Simeon Rice),1.330,1.200
3,11:22,2,7,PIT 39,17,0,Tommy Maddox pass incomplete intended for Jerame Tuman (defended by Derrick Brooks),1.200,0.500
3,11:17,3,7,PIT 39,17,0,Tommy Maddox sacked by Ronde Barber for -9 yards,0.500,-1.370
3,10:58,4,16,PIT 30,17,0,"Tom Rouen punts 42 yards, fair catch by Karl Williams",-1.370,-0.810
3,10:49,1,10,TAM 28,17,0,Shaun King pass incomplete intended for Keenan McCardell,0.810,0.260
3,10:42,2,10,TAM 28,17,0,"Penalty on Keenan McCardell: False Start, 5 yards (no play)",0.260,-0.410
3,10:42,2,15,TAM 23,17,0,Shaun King pass complete to Mike Alstott for 4 yards (tackle by Jason Gildon),-0.410,-0.560
3,10:02,3,11,TAM 27,17,0,Shaun King sacked by Mike Logan and Aaron Smith for -5 yards,-0.560,-1.900
3,9:36,4,16,TAM 22,17,0,"Tom Tupa punts 48 yards, returned by Antwaan Randle El for 6 yards (tackle by Dwight Smith)",-1.900,-1.330
3,9:23,1,10,PIT 36,17,0,Tommy Maddox pass complete to Jerome Bettis for -2 yards (tackle by Ronde Barber),1.330,0.520
3,8:44,2,12,PIT 34,17,0,Tommy Maddox pass incomplete intended for Antwaan Randle El (defended by Simeon Rice),0.520,-0.160
3,8:38,3,12,PIT 34,17,0,Tommy Maddox pass complete to Plaxico Burress for 16 yards (tackle by Ronde Barber and Simeon Rice),-0.160,2.260
3,7:59,1,10,,17,0,Jerome Bettis right tackle for 1 yard (tackle by Dexter Jackson and John Lynch),2.260,1.850
3,7:17,2,9,TAM 49,17,0,"Jerome Bettis left tackle for 4 yards (tackle by John Lynch). Penalty on John Lynch: Personal Foul (Offsetting), Penalty on Jerome Bettis: Personal Foul (Offsetting)",1.850,1.690
3,6:59,3,5,TAM 45,17,0,Tommy Maddox pass incomplete intended for Chris Fuamatu-Ma'afala,1.690,0.270
3,6:53,4,5,TAM 45,17,0,Tom Rouen punts 40 yards,0.270,0.380
3,6:40,1,10,TAM 5,17,0,Rob Johnson pass complete to Keenan McCardell for 9 yards (tackle by Deshea Townsend),-0.380,-0.100
3,6:02,2,1,TAM 14,17,0,Mike Alstott middle for 4 yards (tackle by Jason Gildon),-0.100,0.040
3,5:26,1,10,TAM 18,17,0,Rob Johnson sacked by Aaron Smith for -2 yards,0.040,-0.800
3,4:54,2,12,TAM 16,17,0,Rob Johnson pass complete to Keyshawn Johnson for 12 yards (tackle by Dewayne Washington),-0.800,0.810
3,4:19,1,10,TAM 28,17,0,Rob Johnson sacked by Aaron Smith for -3 yards,0.810,-0.140
3,3:48,2,13,TAM 25,17,0,Rob Johnson pass incomplete intended for Keenan McCardell (defended by Deshea Townsend),-0.140,-0.820
3,3:42,3,13,TAM 25,17,0,Rob Johnson pass complete to Keyshawn Johnson for 17 yards (tackle by Dewayne Washington and Brent Alexander),-0.820,1.730
3,2:58,1,10,TAM 42,17,0,Rob Johnson pass complete to Joe Jurevicius for 21 yards (tackle by Lee Flowers),1.730,3.120
3,2:24,1,10,PIT 37,17,0,Rob Johnson sacked by Kimo von Oelhoffen for -4 yards,3.120,2.030
3,1:52,2,14,PIT 41,17,0,Rob Johnson pass complete to Keyshawn Johnson for 23 yards (tackle by Kendrell Bell and Brent Alexander),2.030,4.370
3,1:06,1,10,PIT 18,17,0,Rob Johnson pass complete to Keyshawn Johnson for 15 yards (tackle by Deshea Townsend),4.370,6.510
3,0:21,1,3,PIT 3,17,0,Rob Johnson pass incomplete intended for Rickey Dudley,6.510,5.530
3,0:14,2,3,PIT 3,17,0,"Rob Johnson sacked by Casey Hampton for -5 yards. Rob Johnson fumbles (forced by Casey Hampton), recovered by Kendrell Bell at PIT-10",5.530,0.380
3,0:09,1,10,PIT 10,17,0,Jerome Bettis middle for 2 yards (tackle by DeVone Claybrooks and Shelton Quarles),-0.380,-0.630
Quarter,Time,Down,ToGo,Location,PIT,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,PIT 12,17,0,Tommy Maddox pass complete to Hines Ward for 1 yard (tackle by Brian Kelly),-0.630,-1.070
4,14:33,3,7,PIT 13,17,0,Tommy Maddox pass complete to Plaxico Burress for 24 yards (tackle by Brian Kelly),-1.070,1.400
4,13:50,1,10,PIT 37,17,0,Jerome Bettis middle for 3 yards (tackle by Derrick Brooks),1.400,1.260
4,13:07,2,7,PIT 40,17,0,Jerome Bettis left tackle for 5 yards (tackle by Derrick Brooks),1.260,1.220
4,12:25,3,2,PIT 45,17,0,Tommy Maddox pass incomplete intended for Dan Kreider,1.220,-0.390
4,12:19,4,2,PIT 45,17,0,"Tom Rouen punts 55 yards, touchback",-0.390,-0.280
4,12:09,1,10,TAM 20,17,0,Rob Johnson pass incomplete intended for Karl Williams,0.280,-0.270
4,12:05,2,10,TAM 20,17,0,Rob Johnson sacked by Joey Porter for -10 yards,-0.270,-2.590
4,11:34,3,20,TAM 10,17,0,Rob Johnson pass complete to Keenan McCardell for 15 yards (tackle by Hank Poteat),-2.590,-1.700
4,10:55,4,5,TAM 25,17,0,"Tom Tupa punts 37 yards, out of bounds",-1.700,-1.470
4,10:46,1,10,PIT 38,17,0,"Jerome Bettis for 30 yards (tackle by Dexter Jackson). Penalty on Wayne Gandy: Offensive Holding, 10 yards (no play)",1.470,0.810
4,10:16,1,20,PIT 28,17,0,Amos Zereoue middle for 4 yards (tackle by Ellis Wyms and DeVone Claybrooks),0.810,0.110
4,9:37,2,16,PIT 32,17,0,Tommy Maddox pass complete to Hines Ward for 14 yards (tackle by Shelton Quarles),0.110,1.290
4,8:52,3,2,PIT 46,17,0,Antwaan Randle El pass complete to Amos Zereoue for 8 yards (tackle by Ronde Barber and DeVone Claybrooks),1.290,2.520
4,8:06,1,10,TAM 46,17,0,Jerome Bettis middle for 3 yards (tackle by Ellis Wyms),2.520,2.380
4,7:24,2,7,TAM 43,17,0,Jerome Bettis middle for 2 yards (tackle by DeVone Claybrooks),2.380,1.950
4,6:38,3,5,TAM 41,17,0,Jerome Bettis middle for 5 yards (tackle by John Lynch and Alshermond Singleton),1.950,3.180
4,5:57,1,10,TAM 36,17,0,Jerome Bettis left end for -1 yards (tackle by Derrick Brooks),3.180,2.500
4,5:12,2,11,TAM 37,17,0,Jerome Bettis middle for 1 yard (tackle by Alshermond Singleton and DeVone Claybrooks),2.500,1.950
4,4:27,3,10,TAM 36,17,0,Jerome Bettis right guard for 3 yards (tackle by John Lynch and Shelton Quarles),1.950,1.150
4,3:40,4,7,TAM 33,17,0,Jerome Bettis left tackle for no gain (tackle by Derrick Brooks),1.150,-1.140
4,3:34,1,10,TAM 33,17,0,Rob Johnson pass complete to Keenan McCardell for 4 yards (tackle by Dewayne Washington),1.140,1.130
4,3:05,2,6,TAM 37,17,0,Rob Johnson pass complete to Keyshawn Johnson for 14 yards (tackle by Dewayne Washington),1.130,2.320
4,2:44,1,10,PIT 49,17,0,Rob Johnson pass complete to Keenan McCardell for 7 yards (tackle by Hank Poteat),2.320,2.730
4,2:20,2,3,PIT 42,17,0,Rob Johnson pass incomplete intended for Keenan McCardell (defended by Kimo von Oelhoffen),2.730,2.020
4,2:17,3,3,PIT 42,17,0,Rob Johnson pass incomplete intended for Rickey Dudley,2.020,0.460
4,2:10,4,3,PIT 42,17,0,Rob Johnson for 5 yards (tackle by Jason Gildon),0.460,3.120
4,2:00,1,10,PIT 37,17,0,Rob Johnson pass complete to Michael Pittman for 4 yards (tackle by Deshea Townsend and Joey Porter),3.120,3.110
4,1:34,2,6,PIT 33,17,0,Rob Johnson pass incomplete intended for Joe Jurevicius (defended by Rodney Bailey),3.110,2.410
4,1:29,3,6,PIT 33,17,0,"Rob Johnson pass incomplete intended for Keenan McCardell. Penalty on Aaron Smith: Roughing the Passer, 15 yards (no play)",2.410,4.370
4,1:23,1,10,PIT 18,17,6,"Rob Johnson pass complete to Keyshawn Johnson for 18 yards, touchdown",4.370,7.000
4,1:23,,,PIT 18,17,7,Martin Gramatica kicks extra point good,0.000,0.000
4,1:23,,,TAM 30,17,7,"Martin Gramatica kicks onside no gain. Penalty on TAM: Illegal Touch Kick, 5 yards (no play)",0.000,0.000
4,1:23,,,TAM 25,17,7,"Martin Gramatica kicks onside 20 yards, recovered by Dewayne Washington",0.000,-2.590
4,1:13,1,10,TAM 45,17,7,Jerome Bettis middle for 4 yards (tackle by Ronde Barber and Alshermond Singleton),2.590,2.580
4,1:06,1,10,TAM 45,,,Timeout #1 by Tampa Bay Buccaneers,2.590,2.580
4,1:06,2,6,TAM 41,17,7,Jerome Bettis right end for 5 yards (tackle by Chartric Darby and Derrick Brooks),2.580,2.540
4,0:59,2,6,TAM 41,,,Timeout #2 by Tampa Bay Buccaneers,2.580,2.540
4,0:59,3,1,TAM 36,17,7,Jerome Bettis middle for 1 yard (tackle by Ellis Wyms),2.540,3.250
4,0:15,1,10,TAM 35,17,7,Tommy Maddox kneels for -1 yards,3.250,2.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
