Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,8,6,125,1,4,35,5.8,90,15.0,7.8,0,,0,0.0,0,156.2
Pierre Garcon,SFO,7,4,52,0,2,41,10.3,11,2.8,8.3,0,,0,0.0,0,80.7
Kendrick Bourne,SFO,4,3,34,1,3,32,10.7,2,0.7,9.0,0,,0,0.0,0,139.6
Matt Breida,SFO,3,3,32,0,1,-7,-2.3,39,13.0,-2.3,2,1.5,0,0.0,0,111.1
Trent Taylor,SFO,3,2,12,0,,1,0.5,11,5.5,5.3,1,2.0,0,0.0,0,74.3
Marquise Goodwin,SFO,4,2,24,0,2,20,10.0,4,2.0,8.3,0,,1,25.0,0,68.7
Kyle Juszczyk,SFO,3,2,15,0,1,10,5.0,5,2.5,4.0,0,,0,0.0,0,78.5
Alfred Morris,SFO,3,1,4,0,0,-4,-4.0,8,8.0,-6.0,0,,0,0.0,1,2.8
Garrett Celek,SFO,1,0,0,0,,0,,0,,6.0,0,,1,100.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,10,7,63,0,3,50,7.1,13,1.9,7.7,0,,0,0.0,1,47.1
Melvin Gordon,LAC,10,7,55,1,3,8,1.1,47,6.7,1.9,0,,1,10.0,0,116.7
Tyrell Williams,LAC,5,3,48,0,3,31,10.3,17,5.7,9.2,0,,0,0.0,0,92.1
Virgil Green,LAC,2,2,9,0,1,3,1.5,6,3.0,1.5,0,,0,0.0,0,85.4
Antonio Gates,LAC,4,2,27,1,2,20,10.0,7,3.5,9.0,0,,0,0.0,0,111.5
Austin Ekeler,LAC,3,2,31,1,1,21,10.5,10,5.0,7.3,1,2.0,0,0.0,0,140.3
Mike Williams,LAC,3,1,15,0,1,13,13.0,2,2.0,21.7,0,,0,0.0,0,50.7
Travis Benjamin,LAC,1,1,2,0,,-7,-7.0,9,9.0,-7.0,0,,0,0.0,0,79.2
