0,1
Game Info,Game Info
Won Toss,Eagles
Roof,outdoors
Surface,astroturf
Duration,2:56
Attendance,63209
Weather,"62 degrees, relative humidity 20%, wind 5 mph, wind chill 0"
Vegas Line,Philadelphia Eagles -7.0
Over/Under,36.5 (under)
