Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,5,5,75,0,4,64,12.8,11,2.2,12.8,0,,0,0.0,0,118.7
Chris Carson,SEA,4,4,35,0,1,1,0.3,34,8.5,0.3,0,,0,0.0,0,103.1
D.K. Metcalf,SEA,5,4,69,0,4,29,7.3,40,10.0,7.6,1,4.0,1,20.0,0,118.7
Jaron Brown,SEA,5,3,29,2,2,22,7.3,7,2.3,5.8,0,,0,0.0,0,115.8
David Moore,SEA,4,3,36,0,3,26,8.7,10,3.3,13.5,1,3.0,0,0.0,0,102.1
Luke Willson,SEA,3,2,16,0,1,10,5.0,6,3.0,5.3,0,,0,0.0,0,79.9
Nick Bellore,SEA,1,1,20,0,1,0,0.0,20,20.0,0.0,0,,0,0.0,0,118.7
C.J. Prosise,SEA,3,1,15,0,1,0,0.0,15,15.0,13.7,0,,0,0.0,0,50.7
Will Dissly,SEA,1,0,0,0,,0,,0,,16.0,0,,0,0.0,0,39.6
Malik Turner,SEA,1,0,0,0,,0,,0,,4.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Odell Beckham Jr.,CLE,11,6,101,0,4,78,13.0,23,3.8,10.4,0,,2,18.2,1,47.9
Nick Chubb,CLE,6,5,17,0,0,-12,-2.4,29,5.8,-2.0,1,5.0,0,0.0,0,79.2
Jarvis Landry,CLE,5,3,36,0,1,29,9.7,7,2.3,11.2,0,,0,0.0,1,42.5
Ricky Seals-Jones,CLE,6,3,47,1,2,35,11.7,12,4.0,12.3,0,,1,16.7,0,116.0
Dontrell Hilliard,CLE,3,2,17,0,2,3,1.5,14,7.0,3.0,0,,1,33.3,1,41.7
Antonio Callaway,CLE,4,2,22,0,2,18,9.0,4,2.0,13.8,0,,1,25.0,0,66.7
Pharaoh Brown,CLE,1,1,9,0,1,6,6.0,3,3.0,6.0,1,1.0,0,0.0,0,104.2
