Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
1,8:43,1,10,PIT 25,0,0,Derek Anderson pass complete short left to Kellen Winslow Jr. for 5 yards (tackle by Anthony Smith),3.910,4.040
1,8:01,2,5,PIT 20,0,0,Jamal Lewis up the middle for no gain (tackle by Larry Foote and Travis Kirschke),4.040,3.340
1,7:15,3,5,PIT 20,0,0,Derek Anderson pass complete short right to Joe Jurevicius for 6 yards (tackle by James Farrior),3.340,4.650
1,6:33,1,10,PIT 14,0,0,Jamal Lewis right guard for 2 yards (tackle by Clark Haggans and Larry Foote),4.650,4.330
1,5:53,2,8,PIT 12,0,0,"Derek Anderson pass incomplete short right intended for Joe Jurevicius. Penalty on Kellen Winslow Jr.: Illegal Formation, 5 yards (no play)",4.330,3.590
1,5:48,2,13,PIT 17,0,0,Derek Anderson right tackle for 6 yards (tackle by Larry Foote and Clark Haggans),3.590,3.620
1,5:02,3,7,PIT 11,0,0,Derek Anderson pass complete short right to Jason Wright for 7 yards (tackle by Brett Keisel),3.620,6.280
1,4:15,1,4,PIT 4,6,0,"Derek Anderson pass complete short left to Kellen Winslow Jr. for 4 yards, touchdown",6.280,7.000
1,,,,PIT 2,7,0,Phil Dawson kicks extra point good,0.000,0.000
1,,,,CLE 30,7,0,"Phil Dawson kicks off 65 yards, returned by Allen Rossum for 33 yards (tackle by Chaun Thompson)",0.000,1.470
1,4:02,1,10,PIT 38,7,0,Ben Roethlisberger pass complete short right to Hines Ward for 15 yards,1.470,2.460
1,3:35,1,10,CLE 47,7,0,Ben Roethlisberger pass complete short right to Willie Parker for 3 yards (tackle by Eric Wright),2.460,2.320
1,2:55,2,7,CLE 44,7,0,Willie Parker up the middle for 31 yards (tackle by Sean Jones),2.320,4.710
1,2:24,1,10,CLE 13,7,0,Willie Parker right tackle for 3 yards (tackle by Sean Jones and Willie McGinest),4.710,4.580
1,1:43,2,7,CLE 10,7,0,Ben Roethlisberger pass incomplete short left intended for Carey Davis,4.580,3.650
1,1:38,3,7,CLE 10,7,0,Ben Roethlisberger pass incomplete short right intended for Hines Ward (defended by Eric Wright),3.650,2.760
1,1:33,4,7,CLE 10,7,3,Jeff Reed 28 yard field goal good,2.760,3.000
1,,,,PIT 30,7,3,"Jeff Reed kicks off 63 yards, returned by Josh Cribbs for 90 yards (tackle by Anthony Madison)",0.000,6.510
1,1:14,1,3,PIT 3,7,3,"Penalty on Braylon Edwards: False Start, 5 yards (no play)",6.510,5.370
1,1:14,1,8,PIT 8,7,3,Jamal Lewis up the middle for 5 yards (tackle by Anthony Smith and Clark Haggans),5.370,5.530
1,0:38,2,3,PIT 3,7,3,Jamal Lewis right guard for 2 yards (tackle by Anthony Smith). Penalty on Anthony Smith: Taunting,5.530,6.970
1,0:07,1,1,PIT 1,7,3,Jamal Lewis up the middle for -1 yards (tackle by Anthony Smith and Tyrone Carter),6.970,5.720
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,PIT 2,13,3,"Derek Anderson pass complete short right to Lawrence Vickers for 2 yards, touchdown",5.720,7.000
2,,,,PIT 2,14,3,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,14,3,"Phil Dawson kicks off 52 yards, returned by Najeh Davenport for 11 yards (tackle by Brandon McDonald)",0.000,0.870
2,14:49,1,10,PIT 29,14,3,Willie Parker up the middle for 2 yards (tackle by Leon Williams and Ethan Kelley),0.870,0.600
2,14:06,2,8,PIT 31,14,3,Ben Roethlisberger pass complete short left to Nate Washington for 11 yards (tackle by Daven Holly),0.600,1.730
2,13:26,1,10,PIT 42,14,3,Willie Parker left guard for 2 yards (tackle by Andra Davis),1.730,1.460
2,12:45,2,8,PIT 44,14,3,Ben Roethlisberger pass incomplete deep middle intended for Hines Ward,1.460,0.760
2,12:40,3,8,PIT 44,14,3,Ben Roethlisberger up the middle for 9 yards,0.760,2.460
2,11:56,1,10,CLE 47,14,3,Ben Roethlisberger pass complete deep left to Heath Miller for 22 yards (tackle by Sean Jones),2.460,3.910
2,11:16,1,10,CLE 25,14,3,Willie Parker right end for 3 yards (tackle by Eric Wright),3.910,3.770
2,10:32,2,7,CLE 22,14,3,Willie Parker right tackle for 5 yards (tackle by Leon Williams and Brodney Pool),3.770,3.850
2,9:52,3,2,CLE 17,14,3,Najeh Davenport right tackle for no gain (tackle by Orpheus Roye and Andra Davis),3.850,2.440
2,9:07,4,2,CLE 17,14,6,Jeff Reed 35 yard field goal good,2.440,3.000
2,,,,PIT 30,14,6,"Jeff Reed kicks off 48 yards, returned by Darnell Dinkins for 6 yards (tackle by Arnold Harrison)",0.000,0.810
2,8:59,1,10,CLE 28,14,6,Derek Anderson pass complete short middle to Jamal Lewis for 6 yards (tackle by James Farrior),0.810,1.070
2,8:18,2,4,CLE 34,14,6,Jamal Lewis left tackle for 7 yards (tackle by Aaron Smith and Brett Keisel),1.070,1.660
2,7:34,1,10,CLE 41,14,6,Derek Anderson pass incomplete short left intended for Kellen Winslow Jr.,1.660,1.120
2,7:29,2,10,CLE 41,14,6,Jamal Lewis right guard for 1 yard (tackle by Aaron Smith and Clark Haggans),1.120,0.560
2,6:47,3,9,CLE 42,14,6,Derek Anderson pass incomplete short left intended for Braylon Edwards,0.560,-0.590
2,6:41,4,9,CLE 42,14,6,"Penalty on Kris Griffin: False Start, 5 yards (no play)",-0.590,-0.910
2,6:41,4,14,CLE 37,14,6,"Dave Zastudil punts 48 yards, returned by Allen Rossum for -2 yards (tackle by Mike Adams)",-0.910,0.320
2,6:32,1,10,PIT 13,14,6,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes is intercepted by Brodney Pool at PIT-21 and returned for 3 yards (tackle by Heath Miller),-0.320,-4.370
2,6:23,1,10,PIT 18,14,6,"Jamal Lewis right tackle for 2 yards (tackle by James Harrison). Jamal Lewis fumbles (forced by James Harrison), recovered by Hank Fraley at PIT-16",4.370,4.090
2,5:35,,,,14,6,Timeout #1 by Cleveland Browns,0.000,4.090
2,5:35,2,8,PIT 16,14,6,Derek Anderson pass incomplete deep left intended for Braylon Edwards,4.090,3.300
2,5:29,3,8,PIT 16,20,6,"Derek Anderson pass complete deep left to Braylon Edwards for 16 yards, touchdown",3.300,7.000
,,,,,,,"CLE challenged the ruling, and the original play was overturned.",,
2,,,,PIT 2,21,6,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,21,6,"Phil Dawson kicks off 53 yards, returned by Allen Rossum for 14 yards (tackle by Nick Sorensen)",0.000,1.000
2,5:20,1,10,PIT 31,21,6,"Ben Roethlisberger pass complete short left to Hines Ward for no gain. Penalty on Heath Miller: Illegal Block Above the Waist, 10 yards",1.000,0.340
2,4:51,1,20,PIT 21,21,6,"Willie Parker left end for 10 yards (tackle by Sean Jones). Penalty on Hines Ward: Offensive Holding, 10 yards",0.340,0.340
2,4:20,1,20,PIT 21,21,6,Ben Roethlisberger pass complete short right to Santonio Holmes for 7 yards (tackle by Leigh Bodden),0.340,0.060
2,3:41,2,13,PIT 28,21,6,Willie Parker right tackle for 3 yards (tackle by Eric Wright),0.060,-0.230
2,2:57,3,10,PIT 31,21,6,Ben Roethlisberger pass complete short left to Hines Ward for 12 yards (tackle by Daven Holly),-0.230,1.800
2,2:17,1,10,PIT 43,21,6,Ben Roethlisberger pass incomplete short left intended for Nate Washington,1.800,1.250
2,2:14,2,10,PIT 43,21,6,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes,1.250,0.560
2,2:10,3,10,PIT 43,21,6,Ben Roethlisberger pass complete short right to Nate Washington for 17 yards (tackle by Leigh Bodden),0.560,2.920
2,2:00,1,10,CLE 40,21,6,Willie Parker left end for 7 yards (tackle by Kamerion Wimbley and Andra Davis),2.920,3.320
2,1:24,2,3,CLE 33,21,6,Najeh Davenport right end for 7 yards (tackle by Eric Wright),3.320,3.840
2,1:17,1,10,CLE 26,21,6,Ben Roethlisberger pass complete short middle to Heath Miller for 17 yards (tackle by Brodney Pool),3.840,5.140
2,1:04,,,,21,6,Timeout #1 by Pittsburgh Steelers,0.000,5.140
2,1:04,1,9,CLE 9,21,6,Ben Roethlisberger pass complete short middle to Hines Ward for 4 yards (tackle by Willie McGinest),5.140,5.150
2,0:57,,,,21,6,Timeout #2 by Pittsburgh Steelers,0.000,5.150
2,0:57,2,5,CLE 5,21,6,Ben Roethlisberger pass incomplete short right intended for Hines Ward,5.150,4.260
2,0:53,3,5,CLE 5,21,6,Ben Roethlisberger sacked by Antwan Peek for -7 yards,4.260,2.630
2,0:08,4,12,CLE 12,21,9,Jeff Reed 30 yard field goal good,2.630,3.000
2,,,,PIT 30,21,9,"Jeff Reed kicks off 34 yards, returned by Darnell Dinkins for 1 yard (tackle by Andre Frazier)",0.000,1.400
2,0:04,1,10,CLE 37,21,9,Derek Anderson kneels for -1 yards,1.400,0.720
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,21,9,"Jeff Reed kicks off 45 yards, returned by Darnell Dinkins for 10 yards (tackle by Allen Rossum)",0.000,1.270
3,14:56,1,10,CLE 35,21,9,Jamal Lewis left guard for 1 yard (tackle by James Harrison and Clark Haggans),1.270,0.860
3,14:20,2,9,CLE 36,21,9,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr. (defended by Troy Polamalu),0.860,0.170
3,14:13,3,9,CLE 36,21,9,Derek Anderson pass incomplete short middle intended for Kellen Winslow Jr. (defended by Brett Keisel),0.170,-0.980
3,14:09,4,9,CLE 36,21,9,"Dave Zastudil punts 49 yards, returned by Allen Rossum for 21 yards (tackle by Mike Adams)",-0.980,-1.330
3,13:53,1,10,PIT 36,21,9,Willie Parker left guard for 3 yards (tackle by Ethan Kelley and Shaun Smith),1.330,1.200
3,13:19,2,7,PIT 39,21,9,Willie Parker right tackle for no gain (tackle by Ethan Kelley and Kamerion Wimbley),1.200,0.500
3,12:36,3,7,PIT 39,21,9,Ben Roethlisberger pass incomplete deep left intended for Santonio Holmes (defended by Brandon McDonald),0.500,-0.780
3,12:29,4,7,PIT 39,21,9,"Daniel Sepulveda punts 42 yards, returned by Josh Cribbs for 6 yards (tackle by Najeh Davenport)",-0.780,-0.610
3,12:16,1,10,CLE 25,21,9,Derek Anderson pass complete short right to Jamal Lewis for 1 yard (tackle by Clark Haggans),0.610,0.200
3,11:39,2,9,CLE 26,21,9,Jamal Lewis left guard for no gain (tackle by Aaron Smith),0.200,-0.490
3,10:55,3,9,CLE 26,21,9,Derek Anderson pass incomplete short right intended for Braylon Edwards,-0.490,-1.630
3,10:50,4,9,CLE 26,21,9,"Dave Zastudil punts 46 yards, fair catch by Allen Rossum",-1.630,-0.810
3,10:42,1,10,PIT 28,21,9,Ben Roethlisberger pass complete short right to Santonio Holmes for 13 yards (tackle by Eric Wright),0.810,1.660
3,10:16,1,10,PIT 41,21,9,"Ben Roethlisberger sacked by Shaun Smith for -13 yards. Ben Roethlisberger fumbles (forced by Shaun Smith), recovered by Heath Miller at PIT-28",1.660,-0.640
3,9:26,2,23,PIT 28,21,9,Najeh Davenport right guard for no gain (tackle by Andra Davis and Leon Williams),-0.640,-1.290
3,8:43,3,23,PIT 28,21,9,Ben Roethlisberger pass incomplete short right intended for Heath Miller. Penalty on Kendall Simmons: Ineligible Downfield Pass (Declined),-1.290,-1.500
3,8:34,4,23,PIT 28,21,9,"Daniel Sepulveda punts 38 yards, fair catch by Josh Cribbs",-1.500,-1.200
3,8:26,1,10,CLE 34,21,9,"Jamal Lewis up the middle for 4 yards (tackle by James Harrison). Jamal Lewis fumbles (forced by James Harrison), recovered by Ike Taylor at CLE-38 (tackle by Hank Fraley)",1.200,-3.050
3,8:18,1,10,CLE 38,21,9,Ben Roethlisberger pass complete short right to Hines Ward for 19 yards (tackle by Eric Wright),3.050,4.310
3,7:44,1,10,CLE 19,21,9,Willie Parker up the middle for 2 yards (tackle by Ethan Kelley and Shaun Smith),4.310,4.030
3,7:03,2,8,CLE 17,21,9,Ben Roethlisberger pass complete short right to Willie Parker for 5 yards (tackle by Eric Wright),4.030,4.190
3,6:20,3,3,CLE 12,21,15,"Ben Roethlisberger pass complete short left to Hines Ward for 12 yards, touchdown",4.190,7.000
3,,,,CLE 2,21,16,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,21,16,"Jeff Reed kicks off 45 yards, returned by Josh Cribbs for 8 yards (tackle by Anthony Madison)",0.000,1.140
3,6:10,1,10,CLE 33,21,16,Derek Anderson pass complete short left to Joe Jurevicius for 9 yards (tackle by Deshea Townsend),1.140,1.810
3,5:40,2,1,CLE 42,21,16,Jamal Lewis right end for -2 yards (tackle by James Farrior and Troy Polamalu),1.810,0.830
3,4:55,3,3,CLE 40,21,16,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr.,0.830,-0.720
3,4:50,4,3,CLE 40,21,16,"Dave Zastudil punts 51 yards, returned by Allen Rossum for 6 yards (tackle by Nick Sorensen)",-0.720,0.220
3,4:39,1,10,PIT 15,21,16,Willie Parker left tackle for 1 yard (tackle by Leon Williams),-0.220,-0.580
3,3:58,2,9,PIT 16,21,16,Ben Roethlisberger pass complete short right to Nate Washington for 12 yards (tackle by Eric Wright),-0.580,0.810
3,3:24,1,10,PIT 28,21,16,Willie Parker left tackle for 1 yard (tackle by Andra Davis and Leon Williams),0.810,0.400
3,2:41,2,9,PIT 29,21,16,Ben Roethlisberger sacked by Robaire Smith for -5 yards,0.400,-0.960
3,2:01,3,14,PIT 24,21,16,Ben Roethlisberger pass complete short middle to Najeh Davenport for 10 yards (tackle by Leon Williams),-0.960,-1.110
3,1:29,4,4,PIT 34,21,16,"Daniel Sepulveda punts 41 yards, returned by Josh Cribbs for 7 yards (tackle by Greg Warren)",-1.110,-1.070
3,1:18,1,10,CLE 32,21,16,Derek Anderson pass complete short middle to Jamal Lewis for 1 yard (tackle by Larry Foote),1.070,0.660
3,0:40,2,9,CLE 33,21,16,"Jamal Lewis left guard for 2 yards (tackle by Anthony Smith). Penalty on Joe Jurevicius: Offensive Holding, 10 yards",0.660,-0.420
3,0:11,2,17,CLE 25,21,16,Derek Anderson pass incomplete short left intended for Jamal Lewis,-0.420,-1.090
3,0:07,3,17,CLE 25,21,16,"Derek Anderson pass incomplete short middle intended for Joe Jurevicius. Penalty on Derek Anderson: Delay of Game, 5 yards (no play)",-1.090,-1.750
3,0:03,3,22,CLE 20,21,16,"Derek Anderson pass complete short right to Steve Heiden for no gain. Penalty on James Farrior: Defensive Offside, 5 yards (no play)",-1.750,-1.090
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,17,CLE 25,21,16,Derek Anderson pass incomplete deep middle intended for Kellen Winslow Jr. (defended by Troy Polamalu),-1.090,-1.700
4,14:54,4,17,CLE 25,21,16,"Dave Zastudil punts 41 yards, fair catch by Allen Rossum",-1.700,-1.200
4,14:47,1,10,PIT 34,21,16,Willie Parker up the middle for 6 yards (tackle by Leigh Bodden),1.200,1.470
4,14:16,2,4,PIT 40,21,16,Ben Roethlisberger pass complete short left to Hines Ward for 18 yards (tackle by Leon Williams),1.470,2.790
4,13:32,1,10,CLE 42,21,16,Willie Parker left guard for 1 yard (tackle by Daven Holly and Andra Davis),2.790,2.380
4,12:58,2,9,CLE 41,21,16,"Penalty on Alan Faneca: False Start, 5 yards (no play)",2.380,1.700
4,12:38,2,14,CLE 46,21,16,Ben Roethlisberger pass complete short right to Nate Washington for 16 yards (tackle by Eric Wright),1.700,3.580
4,11:55,1,10,CLE 30,21,16,Ben Roethlisberger pass incomplete short middle intended for Santonio Holmes (defended by Daven Holly),3.580,3.030
4,11:47,2,10,CLE 30,21,16,Ben Roethlisberger pass incomplete short middle intended for Matt Spaeth,3.030,2.340
4,11:43,3,10,CLE 30,21,22,"Ben Roethlisberger up the middle for 30 yards, touchdown",2.340,7.000
4,,,,,21,24,"Two Point Attempt: Ben Roethlisberger pass complete to Hines Ward, conversion succeeds",1.000,1.000
4,,,,PIT 30,27,24,"Jeff Reed kicks off 70 yards, returned by Josh Cribbs for 100 yards, touchdown",0.000,7.000
,,,,,,,"PIT challenged the ruling, and the play was upheld.",,
4,,,,PIT 2,28,24,Phil Dawson kicks extra point good,0.000,0.000
4,,,,CLE 30,28,24,"Phil Dawson kicks off 50 yards, returned by Allen Rossum for 2 yards (tackle by Mike Adams)",0.000,0.410
4,11:10,1,10,PIT 22,28,24,Willie Parker up the middle for 2 yards (tackle by Brodney Pool),0.410,0.140
4,10:39,2,8,PIT 24,28,24,Willie Parker up the middle for 2 yards (tackle by Andra Davis and Simon Fraser),0.140,-0.290
4,9:57,3,6,PIT 26,28,24,Ben Roethlisberger pass complete deep left to Santonio Holmes for 18 yards (tackle by Brandon McDonald),-0.290,1.860
4,9:18,1,10,PIT 44,28,24,Ben Roethlisberger pass complete short left to Santonio Holmes for 15 yards (tackle by Leon Williams),1.860,2.850
4,8:45,1,10,CLE 41,28,24,Willie Parker left guard for 6 yards (tackle by Shaun Smith and Sean Jones),2.850,3.120
4,8:11,2,4,CLE 35,28,24,Ben Roethlisberger pass complete short left to Heath Miller for 10 yards (tackle by Sean Jones),3.120,3.910
4,7:37,1,10,CLE 25,28,24,Willie Parker up the middle for 3 yards (tackle by Orpheus Roye and Robaire Smith),3.910,3.770
4,6:58,2,7,CLE 22,28,24,Ben Roethlisberger sacked by Eric Wright for -11 yards,3.770,1.620
4,6:21,3,18,CLE 33,28,24,Ben Roethlisberger pass complete short right to Heath Miller for 20 yards (tackle by Andra Davis),1.620,4.710
4,5:33,1,10,CLE 13,28,24,Willie Parker right tackle for 1 yard (tackle by Leon Williams and Orpheus Roye),4.710,4.220
4,4:52,2,9,CLE 12,28,24,Willie Parker pass incomplete short right intended for Heath Miller,4.220,3.280
4,4:47,3,9,CLE 12,28,24,Ben Roethlisberger right end for 10 yards (tackle by Eric Wright and Andra Davis),3.280,6.740
4,3:58,1,2,CLE 2,28,24,Najeh Davenport up the middle for no gain (tackle by Sean Jones and Robaire Smith),6.740,5.720
4,3:21,2,2,CLE 2,28,30,"Ben Roethlisberger pass complete short middle to Heath Miller for 2 yards, touchdown",5.720,7.000
,,,,,,,"CLE challenged the ruling, and the play was upheld.",,
4,3:13,,,,28,30,Timeout #2 by Cleveland Browns,0.000,0.000
4,,,,CLE 2,28,31,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,28,31,"Jeff Reed kicks off 51 yards, returned by Josh Cribbs for 6 yards (tackle by James Harrison)",0.000,0.610
4,3:10,1,10,CLE 25,28,31,Derek Anderson pass incomplete short middle intended for Braylon Edwards,0.610,0.060
4,3:06,2,10,CLE 25,28,31,Derek Anderson pass incomplete deep right intended for Braylon Edwards,0.060,-0.620
4,3:01,3,10,CLE 25,28,31,Derek Anderson pass incomplete short left intended for Joe Jurevicius,-0.620,-1.700
4,2:54,4,10,CLE 25,28,31,Dave Zastudil punts 64 yards,-1.700,0.370
4,2:42,1,10,PIT 11,28,31,Willie Parker up the middle for 1 yard (tackle by Ethan Kelley and Chaun Thompson),-0.370,-0.710
4,2:38,,,,28,31,Timeout #3 by Cleveland Browns,0.000,-0.710
4,2:38,2,9,PIT 12,28,31,Willie Parker up the middle for 2 yards (tackle by Ethan Kelley and Shaun Smith),-0.710,-1.070
4,2:00,3,7,PIT 14,28,31,Ben Roethlisberger up the middle for no gain (tackle by Shaun Smith),-1.070,-2.470
4,2:00,4,7,PIT 14,28,31,"Daniel Sepulveda punts 43 yards, returned by Josh Cribbs for no gain. Penalty on Darnell Dinkins: Offensive Holding, 10 yards",-2.470,-1.140
4,1:04,1,10,CLE 33,28,31,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr. (defended by Brett Keisel),1.140,0.590
4,1:00,2,10,CLE 33,28,31,Derek Anderson pass complete short left to Joe Jurevicius for 16 yards (tackle by Deshea Townsend),0.590,2.190
4,0:41,1,10,CLE 49,28,31,Derek Anderson spiked the ball,2.190,1.650
4,0:38,2,10,CLE 49,28,31,Derek Anderson pass complete short left to Kellen Winslow Jr. for 13 yards (tackle by Troy Polamalu),1.650,3.050
4,0:27,1,10,PIT 38,28,31,Derek Anderson spiked the ball,3.050,2.510
4,0:22,2,10,PIT 38,28,31,Derek Anderson pass complete short middle to Joe Jurevicius for 3 yards (tackle by Troy Polamalu),2.510,2.210
4,0:11,3,7,PIT 35,28,31,Derek Anderson spiked the ball,2.210,0.970
4,0:10,4,7,PIT 35,28,31,Phil Dawson 52 yard field goal no good,0.970,-1.800
4,0:06,1,10,PIT 43,28,31,Ben Roethlisberger kneels for no gain. Penalty on Sean Jones: Unnecessary Roughness,1.800,1.250
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
