Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bengals,-3.0,-8.27,-3.49,-3.77,-8.61,2.07,-1.95,3.44,0.0,3.54,-3.76,3.56,4.45,-2.41,1.7
Chargers,3.0,-2.07,1.95,-3.44,0.0,8.27,3.49,3.77,8.61,-3.54,-3.56,3.76,2.41,-4.45,-1.7
