Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Desmond King,LAC,0,6,5,83.3%,42,8.4,7.0,0,95.8,-0.5,-3,45,0,0,0,0.0,0,5,0,0.0%
Jahleel Addae,LAC,0,5,5,100.0%,61,12.2,12.2,0,117.5,6.6,33,28,0,0,0,0.0,0,6,3,33.3%
Trevor Williams,LAC,0,4,4,100.0%,92,23.0,23.0,1,158.3,9.5,38,54,0,0,0,0.0,0,2,1,33.3%
Kyzir White,LAC,0,6,4,66.7%,31,7.8,5.2,1,118.7,6.8,20,11,0,0,0,0.0,0,7,1,12.5%
Casey Hayward,LAC,0,3,3,100.0%,24,8.0,8.0,1,139.6,7.7,23,1,0,0,0,0.0,0,5,0,0.0%
Derwin James,LAC,1,4,3,75.0%,54,18.0,13.5,0,77.1,15.0,50,4,2,0,0,0.0,0,9,0,0.0%
Jatavis Brown,LAC,0,2,2,100.0%,20,10.0,10.0,0,108.3,9.5,19,1,1,0,0,0.0,0,4,1,20.0%
Denzel Perryman,LAC,0,4,2,50.0%,19,9.5,4.8,0,63.5,2.5,4,15,0,0,0,0.0,0,10,1,9.1%
Melvin Ingram,LAC,0,0,0,,,,,,,,,,1,0,1,0.0,1,1,1,50.0%
Uchenna Nwosu,LAC,0,0,0,,,,,,,,,,2,0,1,0.0,1,2,1,33.3%
Brandon Mebane,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Adrian Phillips,LAC,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ramik Wilson,LAR,0,7,4,57.1%,22,5.5,3.1,0,62.8,-0.9,-6,28,0,0,0,0.0,0,9,1,10.0%
John Johnson,LAR,0,4,3,75.0%,42,14.0,10.5,0,108.3,11.5,22,20,1,0,0,0.0,0,4,1,20.0%
Lamarcus Joyner,LAR,0,5,2,40.0%,45,22.5,9.0,1,112.5,16.0,42,3,1,0,0,0.0,0,4,3,42.9%
Marqui Christian,LAR,0,3,2,66.7%,14,7.0,4.7,0,77.1,5.0,5,9,1,0,0,0.0,0,3,0,0.0%
Nickell Robey-Coleman,LAR,0,5,2,40.0%,19,9.5,3.8,0,51.2,11.8,15,4,0,0,0,0.0,0,3,3,50.0%
Sam Shields,LAR,0,3,2,66.7%,38,19.0,12.7,0,109.7,17.0,29,9,0,0,0,0.0,0,4,1,20.0%
Aqib Talib,LAR,0,2,2,100.0%,23,11.5,11.5,0,114.6,4.5,9,14,0,0,0,0.0,0,2,0,0.0%
Samson Ebukam,LAR,0,1,1,100.0%,1,1.0,1.0,0,79.2,-2.0,-2,3,3,0,1,0.0,1,1,3,75.0%
Cory Littleton,LAR,0,2,1,50.0%,6,6.0,3.0,0,56.2,14.0,4,2,3,0,0,0.0,0,10,1,9.1%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,5,0,0.0,5,2,0,0.0%
Ndamukong Suh,LAR,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,0,0.0%
John Franklin-Myers,LAR,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Ethan Westbrooks,LAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Michael Brockers,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
