Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Williams,LAC,7,4,81,2,3,74,18.5,7,1.8,16.7,1,4.0,0,0.0,0,137.5
Keenan Allen,LAC,7,3,44,0,1,37,12.3,7,2.3,10.4,0,,1,14.3,0,64.0
Austin Ekeler,LAC,3,3,24,0,1,-2,-0.7,26,8.7,-0.7,0,,0,0.0,0,100.0
Antonio Gates,LAC,5,3,45,0,3,21,7.0,24,8.0,11.0,1,3.0,0,0.0,0,89.6
Melvin Gordon,LAC,4,2,4,0,0,0,0.0,4,2.0,-1.3,0,,1,25.0,0,56.2
Tyrell Williams,LAC,3,2,22,0,1,3,1.5,19,9.5,11.3,0,,0,0.0,0,88.2
Virgil Green,LAC,1,1,6,0,,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Robert Woods,LAR,11,10,104,2,7,78,7.8,26,2.6,8.7,0,,0,0.0,0,145.6
Brandin Cooks,LAR,8,7,90,0,5,46,6.6,44,6.3,6.5,0,,0,0.0,0,113.5
Todd Gurley,LAR,6,5,51,0,2,-7,-1.4,58,11.6,-1.2,2,2.5,1,16.7,0,102.1
Cooper Kupp,LAR,5,4,71,1,2,29,7.3,42,10.5,5.8,1,4.0,0,0.0,0,158.3
Tyler Higbee,LAR,2,2,35,0,2,19,9.5,16,8.0,9.5,0,,0,0.0,0,118.7
Gerald Everett,LAR,2,1,3,0,,0,0.0,3,3.0,5.0,0,,0,0.0,1,16.7
Malcolm Brown,LAR,1,0,0,0,0,0,,0,,3.0,0,,0,0.0,0,39.6
