Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,6:56,1,10,DET 21,7,0,Jon Kitna pass complete short left to Roy Williams for 14 yards,0.340,1.270
1,6:31,1,10,DET 35,7,0,Jon Kitna pass incomplete short right intended for Roy Williams (defended by Charles Woodson),1.270,0.720
1,6:26,2,10,DET 35,7,0,"Jon Kitna pass incomplete short middle intended for Casey Fitzsimmons. Penalty on Brady Poppinga: Defensive Pass Interfere, 10 yards (no play)",0.720,1.930
1,6:22,1,10,DET 45,7,0,Kevin Jones left end for 9 yards (tackle by Nick Collins),1.930,2.600
1,5:40,2,1,GNB 46,7,0,Kevin Jones left tackle for 11 yards (tackle by Brady Poppinga),2.600,3.250
1,5:00,1,10,GNB 35,7,0,Kevin Jones left end for 3 yards (tackle by Kabeer Gbaja-Biamila),3.250,3.110
1,4:24,2,7,GNB 32,7,0,"Penalty on Jonathan Scott: False Start, 5 yards (no play)",3.110,2.430
1,3:58,2,12,GNB 37,7,6,"Jon Kitna pass complete short right to Shawn Bryson for 37 yards, touchdown",2.430,7.000
1,,,,GNB 2,7,7,Jason Hanson kicks extra point good,0.000,0.000
1,,,,DET 30,7,7,"Jason Hanson kicks off 75 yards, touchback",0.000,0.280
1,3:51,1,10,GNB 20,7,7,Ahman Green left end for 2 yards (tackle by Cory Redding),0.280,0.000
1,3:14,2,8,GNB 22,7,7,Ahman Green right end for 3 yards (tackle by Daniel Bullocks),0.000,-0.300
1,2:34,3,5,GNB 25,7,7,Brett Favre pass incomplete deep left intended for Robert Ferguson,-0.300,-1.700
1,2:27,4,5,GNB 25,7,7,"Jon Ryan punts 59 yards, muffed catch by Eddie Drummond, recovered by Eddie Drummond and returned for 13 yards (tackle by Donald Lee)",-1.700,-0.410
1,2:12,1,10,DET 22,13,7,"Jon Kitna pass incomplete short right intended for Corey Bradford is intercepted by Marquand Manuel at DET-29 and returned for 29 yards, touchdown",0.410,-7.000
1,,,,DET 2,14,7,Dave Rayner kicks extra point good,0.000,0.000
1,,,,GNB 30,14,7,"Dave Rayner kicks off 66 yards, returned by Eddie Drummond for 20 yards (tackle by Jason Hunter)",0.000,0.540
1,1:59,1,10,DET 24,14,7,Kevin Jones left end for 9 yards (tackle by Ben Taylor and Marquand Manuel),0.540,1.210
1,1:27,,,,14,7,Timeout #1 by Detroit Lions,0.000,1.210
1,1:27,2,1,DET 33,14,7,Kevin Jones left end for no gain (tackle by Ben Taylor),1.210,0.500
1,0:51,3,1,DET 33,14,7,Jon Kitna pass complete short left to Dan Campbell for 25 yards (tackle by Nick Collins),0.500,2.790
1,0:03,1,10,GNB 42,14,13,"Jon Kitna pass complete deep right to Roy Williams for 42 yards, touchdown",2.790,7.000
1,,,,GNB 2,14,14,Jason Hanson kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,,,,DET 30,14,14,"Jason Hanson kicks off 68 yards, returned by Koren Robinson for 23 yards (tackle by Donte Curry)",0.000,0.610
2,14:53,1,10,GNB 25,14,14,Ahman Green left tackle for 3 yards (tackle by James Hall and Shaun Cody),0.610,0.470
2,14:12,2,7,GNB 28,14,14,Ahman Green right end for 2 yards (tackle by Daniel Bullocks and Ernie Sims),0.470,0.040
2,13:30,3,5,GNB 30,14,14,Brett Favre pass complete short middle to Bubba Franks for 12 yards (tackle by Terrence Holt and Ernie Sims),0.040,1.730
2,12:47,1,10,GNB 42,14,14,Vernand Morency right end for no gain (tackle by Cory Redding and Donte Curry),1.730,1.190
2,12:03,2,10,GNB 42,14,14,Brett Favre pass complete short middle to Greg Jennings for 16 yards (tackle by Jamar Fletcher),1.190,2.790
2,11:21,1,10,DET 42,14,14,Ahman Green right tackle for 2 yards (tackle by James Hall),2.790,2.510
2,10:43,2,8,DET 40,14,14,Ahman Green right end for 2 yards (tackle by Cory Redding),2.510,2.080
2,10:01,3,6,DET 38,14,14,Brett Favre pass complete short right to Noah Herron for 9 yards (tackle by Ernie Sims),2.080,3.640
2,9:48,,,,14,14,Timeout #2 by Detroit Lions,0.000,3.640
2,9:48,1,10,DET 29,14,14,Brett Favre pass complete short right to Bubba Franks for 17 yards (tackle by Ernie Sims and Boss Bailey),3.640,4.780
2,9:11,1,10,DET 12,14,14,Ahman Green right end for no gain (tackle by Shaun Rogers),4.780,4.100
2,8:32,2,10,DET 12,14,14,Brett Favre pass complete short middle to Ahman Green for 6 yards (tackle by Ernie Sims),4.100,4.380
2,8:01,3,4,DET 6,14,14,"Brett Favre pass incomplete short left intended for Donald Driver. Brett Favre fumbles, recovered by Brett Favre at DET-15",4.380,3.000
2,7:54,4,4,DET 6,17,14,Dave Rayner 24 yard field goal good,3.000,3.000
2,,,,GNB 30,17,14,"Dave Rayner kicks off 67 yards, returned by Eddie Drummond for 23 yards (tackle by Mike Montgomery)",0.000,0.670
2,7:45,1,10,DET 26,17,14,Kevin Jones right tackle for 3 yards (tackle by A.J. Hawk and Nick Barnett),0.670,0.540
2,7:11,2,7,DET 29,17,14,Jon Kitna pass complete short right to Kevin Jones for 10 yards (tackle by Nick Collins),0.540,1.530
2,6:34,1,10,DET 39,17,14,"Jon Kitna pass complete short right to Dan Campbell for 7 yards (tackle by Nick Barnett and Marquand Manuel). Penalty on Al Harris: Defensive Holding, 5 yards (no play)",1.530,1.860
2,6:10,1,10,DET 44,17,14,"Az-Zahir Hakim right end for 1 yard, lateral to Brian Calhoun for 5 yards (tackle by Marquand Manuel)",1.860,2.130
2,5:29,2,4,,17,14,Kevin Jones middle for 12 yards (tackle by Aaron Kampman),2.130,3.050
2,4:53,1,10,GNB 38,17,14,Jon Kitna pass incomplete deep left intended for Corey Bradford,3.050,2.510
2,4:46,2,10,GNB 38,17,14,Jon Kitna pass incomplete deep right intended for Roy Williams (defended by Al Harris),2.510,1.820
2,4:40,3,10,GNB 38,17,14,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Charles Woodson),1.820,0.720
2,4:33,4,10,GNB 38,17,14,"Nick Harris punts 21 yards, returned by Charles Woodson for 7 yards (tackle by Ernie Sims)",0.720,-0.540
2,4:26,1,10,GNB 24,17,14,Ahman Green right tackle for 5 yards (tackle by Kalimba Edwards),0.540,0.670
2,4:02,2,5,GNB 29,17,14,"Penalty on Scott Wells: False Start, 5 yards (no play)",0.670,0.000
2,3:41,2,10,GNB 24,17,14,Brett Favre pass complete short right to Ahman Green for 20 yards (tackle by Boss Bailey),0.000,1.860
2,3:20,1,10,GNB 44,17,14,Brett Favre pass complete short left to Robert Ferguson for 5 yards (tackle by Dre' Bly and Jon McGraw),1.860,1.990
2,2:44,2,5,GNB 49,17,14,Brett Favre pass incomplete short right intended for Greg Jennings (defended by Daniel Bullocks),1.990,1.290
2,2:39,3,5,GNB 49,17,14,Brett Favre pass complete short right to Greg Jennings for 10 yards (tackle by Jon McGraw),1.290,2.850
2,2:08,1,10,DET 41,17,14,Brett Favre pass complete short right to David Martin for 8 yards (tackle by Daniel Bullocks),2.850,3.390
2,2:00,2,2,DET 33,17,14,Brett Favre pass incomplete short right intended for Greg Jennings (defended by Jamar Fletcher),3.390,2.680
2,1:57,3,2,DET 33,17,14,Brett Favre pass complete short right to Ahman Green for 7 yards (tackle by Jamar Fletcher),2.680,3.840
2,1:51,1,10,DET 26,17,14,Ahman Green middle for 3 yards (tackle by Paris Lenon),3.840,3.700
2,1:21,2,7,DET 23,17,14,Brett Favre pass complete short right to Ahman Green for -2 yards (tackle by Jamar Fletcher),3.700,2.740
2,0:59,,,,17,14,Timeout #1 by Green Bay Packers,0.000,2.740
2,0:59,3,9,DET 25,17,14,"Brett Favre pass complete short middle to Noah Herron for 16 yards (tackle by Terrence Holt). Noah Herron fumbles (forced by Terrence Holt), recovered by Paris Lenon at DET-7 (tackle by Noah Herron)",2.740,0.380
2,0:49,1,10,DET 7,17,14,Jon Kitna kneels for -1 yards,-0.380,-0.850
2,0:47,,,,17,14,Timeout #2 by Green Bay Packers,0.000,-0.850
2,0:47,2,11,DET 6,17,14,Jon Kitna kneels for -2 yards,-0.850,-1.770
2,0:45,,,,17,14,Timeout #3 by Green Bay Packers,0.000,-1.770
2,0:45,3,13,DET 4,17,14,Jon Kitna kneels for -1 yards,-1.770,-2.490
2,0:03,,,,17,14,Timeout #3 by Detroit Lions,0.000,-2.490
2,0:03,4,14,DET 3,17,14,Kevin Jones left tackle for 15 yards (tackle by Robert Ferguson),-2.490,0.040
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,17,14,"Dave Rayner kicks off 69 yards, returned by Eddie Drummond for 15 yards (tackle by Vernand Morency)",0.000,-0.140
3,14:56,1,10,DET 16,17,14,Jon Kitna pass complete deep left to Roy Williams for 13 yards (tackle by Ryan Pickett),-0.140,0.870
3,14:19,1,10,DET 29,17,14,Jon Kitna pass complete short right to Dan Campbell for 6 yards (tackle by Marquand Manuel and Brady Poppinga),0.870,1.140
3,13:43,2,4,DET 35,17,14,Jon Kitna pass complete short left to Shawn Bryson for 9 yards (tackle by Nick Collins),1.140,1.860
3,13:04,1,10,DET 44,17,14,Jon Kitna pass incomplete short right intended for Mike Furrey,1.860,1.320
3,12:57,2,10,DET 44,17,14,Kevin Jones left end for 4 yards (tackle by A.J. Hawk),1.320,1.160
3,12:17,3,6,DET 48,17,14,Jon Kitna pass complete short middle to Brian Calhoun for 2 yards (tackle by Nick Barnett),1.160,-0.060
3,11:43,4,4,,17,14,"Nick Harris punts 50 yards, touchback",-0.060,-0.280
3,11:35,1,10,GNB 20,17,14,Brett Favre pass complete short right to Ahman Green for 9 yards (tackle by Paris Lenon),0.280,0.950
3,10:53,2,1,GNB 29,17,14,Ahman Green left end for 3 yards (tackle by Shaun Cody),0.950,1.070
3,10:13,1,10,GNB 32,17,14,Brett Favre pass incomplete short middle intended for Donald Driver,1.070,0.530
3,10:04,2,10,GNB 32,17,14,Brett Favre pass incomplete short right intended for Bubba Franks (defended by Ernie Sims),0.530,-0.160
3,10:00,3,10,GNB 32,17,14,"Brett Favre pass complete short right to Ahman Green for 13 yards. Penalty on Kalimba Edwards: Personal Foul, 15 yards",-0.160,2.920
3,9:32,1,10,DET 40,17,14,Vernand Morency left end for 3 yards (tackle by Daniel Bullocks),2.920,2.780
3,8:56,2,7,DET 37,17,14,Vernand Morency left end for no gain (tackle by Paris Lenon),2.780,2.080
3,8:17,3,7,DET 37,17,14,Brett Favre pass complete deep right to Koren Robinson for 24 yards (tackle by Jon McGraw),2.080,4.710
3,7:31,1,10,DET 13,17,14,Ahman Green left tackle for 8 yards (tackle by Terrence Holt),4.710,5.540
3,6:52,2,2,DET 5,23,14,"Brett Favre pass complete short right to Donald Driver for 5 yards, touchdown",5.540,7.000
3,,,,DET 2,24,14,Dave Rayner kicks extra point good,0.000,0.000
3,,,,GNB 30,24,14,"Dave Rayner kicks off 72 yards, returned by Eddie Drummond for 44 yards (tackle by Ahmad Carroll)",0.000,1.730
3,6:35,1,10,DET 42,24,14,Jon Kitna pass complete short left to Roy Williams for 20 yards (tackle by Nick Collins),1.730,3.050
3,6:09,1,10,GNB 38,24,14,Jon Kitna pass incomplete short right intended for Kevin Jones,3.050,2.510
3,6:04,2,10,GNB 38,24,14,Jon Kitna middle for 9 yards (tackle by Cullen Jenkins and Nick Barnett),2.510,3.010
3,5:32,3,1,GNB 29,24,14,Kevin Jones left tackle for 2 yards (tackle by A.J. Hawk and Nick Barnett),3.010,3.780
3,4:55,1,10,GNB 27,24,14,"Jon Kitna pass incomplete deep left intended for Mike Furrey. Penalty on Al Harris: Defensive Holding, 5 yards (no play)",3.780,4.110
3,4:47,1,10,GNB 22,24,14,Jon Kitna pass complete short right to Cory Schlesinger for 1 yard (tackle by Nick Barnett),4.110,3.700
3,4:10,2,9,GNB 21,24,14,Jon Kitna pass complete short middle to Roy Williams for 16 yards (tackle by Nick Collins and Marquand Manuel),3.700,6.060
3,3:28,1,5,GNB 5,24,20,"Kevin Jones right tackle for 5 yards, touchdown",6.060,7.000
3,,,,GNB 2,24,21,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,24,21,"Jason Hanson kicks off 75 yards, touchback",0.000,0.280
3,3:24,1,10,GNB 20,24,21,Brett Favre pass incomplete deep left intended for Donald Driver,0.280,-0.270
3,3:18,2,10,GNB 20,24,21,Brett Favre pass complete short middle to Bubba Franks for 10 yards (tackle by Boss Bailey and Ernie Sims),-0.270,0.940
3,2:39,1,10,GNB 30,24,21,Ahman Green left end for 8 yards (tackle by Paris Lenon),0.940,1.470
,,,,,,,"DET challenged the ruling, and the play was upheld.",,
3,2:07,2,2,GNB 38,24,21,Ahman Green right tackle for 2 yards (tackle by Daniel Bullocks),1.470,1.600
3,1:39,1,10,GNB 40,24,21,Donald Driver right end for -1 yards (tackle by Cory Redding),1.600,0.920
3,1:04,2,11,GNB 39,24,21,Brett Favre pass complete short left to Donald Driver for 8 yards (tackle by Shaun Rogers),0.920,1.290
3,0:22,3,3,GNB 47,24,21,Brett Favre pass incomplete short right intended for Koren Robinson (defended by Jamar Fletcher),1.290,-0.260
3,0:16,4,3,GNB 47,24,21,"Jon Ryan punts 50 yards, returned by Eddie Drummond for 12 yards (tackle by Ben Taylor). Penalty on Keith Smith: Illegal Block Above the , 1 yards",-0.260,0.380
3,0:02,1,10,DET 2,24,21,Jon Kitna pass complete short left to Cory Schlesinger for 6 yards (tackle by Marquand Manuel and Nick Barnett),-0.380,-0.340
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,DET 8,24,21,Kevin Jones right tackle for -3 yards (tackle by Corey Williams),-0.340,-1.070
4,14:24,3,7,DET 5,24,21,Jon Kitna pass incomplete short right intended for Eddie Drummond,-1.070,-2.490
4,14:19,4,7,DET 5,24,21,"Nick Harris punts 49 yards, returned by Charles Woodson for 11 yards (tackle by Marcus Pollard)",-2.490,-2.720
4,14:07,1,10,DET 43,24,21,Ahman Green left end for 1 yard (tackle by James Hall),2.720,2.310
4,13:33,2,9,DET 42,24,21,Brett Favre pass complete deep left to Donald Lee for 32 yards (tackle by Jamar Fletcher),2.310,4.910
4,13:01,1,10,DET 10,24,21,Ahman Green right tackle for no gain (tackle by Shaun Rogers),4.910,4.190
4,12:25,2,10,DET 10,30,21,"Brett Favre pass complete short middle to Ahman Green for 10 yards, touchdown",4.190,7.000
4,,,,DET 2,31,21,Dave Rayner kicks extra point good,0.000,0.000
4,,,,GNB 30,31,21,"Dave Rayner kicks off 69 yards, returned by Eddie Drummond for 15 yards (tackle by Jarrett Bush)",0.000,-0.140
4,12:12,1,10,DET 16,31,21,Jon Kitna pass incomplete deep left intended for Roy Williams (defended by Nick Collins),-0.140,-0.660
4,12:04,2,10,DET 16,31,21,Jon Kitna sacked by A.J. Hawk for -9 yards,-0.660,-2.470
4,11:31,3,19,DET 7,31,21,Jon Kitna left end for 13 yards (tackle by A.J. Hawk),-2.470,-2.030
4,11:03,4,6,DET 20,31,21,"Nick Harris punts 53 yards, returned by Charles Woodson for 6 yards (tackle by Keith Smith)",-2.030,-1.140
4,10:51,1,10,GNB 33,31,21,Brett Favre pass complete short middle to William Henderson for 13 yards (tackle by Ernie Sims),1.140,1.990
4,10:09,1,10,GNB 46,31,21,Brett Favre left end for -5 yards (tackle by LeVar Woods),1.990,0.780
4,9:36,2,15,GNB 41,31,21,Ahman Green left tackle for 8 yards (tackle by James Hall),0.780,1.160
4,8:53,3,7,GNB 49,31,21,Brett Favre pass complete short middle to Ahman Green for 5 yards (tackle by Dre' Bly),1.160,0.200
4,8:18,4,2,DET 46,31,21,"Jon Ryan punts 46 yards, touchback",0.200,-0.280
4,8:09,1,10,DET 20,31,21,Kevin Jones left tackle for 4 yards (tackle by Nick Barnett and Aaron Kampman),0.280,0.270
4,7:32,2,6,DET 24,31,21,Jon Kitna pass complete short right to Mike Furrey for 25 yards (tackle by Brady Poppinga),0.270,2.190
4,7:05,1,10,DET 49,31,21,Jon Kitna pass complete short middle to Dan Campbell for 22 yards (tackle by Brady Poppinga),2.190,3.640
4,6:24,1,10,GNB 29,31,21,Jon Kitna pass incomplete deep left intended for Corey Bradford (defended by Nick Collins),3.640,3.100
4,6:18,,,,31,21,Timeout #2 by Detroit Lions,0.000,3.100
4,6:18,2,10,GNB 29,31,21,Jon Kitna pass complete short right to Mike Furrey for 7 yards (tackle by Charles Woodson),3.100,3.340
4,5:33,3,3,GNB 22,31,21,Jon Kitna pass incomplete deep middle intended for Mike Furrey,3.340,2.090
4,5:28,4,3,GNB 22,31,24,Jason Hanson 40 yard field goal good,2.090,3.000
4,,,,DET 30,31,24,"Jason Hanson kicks off 69 yards, returned by Koren Robinson for 31 yards (tackle by Jon McGraw)",0.000,1.070
4,5:16,1,10,GNB 32,31,24,Ahman Green right end for 2 yards (tackle by Shaun Cody),1.070,0.800
4,4:34,2,8,GNB 34,31,24,Ahman Green right tackle for 2 yards (tackle by Daniel Bullocks and Ernie Sims),0.800,0.370
4,3:51,3,6,GNB 36,31,24,Brett Favre pass incomplete short left intended for Donald Driver,0.370,-0.980
4,3:47,4,6,GNB 36,31,24,"Jon Ryan punts 43 yards, returned by Eddie Drummond for 10 yards (tackle by Rob Davis)",-0.980,-1.000
4,3:36,1,10,DET 31,31,24,Jon Kitna pass complete short left to Kevin Jones for no gain,1.000,0.460
4,3:01,2,10,DET 31,31,24,Jon Kitna pass complete short right to Kevin Jones for 9 yards (tackle by Cullen Jenkins),0.460,0.960
4,2:20,3,1,DET 40,31,24,Kevin Jones left end for -1 yards (tackle by Nick Collins),0.960,-0.780
4,2:00,4,2,DET 39,31,24,Jon Kitna sacked by Corey Williams for -8 yards,-0.780,-3.510
4,1:54,1,10,DET 31,31,24,Ahman Green left end for 1 yard (tackle by Boss Bailey),3.510,3.100
4,1:48,,,,31,24,Timeout #3 by Detroit Lions,0.000,3.100
4,1:48,2,9,DET 30,31,24,"Penalty on Tony Moll: False Start, 5 yards (no play)",3.100,2.430
4,1:48,2,14,DET 35,31,24,Ahman Green right end for 6 yards (tackle by Boss Bailey),2.430,2.540
4,1:03,3,8,DET 29,31,24,"Ahman Green left end for no gain (tackle by LeVar Woods). Ahman Green fumbles (forced by LeVar Woods), recovered by Jamar Fletcher at DET-29 and returned for 3 yards (tackle by Bubba Franks)",2.540,-1.070
4,0:54,1,10,DET 32,31,24,Jon Kitna pass complete short right to Mike Furrey for 6 yards,1.070,1.340
4,0:49,2,4,DET 38,31,24,Jon Kitna pass incomplete deep middle intended for Mike Williams,1.340,0.630
4,0:43,3,4,DET 38,31,24,Jon Kitna pass complete short right to Az-Zahir Hakim for 8 yards,0.630,1.990
4,0:39,1,10,DET 46,31,24,Jon Kitna pass incomplete short left intended for Mike Furrey,1.990,1.450
4,0:32,2,10,DET 46,31,24,"Jon Kitna pass incomplete deep right intended for Eddie Drummond (defended by Marquand Manuel). Penalty on Jonathan Scott: Offensive Holding, 10 yards (no play)",1.450,0.100
4,0:24,2,20,DET 36,31,24,Jon Kitna pass complete deep middle to Roy Williams for 19 yards (tackle by Al Harris and Nick Barnett),0.100,1.950
4,0:11,3,1,GNB 45,31,24,Jon Kitna spiked the ball,1.950,0.270
4,0:08,4,1,GNB 45,31,24,"Penalty on Jeff Backus: False Start, 5 yards (no play)",0.270,-0.060
4,0:08,4,6,,31,24,Jon Kitna pass incomplete deep left intended for Roy Williams (defended by Nick Collins),-0.060,2.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
