Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,0:52,,,,7,13,Timeout #2 by Jacksonville Jaguars,0.000,1.660
2,0:52,1,10,JAX 41,7,13,David Garrard pass incomplete deep left intended for Torry Holt,1.660,1.120
2,0:46,2,10,JAX 41,7,13,"David Garrard pass incomplete short left intended for Marcedes Lewis. Penalty on Tony Brown: Defensive Offside, 5 yards (no play)",1.120,1.800
2,0:42,2,5,JAX 46,7,13,David Garrard pass incomplete short middle intended for Maurice Jones-Drew (defended by Jason Jones),1.800,1.090
2,0:35,3,5,JAX 46,7,13,David Garrard sacked by Kyle Vanden Bosch for 0 yards,1.090,-0.320
2,0:26,,,,7,13,Timeout #3 by Tennessee Titans,0.000,-0.320
2,0:26,4,5,JAX 46,7,13,"Adam Podlesh punts 34 yards, returned by Kevin Kaesviharn for 6 yards (tackle by Tyron Brackenridge)",-0.320,-0.670
2,0:15,1,10,TEN 26,7,13,Chris Johnson middle for 4 yards (tackle by Terrance Knighton and Justin Durant),0.670,0.670
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,7,13,"Rob Bironas kicks off 65 yards, returned by Mike Thomas for 16 yards (tackle by Ryan Mouton)",0.000,0.340
3,14:53,1,10,JAX 21,13,13,"Maurice Jones-Drew middle for 79 yards, touchdown",0.340,7.000
3,,,,TEN 2,13,13,Josh Scobee kicks extra point no good,0.000,-1.000
3,,,,JAX 30,13,13,"Josh Scobee kicks off 69 yards, returned by Michael Griffin for 25 yards (tackle by Zach Miller)",0.000,0.670
3,14:31,1,10,TEN 26,13,13,Chris Johnson left guard for -1 yards (tackle by Terrance Knighton and Justin Durant),0.670,-0.010
3,13:56,2,11,TEN 25,13,13,Vince Young pass complete short right to Alge Crumpler for 7 yards (tackle by Daryl Smith),-0.010,0.230
3,13:18,3,4,TEN 32,13,13,Vince Young middle for 5 yards (tackle by Justin Durant and Julius Williams),0.230,1.400
3,12:34,1,10,TEN 37,13,13,Vince Young for 1 yard (tackle by Justin Durant),1.400,0.990
3,11:58,2,9,TEN 38,13,13,Chris Johnson left tackle for 3 yards,0.990,0.700
3,11:18,3,6,TEN 41,13,13,Vince Young pass complete short left to Kenny Britt for 7 yards,0.700,2.130
3,11:10,1,10,TEN 48,13,19,"Chris Johnson right tackle for 52 yards, touchdown",2.130,7.000
3,,,,JAX 2,13,20,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,13,20,"Rob Bironas kicks off 70 yards, touchback",0.000,0.280
3,11:00,1,10,JAX 20,13,20,Maurice Jones-Drew left tackle for 4 yards (tackle by Kyle Vanden Bosch and Michael Griffin),0.280,0.270
3,10:15,2,6,JAX 24,13,20,Greg Jones middle for 3 yards (tackle by David Thornton),0.270,-0.030
3,9:35,3,3,JAX 27,13,20,Rashad Jennings middle for 1 yard (tackle by Stephen Tulloch and Kyle Vanden Bosch),-0.030,-1.500
3,8:55,4,2,JAX 28,13,20,"Adam Podlesh punts 41 yards, returned by Kevin Kaesviharn for 3 yards (tackle by Montell Owens)",-1.500,-1.200
3,8:45,1,10,TEN 34,13,20,Vince Young pass complete short right to Chris Johnson for 9 yards (tackle by Gerald Alexander and Daryl Smith),1.200,1.870
3,8:04,2,1,TEN 43,13,20,Chris Johnson right end for 7 yards (tackle by Brian Russell),1.870,2.260
3,7:22,1,10,,13,20,Vince Young pass complete short right to Justin Gage for 15 yards (tackle by Reggie Nelson),2.260,3.250
3,6:39,1,10,JAX 35,13,20,LenDale White left tackle for 9 yards (tackle by Brian Russell and Justin Durant),3.250,3.920
3,5:51,2,1,JAX 26,13,20,LenDale White left guard for no gain,3.920,3.200
3,5:09,3,1,JAX 26,13,20,Vince Young pass incomplete short right intended for Chris Johnson,3.200,1.890
3,5:05,4,1,JAX 26,13,23,Rob Bironas 45 yard field goal good,1.890,3.000
3,,,,TEN 30,13,23,"Rob Bironas kicks off 70 yards, returned by Mike Thomas for 26 yards (tackle by William Hayes)",0.000,0.670
3,4:53,1,10,JAX 26,13,23,David Garrard sacked by Jacob Ford for -6 yards,0.670,-0.680
3,4:19,2,16,JAX 20,13,23,David Garrard pass complete short right to Maurice Jones-Drew for -4 yards (tackle by David Thornton),-0.680,-2.230
3,3:35,3,20,JAX 16,13,23,David Garrard pass complete deep middle to Jarett Dillard for 23 yards (tackle by Chris Hope),-2.230,1.530
3,2:57,1,10,JAX 39,13,23,Maurice Jones-Drew middle for 3 yards (tackle by Chris Hope and Kyle Vanden Bosch),1.530,1.390
3,2:24,2,7,JAX 42,13,23,"David Garrard pass complete short right to Marcedes Lewis for 20 yards (tackle by Michael Griffin). Marcedes Lewis fumbles (forced by Michael Griffin), recovered by Zach Miller at TEN-38",1.390,3.050
3,1:31,1,10,TEN 38,13,23,David Garrard pass incomplete short right intended for Ernest Wilford,3.050,2.510
3,1:22,2,10,TEN 38,13,23,David Garrard pass incomplete short right intended for Maurice Jones-Drew,2.510,1.820
3,1:12,3,10,TEN 38,13,23,David Garrard pass incomplete short middle intended for Mike Thomas,1.820,0.720
3,1:07,4,10,TEN 38,13,23,"Adam Podlesh punts 28 yards, fair catch by Kevin Kaesviharn. Penalty on Cortland Finnegan: Offensive Holding, 5 yards",0.720,0.380
3,0:59,1,10,TEN 5,13,23,Chris Johnson left guard for no gain (tackle by Justin Durant and Derrick Harvey),-0.380,-0.780
3,0:23,2,10,TEN 5,13,23,Chris Johnson middle for 6 yards (tackle by Derrick Harvey),-0.780,-0.720
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,TEN 11,13,29,"Chris Johnson middle for 89 yards, touchdown",-0.720,7.000
4,,,,JAX 2,13,30,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,13,30,"Rob Bironas kicks off 73 yards, returned by Mike Thomas for 22 yards (tackle by Gerald McRath)",0.000,0.150
4,14:38,1,10,JAX 19,13,30,David Garrard left guard for 12 yards (tackle by Keith Bulluck),0.150,1.000
4,14:06,1,10,JAX 31,13,30,David Garrard pass complete deep right to Mike Thomas for 25 yards (tackle by Cortland Finnegan),1.000,2.650
4,13:33,1,10,TEN 44,13,30,Maurice Jones-Drew middle for -2 yards (tackle by Vincent Fuller and Keith Bulluck),2.650,1.840
4,13:03,2,12,TEN 46,13,30,David Garrard pass complete short left to Mike Thomas for 21 yards (tackle by David Thornton),1.840,3.910
4,12:29,1,10,TEN 25,13,30,David Garrard pass incomplete deep right intended for Mike Sims-Walker is intercepted by Cortland Finnegan at TEN-3 and returned for 35 yards,3.910,-1.470
4,12:18,1,10,TEN 38,13,30,LenDale White right guard for -1 yards (tackle by Derrick Harvey),1.470,0.790
4,11:42,2,11,TEN 37,13,30,LenDale White right tackle for 2 yards (tackle by Gerald Alexander and Montavious Stanley),0.790,0.370
4,11:01,3,9,TEN 39,13,30,Chris Johnson middle for 3 yards (tackle by Brian Iwuh and Justin Durant),0.370,-0.590
4,10:18,4,6,TEN 42,13,30,Brett Kern punts 51 yards,-0.590,0.380
4,10:07,1,10,JAX 8,13,30,David Garrard for 9 yards (tackle by William Hayes),-0.380,0.050
4,9:46,2,1,JAX 17,13,30,Rashad Jennings middle for 5 yards (tackle by Keith Bulluck),0.050,0.410
4,9:20,1,10,JAX 22,13,30,Rashad Jennings left guard for 2 yards (tackle by Tony Brown and William Hayes),0.410,0.140
4,8:50,2,8,JAX 24,13,30,David Garrard pass complete short right to Rashad Jennings for 1 yard (tackle by Vincent Fuller),0.140,-0.430
4,8:21,3,7,JAX 25,13,30,David Garrard pass incomplete deep middle intended for Ernest Wilford,-0.430,-1.700
4,8:14,4,7,JAX 25,13,30,"Adam Podlesh punts 49 yards, returned by Kevin Kaesviharn for 4 yards (tackle by Tyron Brackenridge)",-1.700,-0.940
4,8:04,1,10,TEN 30,13,30,LenDale White right tackle for 8 yards (tackle by Daryl Smith),0.940,1.470
4,7:28,2,2,TEN 38,13,30,LenDale White right tackle for 4 yards (tackle by Clint Ingram),1.470,1.730
4,6:49,1,10,TEN 42,13,30,LenDale White right tackle for 7 yards (tackle by Justin Durant),1.730,2.130
4,6:05,2,3,TEN 49,13,30,LenDale White left tackle for 1 yard (tackle by Derrick Harvey),2.130,1.550
4,5:24,3,2,,13,30,LenDale White left tackle for 5 yards (tackle by Justin Durant),1.550,2.590
4,4:41,1,10,JAX 45,13,30,Chris Johnson right guard for 4 yards (tackle by Justin Durant),2.590,2.580
4,4:02,2,6,JAX 41,13,30,Chris Johnson left tackle for 1 yard (tackle by Derrick Harvey and Terrance Knighton),2.580,2.010
4,3:17,3,5,JAX 40,13,30,Chris Johnson right guard for no gain (tackle by Terrance Knighton),2.010,0.590
4,2:29,,,,13,30,Timeout #1 by Tennessee Titans,0.000,0.590
4,2:29,4,5,JAX 40,13,30,Brett Kern punts 37 yards,0.590,0.380
4,2:19,1,10,JAX 3,13,30,David Garrard pass incomplete short right intended for Ernest Wilford,-0.380,-0.780
4,2:15,2,10,JAX 3,13,30,David Garrard pass complete short right to Ernest Wilford for 5 yards,-0.780,-0.840
4,2:10,3,5,JAX 8,13,30,David Garrard pass complete short middle to Mike Thomas for 6 yards (tackle by Vincent Fuller),-0.840,-0.280
4,2:00,1,10,JAX 14,13,30,Luke McCown pass incomplete short right intended for Jarett Dillard (defended by Cortland Finnegan),-0.280,-0.750
4,1:56,2,10,JAX 14,13,30,Luke McCown sacked by Jason Jones for -4 yards,-0.750,-1.890
4,1:25,3,14,JAX 10,13,30,"Luke McCown pass incomplete short right intended for Jarett Dillard (defended by Cortland Finnegan). Penalty on Tony Brown: Defensive Offside, 5 yards (no play)",-1.890,-1.280
4,1:18,3,9,JAX 15,13,30,Luke McCown pass incomplete short left intended for Mike Thomas,-1.280,-2.440
4,1:12,4,9,JAX 15,13,30,"Adam Podlesh punts 50 yards, fair catch by Kevin Kaesviharn",-2.440,-1.270
4,1:04,1,10,TEN 35,13,30,Vince Young kneels for -1 yards,1.270,0.590
4,0:36,2,11,TEN 34,13,30,Vince Young kneels for -1 yards,0.590,-0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
