Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bengals,14.0,4.11,10.25,-5.81,-2.75,9.49,12.66,-3.17,11.75,0.68,-4.27,2.44,0.31,-0.82,3.02
Cardinals,-14.0,-9.49,-12.66,3.17,-11.75,-4.11,-10.25,5.81,2.75,-0.68,-2.44,4.27,0.82,-0.31,-3.02
