Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
1,6:43,4,2,IND 49,0,0,"Rigoberto Sanchez punts 33 yards, fair catch by DeAndre Carter at HOU-18",-0.130,-0.040
1,6:35,1,10,HOU 18,0,0,Deshaun Watson pass complete short right to Jordan Akins for 13 yards (tackle by Darius Leonard),0.040,1.000
1,6:10,1,10,HOU 31,0,0,Deshaun Watson pass incomplete short left intended for DeAndre Hopkins,1.000,0.460
1,6:06,2,10,HOU 31,0,0,"Deshaun Watson pass complete deep right to Jordan Akins for 27 yards (tackle by Matthew Adams). Penalty on Matthew Adams: Unnecessary Roughness, 15 yards",0.460,3.780
1,5:47,1,10,IND 27,0,0,Lamar Miller right tackle for -3 yards (tackle by Jabaal Sheard and Denico Autry),3.780,2.830
1,5:18,2,13,IND 30,0,0,Deshaun Watson pass complete short left to DeAndre Carter for no gain (tackle by Kenny Moore and Margus Hunt),2.830,2.150
1,4:37,3,13,IND 30,0,0,Deshaun Watson left end for 12 yards (tackle by George Odum),2.150,2.400
1,4:16,4,1,IND 18,0,0,Deshaun Watson pass complete short right to Jordan Thomas for 6 yards (tackle by Anthony Walker and Clayton Geathers),2.400,4.780
1,3:40,1,10,IND 12,0,0,Lamar Miller right guard for -3 yards (tackle by Anthony Walker),4.780,3.660
1,3:06,2,13,IND 15,0,0,Deshaun Watson pass complete short left to DeAndre Hopkins for 13 yards (tackle by Anthony Walker). Penalty on Grover Stewart: Illegal Use of Hands (Declined),3.660,6.740
1,2:50,1,2,IND 2,0,0,"Penalty on Demaryius Thomas: False Start, 5 yards (no play)",6.740,5.600
1,2:41,1,7,IND 7,0,0,"Deshaun Watson pass short middle is intercepted by Clayton Geathers at IND-0 and returned for 7 yards. Penalty on Malik Hooker: Unnecessary Roughness, 4 yards (no play)",5.600,6.510
1,2:31,1,3,IND 3,0,6,"Alfred Blue right guard for 3 yards, touchdown",6.510,7.000
1,2:26,,,IND 15,0,7,Ka'imi Fairbairn kicks extra point good,0.000,0.000
1,2:26,,,HOU 35,0,0,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
1,2:26,1,10,IND 25,0,7,Andrew Luck pass complete short left to T.Y. Hilton for 8 yards (tackle by Justin Reid),0.610,1.140
1,2:26,2,2,IND 33,0,7,"Penalty on Mark Glowinski: False Start, 5 yards (no play)",1.140,0.470
1,1:43,2,7,IND 28,0,7,Marlon Mack up the middle for 4 yards (tackle by Benardrick McKinney),0.470,0.300
1,1:09,3,3,IND 32,0,7,Andrew Luck pass incomplete short left intended for Eric Ebron,0.300,-1.240
1,1:05,4,3,IND 32,0,7,"Rigoberto Sanchez punts 47 yards, returned by Tyrann Mathieu for 6 yards (tackle by Zaire Franklin)",-1.240,-0.740
1,0:53,1,10,HOU 27,0,7,Deshaun Watson pass complete deep middle to Demaryius Thomas for 20 yards (tackle by Kenny Moore),0.740,2.060
1,0:18,1,10,HOU 47,0,7,Alfred Blue right tackle for 7 yards (tackle by Matthew Adams),2.060,2.460
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,IND 46,0,7,Deshaun Watson pass incomplete deep left intended for Demaryius Thomas,2.460,1.750
2,14:53,3,3,IND 46,0,7,"Penalty on HOU: Delay of Game, 5 yards (no play)",1.750,1.090
2,14:53,3,8,HOU 49,0,7,Deshaun Watson pass complete short right to DeAndre Hopkins for 6 yards (tackle by George Odum),1.090,0.270
2,14:13,4,2,IND 45,0,7,"Trevor Daniel punts 36 yards, fair catch by Chester Rogers at IND-9",0.270,0.380
2,14:05,1,10,IND 9,0,7,Andrew Luck pass incomplete short right intended for Nyheim Hines (defended by J.J. Watt),-0.380,-0.780
2,14:02,2,10,IND 9,0,7,Andrew Luck pass complete short right to Nyheim Hines for 10 yards (tackle by Tyrann Mathieu),-0.780,0.150
2,13:34,1,10,IND 19,0,7,Andrew Luck pass complete short left to Zach Pascal for 9 yards (tackle by Justin Reid),0.150,0.880
2,13:07,2,1,IND 28,0,7,Andrew Luck pass complete short left to Nyheim Hines for 6 yards (tackle by Zach Cunningham and Shareece Wright),0.880,1.200
2,12:40,1,10,IND 34,0,7,Andrew Luck pass complete short right to Zach Pascal for 7 yards (tackle by Kareem Jackson),1.200,1.600
2,12:06,2,3,IND 41,0,7,Andrew Luck pass complete short right to T.Y. Hilton for 19 yards (tackle by Justin Reid),1.600,2.920
2,11:51,1,10,HOU 40,0,7,Andrew Luck pass complete short middle to T.Y. Hilton for 7 yards (tackle by Zach Cunningham),2.920,3.320
2,11:26,2,3,HOU 33,0,7,Nyheim Hines right tackle for 2 yards (tackle by Zach Cunningham),3.320,2.870
2,11:08,3,1,HOU 31,0,7,Andrew Luck up the middle for 1 yard (tackle by Zach Cunningham),2.870,3.580
2,10:32,1,10,HOU 30,0,7,Andrew Luck pass incomplete short right intended for Eric Ebron (defended by Tyrann Mathieu),3.580,3.030
2,10:27,2,10,HOU 30,0,7,Andrew Luck pass complete short right to Nyheim Hines for no gain (tackle by Zach Cunningham),3.030,2.340
2,9:41,3,10,HOU 30,0,7,Andrew Luck pass deep middle (defended by Kareem Jackson) intended for Zach Pascal is intercepted by Andre Hal at HOU-13 and returned for 2 yards,2.340,0.220
2,9:32,1,10,HOU 15,0,7,Lamar Miller left end for -4 yards (tackle by Al-Quadin Muhammad),-0.220,-1.070
2,9:03,2,14,HOU 11,0,7,Deshaun Watson pass complete short left to Joe Webb for 6 yards (tackle by Darius Leonard),-1.070,-1.120
2,8:15,3,8,HOU 17,0,7,Deshaun Watson sacked by Denico Autry for -11 yards,-1.120,-2.490
2,7:32,4,19,HOU 6,0,7,"Trevor Daniel punts 50 yards, returned by Chester Rogers for 2 yards (tackle by A.J. Moore). Penalty on George Odum: Illegal Block Above the Waist, 10 yards",-2.490,-1.330
2,7:19,1,10,IND 36,0,7,Andrew Luck pass complete deep middle to T.Y. Hilton for 60 yards (tackle by Justin Reid),1.330,6.280
2,6:39,1,4,HOU 4,6,7,"Marlon Mack left guard for 4 yards, touchdown",6.280,7.000
2,6:33,,,HOU 15,7,7,Adam Vinatieri kicks extra point good,0.000,0.000
2,6:33,,,IND 35,7,7,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
2,6:33,1,10,HOU 25,7,7,Lamar Miller left tackle for 2 yards (tackle by Tyquan Lewis and Al Woods),0.610,0.330
2,6:04,2,8,HOU 27,7,7,Deshaun Watson pass incomplete short middle intended for Joe Webb (defended by Clayton Geathers),0.330,-0.360
2,5:57,3,8,HOU 27,7,7,"Penalty on Kendall Lamm: False Start, 5 yards (no play)",-0.360,-1.020
2,5:57,3,13,HOU 22,7,7,Deshaun Watson pass complete short right to Lamar Miller for 3 yards (tackle by Denico Autry),-1.020,-1.700
2,5:23,4,10,HOU 25,7,7,"Trevor Daniel punts 41 yards, muffed catch by Chester Rogers, recovered by Chester Rogers at IND-34, returned by Chester Rogers for no gain (tackle by A.J. Moore)",-1.700,-1.200
2,5:13,1,10,IND 34,7,7,Andrew Luck pass complete short left to Eric Ebron for 23 yards (tackle by Justin Reid),1.200,2.720
2,4:51,1,10,HOU 43,7,7,Marlon Mack up the middle for 2 yards (tackle by Kareem Jackson),2.720,2.450
2,4:18,2,8,HOU 41,7,7,Andrew Luck pass complete deep middle to Zach Pascal for 28 yards (tackle by Tyrann Mathieu),2.450,4.710
2,3:36,1,10,HOU 13,7,7,Nyheim Hines left end for -1 yards (tackle by Justin Reid),4.710,3.900
2,3:03,2,11,HOU 14,13,7,"Andrew Luck pass complete short left to Eric Ebron for 14 yards, touchdown",3.900,7.000
2,2:57,,,HOU 15,14,7,Adam Vinatieri kicks extra point good,0.000,0.000
2,2:57,,,IND 35,14,7,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
2,2:57,1,10,HOU 25,14,7,Deshaun Watson left end for 12 yards (tackle by Clayton Geathers),0.610,1.400
2,2:26,1,10,HOU 37,14,7,Deshaun Watson sacked by Denico Autry for -7 yards,1.400,-0.090
2,2:00,2,17,HOU 30,14,7,Deshaun Watson pass complete short middle to Lamar Miller for 5 yards (tackle by Anthony Walker),-0.090,-0.100
2,1:31,3,12,HOU 35,14,7,Deshaun Watson pass complete short left to Lamar Miller for 5 yards (tackle by Kenny Moore),-0.100,-0.720
2,1:22,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:22,4,7,HOU 40,14,7,"Trevor Daniel punts 49 yards, fair catch by Chester Rogers at IND-11",-0.720,0.370
2,1:14,1,10,IND 11,14,7,Andrew Luck pass complete short right to Chester Rogers for 1 yard (tackle by Kareem Jackson),-0.370,-0.710
2,1:04,,,,,,Timeout #1 by Houston Texans,,
2,1:04,2,9,IND 12,14,7,Andrew Luck left end for 13 yards (tackle by Kareem Jackson),-0.710,0.610
2,0:56,1,10,IND 25,14,7,Andrew Luck pass complete short middle to Eric Ebron for 13 yards (tackle by Kareem Jackson and Benardrick McKinney),0.610,1.470
2,0:36,1,10,IND 38,14,7,Andrew Luck pass incomplete short right intended for Eric Ebron,1.470,0.920
2,0:31,2,10,IND 38,14,7,Andrew Luck pass incomplete short left intended for Chester Rogers (defended by Shareece Wright),0.920,0.230
2,0:26,3,10,IND 38,14,7,Andrew Luck pass complete short right to Eric Ebron for 15 yards (tackle by Whitney Mercilus),0.230,2.460
2,0:20,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:20,1,10,HOU 47,14,7,Andrew Luck pass incomplete deep left intended for Nyheim Hines,2.460,1.910
2,0:13,2,10,HOU 47,14,7,Andrew Luck pass complete short middle to Chester Rogers for 11 yards (tackle by Kareem Jackson),1.910,3.180
2,0:09,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:09,1,10,HOU 36,14,7,Andrew Luck pass incomplete short left,3.180,2.640
2,0:04,2,10,HOU 36,17,7,Adam Vinatieri 54 yard field goal good,2.640,3.000
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,17,7,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,HOU 25,17,7,Deshaun Watson pass complete short left to Ryan Griffin for 9 yards (tackle by Matthew Adams and Anthony Walker),0.610,1.280
3,14:34,2,1,HOU 34,17,7,Lamar Miller right guard for no gain (tackle by Kenny Moore and Margus Hunt),1.280,0.560
3,14:01,3,1,HOU 34,17,7,Deshaun Watson right end for 2 yards (tackle by Anthony Walker),0.560,1.330
3,13:28,1,10,HOU 36,17,7,Alfred Blue up the middle for 11 yards (tackle by Darius Leonard),1.330,2.060
3,12:59,1,10,HOU 47,17,7,Alfred Blue right guard for -1 yards (tackle by Darius Leonard and Matthew Adams),2.060,1.380
3,12:26,2,11,HOU 46,17,7,Deshaun Watson pass complete short right to Jordan Thomas for 10 yards (tackle by Darius Leonard),1.380,2.020
3,11:48,3,1,IND 44,17,7,Deshaun Watson pass complete short left to Jordan Thomas for 14 yards (tackle by Clayton Geathers). Penalty on Matthew Adams: Defensive Holding (Declined),2.020,3.580
3,11:33,1,10,IND 30,17,7,Deshaun Watson left end for 2 yards (tackle by Clayton Geathers and Darius Leonard),3.580,3.300
3,10:55,2,8,IND 28,17,7,Deshaun Watson pass incomplete short right intended for Alfred Blue,3.300,2.610
3,10:49,3,8,IND 28,17,7,Deshaun Watson pass complete short right to DeAndre Hopkins for 10 yards (tackle by Pierre Desir),2.610,4.370
3,10:21,1,10,IND 18,17,7,Deshaun Watson pass incomplete short right intended for Ryan Griffin. Penalty on Jabaal Sheard: Defensive Pass Interference (no play),4.370,4.370
3,10:17,1,10,IND 18,17,7,Deshaun Watson sacked by Darius Leonard for -9 yards,4.370,2.610
3,9:40,2,19,IND 27,17,7,Deshaun Watson pass complete short left to Demaryius Thomas for 19 yards (tackle by Malik Hooker),2.610,5.370
3,9:06,1,8,IND 8,17,7,Alfred Blue right tackle for 3 yards (tackle by Jabaal Sheard and Darius Leonard),5.370,5.150
3,8:31,2,5,IND 5,17,7,Deshaun Watson pass incomplete short left intended for DeAndre Hopkins (defended by Anthony Walker),5.150,4.260
3,8:27,3,5,IND 5,17,7,Deshaun Watson pass complete short right to Ryan Griffin for 4 yards (tackle by Kenny Moore),4.260,3.550
3,7:41,4,1,IND 1,17,13,"Lamar Miller left guard for 1 yard, touchdown",3.550,7.000
3,7:38,,,IND 15,17,14,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,7:38,,,HOU 35,17,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,7:38,1,10,IND 25,17,14,Andrew Luck pass complete short right to Chester Rogers for 7 yards (tackle by Johnathan Joseph),0.610,1.010
3,7:05,2,3,IND 32,17,14,Andrew Luck pass incomplete short left intended for T.Y. Hilton,1.010,0.300
3,7:00,3,3,IND 32,17,14,Andrew Luck pass complete short right to Ryan Grant for 15 yards (tackle by Benardrick McKinney),0.300,2.060
3,6:22,1,10,IND 47,17,14,Andrew Luck pass complete short left to T.Y. Hilton for 8 yards (tackle by Kareem Jackson),2.060,2.600
3,5:46,2,2,HOU 45,17,14,Marlon Mack left tackle for 7 yards (tackle by Jadeveon Clowney),2.600,3.050
3,5:15,1,10,HOU 38,17,14,Andrew Luck sacked by J.J. Watt for -8 yards,3.050,1.430
3,4:31,2,18,HOU 46,17,14,Andrew Luck pass complete deep left to T.Y. Hilton for 34 yards (tackle by Tyrann Mathieu),1.430,4.780
3,3:57,1,10,HOU 12,23,14,"Andrew Luck pass complete short left to Zach Pascal for 12 yards, touchdown",4.780,7.000
3,3:51,,,HOU 15,24,14,Adam Vinatieri kicks extra point good,0.000,0.000
3,3:51,,,IND 35,24,14,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,3:51,1,10,HOU 25,24,14,Lamar Miller right tackle for 7 yards (tackle by Darius Leonard and Clayton Geathers),0.610,1.010
3,3:20,2,3,HOU 32,24,14,Deshaun Watson pass complete short right to Lamar Miller for 1 yard (tackle by Clayton Geathers),1.010,0.430
3,2:49,3,2,HOU 33,24,14,"Deshaun Watson sacked by Tyquan Lewis and Al-Quadin Muhammad for no gain. Penalty on Grover Stewart: Illegal Use of Hands, 5 yards (no play)",0.430,1.470
3,2:30,1,10,HOU 38,24,14,Lamar Miller left tackle for 5 yards (tackle by Darius Leonard),1.470,1.600
3,1:52,2,5,HOU 43,24,14,Deshaun Watson pass complete short right to Ryan Griffin for 11 yards (tackle by Pierre Desir),1.600,2.520
3,1:21,1,10,IND 46,24,14,Lamar Miller left tackle for 5 yards (tackle by Anthony Walker and Matthew Adams),2.520,2.650
3,0:51,2,5,IND 41,24,14,Deshaun Watson pass incomplete deep right intended for DeAndre Hopkins,2.650,1.950
3,0:43,3,5,IND 41,24,14,Deshaun Watson pass complete short middle to Lamar Miller for 5 yards (tackle by Clayton Geathers),1.950,3.180
3,0:12,1,10,IND 36,24,14,Alfred Blue right guard for -2 yards (tackle by Jabaal Sheard),3.180,2.370
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,IND 38,24,14,Deshaun Watson pass complete short left to Demaryius Thomas for no gain (tackle by Clayton Geathers),2.370,1.690
4,14:20,3,12,IND 38,24,14,Deshaun Watson pass incomplete short left intended for Lamar Miller,1.690,0.720
4,14:13,4,12,IND 38,24,14,Penalty on HOU: Delay of Game (Declined),0.720,0.720
4,14:13,4,12,IND 38,24,14,"Trevor Daniel punts 31 yards, fair catch by Chester Rogers at IND-7",0.720,0.380
4,14:05,1,10,IND 7,24,14,Marlon Mack right tackle for no gain (tackle by D.J. Reader),-0.380,-0.780
4,13:33,2,10,IND 7,24,14,Andrew Luck pass incomplete short right intended for T.Y. Hilton (defended by Johnathan Joseph),-0.780,-1.420
4,13:27,3,10,IND 7,24,14,Andrew Luck pass complete short left to Chester Rogers for 11 yards (tackle by Tyrann Mathieu),-1.420,0.040
4,12:44,1,10,IND 18,24,14,"Marlon Mack up the middle for 3 yards (tackle by Zach Cunningham). Penalty on Brandon Dunn: Defensive Holding, 5 yards",0.040,0.670
4,12:25,1,10,IND 26,24,14,Andrew Luck pass complete deep left to T.Y. Hilton for 28 yards,0.670,2.520
4,11:57,1,10,HOU 46,24,14,Marlon Mack left end for no gain (tackle by Kareem Jackson and Justin Reid),2.520,1.980
4,11:19,2,10,HOU 46,24,14,Nyheim Hines right tackle for no gain (tackle by Jadeveon Clowney),1.980,1.290
4,10:37,3,10,HOU 46,24,14,Andrew Luck sacked by Christian Covington for -5 yards,1.290,-0.130
4,9:58,4,15,IND 49,24,14,"Rigoberto Sanchez punts 42 yards, fair catch by Tyrann Mathieu at HOU-9",-0.130,0.380
4,9:49,1,10,HOU 9,24,14,Lamar Miller right guard for 13 yards (tackle by Clayton Geathers),-0.380,0.410
4,9:22,1,10,HOU 22,24,14,Lamar Miller up the middle for 5 yards (tackle by Anthony Walker),0.410,0.540
4,8:47,2,5,HOU 27,24,14,Deshaun Watson pass complete short middle to Ryan Griffin for 9 yards (tackle by Anthony Walker),0.540,1.330
4,8:15,1,10,HOU 36,24,14,Deshaun Watson pass complete short right to Joe Webb for 7 yards (tackle by Matthew Adams),1.330,1.740
4,7:45,2,3,HOU 43,24,14,Deshaun Watson sacked by Margus Hunt for -5 yards,1.740,0.370
4,6:59,3,8,HOU 38,24,14,Deshaun Watson pass incomplete short right intended for DeAndre Hopkins (defended by Pierre Desir),0.370,-0.850
4,6:52,4,8,HOU 38,24,14,"Trevor Daniel punts 50 yards, returned by Chester Rogers for 11 yards (tackle by Justin Reid and Zach Cunningham)",-0.850,-0.480
4,6:41,1,10,IND 23,24,14,Andrew Luck pass complete deep right to T.Y. Hilton for 29 yards (tackle by Johnathan Joseph),0.480,2.390
4,6:10,1,10,HOU 48,24,14,Marlon Mack up the middle for 2 yards (tackle by Zach Cunningham),2.390,2.120
4,5:28,2,8,HOU 46,24,14,Marlon Mack left guard for no gain (tackle by J.J. Watt),2.120,1.420
4,4:45,3,8,HOU 46,24,14,Andrew Luck pass incomplete short right intended for T.Y. Hilton (defended by Kareem Jackson),1.420,0.200
4,4:40,4,8,HOU 46,24,14,"Rigoberto Sanchez punts 46 yards, touchback.. Penalty on Clayton Geathers: Offensive Holding, 10 yards",0.200,-0.940
4,4:30,1,10,HOU 30,24,14,Lamar Miller right guard for 2 yards (tackle by Kenny Moore and Jabaal Sheard),0.940,0.660
4,4:07,2,8,HOU 32,24,14,Deshaun Watson pass incomplete short right intended for DeAndre Hopkins,0.660,-0.030
4,4:00,3,8,HOU 32,24,14,Deshaun Watson pass complete short left to Demaryius Thomas for 9 yards (tackle by Kemoko Turay),-0.030,1.660
4,3:33,1,10,HOU 41,24,14,Deshaun Watson pass complete deep middle to Ryan Griffin for 47 yards (tackle by Darius Leonard and Pierre Desir),1.660,4.780
4,2:54,1,10,IND 12,24,14,Deshaun Watson pass incomplete short middle intended for DeAndre Hopkins (defended by Darius Leonard),4.780,4.100
4,2:50,2,10,IND 12,24,14,"Deshaun Watson pass incomplete short left intended for Demaryius Thomas. Penalty on Quincy Wilson: Defensive Holding, 5 yards (no play)",4.100,5.600
4,2:44,1,7,IND 7,24,20,"Deshaun Watson pass complete short middle to DeAndre Hopkins for 7 yards, touchdown",5.600,7.000
4,2:37,,,IND 15,24,21,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,2:37,,,HOU 35,24,21,"Ka'imi Fairbairn kicks off 53 yards, returned by Chester Rogers for no gain",0.000,0.410
4,2:34,1,10,IND 22,24,21,Andrew Luck pass complete short middle to Zach Pascal for 12 yards (tackle by Tyrann Mathieu),0.410,1.200
4,2:28,,,,,,Timeout #2 by Houston Texans,,
4,2:28,1,10,IND 34,24,21,"Andrew Luck pass incomplete short middle intended for T.Y. Hilton. Penalty on Kareem Jackson: Defensive Holding, 5 yards (no play)",1.200,1.530
4,2:22,1,10,IND 39,24,21,Andrew Luck pass complete short left to T.Y. Hilton for 6 yards (tackle by Shareece Wright),1.530,1.800
4,2:16,,,,,,Timeout #3 by Houston Texans,,
4,2:16,2,4,IND 45,24,21,Marlon Mack up the middle for 3 yards (tackle by Zach Cunningham),1.800,1.490
4,2:00,3,1,IND 48,24,21,"Penalty on Jadeveon Clowney: Neutral Zone Infraction, 5 yards (no play)",1.490,2.460
4,2:00,1,10,HOU 47,24,21,Andrew Luck kneels for -1 yards,2.460,1.780
4,1:18,2,11,HOU 48,24,21,Andrew Luck kneels for -1 yards,1.780,0.960
4,0:36,3,12,HOU 49,24,21,Andrew Luck kneels for -1 yards,0.960,-0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
