0,1
Game Info,Game Info
Won Toss,Dolphins (deferred)
Roof,outdoors
Surface,grass
Duration,3:03
Attendance,69867
Weather,"80 degrees, relative humidity 84%, wind 13 mph, wind chill 0"
Vegas Line,Pittsburgh Steelers -3.0
Over/Under,40.5 (over)
