Player,Pos
Matt Ryan,QB
Michael Turner,RB
Mike Cox,FB
Roddy White,WR
Julio Jones,WR
Tony Gonzalez,TE
Will Svitek,LT
Justin Blalock,LG
Todd McClure,C
Joe Hawley,RG
Tyson Clabo,RT
Ray Edwards,LDE
Jonathan Babineaux,DT
Corey Peters,DT
John Abraham,RDE
Stephen Nicholas,OLB
Sean Weatherspoon,OLB
Curtis Lofton,MLB
Brent Grimes,LCB
Dunta Robinson,RCB
William Moore,S
Thomas DeCoud,S
