Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Kyle Murphy,T,70,100%,0,0%,5,15%
Jahri Evans,G,70,100%,0,0%,5,15%
Aaron Rodgers,QB,70,100%,0,0%,0,0%
Corey Linsley,C,70,100%,0,0%,0,0%
Lane Taylor,G,68,97%,0,0%,5,15%
Martellus Bennett,TE,67,96%,0,0%,0,0%
Davante Adams,WR,67,96%,0,0%,0,0%
Jordy Nelson,WR,67,96%,0,0%,0,0%
Ty Montgomery,RB,66,94%,0,0%,0,0%
Bryan Bulaga,T,47,67%,0,0%,3,9%
Geronimo Allison,WR,47,67%,0,0%,0,0%
Justin McCray,G,25,36%,0,0%,5,15%
Lance Kendricks,TE,19,27%,0,0%,5,15%
Richard Rodgers,TE,10,14%,0,0%,11,33%
Jamaal Williams,RB,4,6%,0,0%,8,24%
Aaron Ripkowski,FB,3,4%,0,0%,11,33%
Kevin King,CB,0,0%,61,100%,17,52%
Josh Jones,SS,0,0%,61,100%,11,33%
Ha Ha Clinton-Dix,FS,0,0%,61,100%,5,15%
Morgan Burnett,SS,0,0%,61,100%,5,15%
Marwin Evans,SS,0,0%,54,89%,21,64%
Damarious Randall,CB,0,0%,52,85%,5,15%
Clay Matthews,LB,0,0%,49,80%,2,6%
Blake Martinez,LB,0,0%,47,77%,13,39%
Kenny Clark,NT,0,0%,43,70%,5,15%
Kyler Fackrell,LB,0,0%,41,67%,29,88%
Dean Lowry,DE,0,0%,37,61%,10,30%
Ahmad Brooks,LB,0,0%,32,52%,5,15%
Quinton Dial,NT,0,0%,18,30%,10,30%
Joe Thomas,LB,0,0%,14,23%,23,70%
Ricky Jean-Francois,DT,0,0%,12,20%,0,0%
Josh Hawkins,CB,0,0%,9,15%,13,39%
Chris Odom,LB,0,0%,8,13%,3,9%
Quinten Rollins,CB,0,0%,7,11%,21,64%
Montravius Adams,DT,0,0%,4,7%,0,0%
Jeff Janis,WR,0,0%,0,0%,23,70%
Lenzy Pipkins,CB,0,0%,0,0%,17,52%
Aaron Jones,RB,0,0%,0,0%,12,36%
Mason Crosby,K,0,0%,0,0%,11,33%
Devante Mays,RB,0,0%,0,0%,11,33%
Brett Goode,LS,0,0%,0,0%,11,33%
Justin Vogel,P,0,0%,0,0%,11,33%
Trevor Davis,WR,0,0%,0,0%,6,18%
Lucas Patrick,G,0,0%,0,0%,5,15%
