Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Kmet,CHI,8,6,55,2,4,32,5.3,23,3.8,5.1,0,,0,0.0,1,93.2
Darnell Mooney,CHI,6,5,82,0,5,13,2.6,69,13.8,4.3,0,,0,0.0,1,79.2
D.J. Moore,CHI,5,3,44,0,2,37,12.3,7,2.3,19.0,0,,0,0.0,0,88.7
Darrynton Evans,CHI,2,2,19,0,1,-1,-0.5,20,10.0,-0.5,0,,0,0.0,0,106.2
Roschon Johnson,CHI,1,1,9,0,,-5,-5.0,14,14.0,-5.0,0,,0,0.0,0,104.2
Robert Tonyan,CHI,1,1,11,0,1,6,6.0,5,5.0,6.0,0,,0,0.0,0,112.5
Velus Jones Jr.,CHI,1,0,0,0,,0,,0,,-3.0,0,,0,0.0,0,39.6
Tyler Scott,CHI,2,0,0,0,,0,,0,,6.0,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Olave,NOR,8,6,46,1,3,37,6.2,9,1.5,8.0,0,,0,0.0,0,128.1
Juwan Johnson,NOR,5,5,29,1,2,20,4.0,9,1.8,4.0,0,,0,0.0,0,130.4
Taysom Hill,NOR,5,4,13,1,1,9,2.3,4,1.0,2.4,0,,0,0.0,0,118.7
Alvin Kamara,NOR,5,4,44,0,2,8,2.0,36,9.0,1.2,1,4.0,0,0.0,0,103.3
Rashid Shaheed,NOR,3,3,22,0,1,6,2.0,16,5.3,2.0,0,,0,0.0,0,97.2
Jamaal Williams,NOR,3,2,6,0,,3,1.5,3,1.5,1.0,0,,0,0.0,0,70.1
Foster Moreau,NOR,1,1,23,0,1,10,10.0,13,13.0,10.0,0,,0,0.0,0,118.7
Kendre Miller,NOR,1,1,31,0,1,-5,-5.0,36,36.0,-5.0,0,,0,0.0,0,118.7
Michael Thomas,NOR,1,0,0,0,,0,,0,,9.0,0,,1,100.0,0,39.6
