#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:15,ARI 28,4,1:32,17,Punt
2,1,7:39,ARI 19,9,4:37,81,Touchdown
3,2,12:10,ARI 20,1,0:17,21,Fumble
4,2,10:00,SEA 38,3,1:27,-3,Punt
5,2,6:42,SEA 31,7,3:14,8,Field Goal
6,2,1:14,ARI 20,3,0:30,4,Punt
7,3,15:00,ARI 29,6,2:42,7,Punt
8,3,10:56,ARI 20,8,4:38,80,Touchdown
9,3,0:12,ARI 20,8,2:54,55,Field Goal
10,4,10:49,ARI 33,2,0:45,8,Interception
11,4,9:05,ARI 21,3,1:09,1,Punt
12,4,7:47,ARI 22,5,2:41,22,Punt
13,4,2:17,ARI 17,3,0:31,7,Punt
14,4,0:26,ARI 9,1,0:26,-1,End of Half
15,5,13:55,ARI 19,13,7:56,71,Field Goal
