Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Sam LaPorta,DET,9,9,140,1,5,83,9.2,57,6.3,9.2,2,4.5,0,0.0,0,155.8
Amon-Ra St. Brown,DET,6,2,49,1,2,23,11.5,26,13.0,8.5,0,,2,33.3,0,103.5
Jahmyr Gibbs,DET,2,1,-6,0,0,-8,-8.0,2,2.0,-5.0,0,,0,0.0,0,56.2
Brock Wright,DET,1,1,8,0,,0,0.0,8,8.0,0.0,0,,0,0.0,0,100.0
Jameson Williams,DET,1,1,11,0,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5
Josh Reynolds,DET,3,1,12,0,1,7,7.0,5,5.0,11.0,0,,0,0.0,0,46.5
David Montgomery,DET,2,1,-1,0,0,-4,-4.0,3,3.0,1.5,1,1.0,1,50.0,0,56.2
Donovan Peoples-Jones,DET,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alvin Kamara,NOR,8,6,58,0,4,4,0.7,54,9.0,1.6,0,,0,0.0,0,94.8
Chris Olave,NOR,8,5,119,0,4,83,16.6,36,7.2,18.3,0,,1,12.5,0,106.2
Foster Moreau,NOR,2,2,28,0,1,9,4.5,19,9.5,4.5,0,,0,0.0,0,118.7
Taysom Hill,NOR,2,2,15,0,1,0,0.0,15,7.5,0.0,0,,0,0.0,0,97.9
A.T. Perry,NOR,3,1,30,0,1,28,28.0,2,2.0,19.3,0,,0,0.0,0,71.5
Jamaal Williams,NOR,1,1,6,0,0,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7
Jimmy Graham,NOR,1,1,6,1,1,6,6.0,0,0.0,6.0,0,,0,0.0,0,131.2
Lynn Bowden Jr.,NOR,1,1,5,0,0,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Juwan Johnson,NOR,3,0,0,0,,0,,0,,5.3,0,,2,66.7,1,0.0
