Player,Pos
Jared Goff,QB
David Montgomery,RB
Jameson Williams,WR
Amon-Ra St. Brown,WR
Josh Reynolds,WR
Sam LaPorta,TE
Graham Glasgow,OL
Penei Sewell,T
Taylor Decker,T
Jonah Jackson,G
Frank Ragnow,C
Quinton Bohanna,DL
Alim McNeill,DL
Aidan Hutchinson,DL
John Cominsky,DL
Malcolm Rodriguez,LB
Jack Campbell,LB
Derrick Barnes,LB
Jerry Jacobs,CB
Cameron Sutton,CB
Kerby Joseph,S
Brian Branch,DB
