Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ahkello Witherspoon,SFO,0,8,7,87.5%,80,11.4,10.0,1,147.9,7.9,51,29,0,0,0,0.0,0,5,0,0.0%
Jimmie Ward,SFO,0,5,4,80.0%,25,6.3,5.0,0,87.5,3.8,9,16,3,0,0,0.0,0,7,0,0.0%
Kwon Alexander,SFO,0,6,3,50.0%,21,7.0,3.5,0,58.3,3.8,3,18,7,0,0,0.0,0,5,1,16.7%
K'Waun Williams,SFO,0,4,3,75.0%,11,3.7,2.8,0,77.1,-0.3,-5,16,1,0,0,0.0,0,1,2,66.7%
Fred Warner,SFO,0,2,1,50.0%,3,3.0,1.5,0,56.2,-0.5,-3,6,2,1,0,0.0,1,12,1,7.7%
Azeez Al-Shaair,SFO,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,0,0,0,0.0,0,2,0,0.0%
Emmanuel Moseley,SFO,0,3,1,33.3%,7,7.0,2.3,0,42.4,7.7,6,1,0,0,0,0.0,0,2,0,0.0%
Tarvarius Moore,SFO,0,1,1,100.0%,27,27.0,27.0,0,118.7,15.0,15,12,0,0,0,0.0,0,2,0,0.0%
Arik Armstead,SFO,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,0,2,1.0,3,3,0,0.0%
Kerry Hyder,SFO,0,0,0,,,,,,,,,,0,0,2,0.0,2,9,1,10.0%
Kevin Givens,SFO,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Javon Kinlaw,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Jaquiski Tartt,SFO,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,1,16.7%
Dre Greenlaw,SFO,0,1,0,0.0%,,,0.0,,39.6,2.0,,,1,0,0,0.0,0,1,0,0.0%
Marcell Harris,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Blessuan Austin,NYJ,0,6,5,83.3%,70,14.0,11.7,0,115.3,11.8,36,34,1,0,1,0.0,1,2,3,60.0%
Marcus Maye,NYJ,0,6,5,83.3%,35,7.0,5.8,2,130.6,1.5,5,30,1,0,0,0.0,0,7,3,30.0%
Brian Poole,NYJ,0,5,3,60.0%,15,5.0,3.0,0,64.6,3.2,4,11,1,1,0,0.0,1,6,1,14.3%
Alec Ogletree,NYJ,0,3,3,100.0%,22,7.3,7.3,0,97.2,3.0,9,13,0,0,0,0.0,0,2,2,50.0%
Neville Hewitt,NYJ,0,3,2,66.7%,20,10.0,6.7,0,85.4,5.7,11,9,4,0,1,0.0,1,6,1,14.3%
Bradley McDougald,NYJ,0,2,2,100.0%,26,13.0,13.0,0,118.7,9.0,18,8,1,0,0,0.0,0,5,0,0.0%
Tarell Basham,NYJ,0,1,1,100.0%,10,10.0,10.0,0,108.3,-4.0,-4,14,4,0,2,0.0,2,1,0,0.0%
Quincy Wilson,NYJ,0,1,1,100.0%,4,4.0,4.0,0,83.3,-2.0,-2,6,0,0,0,0.0,0,1,2,66.7%
John Franklin-Myers,NYJ,0,0,0,,,,,,,,,,0,0,3,0.0,3,1,1,50.0%
Jordan Jenkins,NYJ,0,0,0,,,,,,,,,,6,0,1,1.0,2,4,1,20.0%
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,0,2.0,2,7,2,22.2%
Kyle Phillips,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Steve McLendon,NYJ,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Avery Williamson,NYJ,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
