Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
1,4:27,1,17,CHI 38,6,0,Kirk Cousins pass incomplete short middle intended for Justin Jefferson,3.050,2.020
1,4:20,2,17,CHI 38,6,0,"Dalvin Cook left end for 1 yard. Dalvin Cook fumbles (forced by Harrison Hand), recovered by Joe Thomas at CHI-29",2.020,-0.870
1,4:12,1,10,CHI 29,6,0,Khalil Herbert left tackle for 3 yards (tackle by Eric Kendricks and Jordan Hicks),0.870,0.730
1,3:33,2,7,CHI 32,6,0,Khalil Herbert left end for 13 yards (tackle by Patrick Peterson),0.730,1.930
1,2:55,1,10,CHI 45,6,0,Khalil Herbert right guard for -1 yards (tackle by Esezi Otomewo),1.930,1.250
1,2:17,2,11,CHI 44,6,0,Nathan Peterman pass complete short right to Dante Pettis for 13 yards (tackle by Camryn Bynum),1.250,2.720
1,1:33,1,10,MIN 43,6,0,Nathan Peterman pass incomplete short left intended for Khalil Herbert,2.720,2.180
1,1:28,2,10,MIN 43,6,0,Khalil Herbert right guard for 3 yards (tackle by D.J. Wonnum and Eric Kendricks),2.180,1.880
1,1:00,3,7,MIN 40,6,0,Nathan Peterman pass incomplete deep left intended for Dante Pettis,1.880,0.590
1,0:53,4,7,MIN 40,6,0,Nathan Peterman pass complete short middle to Dante Pettis for 6 yards (tackle by Chandon Sullivan and Theo Jackson),0.590,-1.200
1,0:49,1,10,MIN 34,6,0,Dalvin Cook right guard for no gain (tackle by Trevis Gipson),1.200,0.660
1,0:12,2,10,MIN 34,6,0,Alexander Mattison right guard for -1 yards (tackle by Justin Jones and Al-Quadin Muhammad),0.660,-0.160
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,11,MIN 33,6,0,Kirk Cousins pass complete short middle to T.J. Hockenson for 16 yards (tackle by DeAndre Houston-Carson and Elijah Hicks),-0.160,2.190
2,14:13,1,10,MIN 49,6,0,Kirk Cousins pass complete short right to C.J. Ham for 11 yards (tackle by Greg Stroman),2.190,2.920
2,13:35,1,10,CHI 40,6,0,Alexander Mattison right guard for 11 yards (tackle by Elijah Hicks and DeAndre Houston-Carson),2.920,3.640
2,12:57,1,10,CHI 29,6,0,Adam Thielen left end for 4 yards (tackle by Nicholas Morrow),3.640,3.640
2,12:19,2,6,CHI 25,6,0,Kirk Cousins pass incomplete deep right,3.640,2.940
2,12:14,3,6,CHI 25,6,0,Kirk Cousins pass complete short right to K.J. Osborn for 7 yards (tackle by Greg Stroman),2.940,4.370
2,11:31,1,10,CHI 18,6,0,Kirk Cousins pass complete short middle to Irv Smith for 8 yards (tackle by Nicholas Morrow),4.370,5.230
2,10:53,2,2,CHI 10,6,0,Alexander Mattison right guard for 3 yards (tackle by Joe Thomas),5.230,5.600
2,10:12,1,7,CHI 7,6,0,Alexander Mattison left guard for 6 yards (tackle by Elijah Hicks and DeAndre Houston-Carson),5.600,5.910
2,9:24,,,,,,Timeout #1 by Minnesota Vikings,,
2,9:24,2,1,CHI 1,12,0,"Alexander Mattison right tackle for 1 yard, touchdown",5.910,7.000
2,9:20,,,CHI 15,13,0,Greg Joseph kicks extra point good,0.000,0.000
2,9:20,,,MIN 35,13,0,"Greg Joseph kicks off 59 yards, returned by Velus Jones for 22 yards (tackle by C.J. Ham)",0.000,0.810
2,9:15,1,10,CHI 28,13,0,Tim Boyle pass incomplete deep left intended for Chase Claypool (defended by Josh Metellus),0.810,0.260
2,9:09,2,10,CHI 28,13,0,David Montgomery right tackle for 3 yards (tackle by Jordan Hicks),0.260,-0.030
2,8:30,3,7,CHI 31,13,0,Tim Boyle pass deep left intended for Chase Claypool is intercepted by Patrick Peterson at MIN-37 and returned for 28 yards (tackle by Riley Reiff),-0.030,-3.250
2,8:19,1,10,CHI 35,13,0,Kirk Cousins pass complete short left to C.J. Ham for 9 yards (tackle by Harrison Hand),3.250,3.920
2,7:42,2,1,CHI 26,13,0,Dalvin Cook left tackle for 15 yards (tackle by DeAndre Houston-Carson),3.920,4.840
2,6:58,1,10,CHI 11,13,0,Dalvin Cook right guard for 2 yards (tackle by Greg Stroman and Jalyn Holmes),4.840,4.510
2,6:18,2,8,CHI 9,13,0,Kirk Cousins pass complete short right to Adam Thielen for 4 yards (tackle by Greg Stroman),4.510,4.440
2,5:28,3,4,CHI 5,13,0,"Penalty on MIN: Delay of Game, 5 yards (accepted) (no play)",4.440,3.300
2,5:07,3,9,CHI 10,13,0,Kirk Cousins pass incomplete short left intended for Adam Thielen,3.300,2.760
2,5:02,4,9,CHI 10,16,0,Greg Joseph 28 yard field goal good,2.760,3.000
2,4:57,,,MIN 35,16,0,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
2,4:57,1,10,CHI 25,16,0,Tim Boyle pass complete short left to Cole Kmet for 17 yards (tackle by Camryn Bynum),0.610,1.730
2,4:17,1,10,CHI 42,16,0,Tim Boyle pass complete short left to Cole Kmet for 16 yards (tackle by Josh Metellus),1.730,2.790
2,3:42,1,10,MIN 42,16,6,"Velus Jones for 42 yards, touchdown Replay Assistant challenged the runner was in bounds ruling, and the play was upheld.",2.790,7.000
2,3:31,,,MIN 15,16,6,"Cairo Santos kicks extra point good. Penalty on Patrick Peterson: Defensive Offside, 1 yard (accepted) (no play)",0.000,1.000
2,3:23,1,1,MIN 2,16,6,Two Point Attempt: Tim Boyle pass incomplete intended for intended for Cole Kmet,1.000,-1.000
2,3:31,,,CHI 35,16,6,"Trenton Gill kicks off 65 yards, touchback.",0.000,0.610
2,3:31,1,10,MIN 25,16,6,Kirk Cousins pass complete short left to Alexander Mattison for 6 yards (tackle by Harrison Hand),0.610,0.870
2,2:57,2,4,MIN 31,16,6,Alexander Mattison right guard for 11 yards (tackle by Greg Stroman and DeAndre Houston-Carson),0.870,1.730
2,2:17,1,10,MIN 42,16,6,Kirk Cousins pass complete deep right to K.J. Osborn for 30 yards (tackle by Elijah Hicks),1.730,3.710
2,2:00,1,10,CHI 28,16,6,Dalvin Cook right guard for 3 yards (tackle by Joe Thomas),3.710,3.570
2,1:22,2,7,CHI 25,16,6,"Kirk Cousins pass complete short left to K.J. Osborn for 9 yards. K.J. Osborn fumbles (forced by Elijah Hicks) (tackle by Harrison Hand), recovered by K.J. Osborn at CHI-16",3.570,4.510
2,1:12,,,,,,Timeout #1 by Chicago Bears,,
2,1:12,1,10,CHI 16,16,6,Kirk Cousins pass complete to Justin Jefferson for 6 yards (tackle by Greg Stroman and DeAndre Houston-Carson),4.510,4.840
2,1:05,,,,,,Timeout #2 by Chicago Bears,,
2,1:05,2,5,CHI 10,16,6,Kirk Cousins pass complete short left to Justin Jefferson for 4 yards (tackle by Elijah Hicks),4.840,5.830
2,0:57,,,,,,Timeout #3 by Chicago Bears,,
2,0:57,1,6,CHI 6,16,6,Dalvin Cook right guard for 1 yard (tackle by Joe Thomas and Trevis Gipson),5.830,5.150
2,0:25,,,,,,Timeout #2 by Minnesota Vikings,,
2,0:25,2,5,CHI 5,16,6,Dalvin Cook right guard for -1 yards (tackle by Joe Thomas),5.150,4.040
2,0:20,,,,,,Timeout #3 by Minnesota Vikings,,
2,0:20,3,6,CHI 6,16,6,Kirk Cousins pass complete short right to Dalvin Cook for no gain (tackle by Nicholas Morrow),4.040,2.990
2,0:01,4,6,CHI 6,16,6,Greg Joseph yard field goal good (no play),2.990,-0.320
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,16,6,"Trenton Gill kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIN 25,16,6,Nick Mullens pass complete short right to K.J. Osborn for 5 yards (tackle by DeAndre Houston-Carson),0.610,0.740
3,14:24,2,5,MIN 30,16,6,Alexander Mattison right guard for 6 yards (tackle by Jaquan Brisker and Elijah Hicks),0.740,1.330
3,13:46,1,10,MIN 36,16,6,Alexander Mattison for 11 yards (tackle by Elijah Hicks and Jaquan Brisker),1.330,2.060
3,13:01,1,10,MIN 47,16,6,Nick Mullens pass complete short left to C.J. Ham for 10 yards (tackle by Joe Thomas),2.060,2.720
3,12:41,1,10,CHI 43,16,6,Nick Mullens pass complete short middle to Jalen Nailor for 26 yards (tackle by Jaquan Brisker),2.720,4.440
3,11:54,1,10,CHI 17,16,6,Nick Mullens scrambles left end for 4 yards (tackle by Trevis Gipson),4.440,4.500
3,11:08,2,6,CHI 13,16,6,Jalen Reagor left end for 5 yards (tackle by Nicholas Morrow and Jaquan Brisker),4.500,4.800
3,10:36,3,1,CHI 8,16,6,Nick Mullens right guard for 2 yards (tackle by Armon Watts and Jalyn Holmes),4.800,5.830
3,10:07,,,,,,Timeout #1 by Minnesota Vikings,,
3,10:07,1,6,CHI 6,16,6,Alexander Mattison right end for 5 yards (tackle by Dominique Robinson and Elijah Hicks),5.830,5.910
3,9:51,2,1,CHI 1,16,6,Nick Mullens right guard for no gain (tackle by Matthew Adams and Mike Pennel),5.910,5.170
3,9:28,3,1,CHI 1,22,6,"Alexander Mattison left tackle for 1 yard, touchdown",5.170,7.000
3,9:25,,,CHI 15,23,6,Greg Joseph kicks extra point good,0.000,0.000
3,9:25,,,MIN 35,23,6,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
3,9:25,1,10,CHI 25,23,6,Nathan Peterman pass complete deep left to Chase Claypool for 20 yards (tackle by Duke Shelley),0.610,1.930
3,8:48,1,10,CHI 45,23,6,David Montgomery left guard for 3 yards (tackle by Khyiris Tonga and D.J. Wonnum),1.930,1.790
3,8:14,2,7,CHI 48,23,6,David Montgomery right tackle for 8 yards (tackle by Troy Dye and Duke Shelley),1.790,2.650
3,7:32,1,10,MIN 44,23,6,David Montgomery left tackle for 5 yards (tackle by Camryn Bynum and Kris Boyd),2.650,2.780
3,6:46,2,5,MIN 39,23,6,Nathan Peterman pass incomplete deep left intended for N'Keal Harry,2.780,2.080
3,6:41,3,5,MIN 39,23,6,Nathan Peterman pass complete short middle to N'Keal Harry for 7 yards (tackle by Chandon Sullivan),2.080,3.450
3,6:02,1,10,MIN 32,23,6,Khalil Herbert left end for 4 yards (tackle by Troy Dye),3.450,3.440
3,5:26,2,6,MIN 28,23,6,Nathan Peterman pass complete short right to Cole Kmet for 13 yards (tackle by Patrick Jones),3.440,4.580
3,4:56,1,10,MIN 15,23,6,Khalil Herbert left end for 4 yards (tackle by Ryan Connelly),4.580,4.640
3,4:16,2,6,MIN 11,23,12,"Nathan Peterman pass complete short left to Cole Kmet for 11 yards, touchdown",4.640,7.000
3,4:07,,,MIN 15,23,13,Cairo Santos kicks extra point good,0.000,0.000
3,4:07,,,CHI 35,23,13,"Trenton Gill kicks off 65 yards, touchback.",0.000,0.610
3,4:07,1,10,MIN 25,23,13,Kene Nwangwu right end for 8 yards (tackle by A.J. Thomas),0.610,1.140
3,3:30,2,2,MIN 33,23,13,Nick Mullens pass complete short left to Kene Nwangwu for 16 yards (tackle by Jaquan Brisker),1.140,2.190
3,2:50,1,10,MIN 49,23,13,Kene Nwangwu right tackle for 2 yards (tackle by Nicholas Morrow and Greg Stroman),2.190,1.920
3,14:55,2,8,CHI 49,23,13,"Nick Mullens pass complete short left to Jalen Reagor for 7 yards (tackle by Harrison Hand). Penalty on Joe Thomas: Roughing the Passer, 15 yards (accepted)",1.920,3.780
3,1:40,1,10,CHI 27,23,13,"Penalty on Oli Udoh: False Start, 5 yards (accepted) (no play)",3.780,3.450
3,1:19,1,15,CHI 32,23,13,Nick Mullens pass incomplete deep left intended for K.J. Osborn (defended by Jaquan Brisker),3.450,2.560
3,1:12,2,15,CHI 32,23,13,Nick Mullens right tackle for 2 yards (tackle by Joe Thomas),2.560,2.150
3,0:32,3,13,CHI 30,23,13,Nick Mullens pass complete short left to Irv Smith for -2 yards (tackle by Justin Jones),2.150,1.240
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,15,CHI 32,26,13,Greg Joseph 50 yard field goal good,1.240,3.000
4,14:55,,,MIN 35,26,13,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,14:55,1,10,CHI 25,26,13,Khalil Herbert left guard for 6 yards (tackle by Patrick Jones and Luiji Vilain),0.610,0.870
4,14:13,2,4,CHI 31,26,13,Khalil Herbert left guard for 12 yards (tackle by Kris Boyd),0.870,1.800
4,13:29,1,10,CHI 43,26,13,Nathan Peterman scrambles left tackle for 1 yard (tackle by Luiji Vilain),1.800,1.390
4,12:52,2,9,CHI 44,26,13,Khalil Herbert right guard for no gain (tackle by Khyiris Tonga),1.390,0.690
4,12:14,3,9,CHI 44,26,13,"Penalty on Braxton Jones: False Start, 5 yards (accepted) (no play)",0.690,0.040
4,12:10,3,14,CHI 39,26,13,Nathan Peterman pass complete short left to Khalil Herbert for -1 yards (tackle by Patrick Jones),0.040,-0.850
4,11:41,4,15,CHI 38,26,13,Trenton Gill punts 44 yards out of bounds,-0.850,-0.040
4,11:32,1,10,MIN 18,26,13,"Penalty on Vederian Lowe: False Start, 5 yards (accepted) (no play)",0.040,-0.450
4,11:32,1,15,MIN 13,26,13,Nick Mullens pass complete short right to Jalen Nailor for 14 yards (tackle by Jaquan Brisker and Greg Stroman),-0.450,0.820
4,10:51,2,1,MIN 27,26,13,Kene Nwangwu left tackle for 4 yards (tackle by Joe Thomas),0.820,1.000
4,10:14,1,10,MIN 31,26,13,Nick Mullens pass complete short middle to Jalen Reagor for 10 yards (tackle by Harrison Hand),1.000,1.660
4,9:31,1,10,MIN 41,26,13,Nick Mullens pass deep right intended for Jalen Nailor is intercepted by Greg Stroman at CHI-37 and returned for 10 yards (tackle by Kene Nwangwu),1.660,-2.060
4,9:18,1,10,CHI 47,26,13,Nathan Peterman pass incomplete short right intended for Cole Kmet (defended by Josh Metellus),2.060,1.520
4,9:15,2,10,CHI 47,26,13,Nathan Peterman pass complete short left to Byron Pringle for 5 yards (tackle by Kris Boyd),1.520,1.490
4,8:41,3,5,MIN 48,26,13,Nathan Peterman pass complete short left to Chase Claypool for 9 yards (tackle by Kris Boyd),1.490,2.980
4,8:03,1,10,MIN 39,26,13,David Montgomery right guard for -2 yards (tackle by William Kwenkeu),2.980,2.170
4,7:26,2,12,MIN 41,26,13,Nathan Peterman pass incomplete short left intended for Trestan Ebner,2.170,1.490
4,7:22,3,12,MIN 41,26,13,Nathan Peterman pass incomplete short middle intended for Dante Pettis (defended by Chandon Sullivan),1.490,0.530
4,7:20,4,12,MIN 41,26,13,Nathan Peterman pass incomplete deep right intended for Velus Jones,0.530,-1.660
4,7:14,1,10,MIN 41,26,13,Ty Chandler right tackle for 1 yard (tackle by Nicholas Morrow),1.660,1.260
4,7:10,,,,,,Timeout #1 by Chicago Bears,,
4,7:10,2,9,MIN 42,26,13,Ty Chandler right end for 1 yard (tackle by Armon Watts and Joe Thomas),1.260,0.700
4,7:05,,,,,,Timeout #2 by Chicago Bears,,
4,7:05,3,8,MIN 43,26,13,Nick Mullens pass complete short left to Jalen Nailor for 11 yards (tackle by Harrison Hand),0.700,2.520
4,6:18,1,10,CHI 46,26,13,"Penalty on Vederian Lowe: False Start, 5 yards (accepted) (no play)",2.520,2.190
4,6:18,1,15,MIN 49,26,13,Nick Mullens pass complete short middle to Jalen Nailor for 11 yards (tackle by Harrison Hand),2.190,2.790
4,5:55,2,4,CHI 40,26,13,Ty Chandler left tackle for 10 yards (tackle by A.J. Thomas),2.790,3.580
4,5:14,1,10,CHI 30,26,13,Kene Nwangwu left end for 1 yard (tackle by Jalyn Holmes and Al-Quadin Muhammad),3.580,3.170
4,5:08,,,,,,Timeout #3 by Chicago Bears,,
4,5:08,2,9,CHI 29,26,13,Nick Mullens pass complete short left to Irv Smith for 8 yards (tackle by Joe Thomas),3.170,3.530
4,4:30,3,1,CHI 21,26,13,Kene Nwangwu left guard for -2 yards (tackle by Joe Thomas),3.530,2.030
4,3:43,,,,,,Timeout #2 by Minnesota Vikings,,
4,3:43,4,3,CHI 23,29,13,Greg Joseph 41 yard field goal good,2.030,3.000
4,3:39,,,MIN 35,29,13,"Greg Joseph kicks off 55 yards, returned by Velus Jones for 14 yards (tackle by William Kwenkeu)",0.000,0.540
4,3:33,1,10,CHI 24,29,13,Tim Boyle pass incomplete short right intended for Dante Pettis (defended by Josh Metellus),0.540,0.000
4,3:28,2,10,CHI 24,29,13,Tim Boyle pass incomplete short right intended for Dante Pettis,0.000,-0.690
4,3:25,3,10,CHI 24,29,13,Tim Boyle pass incomplete short right intended for Trestan Ebner,-0.690,-1.770
4,3:20,4,10,CHI 24,29,13,Tim Boyle pass deep right intended for Chase Claypool is intercepted by Duke Shelley at MIN-36 and returned for no gain (tackle by Chase Claypool),-1.770,-1.330
4,3:13,1,10,MIN 36,29,13,Ty Chandler right guard for 4 yards (tackle by Trevis Gipson and Joe Thomas),1.330,1.330
4,2:26,2,6,MIN 40,29,13,Ty Chandler right tackle for 1 yard (tackle by Jaquan Brisker),1.330,0.760
4,2:00,3,5,MIN 41,29,13,Ty Chandler right tackle for 3 yards (tackle by Matthew Adams and Jaquan Brisker),0.760,-0.460
4,0:56,4,2,MIN 44,29,13,"Penalty on MIN: Delay of Game, 5 yards (accepted) (no play)",-0.460,-0.780
4,0:56,4,7,MIN 39,29,13,"Ryan Wright punts 35 yards, returned by Dante Pettis for -2 yards (tackle by Theo Jackson)",-0.780,-0.540
4,0:47,1,10,CHI 24,29,13,Tim Boyle kneels for -1 yards,0.540,-0.140
4,0:27,2,11,CHI 23,29,13,Tim Boyle kneels for -1 yards,-0.140,-0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
