0,1
Officials,Officials
Referee,Jim Core
Umpire,Hugh Douglass
Head Linesman,Brad Strickland
Line Judge,Anthony Stroman
Back Judge,Tom Wohlleber
Side Judge,Regan Foster
Field Judge,Derra Ramsey
