Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jeromey Clary,T,56,100%,0,0%,7,26%
Mike Harris,T,56,100%,0,0%,6,22%
Louis Vasquez,G,56,100%,0,0%,6,22%
Tyronne Green,G,56,100%,0,0%,6,22%
Philip Rivers,QB,56,100%,0,0%,0,0%
Nick Hardwick,C,56,100%,0,0%,0,0%
Antonio Gates,TE,52,93%,0,0%,0,0%
Malcom Floyd,WR,49,88%,0,0%,1,4%
Robert Meachem,WR,36,64%,0,0%,0,0%
Randy McMichael,TE,30,54%,0,0%,13,48%
Curtis Brinkley,RB,30,54%,0,0%,3,11%
Ronnie Brown,RB,26,46%,0,0%,0,0%
Le'Ron McClain,FB,25,45%,0,0%,4,15%
Eddie Royal,WR,22,39%,0,0%,4,15%
Dante Rosario,TE,9,16%,0,0%,18,67%
Micheal Spurlock,WR,1,2%,0,0%,11,41%
Eric Weddle,FS,0,0%,72,100%,9,33%
Atari Bigby,SS,0,0%,72,100%,6,22%
Antoine Cason,CB,0,0%,72,100%,4,15%
Donald Butler,LB,0,0%,72,100%,2,7%
Quentin Jammer,CB,0,0%,59,82%,3,11%
Corey Liuget,DE,0,0%,48,67%,1,4%
Shaun Phillips,LB,0,0%,48,67%,0,0%
Vaughn Martin,DE,0,0%,46,64%,0,0%
Jarret Johnson,LB,0,0%,42,58%,2,7%
Takeo Spikes,LB,0,0%,42,58%,0,0%
Aubrayo Franklin,DT,0,0%,35,49%,2,7%
Marcus Gilchrist,CB,0,0%,32,44%,12,44%
Kendall Reyes,DE,0,0%,31,43%,2,7%
Cam Thomas,DT,0,0%,25,35%,2,7%
Demorrio Williams,LB,0,0%,24,33%,19,70%
Melvin Ingram,LB,0,0%,23,32%,9,33%
Antwan Barnes,LB,0,0%,18,25%,0,0%
Larry English,LB,0,0%,16,22%,5,19%
Corey Lynch,SS,0,0%,15,21%,21,78%
Darrell Stuckey,FS,0,0%,0,0%,21,78%
Andrew Gachkar,LB,0,0%,0,0%,19,70%
Jackie Battle,RB,0,0%,0,0%,19,70%
Richard Goodman,WR,0,0%,0,0%,16,59%
Nate Kaeding,K,0,0%,0,0%,13,48%
Mike Scifres,P,0,0%,0,0%,9,33%
Mike Windt,LS,0,0%,0,0%,9,33%
David Molk,C,0,0%,0,0%,6,22%
Rex Hadnot,G,0,0%,0,0%,6,22%
Shareece Wright,CB,0,0%,0,0%,1,4%
